"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"0.0","1519411773742","756353051759891","-0.12217305","0.004886922","-0.06719518","-0.12217305","0.004886922","-0.06719518","0.1395182"
"200.0","1519411773938","756353251763016","-0.07574729","0.021991149","0.0","-0.11985176","0.005742133","-0.06383542","0.13591312"
"400.0","1519411774139","756353451766141","0.0","0.0","0.0","-0.11385917","0.0054550264","-0.06064365","0.12911746"
"600.0","1519411774339","756353651769266","-0.032986723","0.013439035","0.06963864","-0.109815545","0.0058542266","-0.054129537","0.122571334"
"800.0","1519411774539","756353851772391","0.0","0.0","0.0","-0.104324766","0.005561515","-0.05142306","0.11644277"
"999.0","1519411774737","756354051744266","0.0","0.0","0.0","-0.099108525","0.0052834395","-0.048851907","0.110620625"
"1199.0","1519411774937","756354251747391","0.02443461","0.064751714","0.037873644","-0.09293137","0.008256854","-0.04451563","0.10337338"
"1399.0","1519411775137","756354451750516","0.0","0.0","0.0","-0.0882848","0.007844011","-0.042289846","0.09820471"
"1599.0","1519411775337","756354651752078","0.0","0.0","0.0","-0.08387056","0.007451811","-0.040175352","0.09329448"
"1799.0","1519411775537","756354851755203","-0.039095376","0.030543262","0.061086524","-0.0816318","0.008606384","-0.035112258","0.08927873"
"2000.0","1519411775737","756355051759891","-0.02565634","0.009773844","0.073303826","-0.07883303","0.008664757","-0.029691454","0.08468357"
"2200.0","1519411775937","756355251763016","0.0","0.0","0.0","-0.07489137","0.008231519","-0.028206881","0.08044939"
"2400.0","1519411776137","756355451766141","-0.058643065","-0.039095376","0.029321533","-0.074078955","0.0058651743","-0.02533046","0.07850939"
"2600.0","1519411776337","756355651769266","0.0","0.0","0.0","-0.07037501","0.005571916","-0.024063937","0.074583925"
"2800.0","1519411776537","756355851770828","-0.043982297","-0.059864793","0.017104227","-0.06905538","0.0023000804","-0.022005528","0.072513305"
"2999.0","1519411776738","756356051744266","0.0","0.0","0.0","-0.06560261","0.0021850765","-0.020905253","0.068887636"
"3199.0","1519411776937","756356251747391","0.0","0.0","0.0","-0.06232248","0.0020758226","-0.01985999","0.065443255"
"3399.0","1519411777137","756356451750516","0.0","0.0","0.0","-0.059206355","0.0019720313","-0.01886699","0.062171094"
"3599.0","1519411777337","756356651752078","0.0","0.0","0.0","-0.05624604","0.0018734297","-0.01792364","0.059062537"
"3799.0","1519411777537","756356851756766","0.0","0.0","0.0","-0.053433735","0.0017797583","-0.017027458","0.05610941"
"4000.0","1519411777737","756357051759891","0.0","0.0","0.0","-0.05076205","0.0016907704","-0.016176086","0.053303942"
"4200.0","1519411777937","756357251763016","0.0","0.0","0.0","-0.048223946","0.0016062319","-0.015367282","0.050638743"
"4400.0","1519411778137","756357451766141","0.0","0.0","0.0","-0.04581275","0.0015259204","-0.014598917","0.048106804"
"4600.0","1519411778337","756357651767703","-0.047647487","-0.05497787","-0.0842994","-0.045904484","-0.0012992693","-0.018083941","0.049355228"
"4800.0","1519411778537","756357851770828","-0.06963864","0.034208454","0.008552114","-0.04709119","4.761169E-4","-0.016752139","0.049984407"
"4999.0","1519411778737","756358051744266","0.0","0.0","0.0","-0.04473663","4.5231104E-4","-0.015914531","0.047485188"
"5199.0","1519411778937","756358251745828","0.0","0.0","0.0","-0.0424998","4.296955E-4","-0.015118805","0.04511093"
"5399.0","1519411779137","756358451750516","-0.05375614","0.037873644","-0.042760566","-0.043062616","0.002301893","-0.016500892","0.04617323"
"5599.0","1519411779337","756358651752078","0.0","0.0","0.0","-0.040909484","0.0021867983","-0.015675848","0.043864567"
"5799.0","1519411779541","756358851755203","0.032986723","0.034208454","0.062308256","-0.037214674","0.0037878812","-0.011776643","0.03921695"
"5999.0","1519411779746","756359051758328","0.0","0.0","0.0","-0.03535394","0.0035984872","-0.01118781","0.037256103"
"6200.0","1519411779937","756359251763016","0.07574729","0.0012217305","-0.081855945","-0.029798878","0.0034796493","-0.014721217","0.033418488"
"6400.0","1519411780142","756359451764578","0.0","0.0","0.0","-0.028308934","0.0033056668","-0.013985156","0.031747565"
"6600.0","1519411780337","756359651767703","-0.042760566","-0.05131268","-0.04520403","-0.029031515","5.747494E-4","-0.015546099","0.032936916"
"6800.0","1519411780540","756359851770828","0.017104227","-0.08674286","-0.06841691","-0.026724728","-0.0037911315","-0.018189639","0.032549143"
"6999.0","1519411780737","756360051744266","-0.05375614","-0.021991149","0.095294975","-0.028076299","-0.0047011324","-0.012515408","0.031096859"
"7199.0","1519411780937","756360251745828","-0.17348573","-0.31031954","-0.09040806","-0.03534677","-0.019982053","-0.01641004","0.043794587"
"7399.0","1519411781137","756360451748953","-0.1001819","-0.32253686","0.03176499","-0.038588524","-0.035109796","-0.014001288","0.05401674"
"7599.0","1519411781337","756360651752078","0.21746802","0.21502456","0.061086524","-0.025785696","-0.022603078","-0.010246897","0.035788268"
"7799.0","1519411781537","756360851755203","0.16126843","0.21746802","0.07819075","-0.01643299","-0.010599523","-0.005825015","0.020404015"
"7999.0","1519411781737","756361051758328","0.0","0.0","0.0","-0.01561134","-0.010069546","-0.005533764","0.019383814"
"8200.0","1519411781937","756361251761453","-0.02687807","0.07086037","0.009773844","-0.016174676","-0.0060230503","-0.0047683837","0.017906277"
"8400.0","1519411782137","756361451764578","0.0","0.0","0.0","-0.015365942","-0.005721898","-0.0045299646","0.017010963"
"8600.0","1519411782338","756361651767703","0.0","0.0","0.0","-0.014597645","-0.005435803","-0.0043034665","0.016160415"
"8800.0","1519411782537","756361851770828","0.0","0.0","0.0","-0.013867763","-0.005164013","-0.0040882933","0.015352394"
"8999.0","1519411782738","756362051742703","-0.057421334","-0.013439035","0.05131268","-0.016045442","-0.005577764","-0.0013182445","0.01703835"
