"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1508898517350","2528100136330320","0.14119999","-0.0537","0.107499994"
"19.0","1508898517370","2528100156324070","0.2201","-0.0058","0.0861"
"40.0","1508898517390","2528100176344382","0.1519","0.062699996","0.065"
"60.0","1508898517411","2528100196335007","0.0933","0.092599995","0.0638"
"79.0","1508898517430","2528100216325632","0.22049999","0.0315","0.0058"
"100.0","1508898517451","2528100236333445","0.23009999","-0.0277","0.036199998"
"120.0","1508898517470","2528100256339695","0.1811","-0.0077","0.0361"
"140.0","1508898517490","2528100276330320","0.0931","-0.1015","0.0356"
"159.0","1508898517510","2528100296320945","0.1616","-0.0874","-0.0026999998"
"180.0","1508898517530","2528100316342820","0.2302","-0.0089","0.0561"
"200.0","1508898517550","2528100336335007","0.034199998","-0.0398","0.0457"
"220.0","1508898517570","2528100356341257","0.16129999","-0.1426","-0.0207"
"239.0","1508898517598","2528100376316257","0.1425","0.0797","0.054399997"
"260.0","1508898517612","2528100396339695","0.13229999","0.0094","0.076299995"
"279.0","1508898517630","2528100416328757","0.3383","0.0435","0.0363"
"299.0","1508898517650","2528100436319382","0.122999996","-0.0526","0.0933"
"320.0","1508898517671","2528100456342820","0.1428","0.043199997","0.043399997"
"340.0","1508898517690","2528100476350632","0.19219999","0.0849","0.061199997"
"359.0","1508898517711","2528100496324070","0.2218","-0.0771","0.0707"
"379.0","1508898517730","2528100516314695","0.18239999","-0.0442","0.0128"
"400.0","1508898517750","2528100536336570","0.025799999","0.076699995","0.0698"
"419.0","1508898517776","2528100556328757","0.2214","-0.097799994","-0.0162"
"439.0","1508898517790","2528100576319382","0.13419999","-0.081","0.117599994"
"460.0","1508898517811","2528100596360007","0.15349999","0.1409","0.020399999"
"480.0","1508898517830","2528100616333445","0.2803","0.0393","0.0128999995"
"499.0","1508898517850","2528100636322507","0.084","0.045399997","0.081599995"
"519.0","1508898517875","2528100656314695","0.13239999","0.0435","-0.0041"
"540.0","1508898517890","2528100676336570","0.21069999","0.0254","0.065"
"559.0","1508898517911","2528100696327195","0.1317","0.0469","0.0087"
"580.0","1508898517931","2528100716335007","0.092999995","-0.0286","0.0264"
"600.0","1508898517950","2528100736339695","0.2403","-0.028199999","0.0552"
"620.0","1508898517976","2528100756331882","0.1523","-0.0176","0.054199997"
"639.0","1508898517990","2528100776322507","0.2005","-0.086799994","-0.021"
"659.0","1508898518012","2528100796313132","0.0244","-0.124299996","-0.0026999998"
"680.0","1508898518030","2528100816335007","0.22049999","0.0121","0.055999998"
"700.0","1508898518050","2528100836342820","0.1319","-0.0652","0.037699997"
"719.0","1508898518072","2528100856317820","0.054199997","0.0354","0.043899998"
"740.0","1508898518090","2528100876339695","0.2302","-0.057299998","0.0072999997"
"760.0","1508898518110","2528100896330320","0.1026","0.0298","0.0568"
"779.0","1508898518131","2528100916320945","0.2303","0.1245","0.0455"
"800.0","1508898518150","2528100936344382","0.2592","-0.061899997","0.077"
"820.0","1508898518171","2528100956350632","0.1222","0.017199999","0.0663"
"839.0","1508898518190","2528100976325632","0.2006","0.038799997","0.057"
"859.0","1508898518210","2528100996316257","0.1222","0.0437","0.0756"
"880.0","1508898518234","2528101016338132","0.19129999","0.0209","0.0641"
"899.0","1508898518250","2528101036328757","0.161","0.0699","0.027999999"
"919.0","1508898518273","2528101056320945","0.0735","-0.0405","0.0345"
"940.0","1508898518292","2528101076358445","0.2395","-0.1277","0.0766"
"960.0","1508898518310","2528101096333445","0.19029999","-0.1648","-0.0095999995"
"979.0","1508898518335","2528101116324070","0.2591","0.0788","0.0289"
"999.0","1508898518350","2528101136316257","0.23789999","-0.026099999","-0.0334"
"1020.0","1508898518372","2528101156338132","0.120299995","0.0335","0.0150999995"
"1039.0","1508898518390","2528101176328757","0.1978","0.089999996","-0.020499999"
"1060.0","1508898518410","2528101196335007","0.1581","-0.0150999995","-0.028199999"
"1080.0","1508898518430","2528101216341257","0.148","0.0032","0.0314"
"1100.0","1508898518450","2528101236333445","0.1281","0.124699995","0.0223"
"1119.0","1508898518471","2528101256324070","0.1082","-0.0223","0.0332"
"1139.0","1508898518490","2528101276314695","0.1775","-0.18509999","0.050499998"
"1160.0","1508898518510","2528101296336570","0.28489998","0.1183","0.0515"
"1180.0","1508898518536","2528101316344382","0.0783","0.1138","-0.0150999995"
"1199.0","1508898518550","2528101336317820","0.2453","-0.0729","0.1112"
"1220.0","1508898518571","2528101356341257","0.2349","0.024899999","0.0545"
"1240.0","1508898518590","2528101376331882","0.2066","-0.025999999","0.1383"
"1259.0","1508898518610","2528101396322507","0.2847","-0.062299997","0.0714"
"1279.0","1508898518632","2528101416313132","0.118499994","0.0859","0.088999994"
"1300.0","1508898518650","2528101436352195","0.19569999","0.1364","-0.034399997"
"1319.0","1508898518670","2528101456325632","0.24399999","-0.0951","0.0278"
"1339.0","1508898518690","2528101476317820","0.19489999","-0.1282","0.058"
"1360.0","1508898518710","2528101496339695","0.20359999","7.0E-4","0.0036"
"1380.0","1508898518734","2528101516330320","-0.060999997","0.03","0.0423"
"1399.0","1508898518750","2528101536320945","0.21319999","-0.0815","0.0243"
"1420.0","1508898518771","2528101556360007","0.28079998","0.0143","0.0184"
"1440.0","1508898518790","2528101576335007","-0.0033999998","-0.0567","0.057099998"
"1459.0","1508898518810","2528101596325632","0.105399996","-0.0801","0.1116"
"1479.0","1508898518830","2528101616316257","0.1839","0.067","0.0426"
"1500.0","1508898518850","2528101636338132","0.0967","0.0063","0.058"
"1519.0","1508898518871","2528101656328757","0.23429999","-0.1158","0.077"
"1540.0","1508898518891","2528101676336570","0.1963","0.023699999","0.1021"
"1560.0","1508898518910","2528101696342820","0.1284","0.059499998","0.0499"
"1580.0","1508898518934","2528101716333445","0.118499994","0.0756","0.020499999"
"1599.0","1508898518950","2528101736324070","0.12889999","-0.0264","0.0678"
"1619.0","1508898518970","2528101756316257","0.13849999","0.0866","0.0288"
"1640.0","1508898518990","2528101776338132","0.030499998","-0.0374","0.0092"
"1660.0","1508898519010","2528101796344382","0.2166","-0.0504","-0.0088"
"1679.0","1508898519031","2528101816319382","0.226","-0.0251","-0.0266"
"1700.0","1508898519050","2528101836341257","0.2737","0.0109","-0.0117999995"
"1720.0","1508898519070","2528101856335007","0.2244","-0.073","0.0189"
"1739.0","1508898519091","2528101876324070","0.1449","0.12709999","0.041899998"
"1759.0","1508898519110","2528101896314695","0.18339999","0.0163","-0.0142"
"1780.0","1508898519131","2528101916353757","0.19219999","-0.1882","2.9999999E-4"
"1799.0","1508898519150","2528101936327195","0.1735","0.0042","0.0466"
"1819.0","1508898519171","2528101956319382","0.24159999","0.0011","-0.0103"
"1840.0","1508898519190","2528101976341257","0.0165","-0.1069","0.0663"
"1860.0","1508898519210","2528101996331882","0.2914","-0.206","0.0462"
"1879.0","1508898519230","2528102016322507","0.1444","-0.0831","0.0954"
"1900.0","1508898519250","2528102036330320","0.2033","0.0683","0.0455"
"1920.0","1508898519270","2528102056335007","0.24329999","-0.0084999995","0.072399996"
"1939.0","1508898519290","2528102076325632","0.0374","0.23519999","0.1003"
"1959.0","1508898519310","2528102096317820","0.1935","0.091199994","0.0637"
"1980.0","1508898519331","2528102116339695","0.1646","0.0056999996","0.091199994"
"2000.0","1508898519350","2528102136331882","0.17539999","0.024799999","0.1759"
"2020.0","1508898519370","2528102156338132","0.26299998","0.1136","0.0497"
"2040.0","1508898519390","2528102176344382","0.0088","-0.0313","0.1256"
"2060.0","1508898519410","2528102196335007","0.2932","-0.0845","0.087"
"2079.0","1508898519435","2528102216325632","0.35169998","0.0819","0.0587"
"2099.0","1508898519450","2528102236317820","0.12529999","-0.0824","-0.0066"
"2120.0","1508898519471","2528102256338132","0.1251","-0.094299994","-0.0047999998"
"2140.0","1508898519490","2528102276345945","0.1048","0.1347","-0.003"
"2159.0","1508898519510","2528102296320945","0.065799996","0.0902","-0.0041"
"2180.0","1508898519531","2528102316342820","0.1442","-0.046099998","-0.0335"
"2200.0","1508898519550","2528102336333445","0.0861","0.0222","0.0128999995"
"2219.0","1508898519570","2528102356325632","0.1546","-0.0191","0.0030999999"
"2239.0","1508898519590","2528102376316257","0.1743","-0.2207","0.023799999"
"2260.0","1508898519610","2528102396353757","0.29209998","-0.0034999999","0.0139999995"
"2279.0","1508898519631","2528102416328757","0.2226","-0.057499997","-0.0714"
"2299.0","1508898519651","2528102436319382","0.0072999997","-0.0174","0.0446"
"2320.0","1508898519670","2528102456342820","0.2522","0.0021","-0.033"
"2340.0","1508898519695","2528102476333445","0.0558","-0.058599997","0.0559"
"2359.0","1508898519710","2528102496324070","0.056599997","0.0296","0.081599995"
"2380.0","1508898519730","2528102516331882","0.1752","-0.051099997","0.205"
"2400.0","1508898519750","2528102536336570","0.0687","0.056399997","0.1409"
"2419.0","1508898519770","2528102556327195","0.2559","-0.1449","0.1381"
"2439.0","1508898519790","2528102576319382","0.1778","0.048499998","0.13769999"
"2460.0","1508898519810","2528102596341257","0.2179","0.116399996","0.1441"
"2480.0","1508898519831","2528102616331882","0.1393","0.0179","0.056199998"
"2500.0","1508898519850","2528102636339695","0.1478","0.0372","0.0316"
"2519.0","1508898519870","2528102656313132","0.36249998","0.0689","-0.0426"
"2540.0","1508898519892","2528102676336570","0.2234","-0.019399999","-0.006"
"2559.0","1508898519911","2528102696327195","0.0466","-0.0309","0.0046"
"2579.0","1508898519931","2528102716317820","0.25239998","-0.044999998","0.015299999"
"2600.0","1508898519950","2528102736341257","0.0663","0.0103","0.0045"
"2620.0","1508898519970","2528102756347507","0.105","0.0532","-0.043199997"
"2639.0","1508898519990","2528102776322507","0.2323","-0.0379","-0.0122"
"2660.0","1508898520010","2528102796344382","0.0174","-0.041899998","0.053799998"
"2680.0","1508898520031","2528102816335007","0.2626","0.080699995","0.0139"
"2699.0","1508898520050","2528102836325632","0.1741","0.0881","0.0241"
"2719.0","1508898520070","2528102856317820","0.1356","-0.0381","0.0705"
"2740.0","1508898520094","2528102876355320","0.1952","-0.0738","0.116"
"2760.0","1508898520110","2528102896330320","0.1175","-0.1467","0.0254"
"2779.0","1508898520130","2528102916320945","0.2565","-0.1809","0.0784"
"2800.0","1508898520150","2528102936342820","0.3543","0.070099995","0.098799996"
"2820.0","1508898520170","2528102956335007","0.0234","0.0111","0.1478"
"2839.0","1508898520190","2528102976324070","0.1704","-0.1424","0.040599998"
"2860.0","1508898520210","2528102996331882","0.2192","0.1096","0.0806"
"2880.0","1508898520230","2528103016338132","0.100099996","0.1322","0.046"
"2899.0","1508898520250","2528103036328757","0.236","-0.0212","0.031999998"
"2919.0","1508898520270","2528103056319382","0.1069","0.0213","-0.040999997"
"2940.0","1508898520290","2528103076342820","0.1646","0.040999997","0.0223"
"2960.0","1508898520310","2528103096333445","0.0757","0.024999999","0.054399997"
"2980.0","1508898520330","2528103116341257","0.22199999","-0.012999999","0.0088"
"2999.0","1508898520350","2528103136314695","0.1334","-0.077","7.0E-4"
"3020.0","1508898520370","2528103156338132","0.0168","0.0138","-0.012999999"
"3039.0","1508898520393","2528103176328757","0.3506","-0.0251","0.0641"
"3059.0","1508898520410","2528103196319382","0.15429999","-0.0535","0.0157"
"3080.0","1508898520430","2528103216341257","0.2333","-0.118999995","0.053299997"
"3100.0","1508898520450","2528103236349070","0.2626","-0.085599996","0.0345"
"3119.0","1508898520470","2528103256324070","0.1261","0.089999996","0.0413"
"3139.0","1508898520493","2528103276314695","0.2445","-0.018199999","0.0581"
"3160.0","1508898520510","2528103296336570","0.225","-0.1511","0.107"
"3179.0","1508898520530","2528103316327195","0.138","0.0376","0.0927"
"3199.0","1508898520551","2528103336317820","0.2261","0.059","0.0053"
"3220.0","1508898520570","2528103356355320","0.0985","0.0277","0.0543"
"3240.0","1508898520594","2528103376331882","0.2554","-0.012999999","0.1232"
"3259.0","1508898520610","2528103396322507","0.1864","-0.0177","0.0257"
"3280.0","1508898520631","2528103416344382","-1.0E-4","-0.033","0.0064999997"
"3300.0","1508898520650","2528103436335007","0.2347","0.0278","0.0184"
"3319.0","1508898520670","2528103456325632","0.007999999","-0.0101","0.0427"
"3340.0","1508898520691","2528103476333445","0.1644","0.097899996","0.0433"
"3360.0","1508898520710","2528103496339695","0.3003","0.022799999","-0.029099999"
"3380.0","1508898520731","2528103516330320","0.0256","0.1594","0.0398"
"3399.0","1508898520751","2528103536320945","0.3288","0.1713","0.0222"
"3420.0","1508898520770","2528103556344382","0.24039999","-0.023","-0.015999999"
"3440.0","1508898520790","2528103576335007","0.1328","0.0173","0.051599998"
"3460.0","1508898520810","2528103596341257","0.15259999","-0.057699997","0.0905"
"3479.0","1508898520830","2528103616316257","0.094299994","0.029099999","0.0392"
"3500.0","1508898520850","2528103636338132","0.20269999","-0.0411","0.0762"
"3519.0","1508898520870","2528103656328757","0.17359999","0.0265","0.065"
"3539.0","1508898520891","2528103676320945","-0.011899999","-0.0413","0.0426"
"3560.0","1508898520910","2528103696342820","0.3121","-0.0422","0.0997"
"3580.0","1508898520930","2528103716349070","0.0775","-0.14919999","0.086899996"
"3599.0","1508898520951","2528103736324070","0.22459999","-0.1095","0.018299999"
"3619.0","1508898520970","2528103756316257","0.21519999","0.0295","0.0954"
"3640.0","1508898520992","2528103776338132","0.0491","0.0368","0.073199995"
"3659.0","1508898521010","2528103796328757","0.3029","0.085099995","0.0277"
"3679.0","1508898521030","2528103816319382","0.2232","-0.078099996","-0.015999999"
"3700.0","1508898521052","2528103836358445","0.24309999","-0.036199998","0.041899998"
"3720.0","1508898521070","2528103856331882","0.2225","0.021699999","-0.0033"
"3739.0","1508898521092","2528103876324070","0.0849","-0.008599999","0.0661"
"3759.0","1508898521110","2528103896316257","0.20269999","-0.085099995","0.0464"
"3780.0","1508898521130","2528103916336570","0.212","0.029199999","0.0284"
"3799.0","1508898521163","2528103936327195","0.055099998","-0.037299998","-0.020399999"
"3820.0","1508898521170","2528103956335007","0.1041","-0.112399995","0.067999996"
"3840.0","1508898521190","2528103976341257","0.1335","0.1783","0.0387"
"3860.0","1508898521210","2528103996331882","0.2417","0.105799995","-0.0021"
"3879.0","1508898521230","2528104016322507","0.1433","-0.043399997","0.019299999"
"3899.0","1508898521250","2528104036313132","0.1732","-0.0064999997","0.0084"
"3920.0","1508898521270","2528104056336570","0.14459999","0.0402","0.044099998"
"3940.0","1508898521290","2528104076342820","0.115499996","-0.0358","0.0628"
"3959.0","1508898521310","2528104096317820","0.1541","0.0858","0.0352"
"3980.0","1508898521330","2528104116339695","0.1929","-0.0578","0.0078"
"4000.0","1508898521350","2528104136330320","0.0655","-0.0946","0.0468"
"4019.0","1508898521370","2528104156320945","0.33969998","-0.0709","0.058599997"
"4040.0","1508898521390","2528104176344382","0.0852","-0.0695","0.115899995"
"4060.0","1508898521410","2528104196350632","0.1829","-0.0866","0.029299999"
"4079.0","1508898521431","2528104216325632","0.0941","-0.069699995","0.050899997"
"4099.0","1508898521451","2528104236316257","0.114","0.051599998","0.0491"
"4120.0","1508898521470","2528104256339695","0.1328","0.0415","0.0127"
"4139.0","1508898521490","2528104276328757","0.1512","-0.0244","-0.0116"
"4159.0","1508898521510","2528104296320945","0.10349999","0.0843","0.1303"
"4180.0","1508898521530","2528104316360007","0.1919","-0.034399997","0.0022"
"4200.0","1508898521551","2528104336333445","0.173","0.0131","0.1072"
"4219.0","1508898521570","2528104356324070","0.3206","-0.005","0.0664"
"4239.0","1508898521590","2528104376316257","0.1148","-0.0047","0.095"
"4260.0","1508898521610","2528104396338132","0.0367","0.0115","0.0444"
"4279.0","1508898521630","2528104416328757","0.17469999","-0.0814","0.0716"
"4300.0","1508898521651","2528104436336570","0.0773","-0.022599999","0.039899997"
"4320.0","1508898521670","2528104456342820","0.1451","0.0401","0.0030999999"
"4340.0","1508898521690","2528104476333445","0.1256","0.0365","0.0231"
"4359.0","1508898521710","2528104496324070","0.117199995","0.0117999995","0.086899996"
"4379.0","1508898521730","2528104516314695","0.2543","-0.0274","0.0189"
"4400.0","1508898521756","2528104536336570","0.1083","-0.0639","0.0837"
"4420.0","1508898521770","2528104556344382","0.2066","-0.0028","0.073"
"4439.0","1508898521790","2528104576319382","0.16669999","0.13759999","0.016099999"
"4460.0","1508898521810","2528104596341257","0.0591","0.0325","0.0155"
"4480.0","1508898521830","2528104616331882","0.2556","-0.1401","0.0437"
"4499.0","1508898521854","2528104636322507","0.1566","0.0504","-0.0219"
"4519.0","1508898521870","2528104656313132","0.0491","-0.048","0.0061"
"4540.0","1508898521890","2528104676352195","0.0486","-0.1052","0.0376"
"4559.0","1508898521910","2528104696327195","0.147","0.0462","0.0554"
"4579.0","1508898521930","2528104716317820","0.2057","0.0132","0.0557"
"4600.0","1508898521955","2528104736339695","0.16569999","0.0241","-0.0295"
"4620.0","1508898521970","2528104756331882","0.0973","0.1286","0.0278"
"4639.0","1508898521990","2528104776320945","0.1564","0.0659","0.0067"
"4660.0","1508898522011","2528104796360007","0.1072","-0.0184","0.0863"
"4680.0","1508898522030","2528104816335007","0.29389998","0.018299999","0.0552"
"4699.0","1508898522050","2528104836325632","0.2245","0.065","0.0383"
"4719.0","1508898522070","2528104856316257","-0.0198","-0.1261","0.0357"
"4740.0","1508898522090","2528104876338132","0.28309998","-0.0557","0.0202"
"4760.0","1508898522110","2528104896330320","0.175","0.0787","0.06"
"4780.0","1508898522130","2528104916336570","0.1454","-0.106699996","0.0412"
"4800.0","1508898522156","2528104936342820","0.0477","-0.17899999","0.0504"
"4820.0","1508898522170","2528104956333445","0.1953","0.14999999","0.0774"
"4839.0","1508898522190","2528104976324070","0.1371","0.079399996","0.0942"
"4859.0","1508898522210","2528104996316257","0.1656","-0.0084","0.0"
"4880.0","1508898522230","2528105016338132","0.1074","-0.037699997","0.0464"
"4900.0","1508898522250","2528105036344382","0.1166","0.054899998","0.0385"
"4919.0","1508898522270","2528105056319382","0.0774","-0.0045","0.0481"
"4940.0","1508898522290","2528105076342820","0.2829","0.047399998","9.999999E-4"
"4960.0","1508898522311","2528105096333445","0.17449999","0.0744","0.0028"
"4979.0","1508898522330","2528105116324070","0.077199996","-0.1136","0.0879"
"4999.0","1508898522352","2528105136314695","0.27359998","-0.042","0.0284"
"5020.0","1508898522370","2528105156353757","0.13669999","-0.014599999","0.0758"
"5039.0","1508898522391","2528105176327195","0.116399996","-0.028299998","-4.9999997E-4"
"5059.0","1508898522410","2528105196319382","0.1759","-0.035499997","0.124699995"
"5080.0","1508898522431","2528105216341257","0.1853","0.022499999","0.008599999"
"5100.0","1508898522458","2528105236331882","0.1567","-0.090799995","0.0449"
"5119.0","1508898522470","2528105256322507","0.304","-0.0637","0.074499995"
"5140.0","1508898522492","2528105276330320","0.118","0.196","0.043199997"
"5160.0","1508898522510","2528105296336570","0.1082","-0.057299998","0.082499996"
"5179.0","1508898522530","2528105316327195","0.0695","0.0401","0.0414"
"5199.0","1508898522555","2528105336317820","0.285","-0.081199996","0.0133"
"5220.0","1508898522570","2528105356339695","0.1762","-0.082899995","-0.0029"
"5240.0","1508898522591","2528105376331882","0.1662","-0.0063","-0.0316"
"5260.0","1508898522611","2528105396338132","0.36159998","-0.0218","0.0206"
"5280.0","1508898522630","2528105416344382","0.1353","0.0127","-0.025999999"
"5300.0","1508898522650","2528105436335007","0.2127","-0.0139","0.0067"
"5319.0","1508898522670","2528105456325632","0.1343","0.0111","0.065799996"
"5339.0","1508898522690","2528105476316257","0.17289999","0.0986","0.048699997"
"5360.0","1508898522710","2528105496339695","0.1538","0.019","0.066"
"5380.0","1508898522730","2528105516347507","0.036599997","-0.19049999","0.074499995"
"5399.0","1508898522750","2528105536320945","0.24249999","0.0831","0.074599996"
"5420.0","1508898522770","2528105556342820","0.13509999","0.0423","0.1217"
"5440.0","1508898522790","2528105576335007","0.067999996","-0.117199995","0.077599995"
"5459.0","1508898522811","2528105596325632","0.294","-0.0998","0.057"
"5479.0","1508898522830","2528105616316257","0.058399998","0.013499999","0.0673"
"5500.0","1508898522851","2528105636355320","0.1662","0.078","0.0081"
"5519.0","1508898522870","2528105656328757","0.17549999","-2.9999999E-4","0.0393"
"5539.0","1508898522890","2528105676319382","0.1854","0.121599995","0.0385"
"5560.0","1508898522911","2528105696342820","0.2619","-0.015999999","-0.0423"
"5580.0","1508898522930","2528105716333445","0.0951","-0.0705","-0.0315"
"5599.0","1508898522950","2528105736324070","0.2895","0.1361","-0.0554"
"5620.0","1508898522970","2528105756331882","0.2685","0.052699998","-0.040799998"
"5640.0","1508898522990","2528105776336570","-0.0154","-0.1583","0.037499998"
"5659.0","1508898523011","2528105796327195","0.17029999","-0.1541","0.0596"
"5679.0","1508898523030","2528105816319382","0.1797","0.060999997","0.051599998"
"5700.0","1508898523051","2528105836341257","0.199","0.1028","0.0127"
"5720.0","1508898523070","2528105856331882","0.1805","0.048299998","0.1548"
"5740.0","1508898523090","2528105876339695","0.1037","0.027199998","0.13859999"
"5759.0","1508898523110","2528105896314695","0.2127","-0.059699997","0.104899995"
"5780.0","1508898523130","2528105916335007","0.2233","0.037","0.0822"
"5799.0","1508898523151","2528105936327195","0.1944","0.072799996","0.0602"
"5819.0","1508898523170","2528105956317820","0.1462","-0.061699998","0.13589999"
"5840.0","1508898523190","2528105976339695","0.13759999","-0.065","0.1319"
"5860.0","1508898523217","2528105996347507","0.2456","0.0137","0.092099994"
"5879.0","1508898523230","2528106016322507","0.0393","-0.0414","0.0438"
"5900.0","1508898523251","2528106036344382","0.0696","9.0E-4","0.089999996"
"5920.0","1508898523270","2528106056335007","0.2941","-0.0918","0.0356"
"5939.0","1508898523290","2528106076325632","0.077199996","-0.0458","-0.0289"
"5959.0","1508898523310","2528106096317820","0.16489999","0.0081","-0.0174"
"5980.0","1508898523331","2528106116355320","0.2224","0.0735","-0.0126"
"6000.0","1508898523350","2528106136330320","0.0075999997","-0.0491","0.0625"
"6019.0","1508898523370","2528106156320945","0.2225","-0.047599997","-0.0416"
"6040.0","1508898523390","2528106176342820","0.1541","0.090799995","0.0652"
"6060.0","1508898523410","2528106196335007","0.253","0.0677","0.0422"
"6079.0","1508898523430","2528106216325632","0.106599994","0.0242","0.048899997"
"6100.0","1508898523453","2528106236331882","0.2061","-0.0845","0.0343"
"6120.0","1508898523470","2528106256338132","0.1488","0.1945","0.0672"
"6139.0","1508898523490","2528106276328757","0.3234","0.3872","-0.0451"
"6159.0","1508898523510","2528106296319382","-0.0773","-0.0686","0.1063"
"6180.0","1508898523530","2528106316342820","0.2268","-0.1405","0.037299998"
"6200.0","1508898523550","2528106336333445","-0.0158","-0.103599995","0.14639999"
"6220.0","1508898523570","2528106356341257","0.3161","0.156","0.023699999"
"6239.0","1508898523590","2528106376314695","0.1882","-0.0099","0.0844"
"6260.0","1508898523620","2528106396338132","0.041699998","-0.0879","0.1016"
"6279.0","1508898523630","2528106416328757","0.247","0.067","0.0058999998"
"6299.0","1508898523650","2528106436319382","0.1486","7.0E-4","-0.012"
"6320.0","1508898523670","2528106456341257","0.19659999","0.073","0.0501"
"6340.0","1508898523690","2528106476349070","0.1365","-0.084199995","0.0058"
"6359.0","1508898523711","2528106496324070","0.077199996","-0.1284","-0.0018999999"
"6379.0","1508898523730","2528106516314695","0.1846","-0.17289999","0.0201"
"6400.0","1508898523752","2528106536336570","0.0663","0.059299998","0.0513"
"6419.0","1508898523770","2528106556327195","0.1153","-0.0981","-0.0072999997"
"6439.0","1508898523790","2528106576317820","0.0574","-0.2006","0.0484"
"6460.0","1508898523815","2528106596356882","0.25439999","0.0142","0.0845"
"6480.0","1508898523830","2528106616331882","0.2357","0.0537","0.0712"
"6499.0","1508898523850","2528106636322507","0.21609999","-0.045199998","0.110199995"
"6519.0","1508898523871","2528106656313132","0.1583","0.0764","0.046699997"
"6540.0","1508898523890","2528106676335007","0.2563","0.0477","0.057099998"
"6559.0","1508898523913","2528106696325632","0.1396","-0.0652","0.0927"
"6580.0","1508898523930","2528106716333445","0.3452","-0.0341","0.055"
"6600.0","1508898523950","2528106736339695","0.1592","0.123399995","0.0629"
"6620.0","1508898523970","2528106756330320","0.0325","-0.0347","0.0901"
"6639.0","1508898523990","2528106776320945","0.2206","-0.055299997","0.046"
"6660.0","1508898524010","2528106796342820","0.2393","0.0581","0.0981"
"6680.0","1508898524030","2528106816335007","0.14109999","-0.0806","2.0E-4"
"6700.0","1508898524050","2528106836341257","0.15879999","-0.0622","0.0072999997"
"6719.0","1508898524070","2528106856316257","0.090799995","0.078999996","0.015299999"
"6740.0","1508898524090","2528106876338132","0.2279","-0.027199998","0.0749"
"6759.0","1508898524112","2528106896328757","0.25579998","-0.0761","0.012"
"6779.0","1508898524130","2528106916320945","0.217","-0.0036","0.030599998"
"6800.0","1508898524150","2528106936342820","0.109699994","0.0352","0.0382"
"6820.0","1508898524170","2528106956350632","0.227","-0.0468","0.0106"
"6839.0","1508898524190","2528106976324070","0.3353","0.0094","0.0971"
