"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"0.0","1508898517349","2528100136330320","-0.216711","-0.570545","-0.261635"
"19.0","1508898517369","2528100156324070","-0.216904","-0.570391","-0.262033"
"40.0","1508898517389","2528100176344382","-0.21707","-0.570259","-0.262296"
"60.0","1508898517410","2528100196335007","-0.217196","-0.570158","-0.262463"
"79.0","1508898517429","2528100216325632","-0.217064","-0.570247","-0.262445"
"100.0","1508898517450","2528100236333445","-0.216941","-0.570336","-0.262292"
"120.0","1508898517470","2528100256339695","-0.216839","-0.57037","-0.262131"
"140.0","1508898517489","2528100276330320","-0.216998","-0.570289","-0.262012"
"159.0","1508898517509","2528100296320945","-0.217197","-0.570249","-0.261909"
"180.0","1508898517529","2528100316342820","-0.217227","-0.570242","-0.261947"
"200.0","1508898517549","2528100336335007","-0.217201","-0.570226","-0.262047"
"220.0","1508898517570","2528100356341257","-0.217383","-0.57025","-0.261823"
"239.0","1508898517598","2528100376316257","-0.217086","-0.570217","-0.261775"
"260.0","1508898517610","2528100396339695","-0.217349","-0.570219","-0.261407"
"279.0","1508898517629","2528100416328757","-0.217001","-0.570316","-0.261382"
"299.0","1508898517650","2528100436319382","-0.21701","-0.570233","-0.261296"
"320.0","1508898517670","2528100456342820","-0.216859","-0.570252","-0.261299"
"340.0","1508898517689","2528100476350632","-0.216415","-0.570338","-0.26135"
"359.0","1508898517709","2528100496324070","-0.216489","-0.57029897","-0.26109"
"379.0","1508898517729","2528100516314695","-0.216599","-0.570298","-0.260932"
"400.0","1508898517749","2528100536336570","-0.216253","-0.570346","-0.261047"
"419.0","1508898517775","2528100556328757","-0.21633899","-0.570411","-0.260942"
"439.0","1508898517789","2528100576319382","-0.216679","-0.570129","-0.260938"
"460.0","1508898517810","2528100596360007","-0.216533","-0.570225","-0.260999"
"480.0","1508898517829","2528100616333445","-0.216337","-0.570401","-0.260951"
"499.0","1508898517849","2528100636322507","-0.216097","-0.570497","-0.260932"
"519.0","1508898517875","2528100656314695","-0.215701","-0.570753","-0.260487"
"540.0","1508898517889","2528100676336570","-0.215529","-0.570844","-0.260126"
"559.0","1508898517909","2528100696327195","-0.215456","-0.570986","-0.259806"
"580.0","1508898517930","2528100716335007","-0.215526","-0.570873","-0.259732"
"600.0","1508898517949","2528100736339695","-0.215531","-0.570843","-0.25972798"
"620.0","1508898517976","2528100756331882","-0.215545","-0.570793","-0.259713"
"639.0","1508898517989","2528100776322507","-0.215447","-0.570973","-0.259528"
"659.0","1508898518011","2528100796313132","-0.215464","-0.570908","-0.259456"
"680.0","1508898518029","2528100816335007","-0.215353","-0.570945","-0.259374"
"700.0","1508898518050","2528100836342820","-0.215302","-0.571023","-0.259184"
"719.0","1508898518072","2528100856317820","-0.214919","-0.571006","-0.25936"
"740.0","1508898518089","2528100876339695","-0.215161","-0.571035","-0.259177"
"760.0","1508898518109","2528100896330320","-0.215078","-0.571085","-0.259145"
"779.0","1508898518129","2528100916320945","-0.214904","-0.571087","-0.259225"
"800.0","1508898518149","2528100936344382","-0.214953","-0.57116","-0.259239"
"820.0","1508898518170","2528100956350632","-0.215001","-0.571101","-0.259267"
"839.0","1508898518189","2528100976325632","-0.215132","-0.571073","-0.259273"
"859.0","1508898518209","2528100996316257","-0.214937","-0.571103","-0.25943398"
"880.0","1508898518234","2528101016338132","-0.214676","-0.571124","-0.259388"
"899.0","1508898518249","2528101036328757","-0.21457","-0.571303","-0.259167"
"919.0","1508898518272","2528101056320945","-0.214346","-0.571243","-0.259172"
"940.0","1508898518291","2528101076358445","-0.214366","-0.571363","-0.25902998"
"960.0","1508898518309","2528101096333445","-0.214904","-0.571245","-0.258738"
"979.0","1508898518334","2528101116324070","-0.21480499","-0.571258","-0.258744"
"999.0","1508898518349","2528101136316257","-0.214914","-0.571494","-0.258472"
"1020.0","1508898518372","2528101156338132","-0.214849","-0.571499","-0.258339"
"1039.0","1508898518389","2528101176328757","-0.214765","-0.57168597","-0.258307"
