"timestamp","mean","std"
"200.0","0.18482654900939643","4.5131717112649705E-4"
"220.0","0.184826045271767","4.5149598503113424E-4"
"239.0","0.18482494294063723","4.5164804627604373E-4"
"260.0","0.18482322158294412","4.5187339961459656E-4"
"279.0","0.18482097798887465","4.523117711480898E-4"
"299.0","0.1848183788446452","4.526940888866547E-4"
"320.0","0.1848153631418544","4.5290574121490545E-4"
"340.0","0.18481187669204494","4.529559537692945E-4"
"359.0","0.18480798493837666","4.529132127878976E-4"
"379.0","0.1848038209356454","4.5269409386931246E-4"
"400.0","0.1847993117494345","4.5203182393554884E-4"
"419.0","0.184794422551482","4.516026443169462E-4"
"439.0","0.18478921357336975","4.5126819573905577E-4"
"460.0","0.18478379829431957","4.510189093308748E-4"
"480.0","0.18477810548788062","4.5103307716928045E-4"
"499.0","0.18477205738449332","4.5100116835161225E-4"
"519.0","0.18476556205578554","4.5103453820705277E-4"
"540.0","0.1847585743845677","4.513445290158444E-4"
"559.0","0.18475115096128142","4.5175671351579234E-4"
"580.0","0.18474309050434987","4.5219490545889206E-4"
"600.0","0.1847342986039558","4.526987270039126E-4"
"620.0","0.18472506727063762","4.5326797818867316E-4"
"639.0","0.18471534654900268","4.53808827076315E-4"
"659.0","0.18470510834311224","4.541552375444158E-4"
"680.0","0.18469429006992022","4.546463559458669E-4"
"700.0","0.1846828747884084","4.549014195304374E-4"
"719.0","0.18467093241944316","4.550318961237556E-4"
"740.0","0.18465841724141654","4.5541134829200203E-4"
"760.0","0.18464534472593694","4.5570748001360755E-4"
"779.0","0.18463173119872153","4.56124342537428E-4"
"800.0","0.1846177055927126","4.566592124405851E-4"
"820.0","0.18460332683239705","4.569825572791126E-4"
"839.0","0.18458855920672443","4.5708442231978045E-4"
"859.0","0.18457342412501354","4.568040253415593E-4"
"880.0","0.18455804268374773","4.5647519283629367E-4"
"899.0","0.18454238769520448","4.559022364396172E-4"
"919.0","0.18452644076607028","4.551486351277906E-4"
"940.0","0.18451024905528599","4.5473450043629314E-4"
"960.0","0.18449390852731729","4.542823675260627E-4"
"979.0","0.18447754783559214","4.538429939708816E-4"
"999.0","0.18446121086713207","4.534018892355846E-4"
"1020.0","0.18444477458041517","4.5280575885801275E-4"
"1039.0","0.18442819312196146","4.52189755808572E-4"
"1060.0","0.1844113894610954","4.515792138821212E-4"
"1080.0","0.18439435219772485","4.5115758058184984E-4"
"1100.0","0.18437701347921692","4.509095739186815E-4"
"1119.0","0.18435931522066035","4.5103273135956853E-4"
"1139.0","0.18434129652725428","4.5158518607492674E-4"
"1160.0","0.1843228844989528","4.522687841701223E-4"
"1180.0","0.18430415030910116","4.528847936471098E-4"
"1199.0","0.18428483270509197","4.535055314260567E-4"
"1220.0","0.18426507606339182","4.537542656434449E-4"
"1240.0","0.18424506302538293","4.536885805152032E-4"
"1259.0","0.18422497119119405","4.5340803244519115E-4"
"1279.0","0.18420505355290787","4.5334270962514464E-4"
"1300.0","0.18418528959700622","4.5337711598689314E-4"
"1319.0","0.18416572143662838","4.534291395745288E-4"
"1339.0","0.1841465392099309","4.534619647688377E-4"
"1360.0","0.18412774720713063","4.5354058988393385E-4"
"1380.0","0.18410924907122891","4.53668552900718E-4"
"1399.0","0.18409093955241432","4.535430076919733E-4"
"1420.0","0.18407271589063454","4.5337500697186574E-4"
"1440.0","0.18405461529404255","4.531525405880603E-4"
"1459.0","0.18403632128060377","4.531983177280187E-4"
"1479.0","0.18401764581074412","4.533424525187629E-4"
"1500.0","0.18399864743845729","4.5359319589741197E-4"
"1519.0","0.18397931626797304","4.5407449677644285E-4"
"1540.0","0.18395968713729297","4.5446741770408623E-4"
"1560.0","0.18393974807191016","4.5454236257174617E-4"
"1580.0","0.1839194227353549","4.541265381858866E-4"
"1599.0","0.18389891175170542","4.5385161139341036E-4"
"1619.0","0.18387812470538067","4.536552690167584E-4"
"1640.0","0.18385686997794704","4.5336764603521397E-4"
"1660.0","0.18383515272985373","4.5361691658271457E-4"
"1679.0","0.1838130205970863","4.541073215086958E-4"
"1700.0","0.18379051206377894","4.547023837970892E-4"
"1720.0","0.18376780592707542","4.5532755650836565E-4"
"1739.0","0.18374483703637673","4.557783826640552E-4"
"1759.0","0.18372146879624826","4.558832878507949E-4"
"1780.0","0.18369774526944257","4.55656442956696E-4"
"1799.0","0.18367383299247142","4.551879215881728E-4"
"1819.0","0.18364976723842458","4.544430939418566E-4"
"1840.0","0.18362568375062216","4.5356595782122024E-4"
"1860.0","0.1836016261562821","4.527753262076429E-4"
"1879.0","0.18357778180616713","4.5202459649975804E-4"
"1900.0","0.18355415109070758","4.513125514849477E-4"
"1920.0","0.18353066700196102","4.506560612186036E-4"
"1939.0","0.1835073724320066","4.501821628332586E-4"
"1959.0","0.1834841356526942","4.497149397214041E-4"
"1980.0","0.18346100356761474","4.492257048573913E-4"
"2000.0","0.18343794582417858","4.4873600302189554E-4"
"2020.0","0.18341504970659292","4.482444997568872E-4"
"2040.0","0.18339235326132036","4.4782239780186226E-4"
"2060.0","0.18336986281719844","4.471861674071828E-4"
"2079.0","0.18334756954098264","4.466622487484353E-4"
"2099.0","0.18332566802689623","4.4661628522865037E-4"
"2120.0","0.18330406403393387","4.4672180808067705E-4"
"2140.0","0.18328257407922405","4.4685657260931904E-4"
"2159.0","0.18326124786884823","4.4691300587796213E-4"
"2180.0","0.18323987465658556","4.4712906515028636E-4"
"2200.0","0.18321835812905063","4.476292266396466E-4"
"2219.0","0.18319647240580186","4.486168312401693E-4"
"2239.0","0.18317408702674334","4.4998564420014665E-4"
"2260.0","0.18315140381480877","4.5158393425466037E-4"
"2279.0","0.18312835390670026","4.5313979952287117E-4"
"2299.0","0.18310472666099156","4.5424926305148657E-4"
"2320.0","0.18308038968601706","4.5500120601660283E-4"
"2340.0","0.18305547234646266","4.551779678461519E-4"
"2359.0","0.18303000962709368","4.5502726487273577E-4"
"2380.0","0.18300406830232235","4.550543741975637E-4"
"2400.0","0.1829778554676965","4.550259892805043E-4"
"2419.0","0.1829514272896049","4.551349683560352E-4"
"2439.0","0.18292504483184463","4.5523701543785346E-4"
"2460.0","0.18289871522427922","4.553244511424855E-4"
"2480.0","0.18287239654700407","4.5531724403114404E-4"
"2500.0","0.18284604428207232","4.5515150476405124E-4"
"2519.0","0.18281982059363802","4.550051850880642E-4"
"2540.0","0.18279384621712208","4.5504651328756395E-4"
"2559.0","0.18276828872084513","4.5524302742125085E-4"
"2579.0","0.1827430974385208","4.551787621357748E-4"
"2600.0","0.18271824429226308","4.550121497834715E-4"
"2620.0","0.18269364604703717","4.5448508437081976E-4"
"2639.0","0.18266892957116285","4.5430377828888546E-4"
"2660.0","0.18264409375660337","4.5429305391012635E-4"
"2680.0","0.18261885719705","4.5467754813155844E-4"
"2699.0","0.18259334483455603","4.551995212084307E-4"
"2719.0","0.18256757894119982","4.5585998438479793E-4"
"2740.0","0.18254136649831315","4.5643350448725895E-4"
"2760.0","0.18251476850358878","4.566203407698698E-4"
"2779.0","0.18248792546042739","4.566662278222067E-4"
"2800.0","0.18246092240595035","4.562473959996942E-4"
"2820.0","0.18243419007692327","4.5627068994230874E-4"
"2839.0","0.18240775279906973","4.564414258620868E-4"
"2860.0","0.18238158781491687","4.567541934053062E-4"
"2880.0","0.18235594027283583","4.5711372325141615E-4"
"2899.0","0.18233059915014746","4.574157138120939E-4"
"2919.0","0.18230567751260138","4.5761469252530903E-4"
"2940.0","0.18228104831072217","4.575671993345167E-4"
"2960.0","0.18225658089106972","4.5741597768596346E-4"
"2980.0","0.1822321945482921","4.5724965734351844E-4"
"2999.0","0.18220775659483315","4.5720977949475475E-4"
"3020.0","0.18218294822902223","4.5717952526688315E-4"
"3039.0","0.18215766050855375","4.5765883530502453E-4"
"3059.0","0.18213212488085107","4.580656482525659E-4"
"3080.0","0.1821062577499974","4.5825545118606526E-4"
"3100.0","0.1820803072747836","4.5832848953022347E-4"
"3119.0","0.18205432922355036","4.582235926983683E-4"
"3139.0","0.18202838616800612","4.5807863460489115E-4"
"3160.0","0.1820026232105771","4.580536059347514E-4"
"3179.0","0.18197731475136625","4.5836066112746316E-4"
"3199.0","0.18195238553681692","4.5885180065365717E-4"
"3220.0","0.18192792902838073","4.5946076976852076E-4"
"3240.0","0.18190409039067867","4.5954723970898723E-4"
"3259.0","0.1818807716491396","4.5961848669405655E-4"
"3280.0","0.18185801053843176","4.5946245188589524E-4"
"3300.0","0.1818354392894039","4.5913551203353585E-4"
"3319.0","0.1818129830776852","4.587770665739217E-4"
"3340.0","0.18179050722721854","4.5859572867958397E-4"
"3360.0","0.1817678689034591","4.5870776623648934E-4"
"3380.0","0.18174504779973547","4.5884135081077857E-4"
"3399.0","0.1817218354994256","4.5927915938478596E-4"
"3420.0","0.18169836469875253","4.596662902337316E-4"
"3440.0","0.1816748000656521","4.6002299139801157E-4"
"3460.0","0.18165092751327858","4.601120079096951E-4"
"3479.0","0.18162675219530983","4.5970506798216046E-4"
"3500.0","0.1816024109805327","4.5927538079964386E-4"
"3519.0","0.18157791377264917","4.5856931105319116E-4"
"3539.0","0.18155349251528846","4.5786548023760604E-4"
"3560.0","0.18152893878891668","4.5747423925311605E-4"
"3580.0","0.1815043634544383","4.5701500620778945E-4"
"3599.0","0.18147993204490798","4.564898968983575E-4"
"3619.0","0.18145556042419123","4.559608391026326E-4"
"3640.0","0.18143126983834784","4.5544339915951163E-4"
"3659.0","0.18140695486504543","4.5492030920339275E-4"
"3679.0","0.18138275336189702","4.544415901287313E-4"
"3700.0","0.18135882976785","4.540666714658934E-4"
"3720.0","0.18133521617480988","4.5393151593433744E-4"
"3739.0","0.1813119381807635","4.540120074026331E-4"
"3759.0","0.18128913207933528","4.537846949911034E-4"
"3780.0","0.18126662315961858","4.5359194763508335E-4"
"3799.0","0.1812445210704669","4.5331647047727936E-4"
"3820.0","0.18122255451090674","4.529737319653818E-4"
"3840.0","0.18120058476374828","4.52691120904358E-4"
"3860.0","0.1811786777638772","4.524155335583803E-4"
"3879.0","0.18115673108980007","4.5223895193662083E-4"
"3899.0","0.1811346508054776","4.5220186865136644E-4"
"3920.0","0.18111231825293125","4.5220733223844996E-4"
"3940.0","0.18108965437028068","4.5217113052630945E-4"
"3959.0","0.181066707201758","4.5221269965007156E-4"
"3980.0","0.18104337305980941","4.5219228824454794E-4"
"4000.0","0.18101963561370676","4.517760514221774E-4"
"4019.0","0.18099556228842387","4.514360373203567E-4"
"4040.0","0.18097146484523605","4.509895944412408E-4"
"4060.0","0.18094737225992683","4.505158458178044E-4"
"4079.0","0.18092326134591377","4.499531960312313E-4"
"4099.0","0.18089908882299272","4.4934182979961413E-4"
"4120.0","0.18087478595907902","4.4874608489268357E-4"
"4139.0","0.18085031965469203","4.48278800362451E-4"
"4159.0","0.18082569621915315","4.479925552220699E-4"
"4180.0","0.1808009016889974","4.479233365523089E-4"
"4200.0","0.1807759291378068","4.479686885702052E-4"
"4219.0","0.18075094150969667","4.4806864155095356E-4"
"4239.0","0.18072590496971805","4.480208705828177E-4"
"4260.0","0.18070083615890684","4.478698585931704E-4"
"4279.0","0.18067552403711376","4.4754264846395744E-4"
"4300.0","0.18065009510156535","4.4709022102754027E-4"
"4320.0","0.1806245099215452","4.4669318775104747E-4"
"4340.0","0.18059878242473562","4.4644648579320013E-4"
"4359.0","0.18057288704745755","4.46426718124612E-4"
"4379.0","0.1805468341808487","4.4663785439527355E-4"
"4400.0","0.180520719645913","4.469019207269389E-4"
"4420.0","0.18049445654841229","4.472308226310705E-4"
"4439.0","0.18046789305935268","4.4723589767493204E-4"
"4460.0","0.18044103278395107","4.4684426580123346E-4"
"4480.0","0.1804138893803983","4.465311845820247E-4"
"4499.0","0.1803865715420084","4.4592096754156075E-4"
"4519.0","0.18035914250522572","4.452244921910502E-4"
"4540.0","0.1803314898437518","4.447850437973426E-4"
"4559.0","0.18030354419868982","4.448217609712936E-4"
"4579.0","0.18027532524691334","4.451962662242764E-4"
"4600.0","0.18024678225657365","4.456257032244672E-4"
"4620.0","0.180217918198583","4.4612356965579404E-4"
"4639.0","0.1801885369714301","4.4665112194001104E-4"
"4660.0","0.1801586385628084","4.471565885617722E-4"
"4680.0","0.18012834230796343","4.477952429000985E-4"
"4699.0","0.18009768367767723","4.4803040972557896E-4"
"4719.0","0.18006679265120532","4.477827400637429E-4"
"4740.0","0.18003560487920053","4.4744189828804077E-4"
"4760.0","0.18000442870949868","4.470565914489382E-4"
"4780.0","0.1799733014586424","4.466490288360478E-4"
"4800.0","0.17994215277150233","4.4613808584454057E-4"
"4820.0","0.17991089987154457","4.456101263721938E-4"
"4839.0","0.1798797037165109","4.4509644248107903E-4"
"4859.0","0.17984858368970233","4.4459711817418227E-4"
"4880.0","0.17981757162835507","4.440817033054354E-4"
"4900.0","0.17978641341346896","4.436636248784185E-4"
"4919.0","0.17975496300578117","4.432879272415247E-4"
"4940.0","0.1797233443206754","4.432775693751969E-4"
"4960.0","0.1796915318717342","4.4323163668041736E-4"
"4979.0","0.1796594978586294","4.4308367852910995E-4"
"4999.0","0.17962717520312244","4.428392366068943E-4"
"5020.0","0.17959484427267552","4.425324185188723E-4"
"5039.0","0.17956245213348407","4.4208917193392505E-4"
"5059.0","0.17952993775001658","4.415270051340422E-4"
"5080.0","0.17949738900478604","4.4080500813395483E-4"
"5100.0","0.17946488474362188","4.40030569109166E-4"
"5119.0","0.17943250829580054","4.3927059981594454E-4"
"5140.0","0.17940059814131862","4.387924892739075E-4"
"5160.0","0.17936892117947248","4.383865931757962E-4"
"5179.0","0.17933744756291564","4.3797881293469444E-4"
"5199.0","0.17930611592391713","4.3750650059104626E-4"
"5220.0","0.1792749398653017","4.3705763672702996E-4"
"5240.0","0.17924394255986834","4.3662471094139466E-4"
"5260.0","0.1792131729246012","4.360983964319607E-4"
"5280.0","0.17918283121573464","4.3587299321023526E-4"
"5300.0","0.17915282931293106","4.3568471101948654E-4"
"5319.0","0.1791232112615298","4.3553630382538996E-4"
"5339.0","0.17909372121940234","4.354188426192279E-4"
"5360.0","0.1790644546477524","4.353377345594406E-4"
"5380.0","0.17903545289332845","4.352388966828392E-4"
"5399.0","0.17900672097526243","4.348506486435466E-4"
"5420.0","0.1789782053016843","4.3439513261469035E-4"
"5440.0","0.17894989314370127","4.338509712861327E-4"
"5459.0","0.17892172086923253","4.331999877703431E-4"
"5479.0","0.17889362495235286","4.3253923425469156E-4"
"5500.0","0.17886554628775975","4.3189534674121317E-4"
"5519.0","0.17883740625915667","4.312404100326354E-4"
"5539.0","0.17880925151522867","4.305769075256943E-4"
"5560.0","0.17878109183400517","4.298886963339231E-4"
"5580.0","0.17875302842185453","4.292151110336696E-4"
"5599.0","0.17872506920914003","4.2852118698644555E-4"
"5620.0","0.1786972072268487","4.2783794442429466E-4"
"5640.0","0.1786695459493762","4.272888155242986E-4"
"5659.0","0.1786419502708792","4.2676406405289395E-4"
"5679.0","0.17861425608696838","4.261572341381484E-4"
"5700.0","0.17858661929345238","4.2555944299064747E-4"
"5720.0","0.17855908682586502","4.2495551813871057E-4"
"5740.0","0.17853171693314132","4.243665179415699E-4"
"5759.0","0.17850445951982047","4.237739186347989E-4"
"5780.0","0.17847732712141176","4.23234499730639E-4"
"5799.0","0.17845054175970448","4.2286833781694273E-4"
"5819.0","0.1784240365658613","4.227044521582758E-4"
"5840.0","0.17839774288900204","4.2270341316275853E-4"
"5860.0","0.17837190923047563","4.2273104205500567E-4"
"5879.0","0.17834662992250658","4.2294151586327904E-4"
"5900.0","0.17832171493435803","4.2302112967753877E-4"
"5920.0","0.17829703435373134","4.229321415697478E-4"
"5939.0","0.1782727054294907","4.227814130053978E-4"
"5959.0","0.17824861371092668","4.2238910209589604E-4"
"5980.0","0.17822461872275594","4.2196376465925375E-4"
"6000.0","0.1782006656177921","4.2155795466928853E-4"
"6019.0","0.17817650974132232","4.214760147196219E-4"
"6040.0","0.17815216854921784","4.215136498850127E-4"
"6060.0","0.17812761137673327","4.216198956354312E-4"
"6079.0","0.17810281851780801","4.214144674037162E-4"
"6100.0","0.1780778803315191","4.211659717105576E-4"
"6120.0","0.17805297287402314","4.209138179010471E-4"
"6139.0","0.1780278711608965","4.203403273910288E-4"
"6159.0","0.17800286630121362","4.19800208188282E-4"
"6180.0","0.1779776878214514","4.1942807392259055E-4"
"6200.0","0.17795239575896174","4.1897004910136404E-4"
"6220.0","0.1779270055991577","4.1877722382559484E-4"
"6239.0","0.17790165939660602","4.185897732247218E-4"
"6260.0","0.1778764288404706","4.184037903012728E-4"
"6279.0","0.17785106509023466","4.1821711288701915E-4"
"6299.0","0.17782574145642407","4.1802557910422327E-4"
"6320.0","0.17780034294277225","4.17788104038121E-4"
"6340.0","0.17777494669811286","4.1751780041229705E-4"
"6359.0","0.17774936854763884","4.1691863296282756E-4"
"6379.0","0.177723781420847","4.164368580598338E-4"
"6400.0","0.17769812259030815","4.159851333214119E-4"
"6419.0","0.17767244146943903","4.157227754989359E-4"
