sys_time,raw_x_mag,raw_y_mag,raw_z_mag
0.0,-94.71875,97.36875,57.25
50.0,-94.684375,97.415625,56.8
100.0,-94.74166666666667,97.44583333333333,56.606249999999996
150.0,-94.70156250000001,97.44218749999999,56.717187499999994
200.0,-94.73625000000001,97.46374999999999,56.54375
250.0,-94.70625000000001,97.51354166666665,56.61875
300.0,-94.76250000000002,97.61517857142857,56.64107142857142
350.0,-94.82890625000002,97.6078125,56.53906249999999
400.0,-94.81111111111113,97.64444444444445,56.59374999999999
450.0,-94.88875000000002,97.648125,56.466874999999995
500.0,-94.86988636363638,97.68011363636361,56.43579545454545
550.0,-94.88802083333336,97.67239583333333,56.438020833333326
600.0,-94.9096153846154,97.67451923076922,56.36682692307692
650.0,-94.9495535714286,97.66875,56.41785714285714
700.0,-94.95583333333336,97.67625,56.42166666666666
750.0,-94.95507812500001,97.66640625,56.4015625
800.0,-94.93198529411767,97.65514705882352,56.423161764705874
850.0,-94.92881944444446,97.66944444444442,56.37499999999999
900.0,-94.94243421052633,97.675,56.39769736842104
950.0,-94.96093750000001,97.65968749999999,56.41093749999999
1000.0,-94.96309523809525,97.64791666666666,56.3767857142857
1050.0,-94.95454545454545,97.63125,56.38977272727271
1100.0,-94.97119565217392,97.62527173913043,56.339673913043455
1150.0,-94.96718750000001,97.61015624999999,56.34062499999998
1200.0,-94.96600000000001,97.61274999999999,56.37699999999998
1250.0,-94.98653846153846,97.59903846153846,56.337740384615365
1300.0,-94.98356481481481,97.59629629629629,56.348842592592575
1350.0,-94.98995535714286,97.58705357142857,56.35892857142856
1400.0,-94.97758620689655,97.59353448275863,56.351508620689636
1450.0,-94.97541666666666,97.588125,56.374999999999986
1500.0,-94.96915322580645,97.57963709677419,56.379637096774175
1550.0,-94.96054687499999,97.58671875,56.375585937499984
1600.0,-94.9560606060606,97.59564393939394,56.39696969696968
1650.0,-94.96066176470588,97.58235294117648,56.398897058823515
1700.0,-94.95714285714286,97.57607142857144,56.41446428571427
1750.0,-94.96684027777778,97.57187500000002,56.38888888888888
1800.0,-94.96537162162163,97.55844594594596,56.37584459459458
1850.0,-94.96381578947368,97.55411184210527,56.39588815789472
1900.0,-94.96121794871796,97.55288461538463,56.384455128205104
1950.0,-94.97046875000001,97.54296875000001,56.400312499999984
2000.0,-94.97865853658537,97.54923780487806,56.41128048780486
2050.0,-94.98348214285716,97.5525297619048,56.3971726190476
2100.0,-94.97630813953491,97.5510174418605,56.40261627906975
2150.0,-94.98153409090911,97.54602272727276,56.39332386363635
2200.0,-94.99319444444447,97.54500000000003,56.390277777777754
2250.0,-95.00502717391308,97.54959239130439,56.399728260869544
2300.0,-95.00917553191492,97.5393617021277,56.394547872340404
2350.0,-95.01341145833335,97.53111979166671,56.39609374999998
2400.0,-95.01568877551023,97.53329081632657,56.38520408163264
