system_time,lat,lon,speed,bearing
2300.0,43.00330954905461,-78.78793566442141,0.18999888,0.0
2800.0,43.00336778323236,-78.78795321421214,0.310861865,0.0
3300.0,43.00338612237104,-78.7879663737334,0.36891282333333336,0.0
3700.0,43.003399224030545,-78.78796723206801,0.3934752425,0.0
4140.0,43.003399117220944,-78.78797140816258,0.378811468,0.0
5766.666666666667,43.00340066851931,-78.78797374409,0.47832405666666666,1.3603718333333334
7214.285714285715,43.00340306073686,-78.78797606860894,0.4359254357142857,2.332066
8925.0,43.003405725164846,-78.78798096731629,0.60007064375,35.303107749999995
10366.666666666666,43.003408316297275,-78.78798816382546,0.8639394833333333,62.24925688888888
11620.0,43.00341137343266,-78.78799867329319,1.261071135,83.90594719999999
12736.363636363636,43.0034150588503,-78.78801353218935,1.7288624409090907,101.41571018181817
13750.0,43.00341928464211,-78.78803285546059,2.2206986541666667,115.82493433333332
14684.615384615385,43.003423947423975,-78.78805654237509,2.689995680769231,127.90535476923075
15557.142857142857,43.003428776941156,-78.78808387956619,3.1110554178571426,138.15564085714283
16380.0,43.00343358869234,-78.7881141267905,3.4567008566666666,146.88584679999997
17162.5,43.00343814831801,-78.78814673219493,3.748853678125,154.42453449999996
17911.764705882353,43.00344235677166,-78.78818105122838,3.99350305,161.09176188235293
18633.333333333332,43.00344619222181,-78.78821655654181,4.189151047222222,166.94686288888886
19331.57894736842,43.00344971554998,-78.78825290600037,4.335790907894737,172.38063326315788
20010.0,43.00345322144201,-78.7882893982643,4.435681012500001,177.36823909999998
20671.428571428572,43.00345695950522,-78.78832560268472,4.479165011904763,182.68534390476188
21318.18181818182,43.00346189063694,-78.78836066106074,4.524966565909091,188.84284327272727
21952.17391304348,43.003468832738896,-78.78839379687747,4.609688654347827,195.48423095652174
22575.0,43.00347814080407,-78.78842434714169,4.7149692354166675,202.2124213333333
23188.0,43.003489990890294,-78.78845205269118,4.850053106000001,194.29913591999997
23792.30769230769,43.003504339812025,-78.7884769334015,5.00942329423077,187.03697857692305
24388.88888888889,43.00352091028357,-78.78849927683918,5.153753320370371,180.34015715925923
24978.571428571428,43.003539082867015,-78.7885193503531,5.239478576785714,174.0850459535714
25562.068965517243,43.00355824169257,-78.78853760703022,5.2579110396551725,168.1608225413793
26140.0,43.00357767566336,-78.7885546772521,5.229242325,174.18675345666668
26712.90322580645,43.00359697222218,-78.78857128231053,5.18462766935484,178.91218076451614
27281.25,43.00361575536419,-78.7885881307773,5.1571423828125,182.555523553125
27845.454545454544,43.003633787165434,-78.78860579343687,5.162140583333334,185.4223176878788
28405.882352941175,43.00365096488867,-78.78862458662196,5.1760815367647055,188.0260842264706
28962.85714285714,43.00366729600864,-78.78864429698066,5.1722994871428565,190.48420124857145
29516.666666666668,43.00368273475274,-78.78866455637835,5.1409160375,192.62655204722225
30067.567567567567,43.00369731146352,-78.78868518949159,5.1113263797297295,194.74628496486488
30615.78947368421,43.0037112499031,-78.78870611087738,5.078113343421053,197.2581464131579
