sys_time,timestamp,abs_timestamp,raw_x_gyro,raw_y_gyro,raw_z_gyro
0,4799.0,2528105056319382.0,0.0,0.0,0.0
100,,,,,
200,4999.0,2528105256322507.0,0.0,0.0,0.0
300,,,,,
400,5199.0,2528105456325632.0,-0.04520403,-0.032986723,0.057421334
500,,,,,
600,5399.0,2528105656328757.0,0.0,0.0,0.0
700,,,,,
800,5599.0,2528105856331882.0,0.0,0.0,0.0
900,,,,,
1000,5799.0,2528106056335007.0,0.0,0.0,0.0
1100,,,,,
1200,5999.0,2528106256338132.0,0.0,0.0,0.0
1300,,,,,
1400,6200.0,2528106456341257.0,0.0,0.0,0.0
1500,,,,,
1600,6399.0,2528106656313132.0,0.0,0.0,0.0
1700,,,,,
1800,6599.0,2528106856316257.0,0.0,0.0,0.0
1900,,,,,
2000,6799.0,2528107056319382.0,-0.04153884,0.0061086523,0.103847094
2100,,,,,
2200,6999.0,2528107256322507.0,0.0,0.0,0.0
2300,,,,,
2400,7199.0,2528107456325632.0,-0.103847094,-0.007330383,-0.04642576
2500,,,,,
2600,7399.0,2528107656328757.0,0.0,0.0,0.0
2700,,,,,
2800,7599.0,2528107856331882.0,0.0,0.0,0.0
2900,,,,,
3000,7799.0,2528108056335007.0,0.0,0.0,0.0
3100,,,,,
3200,7999.0,2528108256338132.0,0.0,0.0,0.0
3300,,,,,
3400,8200.0,2528108456341257.0,0.0,0.0,0.0
3500,,,,,
3600,8400.0,2528108656344382.0,0.07086037,0.02565634,0.014660766
3700,,,,,
3800,8599.0,2528108856316257.0,0.073303826,0.010995574,0.019547688
3900,,,,,
4000,8799.0,2528109056319382.0,0.0,0.0,0.0
4100,,,,,
4200,8999.0,2528109256322507.0,0.07696902,0.0,0.02443461
4300,,,,,
4400,9199.0,2528109456325632.0,0.0,0.0,0.0
4500,,,,,
4600,9399.0,2528109656328757.0,0.0,0.0,0.0
4700,,,,,
4800,9599.0,2528109856331882.0,0.0,0.0,0.0
4900,,,,,
5000,9799.0,2528110056335007.0,0.0,0.0,0.0
5100,,,,,
5200,9999.0,2528110256338132.0,0.0,0.0,0.0
5300,,,,,
5400,10200.0,2528110456341257.0,-0.07452556,0.02443461,-0.0012217305
5500,,,,,
5600,10400.0,2528110656342820.0,0.0,0.0,0.0
5700,,,,,
5800,10599.0,2528110856316257.0,0.029321533,0.06963864,0.009773844
5900,,,,,
6000,10799.0,2528111056319382.0,0.009773844,-0.059864793,0.05009095
6100,,,,,
6200,10999.0,2528111256320945.0,0.0,0.0,0.0
6300,,,,,
6400,11199.0,2528111456324070.0,-0.05497787,0.05497787,0.0
6500,,,,,
6600,11399.0,2528111656328757.0,-0.052534413,0.04520403,0.09040806
6700,,,,,
6800,11599.0,2528111856331882.0,0.05131268,0.058643065,0.0
6900,,,,,
7000,11799.0,2528112056333445.0,0.0,0.0,0.0
7100,,,,,
7200,11999.0,2528112256338132.0,0.0,0.0,0.0
7300,,,,,
7400,12200.0,2528112456341257.0,0.0,0.0,0.0
7500,,,,,
7600,12400.0,2528112656342820.0,-0.0720821,0.028099801,0.014660766
7700,,,,,
7800,12599.0,2528112856316257.0,-0.07696902,0.002443461,-0.0036651916
7900,,,,,
8000,12799.0,2528113056317820.0,0.0,0.0,0.0
8100,,,,,
8200,12999.0,2528113256320945.0,-0.07819075,0.019547688,0.0
8300,,,,,
8400,13199.0,2528113456325632.0,-0.05131268,0.09896017,-0.02443461
8500,,,,,
8600,13399.0,2528113656327195.0,-0.02443461,0.06719518,0.03176499
8700,,,,,
8800,13599.0,2528113856330320.0,-0.07941248,0.111177474,0.029321533
8900,,,,,
9000,13799.0,2528114056335007.0,-0.119729586,0.14905111,0.043982297
9100,,,,,
9200,13999.0,2528114256336570.0,-0.073303826,0.16982053,0.02565634
9300,,,,,
9400,14200.0,2528114456339695.0,0.11362094,-0.16737708,0.042760565999999986
9500,,,,,
9600,14400.0,2528114656342820.0,0.018325957,-0.058643065,0.04520403
9700,,,,,
9800,14599.0,2528114856316257.0,0.0,0.0,0.0
9900,,,,,
10000,14799.0,2528115056317820.0,0.06352998,-0.043982297,0.0
10100,,,,,
10200,14999.0,2528115256320945.0,0.0,0.0,0.0
10300,,,,,
10400,15199.0,2528115456324070.0,0.039095376,0.040317107000000005,-0.09285152
10500,,,,,
10600,15399.0,2528115656327195.0,0.0,0.0,0.0
10700,,,,,
10800,15599.0,2528115856330320.0,0.0036651916,0.08063421400000001,-0.004886922
10900,,,,,
11000,15799.0,2528116056333445.0,-0.008552114,0.06597344599999999,-0.042760565999999986
11100,,,,,
11200,15999.0,2528116256338132.0,0.0,0.0,0.0
11300,,,,,
11400,16200.0,2528116456339695.0,0.04153884,-0.02687807,-0.061086524
11500,,,,,
11600,16400.0,2528116656342820.0,0.0,0.0,0.0
11700,,,,,
11800,16599.0,2528116856314695.0,0.073303826,-0.018325957,-0.009773844
11900,,,,,
12000,16799.0,2528117056317820.0,0.0,0.0,0.0
12100,,,,,
12200,16999.0,2528117256320945.0,0.032986723,0.06719518,0.015882496
12300,,,,,
12400,17199.0,2528117456324070.0,0.0,0.0,0.0
12500,,,,,
12600,17399.0,2528117656327195.0,0.119729586,0.019547688,-0.103847094
12700,,,,,
12800,17599.0,2528117856330320.0,0.034208454,-0.10873401,-0.010995574
12900,,,,,
13000,17799.0,2528118056333445.0,0.06352998,-0.04520403,-0.012217305
13100,,,,,
13200,17999.0,2528118256336570.0,0.08674286,-0.12705997,0.02443461
13300,,,,,
13400,18200.0,2528118456339695.0,0.16615535,-0.08307768,-0.07819075
13500,,,,,
13600,18400.0,2528118656342820.0,0.09162979,-0.06352998,-0.002443461
13700,,,,,
13800,18599.0,2528118856314695.0,0.09407325,-0.10751228,0.04886922
13900,,,,,
14000,18799.0,2528119056317820.0,0.0,0.0,0.0
14100,,,,,
14200,18999.0,2528119256320945.0,-0.02687807,-0.021991149,0.10629055
14300,,,,,
14400,19199.0,2528119456324070.0,0.06719518,-0.09407325,0.103847094
14500,,,,,
14600,19399.0,2528119656327195.0,0.0,0.0,0.0
14700,,,,,
14800,19599.0,2528119856330320.0,0.0,-0.030543262,0.0720821
14900,,,,,
15000,19799.0,2528120056333445.0,0.0,0.0,0.0
15100,,,,,
