sys_time,timestamp,abs_timestamp,raw_x_grav,raw_y_grav,raw_z_grav
0,4899.6,2528105036332194.5,9.4839796,-0.2535,2.48165996
100,4999.4,2528105136330633.0,9.4842,-0.249699998,2.48135996
200,5099.6,2528105236329069.0,9.483259999999998,-0.25276000000000004,2.48458
300,5199.6,2528105336330632.5,9.4827198,-0.258559996,2.48597996
400,5299.6,2528105436331881.0,9.4855199,-0.256599996,2.47549996
500,5399.8,2528105536337195.0,9.485159699999999,-0.259499992,2.4765599999999997
600,5499.2,2528105636329069.0,9.483539599999999,-0.265759996,2.48211998
700,5599.8,2528105736333757.0,9.4873796,-0.25744,2.46835998
800,5699.6,2528105836331882.5,9.4888799,-0.26022,2.46223996
900,5799.4,2528105936326882.5,9.48446,-0.25331999400000005,2.47991998
1000,5899.6,2528106036335007.0,9.4828998,-0.257339996,2.48543988
1100,5999.6,2528106136333445.0,9.48552,-0.25436000000000003,2.4757199
1200,6099.6,2528106236331881.0,9.4832397,-0.24917999600000001,2.4848600000000003
1300,6199.6,2528106336330320.0,9.4808996,-0.233299996,2.49551996
1400,6299.6,2528106436335319.5,9.48184,-0.232979994,2.49189994
1500,6399.2,2528106536324070.0,9.4847198,-0.23697999200000006,2.48048
1600,6499.6,2528106636331882.5,9.482400000000002,-0.237239998,2.4893999200000003
1700,6599.6,2528106736330007.0,9.480059599999999,-0.241699994,2.49793992
1800,6699.8,2528106836334694.5,9.4800198,-0.25423999199999997,2.49673994
1900,6799.4,2528106936333445.0,9.48148,-0.2621,2.4903599199999995
2000,6899.4,2528107036331882.5,9.48066,-0.259319988,2.49384
2100,6999.4,2528107136326882.5,9.4804198,-0.25758000000000003,2.49493994
2200,7099.6,2528107236328445.0,9.4821398,-0.26014000000000004,2.4881399600000003
2300,7199.8,2528107336333132.5,9.4836998,-0.25945999999999997,2.48224
2400,7299.4,2528107436331569.0,9.482619999999999,-0.25629999200000003,2.48669992
2500,7399.6,2528107536336257.0,9.4828398,-0.25526,2.48581996
2600,7499.4,2528107636328757.0,9.48502,-0.244219992,2.4786200000000003
2700,7599.6,2528107736330632.5,9.48432,-0.244319994,2.48135996
2800,7699.6,2528107836331882.5,9.4826998,-0.242739996,2.4876599400000003
2900,7799.4,2528107936330007.0,9.482020000000002,-0.24936,2.4895999600000005
3000,7899.6,2528108036335319.5,9.4817398,-0.24535999400000005,2.49107998
3100,7999.8,2528108136332820.0,9.4805796,-0.251539996,2.49487994
3200,8099.6,2528108236331882.5,9.481799800000001,-0.254939992,2.48989996
3300,8199.4,2528108336326882.5,9.4832,-0.25779999600000003,2.48425996
3400,8299.6,2528108436334695.0,9.48402,-0.255019996,2.48139986
3500,8399.4,2528108536326882.5,9.484160000000001,-0.25143999600000005,2.48129992
3600,8500.0,2528108636338132.0,9.4833598,-0.25452,2.48385998
3700,8599.4,2528108736330007.0,9.481800000000002,-0.251559996,2.49025996
3800,8699.6,2528108836335007.0,9.481519800000001,-0.249899992,2.49139996
3900,8799.4,2528108936329695.0,9.4821998,-0.24477999399999997,2.48937992
4000,8899.6,2528109036331881.0,9.483,-0.244519996,2.48637996
4100,8999.6,2528109136330320.0,9.483719800000001,-0.24653999800000004,2.48339998
4200,9099.6,2528109236335007.0,9.484639999999999,-0.240079992,2.48053996
4300,9199.6,2528109336332820.0,9.485099900000002,-0.24217999399999998,2.47869992
4400,9299.6,2528109436331882.5,9.4844398,-0.23674,2.4816599600000004
4500,9399.6,2528109536332820.0,9.4844596,-0.241559996,2.48109996
4600,9499.4,2528109636328444.5,9.485119599999999,-0.239239996,2.4788
4700,9599.6,2528109736332819.5,9.4852597,-0.25269999,2.47693996
4800,9699.4,2528109836331569.0,9.4851398,-0.248239994,2.4777599400000003
4900,9799.6,2528109936329382.5,9.484539899999998,-0.259219996,2.4790800000000006
5000,9899.8,2528110036334694.5,9.48366,-0.26313999599999993,2.48195994
5100,9999.4,2528110136329382.5,9.4832598,-0.260039992,2.48389996
5200,10099.4,2528110236331257.0,9.483119599999998,-0.260559992,2.48421998
5300,10199.4,2528110336330007.0,9.48344,-0.25851999999999997,2.48323994
5400,10299.8,2528110436334382.0,9.4864399,-0.256099996,2.4720399800000004
5500,10399.4,2528110536326569.0,9.485859399999999,-0.25465999,2.4743799399999995
5600,10499.8,2528110636337507.0,9.4856399,-0.25642,2.47513994
5700,10599.4,2528110736326257.0,9.484319699999999,-0.2521,2.4804999600000004
5800,10699.6,2528110836334382.5,9.48254,-0.25663999600000004,2.48679994
5900,10799.6,2528110936333132.5,9.48,-0.257659992,2.49645996
6000,10899.6,2528111036330945.0,9.48068,-0.251259998,2.49458
6100,10999.4,2528111136329695.0,9.480720000000002,-0.257399992,2.49361994
6200,11099.6,2528111236333757.0,9.4829198,-0.252739996,2.48585992
6300,11199.6,2528111336329382.5,9.483880000000001,-0.2576600000000001,2.48176
6400,11299.6,2528111436330945.0,9.4854799,-0.25535999400000003,2.47579996
6500,11399.8,2528111536335945.0,9.4856198,-0.25507999600000003,2.47542
6600,11499.2,2528111636328132.5,9.486479800000001,-0.25546,2.4719799
6700,11599.8,2528111736332507.0,9.4846798,-0.254839996,2.4789199600000003
6800,11699.6,2528111836330945.0,9.4834798,-0.255439996,2.48353992
6900,11799.6,2528111936332820.0,9.48274,-0.256459988,2.48627986
7000,11899.6,2528112036334069.0,9.481079599999996,-0.26113999600000004,2.49201994
7100,11999.4,2528112136332507.0,9.47908,-0.254739998,2.50027998
7200,12099.6,2528112236331257.0,9.4796596,-0.262719992,2.49729998
7300,12199.6,2528112336329382.5,9.4805596,-0.264879996,2.49357996
7400,12299.6,2528112436334382.5,9.479919800000001,-0.25754,2.4968200000000005
7500,12399.2,2528112536323132.0,9.4802996,-0.258539996,2.49519994
7600,12499.8,2528112636337507.0,9.480739999999999,-0.262879992,2.49303994
7700,12599.6,2528112736329694.5,9.4801398,-0.26307999600000004,2.4953799200000004
7800,12699.8,2528112836334070.0,9.4795398,-0.25657999600000003,2.49835996
7900,12799.4,2528112936332507.0,9.480900000000002,-0.26071999599999995,2.49281994
8000,12899.4,2528113036330632.5,9.4821398,-0.26057999600000004,2.48801998
8100,12999.4,2528113136326257.0,9.4832998,-0.25613999600000004,2.4839999400000004
8200,13099.8,2528113236333757.0,9.4822798,-0.25861999999999996,2.4877399
8300,13199.8,2528113336332194.5,9.477619999999998,-0.25399999799999995,2.5058
8400,13299.4,2528113436331257.0,9.4674796,-0.241479992,2.5451599999999996
8500,13399.6,2528113536335632.0,9.456459800000001,-0.223819994,2.58735996
8600,13499.4,2528113636327195.0,9.4428594,-0.241,2.63493998
8700,13599.6,2528113736329069.0,9.4280994,-0.255999996,2.6858399199999994
8800,13699.6,2528113836330633.0,9.4104996,-0.27238,2.74537996
8900,13799.6,2528113936335632.0,9.3909798,-0.32093999999999995,2.80627998
9000,13899.6,2528114036334070.0,9.3648594,-0.38007999600000003,2.8849199800000003
9100,13999.6,2528114136332507.0,9.3269794,-0.4150599880000001,3.00041998
9200,14099.6,2528114236330632.5,9.2900196,-0.44479999600000003,3.10903992
9300,14199.4,2528114336325945.0,9.281859400000002,-0.473079992,3.12933992
9400,14299.6,2528114436333757.0,9.280859800000002,-0.48587999600000004,3.13019994
9500,14399.4,2528114536332194.5,9.2936996,-0.4919399880000001,3.09093998
9600,14500.0,2528114636337195.0,9.321399800000002,-0.49535999,3.00561998
9700,14599.4,2528114736329069.0,9.3528199,-0.5005999940000001,2.90561998
9800,14699.6,2528114836334069.0,9.36618,-0.492599996,2.8638199
9900,14799.4,2528114936328757.0,9.379479800000002,-0.480439988,2.82191992
10000,14899.6,2528115036330632.0,9.3924198,-0.454679988,2.7829599999999997
10100,14999.8,2528115136335319.5,9.4055796,-0.418739996,2.7438199
10200,15099.6,2528115236333445.0,9.4120394,-0.36283999200000006,2.7296
10300,15199.4,2528115336332194.5,9.416999999999998,-0.306919992,2.71929996
10400,15299.6,2528115436330632.5,9.4190198,-0.251579998,2.71808
10500,15399.6,2528115536332194.5,9.41514,-0.22071999400000006,2.73415988
10600,15499.4,2528115636327507.5,9.408919999999998,-0.181739998,2.75831994
10700,15599.6,2528115736331882.5,9.403699499999998,-0.169039998,2.77689996
10800,15699.4,2528115836330320.0,9.3946996,-0.16563999599999998,2.8073999800000005
10900,15799.8,2528115936335319.5,9.3879996,-0.15107999800000002,2.83055996
11000,15899.6,2528116036333445.0,9.380019599999999,-0.129559998,2.85789998
11100,15999.4,2528116136328757.0,9.3698196,-0.125299995,2.89125992
11200,16099.4,2528116236330633.0,9.3653,-0.1147,2.90635994
11300,16199.4,2528116336328757.0,9.3726196,-0.0932799992,2.88349998
11400,16299.8,2528116436333757.0,9.3777798,-0.04268,2.86783992
11500,16399.6,2528116536331881.0,9.3805796,0.002520000078,2.85889998
11600,16499.8,2528116636336882.5,9.389799900000002,0.0200199996,2.8284799200000004
11700,16599.2,2528116736325319.5,9.4007996,0.0550599982,2.7912000000000003
11800,16699.6,2528116836333445.0,9.3960799,0.078619998,2.80651998
11900,16799.6,2528116936331569.0,9.388559800000001,0.0705999982,2.8318
12000,16899.6,2528117036330007.0,9.39076,0.07261999699999999,2.82441994
12100,16999.6,2528117136335319.5,9.3883596,0.10322,2.83145994
12200,17099.6,2528117236333445.0,9.3757798,0.113739998,2.87243996
12300,17199.4,2528117336328757.0,9.3669599,0.1226999966,2.9007199600000004
12400,17299.6,2528117436330007.0,9.3621399,0.127879998,2.91599996
12500,17399.8,2528117536335007.0,9.3518596,0.17629999600000001,2.94623996
12600,17499.2,2528117636327195.0,9.3423398,0.233799998,2.97233998
12700,17599.8,2528117736337820.0,9.3448394,0.28468000000000004,2.95991992
12800,17699.6,2528117836330007.5,9.3549998,0.327279996,2.92335992
12900,17799.6,2528117936331882.0,9.36478,0.366079992,2.88722
13000,17899.6,2528118036333132.5,9.383479800000002,0.380679994,2.82383992
13100,17999.4,2528118136331882.5,9.4085,0.360559992,2.74205996
13200,18099.6,2528118236330007.0,9.42692,0.370159992,2.67676
13300,18199.6,2528118336328132.0,9.447479699999999,0.4150799960000001,2.5962799800000003
13400,18299.6,2528118436333445.0,9.4695594,0.498579996,2.49937998
13500,18399.4,2528118536328132.0,9.4826997,0.5656800000000001,2.43449994
13600,18499.6,2528118636336257.0,9.492759399999999,0.6346,2.37769994
13700,18599.4,2528118736328444.5,9.506719399999998,0.6762799939999999,2.3093799400000004
13800,18699.8,2528118836332819.5,9.51978,0.689459988,2.2511
