"timestamp","system_time","lat","lon","speed","bearing","provider"
"1508898534000","1508898524519","43.003309549054606","-78.78793566442141","0.18999888","0.0","gps"
"1508898535399","1508898525557","43.00342601741012","-78.78797076400284","0.43172485","0.0","gps"
"1508898536000","1508898526557","43.00342280064839","-78.78799269277589","0.48501474","0.0","gps"
"1508898537000","1508898527152","43.00343852900908","-78.78796980707187","0.4671625","0.0","gps"
"1508898538000","1508898528140","43.00339868998255","-78.78798811254086","0.32015637","0.0","gps"
"1508898546000","1508898536138","43.00340842501117","-78.78798542372705","0.975887","8.162231","gps"
"1508898548000","1508898538139","43.003417414042126","-78.78799001572258","0.18153371","8.162231","gps"
"1508898553000","1508898543113","43.00342437616075","-78.78801525826772","1.7490871","266.1004","gps"
"1508898554000","1508898544111","43.003429045356704","-78.78804573589892","2.9748902","277.81845","gps"
"1508898555000","1508898545121","43.00343888765113","-78.78809325850276","4.835256","278.81616","gps"
"1508898556000","1508898546115","43.0034519130267","-78.78816212115105","6.4067755","276.51334","gps"
"1508898557000","1508898547113","43.00346576835196","-78.78824541144407","7.630897","274.3264","gps"
"1508898558000","1508898548107","43.00347990080638","-78.78834078534922","8.32156","272.8704","gps"
"1508898559000","1508898549139","43.00349156066443","-78.78843926305028","8.584832","271.40936","gps"
"1508898560000","1508898550111","43.00350095320888","-78.78853758793089","8.295737","269.10873","gps"
"1508898561000","1508898551142","43.00350654270315","-78.78863581326146","8.131146","267.50485","gps"
"1508898562000","1508898552150","43.00350969202996","-78.78873015576349","7.907893","267.7674","gps"
"1508898563000","1508898553141","43.00351139487445","-78.78882014687032","7.515167","266.48358","gps"
"1508898564000","1508898554112","43.00351313545712","-78.7889071962546","6.9753084","270.1885","gps"
"1508898565000","1508898555112","43.00351983339053","-78.78898275127882","6.333593","272.13275","gps"
"1508898566000","1508898556114","43.003531720769445","-78.78904969109352","5.348845","289.02744","gps"
"1508898567000","1508898557119","43.003565444403094","-78.78909688695703","5.4867992","318.15033","gps"
"1508898568000","1508898558121","43.0036215589818","-78.78912278484566","6.4735746","341.59476","gps"
"1508898569000","1508898559112","43.00369222630301","-78.78912700321872","7.1364226","356.9608","gps"
"1508898570000","1508898560141","43.003774392959805","-78.7891169858792","8.092066","4.380286","gps"
"1508898571000","1508898561135","43.003863062855416","-78.78909895115945","8.993678","5.483045","gps"
"1508898572000","1508898562113","43.003951742543684","-78.78908020621904","8.906334","6.2228003","gps"
"1508898573000","1508898563142","43.00402974262011","-78.78906133522865","7.5540605","5.1970434","gps"
"1508898574000","1508898564113","43.00409468880822","-78.78904879399","5.77402","2.282567","gps"
"1508898575000","1508898565111","43.00414126081604","-78.78904971368654","4.3978496","348.93875","gps"
"1508898576000","1508898566112","43.004175868986735","-78.78906943406375","3.846188","320.675","gps"
"1508898577000","1508898567112","43.004198032766446","-78.78911043324707","4.3050985","295.49915","gps"
"1508898578000","1508898568112","43.004210804805346","-78.78917099854353","5.322083","277.15973","gps"
"1508898579000","1508898569112","43.00421782975552","-78.78924476173025","5.636133","273.95038","gps"
"1508898580000","1508898570115","43.00422255408755","-78.78931444917616","5.0437098","274.06018","gps"
"1508898581000","1508898571114","43.004223090796074","-78.78937363529694","4.0424953","267.60883","gps"
"1508898582000","1508898572121","43.00422207305151","-78.78942798156808","4.0460987","271.05667","gps"
"1508898583000","1508898573142","43.00422697216764","-78.78948020215213","3.849231","290.19702","gps"
"1508898584000","1508898574138","43.004249580377014","-78.78952516305381","4.90808","316.54022","gps"
"1508898585000","1508898575110","43.00429182276955","-78.78955997280049","5.880798","336.2389","gps"
"1508898586000","1508898576110","43.00435325732046","-78.78958501976633","7.0719934","345.5734","gps"
"1508898587000","1508898577105","43.0044308312133","-78.78960178051133","8.617984","352.33807","gps"
"1508898588000","1508898578136","43.00451557461132","-78.78961270566244","9.69091","354.76804","gps"
"1508898589000","1508898579111","43.00460712436438","-78.78961972098512","10.261558","356.56506","gps"
"1508898590000","1508898580113","43.00470080687822","-78.78962227392323","10.075006","358.88086","gps"
"1508898591000","1508898581115","43.00479417768017","-78.78961887533508","10.105443","1.0605967","gps"
"1508898592000","1508898582122","43.00488255400466","-78.78961239982803","9.139938","2.0706367","gps"
"1508898593000","1508898583111","43.004960453589526","-78.78960695799995","7.9866834","1.1371542","gps"
"1508898594000","1508898584123","43.0050219539606","-78.78960303416781","6.077083","2.067134","gps"
"1508898595000","1508898585108","43.00506781137649","-78.78959893571711","4.7109947","1.7344272","gps"
