sys_time,timestamp,abs_timestamp,raw_x_mag,raw_y_mag,raw_z_mag
0,4954.7,2528105086782741.0,-94.684375,97.415625,56.8
200,5154.7,2528105286781257.0,-94.71875,97.46875,56.634375
400,5354.7,2528105486781335.0,-94.715625,97.65625,56.421875
600,5554.65,2528105686782820.0,-95.196875,97.890625,56.3
800,5754.6,2528105886779695.0,-95.128125,97.809375,56.178125
1000,5954.65,2528106086781257.0,-94.884375,97.79375,56.29375
1200,6154.7,2528106286782898.5,-95.31875,97.646875,56.296875
1400,6354.7,2528106486782663.0,-94.99375,97.65,56.2875
1600,6554.7,2528106686781101.0,-94.71875,97.69375,56.1625
1800,6754.75,2528106886782663.5,-95.25,97.571875,56.734375
2000,6954.7,2528107086782507.0,-94.890625,97.346875,56.178125
2200,7154.7,2528107286781414.0,-95.10625,97.378125,55.8
2400,7354.75,2528107486782585.0,-95.21875,97.465625,56.303125
2600,7554.7,2528107686786569.0,-95.034375,97.43125,56.634375
2800,7754.65,2528107886782663.0,-94.771875,97.603125,56.6
3000,7954.65,2528108086780710.5,-94.7375,97.565625,56.384375
3200,8154.65,2528108286782429.0,-94.9625,97.5125,56.771875
3400,8354.75,2528108486783522.5,-95.071875,97.39375,56.21875
3600,8554.7,2528108686779773.0,-94.909375,97.234375,56.521875
3800,8754.7,2528108886782585.0,-95.096875,97.33125,56.484375
4000,8954.75,2528109086782429.0,-95.24375,97.74375,56.334375
4200,9154.7,2528109286782429.0,-94.940625,97.409375,56.3125
4400,9354.8,2528109486782663.0,-95.521875,97.628125,56.540625
4600,9554.7,2528109686782351.0,-95.20625,97.10625,56.3125
4800,9749.684210526317,2528109881782129.0,-95.10855263157896,97.40460526315788,55.98026315789475
5000,9949.666666666666,2528110081781138.5,-95.0,97.3125,56.44345238095239
5200,10149.684210526317,2528110281782952.0,-94.50657894736842,97.42763157894736,56.32565789473684
5400,10349.666666666666,2528110481782998.5,-94.82440476190477,97.57142857142857,56.37797619047619
5600,10554.7,2528110686813210.5,-95.29375,97.703125,56.2875
5800,10754.7,2528110886782429.0,-94.8875,97.73125,55.996875
6000,10954.7,2528111086781804.0,-95.028125,97.84375,56.575
6200,11154.7,2528111286782195.0,-95.203125,97.478125,56.390625
6400,11354.7,2528111486780320.0,-95.146875,97.590625,56.26875
6600,11554.75,2528111686782038.0,-95.171875,97.5,56.025
6800,11754.65,2528111886782117.0,-94.778125,97.621875,56.678125
7000,11954.75,2528112086782116.0,-95.06875,97.88125,56.34375
7200,12154.7,2528112286781648.0,-95.0125,97.890625,55.615625
7400,12354.7,2528112486783444.5,-94.996875,97.61875,56.803125
7600,12554.65,2528112686781648.0,-95.253125,96.903125,58.571875
7800,12754.65,2528112886780241.0,-95.35,97.0125,58.5125
8000,12954.7,2528113086783289.0,-97.2625,96.8375,58.0875
8200,13154.75,2528113286783445.0,-101.48125,97.071875,58.340625
8400,13354.7,2528113486781804.0,-104.159375,97.33125,57.703125
8600,13554.8,2528113686783288.5,-104.015625,97.21875,57.365625
8800,13754.65,2528113886781726.0,-102.58125,96.434375,57.403125
9000,13954.8,2528114086844461.0,-100.04375,96.81875,57.578125
9200,14154.7,2528114286780085.0,-98.946875,96.896875,57.790625
9400,14354.75,2528114486787351.0,-99.0875,97.2125,57.265625
9600,14554.7,2528114686781491.5,-97.703125,96.453125,57.396875
9800,14754.65,2528114886781491.0,-97.4625,96.509375,55.575
10000,14954.65,2528115086783054.5,-96.153125,95.75625,56.215625
10200,15154.7,2528115286782897.0,-96.128125,95.15,56.43125
10400,15354.7,2528115486781569.0,-95.709375,94.56875,56.590625
10600,15554.75,2528115686781726.5,-95.659375,94.665625,55.5625
10800,15754.75,2528115886782585.0,-95.109375,94.1875,55.46875
11000,15954.65,2528116086781101.0,-96.26875,93.21875,54.5875
11200,16154.75,2528116286782585.0,-96.275,92.9375,54.496875
11400,16354.75,2528116486782664.0,-95.55,92.1,54.16875
11600,16554.75,2528116686782429.0,-95.296875,91.253125,52.990625
11800,16754.65,2528116886781257.0,-95.603125,90.475,52.015625
12000,16954.65,2528117086781101.0,-96.396875,90.2,51.1625
12200,17154.65,2528117286782351.0,-96.284375,88.803125,50.05625
12400,17354.7,2528117486780554.0,-96.953125,88.921875,48.890625
12600,17554.7,2528117686782273.0,-94.190625,89.175,50.19375
12800,17754.7,2528117886782037.0,-95.221875,87.428125,48.6875
13000,17954.6,2528118086780397.0,-94.76875,87.5375,48.0625
13200,18154.75,2528118286781882.0,-94.09375,86.778125,46.903125
13400,18354.7,2528118486780867.0,-94.153125,87.621875,46.165625
13600,18554.7,2528118686781882.0,-94.26875,86.63125,45.25625
13800,18754.75,2528118886782038.5,-93.83125,86.434375,44.325
14000,18954.7,2528119086782117.0,-93.56875,86.3875,43.284375
14200,19154.65,2528119286783210.0,-93.628125,85.79375,43.35625
14400,19354.65,2528119486782429.0,-93.703125,86.55625,42.853125
14600,19554.65,2528119686781804.5,-93.896875,85.921875,42.53125
14800,19754.65,2528119886780554.5,-93.6125,86.31875,42.1875
15000,19954.65,2528120086780163.5,-94.06875,85.734375,41.409375
15200,20149.736842105263,2528120281782787.5,-92.87828947368419,86.23684210526315,42.055921052631575
15400,20349.714285714286,2528120481781212.5,-93.28571428571428,86.06547619047619,42.13392857142857
15600,20554.7,2528120686781803.5,-94.21875,85.946875,42.00625
15800,20754.8,2528120886781882.0,-94.80625,85.89375,40.165625
16000,20954.7,2528121086781647.0,-96.79375,86.203125,40.5875
16200,21154.7,2528121286782273.0,-96.784375,86.2625,40.41875
16400,21354.7,2528121486781726.5,-95.515625,86.309375,40.721875
16600,21554.65,2528121686781883.0,-94.84375,86.153125,40.11875
16800,21754.7,2528121886783445.0,-94.7125,86.4,40.803125
17000,21954.65,2528122086781726.0,-95.071875,86.24375,40.71875
17200,22154.7,2528122286781804.0,-95.2125,86.409375,39.83125
17400,22354.8,2528122486782976.5,-95.2125,86.390625,39.321875
17600,22554.7,2528122686780242.0,-94.559375,87.109375,39.63125
17800,22754.7,2528122886781101.0,-95.21875,86.684375,40.39375
18000,22954.7,2528123086781179.5,-97.909375,86.11875,39.046875
18200,23154.7,2528123286783288.5,-101.8,86.284375,38.1375
18400,23354.75,2528123486781726.5,-99.615625,86.3375,38.634375
18600,23554.7,2528123686781491.0,-101.203125,85.69375,39.55
18800,23754.65,2528123886783289.0,-99.290625,85.86875,39.934375
19000,23954.6,2528124086780711.0,-99.25625,86.234375,39.428125
19200,24154.7,2528124286781569.0,-98.99375,86.959375,39.9625
19400,24354.7,2528124486783679.0,-96.696875,86.425,39.6875
19600,24554.75,2528124686782897.0,-94.975,85.975,39.73125
19800,24754.7,2528124886781647.5,-94.659375,85.909375,38.6625
20000,24954.8,2528125086782741.0,-94.71875,86.071875,37.69375
20200,25154.7,2528125286782976.0,-92.50625,85.975,38.028125
20400,25354.75,2528125486781570.0,-92.409375,86.0125,37.503125
20600,25554.75,2528125686781413.0,-93.515625,85.853125,36.61875
20800,25754.7,2528125886782741.0,-93.446875,85.76875,35.51875
21000,25954.65,2528126086781101.0,-93.13125,86.009375,35.64375
21200,26154.65,2528126286781101.0,-92.9625,86.446875,35.209375
21400,26354.65,2528126486782663.5,-94.296875,86.25625,34.30625
21600,26554.7,2528126686783054.5,-93.884375,86.284375,33.528125
21800,26754.7,2528126886779929.0,-92.340625,85.596875,33.534375
22000,26954.7,2528127086782195.0,-91.384375,85.865625,34.665625
22200,27154.75,2528127286782195.0,-91.70625,85.953125,33.85
22400,27354.7,2528127486782351.0,-92.64375,86.06875,34.09375
22600,27554.75,2528127686782039.0,-92.60625,85.609375,32.85625
22800,27754.7,2528127886782195.0,-92.61875,85.925,34.14375
23000,27954.8,2528128086788444.5,-92.828125,86.3125,33.16875
23200,28154.65,2528128286780553.0,-92.9875,86.1125,33.16875
23400,28354.65,2528128486782272.5,-92.996875,86.471875,33.353125
23600,28554.65,2528128686782195.0,-93.1,86.371875,33.36875
23800,28754.65,2528128886780241.0,-92.965625,86.071875,33.7625
24000,28954.7,2528129086782039.0,-93.296875,86.31875,33.096875
24200,29154.75,2528129286782194.0,-92.44375,86.721875,33.09375
24400,29354.75,2528129486782351.0,-92.70625,86.328125,33.21875
24600,29554.7,2528129686780710.5,-92.6625,86.275,33.865625
24800,29754.75,2528129886782194.5,-93.159375,86.83125,32.696875
25000,29954.65,2528130086781804.0,-93.153125,86.7875,32.46875
25200,30154.75,2528130286782116.5,-93.3875,86.353125,31.709375
25400,30354.7,2528130486782039.0,-93.021875,86.896875,32.203125
25600,30554.65,2528130686783757.0,-92.725,87.403125,32.5125
25800,30754.7,2528130886782429.0,-92.803125,87.7875,31.371875
26000,30954.65,2528131086780398.0,-92.715625,87.68125,31.975
26200,31154.7,2528131286783367.0,-91.6875,87.809375,36.1875
26400,31354.7,2528131486781647.5,-91.071875,88.16875,37.690625
26600,31554.7,2528131686781804.0,-91.071875,87.721875,37.503125
26800,31754.75,2528131886781804.0,-93.415625,87.125,32.55
27000,31954.65,2528132086781492.0,-93.403125,86.98125,32.728125
27200,32154.75,2528132286781882.5,-93.465625,87.178125,32.340625
27400,32354.7,2528132486779851.0,-93.196875,87.321875,32.45
27600,32549.736842105263,2528132681783691.5,-93.55592105263158,87.26644736842104,31.832236842105264
27800,32749.61904761905,2528132881780840.5,-93.70238095238096,87.0625,32.30654761904762
28000,32954.65,2528133086781491.0,-93.06875,87.25,33.2
28200,33154.65,2528133286785944.5,-93.28125,87.21875,33.41875
28400,33354.7,2528133486783054.0,-93.21875,87.053125,33.64375
28600,33554.7,2528133686781179.5,-93.9,87.175,33.025
28800,33754.75,2528133886781726.0,-93.93125,86.825,33.646875
29000,33954.75,2528134086782663.0,-94.20625,86.903125,33.071875
29200,34154.65,2528134286781725.0,-94.03125,86.78125,32.9125
29400,34354.75,2528134486781414.0,-93.278125,87.21875,34.6625
29600,34554.75,2528134686783054.0,-93.196875,87.26875,35.253125
29800,34754.75,2528134886781570.0,-92.903125,87.309375,35.046875
30000,34954.7,2528135086781335.0,-92.953125,87.484375,34.7375
30200,35154.65,2528135286781491.5,-93.259375,86.93125,35.009375
30400,35354.65,2528135486782897.0,-92.803125,86.925,34.553125
30600,35554.65,2528135686781179.0,-92.734375,87.15625,34.403125
30800,35754.7,2528135886782897.0,-92.853125,86.665625,34.5125
31000,35954.7,2528136086782585.0,-92.93125,86.86875,34.43125
31200,36154.65,2528136286781101.0,-92.590625,86.803125,34.1
31400,36354.8,2528136486782663.5,-93.2375,87.59375,33.75
31600,36554.7,2528136686781335.5,-93.659375,87.715625,31.803125
31800,36754.75,2528136886782820.5,-93.5,87.828125,31.34375
32000,36954.8,2528137086782741.0,-93.459375,88.440625,29.9375
32200,37154.75,2528137286782663.5,-93.921875,88.771875,27.875
32400,37354.7,2528137486782429.0,-93.396875,89.553125,26.721875
32600,37554.65,2528137686780867.0,-92.740625,90.25625,25.184375
32800,37754.65,2528137886782039.0,-92.071875,91.2625,23.875
33000,37954.65,2528138086781023.0,-91.665625,91.578125,23.2875
33200,38154.7,2528138286781023.0,-90.9375,92.74375,22.9375
33400,38354.7,2528138486782351.0,-90.978125,93.3125,23.203125
33600,38554.75,2528138686782195.0,-90.803125,93.1875,22.984375
33800,38754.7,2528138886782195.0,-90.503125,93.765625,23.3625
34000,38954.75,2528139086782741.0,-88.99375,93.890625,22.590625
34200,39154.75,2528139286878992.0,-90.03125,94.709375,21.209375
34400,39354.75,2528139486782663.5,-90.678125,95.31875,21.528125
34600,39554.7,2528139686782116.5,-90.19375,95.46875,21.478125
34800,39754.7,2528139886782195.0,-89.0625,96.90625,21.88125
35000,39954.7,2528140086783913.0,-88.6375,97.334375,21.51875
35200,40154.6,2528140286780632.0,-89.99375,97.728125,21.471875
35400,40354.7,2528140486782194.5,-88.728125,98.090625,20.9
35600,40554.75,2528140686782195.0,-88.328125,98.95,21.296875
35800,40754.7,2528140886780555.0,-89.209375,99.578125,20.771875
36000,40954.7,2528141086781960.0,-88.659375,99.99375,20.553125
36200,41154.75,2528141286781726.5,-88.528125,100.9,20.70625
36400,41354.7,2528141486783523.0,-88.853125,101.346875,20.871875
36600,41554.75,2528141686781647.5,-88.684375,101.596875,21.01875
36800,41754.75,2528141886782039.0,-88.9625,102.31875,20.359375
37000,41954.7,2528142086783757.0,-88.7125,102.2625,20.771875
37200,42154.6,2528142286780241.0,-88.246875,102.98125,19.91875
37400,42354.65,2528142486781570.5,-87.340625,102.94375,21.1875
37600,42554.7,2528142686783288.0,-89.084375,102.79375,19.775
37800,42754.8,2528142886783054.0,-88.659375,103.159375,19.5
38000,42954.7,2528143086781414.0,-88.28125,103.25,20.428125
38200,43154.75,2528143286781803.5,-87.878125,103.65,21.23125
38400,43354.7,2528143486783053.0,-87.575,103.5625,20.996875
38600,43554.65,2528143686780007.0,-87.834375,104.125,20.390625
38800,43754.7,2528143886781101.0,-87.353125,104.30625,20.378125
39000,43954.7,2528144086782741.0,-87.7875,103.903125,20.275
39200,44154.65,2528144286781257.0,-87.721875,103.671875,20.03125
39400,44354.65,2528144486781023.0,-87.51875,103.75625,20.371875
39600,44554.65,2528144686782664.0,-87.64375,103.553125,20.634375
39800,44754.7,2528144886782741.0,-87.840625,104.028125,20.525
40000,44954.7,2528145086779695.0,-87.203125,103.85625,20.5375
40200,45154.7,2528145286782664.0,-87.090625,104.078125,20.640625
40400,45354.75,2528145486782585.0,-87.771875,103.825,20.709375
40600,45554.7,2528145686782194.5,-87.4375,104.165625,20.328125
40800,45754.8,2528145886782819.5,-87.3,103.265625,20.78125
41000,45954.7,2528146086782351.0,-87.5,103.378125,20.984375
41200,46154.7,2528146286780632.0,-87.565625,103.45,21.084375
41400,46354.65,2528146486779616.5,-88.1875,103.696875,21.21875
41600,46554.65,2528146686782039.0,-88.58125,103.309375,21.10625
41800,46754.6,2528146886782039.0,-89.75,102.88125,19.58125
42000,46954.65,2528147086780475.0,-90.8125,101.7375,19.334375
42200,47154.7,2528147286782117.0,-90.284375,100.709375,18.934375
42400,47354.7,2528147486781803.5,-89.259375,100.0625,19.259375
42600,47554.7,2528147686782039.0,-90.15,97.971875,19.803125
42800,47754.75,2528147886780788.0,-89.328125,96.434375,19.884375
43000,47954.75,2528148086782039.0,-89.35625,96.56875,20.959375
43200,48154.65,2528148286781961.0,-91.70625,94.940625,20.928125
43400,48354.75,2528148486782038.0,-90.05,93.809375,22.0625
43600,48554.7,2528148686782039.0,-90.571875,92.434375,21.934375
43800,48754.65,2528148886783679.0,-90.55625,91.6375,23.2
44000,48954.6,2528149086780242.0,-90.71875,90.803125,24.25625
44200,49154.7,2528149286785554.0,-91.190625,90.01875,24.621875
44400,49354.65,2528149486782039.0,-91.30625,89.084375,25.153125
44600,49554.75,2528149686781883.0,-92.015625,88.69375,26.478125
44800,49754.7,2528149886781648.0,-92.021875,88.1875,27.36875
45000,49954.75,2528150086781804.0,-92.55625,87.703125,28.253125
45200,50154.65,2528150286781491.0,-93.4,87.5,29.009375
45400,50354.75,2528150486781804.0,-92.33125,87.5375,30.159375
45600,50554.7,2528150686780632.5,-92.571875,87.590625,30.25625
45800,50754.75,2528150886783367.0,-91.925,87.359375,30.53125
46000,50954.7,2528151086781803.5,-92.6375,87.490625,30.409375
46200,51154.7,2528151286782039.0,-92.234375,87.665625,30.925
46400,51354.65,2528151486783445.0,-92.51875,87.896875,30.590625
46600,51554.7,2528151686783133.0,-92.44375,87.90625,30.9125
46800,51754.7,2528151886782039.0,-92.21875,87.80625,30.90625
47000,51954.7,2528152086780163.5,-92.628125,88.121875,30.25625
47200,52154.7,2528152286781725.0,-92.584375,88.315625,31.496875
47400,52354.7,2528152486781414.0,-92.784375,88.346875,33.48125
47600,52554.75,2528152686781413.0,-93.4,88.275,31.4625
47800,52754.7,2528152886782898.0,-93.125,88.4,29.996875
48000,52954.75,2528153086781570.0,-93.3375,87.715625,31.015625
48200,53154.75,2528153286860710.0,-93.446875,87.325,30.421875
