"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1519416036544","760615826766141","6.7323","1.7491","6.9126997"
"20.0","1519416036615","760615846788016","6.7300997","1.7477","6.9151998"
"40.0","1519416036667","760615866780203","6.7249","1.7428","6.9214997"
"60.0","1519416036711","760615886770828","6.7247996","1.7279999","6.9252996"
"79.0","1519416036754","760615906761453","6.7243","1.7124","6.9297"
"100.0","1519416036784","760615926783328","6.7188","1.7021999","6.9375"
"120.0","1519416036806","760615946775516","6.7162","1.694","6.942"
"140.0","1519416036827","760615966766141","6.7088","1.6913999","6.9498997"
"160.0","1519416036845","760615986788016","6.7053","1.6847999","6.9547997"
"180.0","1519416036860","760616006778641","6.7114","1.6772","6.9508"
"200.0","1519416036873","760616026769266","6.7226996","1.6816","6.9388"
"219.0","1519416036887","760616046761453","6.7397","1.6854","6.9213"
"240.0","1519416036898","760616066783328","6.7584","1.6817","6.9038997"
"260.0","1519416036907","760616086773953","6.7809","1.6855999","6.881"
"279.0","1519416036917","760616106764578","6.7973","1.6887","6.864"
"300.0","1519416036930","760616126786453","6.8022","1.6876999","6.8594"
"320.0","1519416036940","760616146777078","6.7945","1.6920999","6.8659"
"340.0","1519416036950","760616166767703","6.7904997","1.6852","6.8715997"
"359.0","1519416036960","760616186759891","6.7889","1.6747999","6.8757"
"380.0","1519416036971","760616206781766","6.791","1.6703","6.8746996"
"400.0","1519416036983","760616226772391","6.7931","1.6714","6.8722997"
"419.0","1519416036997","760616246764578","6.7922997","1.661","6.8757"
"440.0","1519416037009","760616266784891","6.7964997","1.6486","6.8745"
"460.0","1519416037025","760616286777078","6.8073997","1.6479","6.8638997"
"480.0","1519416037042","760616306767703","6.8166","1.6431999","6.8559"
"499.0","1519416037058","760616326759891","6.8258996","1.6351999","6.8485"
"520.0","1519416037072","760616346780203","6.8331","1.6245999","6.8437996"
"540.0","1519416037086","760616366770828","6.8331","1.6166999","6.8457"
"559.0","1519416037101","760616386763016","6.831","1.6147","6.8482"
"580.0","1519416037114","760616406784891","6.8236","1.6227","6.8538"
"600.0","1519416037128","760616426777078","6.8237996","1.6197","6.8543"
"620.0","1519416037140","760616446766141","6.8276997","1.6079999","6.8532"
"640.0","1519416037154","760616466789578","6.8311996","1.6024","6.851"
"660.0","1519416037174","760616486780203","6.832","1.6032","6.85"
"680.0","1519416037194","760616506770828","6.8355","1.5997","6.8473"
"699.0","1519416037215","760616526761453","6.8345","1.5953","6.8494"
"720.0","1519416037234","760616546784891","6.8315","1.5964999","6.8521"
"740.0","1519416037254","760616566775516","6.8261","1.5998","6.8567"
"760.0","1519416037274","760616586766141","6.8241997","1.5933","6.8601"
"780.0","1519416037294","760616606788016","6.8248997","1.5907999","6.8599997"
"800.0","1519416037318","760616626778641","6.8280997","1.5856999","6.8578997"
"820.0","1519416037343","760616646769266","6.8345","1.5768","6.8536"
