"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"0.0","1519416036497","760615811766141","6.7708025","1.8195933","6.981492","6.7708025","1.8195933","6.981492","5.765032","0.81877375","5.9755106"
"5.0","1519416036507","760615816786453","6.7324953","1.7717092","7.0581064","6.770611","1.8193539","6.981875","5.7645917","0.8182872","5.9762163"
"9.0","1519416036513","760615821744266","6.7708025","1.6950948","7.1730285","6.770612","1.8187326","6.9828305","5.764481","0.81703246","5.9780025"
"15.0","1519416036519","760615826766141","6.8091097","1.7238252","7.1155677","6.7708044","1.818258","6.9834943","5.764697","0.8160703","5.9791355"
"19.0","1519416036550","760615831755203","6.8186865","1.6663644","6.9240313","6.771044","1.8174986","6.9831967","5.7649484","0.8145366","5.9782825"
"25.0","1519416036566","760615836777078","6.751649","1.685518","6.9240313","6.770947","1.8168386","6.982901","5.7644696","0.81320286","5.9773793"
"30.0","1519416036605","760615841766141","6.7708025","1.7621324","6.9240313","6.770946","1.816565","6.982607","5.76413","0.8126411","5.976426"
"35.0","1519416036610","760615846788016","6.7133417","1.7717092","6.83784","6.770658","1.8163408","6.981883","5.7631626","0.812173","5.9745626"
"39.0","1519416036623","760615851747391","6.751649","1.6950948","6.7612257","6.770563","1.8157346","6.9807796","5.762531","0.81093657","5.9718943"
"45.0","1519416036641","760615856769266","6.751649","1.7717092","6.7324953","6.7704687","1.8155144","6.9795384","5.761848","0.810471","5.968909"
"49.0","1519416036650","760615861756766","6.7324953","1.733402","6.6750345","6.770279","1.8151039","6.978016","5.760924","0.8096198","5.9653225"
"55.0","1519416036657","760615866780203","6.7133417","1.7429788","6.646304","6.7699943","1.8147433","6.9763575","5.759761","0.8088655","5.9614286"
"60.0","1519416036678","760615871769266","6.7612257","1.7142484","6.579266","6.7699504","1.8142408","6.974372","5.7590313","0.8078244","5.956848"
"65.0","1519416036687","760615876917703","6.83784","1.7142484","6.655881","6.77029","1.8137408","6.9727793","5.759018","0.8067866","5.953024"
"69.0","1519416036698","760615881748953","6.943185","1.6663644","6.6654577","6.7711544","1.813004","6.971243","5.7599993","0.80527383","5.949278"
"75.0","1519416036704","760615886770828","6.981492","1.5897499","6.6654577","6.7722063","1.8118877","6.969714","5.761295","0.80300426","5.9455137"
"79.0","1519416036721","760615891761453","6.9527617","1.5705963","6.751649","6.773109","1.8106813","6.9686236","5.762232","0.80056024","5.9425926"
"85.0","1519416036728","760615896781766","6.9240313","1.5993267","6.789956","6.773864","1.8096246","6.9677305","5.7628136","0.7984221","5.9400268"
"90.0","1519416036738","760615901786453","6.9240313","1.5131354","6.742072","6.774615","1.8081421","6.9666023","5.7633314","0.7954384","5.936951"
"94.0","1519416036745","760615906761453","6.9527617","1.4460979","6.7612257","6.7755055","1.8063319","6.965575","5.764073","0.79180986","5.9340415"
