"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1519416036510","760615817244266","-4.4375","69.875","16.625"
"10.0","1519416036549","760615827250516","-4.5625","70.0","16.5"
"19.0","1519416036602","760615837233328","-4.5","70.375","16.25"
"30.0","1519416036619","760615847272391","-4.6875","70.5","15.625"
"39.0","1519416036648","760615857225516","-4.9375","70.5","15.25"
"50.0","1519416036663","760615867264578","-5.0625","70.9375","15.125"
"60.0","1519416036696","760615877402078","-4.875","71.1875","15.125"
"70.0","1519416036718","760615887255203","-4.875","71.5625","15.0625"
"79.0","1519416036735","760615897239578","-4.875","71.9375","15.0625"
"90.0","1519416036759","760615907245828","-4.5625","72.0625","15.125"
"100.0","1519416036774","760615917256766","-4.5625","71.9375","15.125"
"110.0","1519416036788","760615927267703","-4.1875","72.0625","15.6875"
"119.0","1519416036796","760615937220828","-4.0","72.3125","16.125"
"130.0","1519416036808","760615947286453","-3.9375","72.0625","16.0625"
"139.0","1519416036816","760615957242703","-4.3125","72.0625","16.0625"
"150.0","1519416036830","760615967250516","-4.0","72.0625","16.125"
"159.0","1519416036837","760615977233328","-3.9375","72.125","16.125"
"170.0","1519416036847","760615987272391","-3.9375","72.25","16.0625"
"179.0","1519416036853","760615997225516","-4.0","72.3125","16.375"
"190.0","1519416036862","760616007263016","-4.375","72.5","16.375"
"199.0","1519416036868","760616017242703","-4.3125","72.5","16.25"
"210.0","1519416036876","760616027253641","-4.1875","72.8125","16.125"
"219.0","1519416036881","760616037238016","-3.9375","72.8125","16.0625"
"230.0","1519416036890","760616047245828","-4.1875","72.625","15.875"
"239.0","1519416036893","760616057228641","-4.5","72.625","15.9375"
"250.0","1519416036900","760616067267703","-4.6875","72.625","15.75"
"259.0","1519416036903","760616077219266","-4.5","72.875","15.6875"
"270.0","1519416036909","760616087284891","-4.1875","72.9375","15.5625"
"279.0","1519416036913","760616097242703","-4.1875","73.0625","15.5625"
"290.0","1519416036919","760616107248953","-4.3125","72.875","15.9375"
"300.0","1519416036925","760616117259891","-4.3125","72.9375","16.125"
"310.0","1519416036931","760616127270828","-4.1875","73.125","16.1875"
"319.0","1519416036935","760616137223953","-4.0","73.0625","16.0625"
"330.0","1519416036942","760616147263016","-4.0","72.9375","16.1875"
"340.0","1519416036945","760616157273953","-4.1875","72.5","16.1875"
"350.0","1519416036951","760616167253641","-4.1875","72.5","16.3125"
"359.0","1519416036955","760616177236453","-4.1875","72.5","16.125"
"370.0","1519416036962","760616187244266","-4.375","72.6875","15.9375"
"379.0","1519416036966","760616197227078","-4.5625","72.6875","15.875"
"390.0","1519416036973","760616207266141","-4.6875","72.8125","15.9375"
"399.0","1519416036977","760616217219266","-4.5625","72.875","16.125"
"410.0","1519416036985","760616227283328","-4.6875","73.0625","16.25"
"419.0","1519416036991","760616237241141","-4.6875","73.375","16.125"
