"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"0.0","1528734925809","181525674076860","-0.4008468","5.6571345","7.9854474","-0.4008468","5.6571345","7.9854474","-1.399446","4.6524773","6.978462"
"10.0","1528734925813","181525684177433","-0.4008468","5.685865","7.9854474","-0.4008468","5.657278","7.9854474","-1.3994321","4.6527176","6.9783926"
"20.0","1528734925823","181525694092851","-0.4104236","5.637981","7.9279866","-0.4008947","5.6571817","7.98516","-1.3994999","4.6524305","6.9776797"
"30.0","1528734925833","181525704084779","-0.43915403","5.628404","7.9279866","-0.401086","5.6570377","7.984874","-1.39984","4.6520042","6.976905"
"40.0","1528734925843","181525714090718","-0.4008468","5.628404","7.94714","-0.4010848","5.6568947","7.984685","-1.3997797","4.6515365","6.97626"
"50.0","1528734925854","181525724305823","-0.42957723","5.685865","7.908833","-0.40122727","5.6570396","7.984306","-1.3999931","4.6516013","6.97517"
"60.0","1528734925864","181525734617178","-0.4104236","5.628404","7.9375634","-0.40127325","5.6568966","7.984072","-1.3999988","4.651045","6.9743094"
"70.0","1528734925873","181525744092544","-0.4104236","5.628404","7.9375634","-0.401319","5.656754","7.9838395","-1.3999904","4.650448","6.973388"
"80.0","1528734925883","181525754410097","-0.688151","5.733749","7.813065","-0.40275314","5.657139","7.9829855","-1.4027426","4.650863","6.9711637"
"90.0","1528734925893","181525764446921","-0.32423237","5.6667113","7.9375634","-0.40236053","5.6571865","7.9827585","-1.401815","4.650558","6.9701376"
"100.0","1528734925903","181525774089318","-0.2188875","5.6188273","7.9854474","-0.40144315","5.656995","7.982772","-1.3998312","4.649731","6.9695315"
"109.0","1528734925913","181525784069371","-0.3625396","5.5230594","7.966294","-0.40124863","5.6563253","7.9826894","-1.3992902","4.64791","6.9686713"
"119.0","1528734925923","181525794075465","-0.35296276","5.590097","7.956717","-0.4010072","5.6559944","7.9825597","-1.3986455","4.6467323","6.967655"
"130.0","1528734925933","181525804507341","-0.34338596","5.6188273","7.956717","-0.4007191","5.6558084","7.9824305","-1.3978983","4.645808","6.9665804"
"139.0","1528734925943","181525814072811","-0.39127","5.6092505","7.9950247","-0.40067187","5.6555758","7.9824934","-1.3976237","4.644752","6.9658303"
"149.0","1528734925955","181525824073593","-0.4008468","5.6188273","7.908833","-0.40067273","5.655392","7.9821253","-1.3974338","4.643757","6.964158"
"160.0","1528734925963","181525834333438","-0.42000043","5.6092505","7.94714","-0.40076938","5.6551614","7.9819503","-1.3974233","4.6426306","6.962817"
"170.0","1528734925973","181525844094481","-0.38169318","5.628404","7.8417954","-0.40067402","5.6550274","7.9812493","-1.3970163","4.6416616","6.960369"
"180.0","1528734925983","181525854085419","-0.4008468","5.6092505","7.8417954","-0.40067488","5.6547985","7.980552","-1.3967911","4.6404653","6.957878"
"190.0","1528734925993","181525864123754","-0.38169318","5.590097","7.8513722","-0.40057996","5.654475","7.979906","-1.3963631","4.6390443","6.9554405"
"200.0","1528734926003","181525874371255","-0.3625396","5.590097","7.9279866","-0.40038976","5.6541533","7.9796467","-1.3957345","4.637593","6.953726"
"210.0","1528734926015","181525884078756","-0.35296276","5.6092505","8.033332","-0.40015262","5.6539288","7.979915","-1.3950032","4.636302","6.9530125"
"220.0","1528734926023","181525894084069","-0.38169318","5.5996737","8.023755","-0.40006033","5.6536574","7.9801345","-1.394553","4.6348834","6.952142"
"230.0","1528734926034","181525904957716","-0.4008468","5.58052","8.042909","-0.40006426","5.6532917","7.9804482","-1.3942851","4.6332426","6.9514027"
"240.0","1528734926044","181525914153915","-0.4008468","5.58052","8.042909","-0.40006816","5.652928","7.9807606","-1.3940063","4.6315737","6.950602"
"252.0","1528734926056","181525926521260","-0.3721164","5.637981","7.870526","-0.3999284","5.652853","7.9802094","-1.3934295","4.6304507","6.9480186"
"260.0","1528734926065","181525934102406","-0.3721164","5.637981","7.870526","-0.39978933","5.6527786","7.979661","-1.3928452","4.629294","6.945394"
"270.0","1528734926073","181525944104647","-0.42000043","5.628404","7.91841","-0.3998904","5.6526566","7.979355","-1.3927317","4.628008","6.9432073"
"280.0","1528734926083","181525954323190","-0.44873083","5.6667113","7.9375634","-0.4001346","5.6527267","7.979146","-1.3928925","4.6270723","6.9411664"
"290.0","1528734926094","181525964128086","-0.42000043","5.6571345","7.94714","-0.40023392","5.6527486","7.978986","-1.3927506","4.626005","6.939174"
"300.0","1528734926103","181525974262723","-0.39127","5.6188273","7.9854474","-0.4001891","5.652579","7.979018","-1.3923093","4.624521","6.937517"
"310.0","1528734926113","181525984094130","-0.38169318","5.637981","8.0046015","-0.40009663","5.652506","7.979146","-1.3917633","4.6231976","6.9360003"
"320.0","1528734926123","181525994129860","-0.3721164","5.6475577","7.94714","-0.39995673","5.652481","7.978986","-1.3911138","4.6219387","6.933857"
"330.0","1528734926133","181526004090018","-0.35296276","5.6571345","7.956717","-0.39972177","5.6525044","7.978874","-1.3902661","4.620743","6.9317636"
"340.0","1528734926143","181526014097258","-0.34338596","5.685865","7.9279866","-0.39944008","5.6526713","7.9786196","-1.3893181","4.619801","6.9293365"
"351.0","1528734926154","181526025333249","-0.32423237","5.6667113","7.966294","-0.39906403","5.6527414","7.978558","-1.3881752","4.618632","6.92725"
"360.0","1528734926163","181526034115541","-0.32423237","5.6667113","7.966294","-0.39868987","5.652811","7.9784966","-1.3870311","4.6174293","6.9251165"
"370.0","1528734926173","181526044084501","-0.3625396","5.6571345","8.0046015","-0.39850911","5.6528325","7.978627","-1.3862684","4.6160984","6.9233203"
"380.0","1528734926183","181526054232314","-0.38169318","5.6188273","8.014178","-0.39842504","5.6526623","7.978805","-1.3856915","4.614353","6.9215703"
"390.0","1528734926193","181526064082680","-0.39127","5.6954417","8.0046015","-0.39838928","5.6528764","7.978934","-1.3852028","4.6133466","6.9196744"
"399.0","1528734926203","181526074072681","-0.3625396","5.6475577","7.94714","-0.39821002","5.6528497","7.978775","-1.3844186","4.6118264","6.917156"
"410.0","1528734926213","181526084080442","-0.3625396","5.6667113","7.899256","-0.39803165","5.652919","7.9783773","-1.3836292","4.610468","6.9141183"
"419.0","1528734926223","181526094074506","-0.31465554","5.6188273","7.860949","-0.39761478","5.6527486","7.9777904","-1.3823563","4.6086","6.9106617"
"429.0","1528734926233","181526104075913","-0.32423237","5.590097","7.822642","-0.39724785","5.6524353","7.9770145","-1.3811792","4.6064196","6.9067917"
"439.0","1528734926243","181526114072633","-0.4008468","5.5230594","7.8513722","-0.39726585","5.651788","7.9763865","-1.3807666","4.6035476","6.903182"
"449.0","1528734926253","181526124073050","-0.42000043","5.5996737","7.94714","-0.39737952","5.651528","7.97624","-1.3805361","4.601426","6.9005"
"460.0","1528734926263","181526134087062","-0.42957723","5.628404","7.9854474","-0.3975405","5.6514125","7.9762864","-1.3803899","4.5995693","6.8981605"
"470.0","1528734926274","181526144699302","-0.42000043","5.637981","8.023755","-0.3976528","5.6513453","7.976524","-1.3801359","4.5977826","6.8961606"
"480.0","1528734926285","181526154104251","-0.42000043","5.637981","8.023755","-0.39776453","5.6512785","7.97676","-1.3798709","4.595969","6.894114"
"490.0","1528734926297","181526164984513","-0.4104236","5.628404","7.956717","-0.39782783","5.651164","7.97666","-1.3794993","4.594034","6.891351"
"500.0","1528734926303","181526174090295","-0.4104236","5.628404","7.956717","-0.3978908","5.65105","7.97656","-1.379118","4.5920744","6.88855"
"512.0","1528734926317","181526186101390","-0.4008468","5.7050185","7.94714","-0.3979056","5.65132","7.9764132","-1.3786314","4.5908556","6.8856144"
"520.0","1528734926327","181526194247484","-0.4008468","5.7050185","7.94714","-0.39792028","5.6515884","7.976267","-1.3781364","4.5896044","6.8826427"
"530.0","1528734926334","181526204173162","-0.38169318","5.6571345","7.94714","-0.39783916","5.651616","7.9761214","-1.3774416","4.587843","6.879635"
"540.0","1528734926343","181526214489830","-0.33380917","5.676288","7.9758706","-0.39751902","5.6517396","7.97612","-1.3762624","4.586246","6.8768783"
"550.0","1528734926353","181526224728321","-0.4104236","5.6954417","7.956717","-0.39758354","5.651958","7.976023","-1.3758478","4.584812","6.873892"
"560.0","1528734926365","181526234077020","-0.4104236","5.6954417","7.956717","-0.39764774","5.6521754","7.975927","-1.375424","4.5833483","6.870869"
"570.0","1528734926373","181526244080146","-0.44873083","5.590097","7.94714","-0.39790314","5.651865","7.975783","-1.3753738","4.5808024","6.8677154"
"580.0","1528734926384","181526254116188","-0.44873083","5.6188273","7.9758706","-0.39815727","5.6517","7.9757833","-1.3753104","4.5785255","6.8648148"
"590.0","1528734926393","181526264101241","-0.4008468","5.628404","8.0046015","-0.3981707","5.6515837","7.9759274","-1.3747556","4.5763235","6.8621645"
"601.0","1528734926404","181526275221242","-0.4104236","5.6092505","7.9950247","-0.39823198","5.651372","7.9760227","-1.3742888","4.573909","6.859379"
"609.0","1528734926413","181526284062389","-0.4104236","5.6092505","7.9950247","-0.39829293","5.651161","7.9761176","-1.3738134","4.5714746","6.8565555"
"619.0","1528734926424","181526294075619","-0.3721164","5.5613666","8.062062","-0.39816204","5.650712","7.9765472","-1.3729467","4.5685434","6.854364"
"630.0","1528734926433","181526304116245","-0.3625396","5.5996737","8.081216","-0.39798394","5.650457","7.977071","-1.3719802","4.5659814","6.8523192"
"639.0","1528734926443","181526314073121","-0.30507874","5.590097","8.0046015","-0.3975194","5.650155","7.9772086","-1.3704365","4.563306","6.8494635"
"650.0","1528734926453","181526324116664","-0.31465554","5.542213","7.9950247","-0.3971051","5.6496153","7.977298","-1.3689919","4.560136","6.8464746"
"660.0","1528734926463","181526334080832","-0.34338596","5.590097","7.8801026","-0.3968365","5.6493177","7.976812","-1.3678364","4.5574336","6.8423023"
"670.0","1528734926473","181526344080572","-0.34338596","5.6188273","7.899256","-0.39656922","5.649165","7.976424","-1.3666799","4.555002","6.838299"
"680.0","1528734926485","181526354358542","-0.29550195","5.6667113","7.8513722","-0.3960639","5.649253","7.975799","-1.3650441","4.5530305","6.8337927"
"690.0","1528734926493","181526364077345","-0.33380917","5.6475577","7.8513722","-0.3957526","5.6492443","7.975177","-1.3637953","4.5508437","6.8292675"
"699.0","1528734926504","181526374064898","-0.3625396","5.6571345","7.870526","-0.39558655","5.649284","7.9746537","-1.3628336","4.548731","6.824915"
"710.0","1528734926513","181526384085576","-0.35296276","5.6475577","7.94714","-0.39537343","5.6492753","7.974516","-1.3617733","4.5465","6.8213077"
"719.0","1528734926523","181526394076150","-0.3721164","5.6475577","8.023755","-0.39525715","5.6492667","7.974762","-1.3609022","4.5442486","6.818437"
"730.0","1528734926535","181526404117089","-0.42000043","5.6188273","7.956717","-0.39538085","5.6491146","7.974672","-1.3605055","4.5416894","6.8148603"
"739.0","1528734926543","181526414074329","-0.42000043","5.6475577","7.8896794","-0.39550394","5.649107","7.974247","-1.3600996","4.5394","6.810585"
"750.0","1528734926554","181526424860632","-0.4104236","5.628404","7.9279866","-0.39557853","5.6490035","7.9740157","-1.3595887","4.536899","6.806671"
"759.0","1528734926563","181526434068758","-0.4104236","5.628404","7.9279866","-0.39565277","5.6489005","7.9737854","-1.35907","4.53438","6.802732"
"770.0","1528734926573","181526444077145","-0.3625396","5.6475577","7.9854474","-0.39548722","5.648894","7.9738436","-1.3580649","4.532035","6.799342"
"780.0","1528734926584","181526454627614","-0.34338596","5.676288","8.081216","-0.39522672","5.6490307","7.9743805","-1.356866","4.529957","6.7968783"
"789.0","1528734926593","181526464060532","-0.34338596","5.676288","8.081216","-0.39496753","5.649167","7.9749146","-1.3556668","4.5278563","6.794374"
"800.0","1528734926604","181526475006783","-0.33380917","5.676288","8.023755","-0.39466172","5.6493025","7.9751587","-1.3543714","4.525734","6.791255"
"809.0","1528734926613","181526484069544","-0.33380917","5.676288","8.023755","-0.39435747","5.6494374","7.975402","-1.3530768","4.5235896","6.788102"
"819.0","1528734926623","181526494069493","-0.3625396","5.6571345","8.033332","-0.3941984","5.649476","7.9756913","-1.3520699","4.521232","6.785012"
"830.0","1528734926633","181526504109703","-0.3625396","5.6954417","8.052485","-0.3940401","5.649706","7.976075","-1.3510605","4.519238","6.782079"
"840.0","1528734926643","181526514080954","-0.33380917","5.676288","8.014178","-0.39373896","5.649839","7.976266","-1.3497617","4.5170293","6.778728"
"850.0","1528734926653","181526524082413","-0.3625396","5.685865","7.956717","-0.39358297","5.650019","7.976168","-1.3487507","4.5148954","6.774772"
"859.0","1528734926663","181526534070747","-0.4104236","5.6954417","7.9279866","-0.39366716","5.650246","7.9759274","-1.3482157","4.5128355","6.770505"
"870.0","1528734926673","181526544077050","-0.3625396","5.6475577","7.966294","-0.39351153","5.650233","7.975879","-1.3471947","4.510275","6.7665997"
"879.0","1528734926683","181526554067781","-0.35296276","5.628404","7.9279866","-0.3933088","5.6501236","7.97564","-1.3460758","4.507506","6.7622867"
"890.0","1528734926693","181526564081844","-0.34338596","5.6092505","7.94714","-0.39305916","5.649919","7.9754972","-1.3448601","4.504531","6.758145"
"899.0","1528734926703","181526574068199","-0.3625396","5.5996737","7.9279866","-0.39290658","5.6496677","7.97526","-1.3438356","4.5014477","6.75379"
"909.0","1528734926713","181526584074294","-0.3721164","5.628404","7.94714","-0.39280263","5.6495614","7.975119","-1.3429046","4.4986405","6.7496066"
"919.0","1528734926723","181526594069035","-0.35296276","5.5613666","7.94714","-0.39260343","5.6491203","7.9749794","-1.341779","4.4951496","6.7454014"
"929.0","1528734926733","181526604076692","-0.34338596","5.628404","7.9279866","-0.39235735","5.649017","7.9747443","-1.3405567","4.4923215","6.740984"
"939.0","1528734926743","181526614066693","-0.31465554","5.5996737","7.899256","-0.39196885","5.6487703","7.9743667","-1.3390474","4.489193","6.7362604"
"949.0","1528734926753","181526624075079","-0.38169318","5.5996737","7.8513722","-0.39191747","5.6485248","7.9737515","-1.338211","4.4860535","6.7310433"
"959.0","1528734926763","181526634068309","-0.4008468","5.5613666","7.8801026","-0.3919621","5.648089","7.9732833","-1.3375618","4.482521","6.7261033"
"970.0","1528734926773","181526644095341","-0.4104236","5.5613666","7.956717","-0.3920544","5.6476555","7.9732003","-1.337002","4.478983","6.7219152"
"979.0","1528734926783","181526654068520","-0.39127","5.5996737","8.014178","-0.39205047","5.6474156","7.9734054","-1.3362437","4.4758215","6.7182803"
"989.0","1528734926793","181526664075083","-0.3625396","5.6092505","8.014178","-0.39190292","5.647225","7.9736094","-1.3351934","4.4727454","6.714618"
"999.0","1528734926803","181526674067428","-0.33380917","5.6475577","7.9950247","-0.39161244","5.6472263","7.9737167","-1.3338542","4.4700413","6.7107377"
"1009.0","1528734926813","181526684073887","-0.33380917","5.6188273","7.9950247","-0.39132342","5.647084","7.973823","-1.3325164","4.4670353","6.706833"
"1019.0","1528734926823","181526694067013","-0.32423237","5.637981","7.899256","-0.39098796","5.647039","7.97345","-1.3310844","4.464209","6.701947"
"1029.0","1528734926833","181526704069150","-0.31465554","5.6475577","7.8896794","-0.3906063","5.6470413","7.9730315","-1.329559","4.461465","6.6969523"
"1039.0","1528734926843","181526714066599","-0.35296276","5.6571345","7.9279866","-0.39041808","5.647092","7.9728065","-1.3284198","4.4588017","6.692328"
"1050.0","1528734926853","181526724077225","-0.39127","5.6475577","7.9758706","-0.39042234","5.6470942","7.9728217","-1.3276626","4.4560275","6.688166"
"1059.0","1528734926863","181526734065663","-0.38169318","5.6571345","8.014178","-0.39037868","5.6471443","7.9730287","-1.3268046","4.453335","6.6843657"
"1069.0","1528734926873","181526744075977","-0.3721164","5.6667113","8.033332","-0.39028737","5.647242","7.97333","-1.3258473","4.450723","6.680732"
"1079.0","1528734926883","181526754069988","-0.34338596","5.6571345","8.071639","-0.39005286","5.6472917","7.9738216","-1.3246001","4.448","6.6774535"
"1090.0","1528734926893","181526764076916","-0.38169318","5.6571345","7.966294","-0.39001104","5.647341","7.973784","-1.3237361","4.445262","6.673092"
"1099.0","1528734926903","181526774067490","-0.38169318","5.628404","7.956717","-0.38996944","5.647246","7.9736986","-1.3228683","4.4422226","6.668616"
"1109.0","1528734926913","181526784074262","-0.3721164","5.628404","7.9758706","-0.38988018","5.6471515","7.9737096","-1.3219012","4.4391723","6.664314"
"1119.0","1528734926923","181526794067023","-0.39127","5.676288","7.9758706","-0.38988712","5.6472974","7.9737206","-1.3211229","4.4365897","6.659992"
"1130.0","1528734926933","181526804539108","-0.32423237","5.676288","7.94714","-0.38955885","5.6474423","7.9735875","-1.3196702","4.433991","6.6553645"
"1140.0","1528734926943","181526814114057","-0.32423237","5.6092505","7.9854474","-0.38923222","5.6472516","7.9736466","-1.3182203","4.430707","6.651104"
"1149.0","1528734926953","181526824075308","-0.34338596","5.5996737","7.9950247","-0.38900298","5.6470137","7.9737535","-1.3169644","4.427319","6.6469193"
"1160.0","1528734926963","181526834084735","-0.35296276","5.590097","7.9854474","-0.38882276","5.646729","7.973812","-1.3158048","4.423828","6.6426187"
"1170.0","1528734926973","181526844088799","-0.33380917","5.5996737","8.0046015","-0.3885477","5.646494","7.973966","-1.3144535","4.4204273","6.63849"
