"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"0.0","1528735030011","181629882107657","0.49914315","5.3903627","7.9282165","0.49914315","5.3903627","7.9282165","-0.50035596","4.3859725","6.9212885"
"9.0","1528735030022","181629892102242","0.49914315","5.4095163","7.94737","0.49914315","5.3904586","7.9283123","-0.50035095","4.38612","6.9214106"
"19.0","1528735030031","181629902099013","0.5374504","5.371209","8.062292","0.4993347","5.3903623","7.9289823","-0.4999583","4.385839","6.9226103"
"30.0","1528735030044","181629912901098","0.5757576","5.371209","8.234674","0.49971682","5.3902664","7.9305105","-0.49918228","4.3855176","6.92545"
"39.0","1528735030052","181629922089693","0.5757576","5.371209","8.234674","0.50009704","5.390171","7.932031","-0.4984098","4.3851557","6.928189"
"50.0","1528735030062","181629932194381","0.5949112","5.380786","8.225098","0.50057113","5.3901243","7.9334965","-0.4974495","4.3848495","6.9307327"
"59.0","1528735030071","181629942082299","0.49914315","5.419093","8.023985","0.500564","5.3902693","7.933949","-0.49745148","4.384886","6.93117"
"71.0","1528735030082","181629953570112","0.4416823","5.419093","7.9761004","0.5002696","5.3904133","7.9341598","-0.4980225","4.3848777","6.931055"
"79.0","1528735030091","181629962094592","0.4416823","5.419093","7.9761004","0.49997666","5.390557","7.9343696","-0.49858227","4.3848257","6.930872"
"89.0","1528735030102","181629972089125","0.4512591","5.380786","8.320866","0.4997331","5.390508","7.936302","-0.49903524","4.384348","6.934066"
"100.0","1528735030111","181629982385792","0.5278736","5.3520555","8.550709","0.4998738","5.390316","7.9393744","-0.49871284","4.3835444","6.939451"
"109.0","1528735030121","181629992089700","0.65237206","5.3520555","8.531555","0.5006363","5.390125","7.942335","-0.49714527","4.382706","6.9445167"
"120.0","1528735030132","181630002498346","0.7002561","5.3424788","8.42621","0.50163436","5.3898864","7.9447546","-0.49511158","4.3817377","6.948405"
"129.0","1528735030141","181630012084597","0.76729375","5.3137484","8.42621","0.50296265","5.389506","7.9471617","-0.4924256","4.380449","6.952181"
"139.0","1528735030156","181630022085692","0.853485","5.2562876","8.349596","0.50471526","5.3888397","7.949174","-0.48890314","4.3785563","6.9550805"
"150.0","1528735030162","181630032184599","0.77687055","5.332902","8.416634","0.50607604","5.38856","7.9515114","-0.4861799","4.377406","6.958548"
