"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1528923496104","5343316556032","-2.9137053","5.3046093","7.7163353"
"4.0","1528923496106","5343321530398","-2.8395655","5.3823414","7.6901007"
"9.0","1528923496125","5343326504763","-2.768102","5.455542","7.6645327"
"14.0","1528923496155","5343331509646","-2.6975625","5.523199","7.6411915"
"20.0","1528923496157","5343336850222","-2.6261082","5.5827537","7.6227818"
"24.0","1528923496158","5343341458376","-2.5644345","5.6200233","7.6163898"
"29.0","1528923496160","5343346432741","-2.489477","5.6510673","7.618289"
"34.0","1528923496161","5343351407107","-2.4146752","5.6743364","7.6250663"
"39.0","1528923496162","5343356381472","-2.3400428","5.6932063","7.634264"
"44.0","1528923496164","5343361355837","-2.2651565","5.7125187","7.6424203"
"50.0","1528923496165","5343366696413","-2.1838562","5.7398562","7.645601"
"54.0","1528923496167","5343371304568","-2.1206563","5.7556834","7.651491"
"59.0","1528923496168","5343376278933","-2.0578918","5.782482","7.6484227"
"64.0","1528923496170","5343381253298","-1.994912","5.8173003","7.6386995"
"69.0","1528923496171","5343386227663","-1.9346906","5.857887","7.623157"
"74.0","1528923496172","5343391232546","-1.8775673","5.9053073","7.6008205"
"80.0","1528923496174","5343396573122","-1.8165932","5.9626813","7.570787"
"84.0","1528923496175","5343401181277","-1.7707759","6.0066876","7.546817"
"89.0","1528923496176","5343406155642","-1.7171503","6.0653176","7.512237"
"94.0","1528923496177","5343411191042","-1.655742","6.1315312","7.4721637"
"99.0","1528923496178","5343416073855","-1.5990525","6.1985574","7.4290853"
"104.0","1528923496179","5343421078738","-1.5371518","6.274196","7.3784833"
"109.0","1528923496182","5343426419314","-1.4650551","6.357613","7.321527"
"114.0","1528923496184","5343431027468","-1.4030768","6.424091","7.275494"
"119.0","1528923496185","5343436001833","-1.3404365","6.492504","7.2264104"
"124.0","1528923496195","5343440976198","-1.2834573","6.555604","7.179637"
"129.0","1528923496200","5343445950564","-1.2261207","6.6188536","7.131465"
"134.0","1528923496204","5343450955446","-1.1766722","6.6811914","7.0814905"
"139.0","1528923496206","5343456296023","-1.1333697","6.7462935","7.0266194"
"144.0","1528923496208","5343460904177","-1.1002209","6.8033357","6.976713"
"149.0","1528923496211","5343465878542","-1.0686789","6.870189","6.9158382"
"154.0","1528923496213","5343470852907","-1.0367527","6.9446797","6.8459444"
"159.0","1528923496220","5343475827273","-1.0031699","7.027343","6.766128"
"164.0","1528923496223","5343480801638","-0.9709713","7.1126437","6.6811595"
"169.0","1528923496229","5343486172732","-0.9433888","7.2013664","6.589441"
"174.0","1528923496236","5343490780886","-0.9185056","7.277165","6.5091934"
"179.0","1528923496238","5343495724734","-0.9004707","7.346045","6.4339075"
"184.0","1528923496243","5343500699099","-0.8889646","7.4025693","6.370408"
"189.0","1528923496248","5343505673464","-0.87595975","7.444579","6.3230786"
"194.0","1528923496253","5343510678347","-0.86173457","7.4738455","6.2904243"
"199.0","1528923496258","5343516018923","-0.84071237","7.489181","6.2750106"
"204.0","1528923496262","5343520627077","-0.82308096","7.493014","6.272773"
"209.0","1528923496272","5343525601443","-0.80339056","7.4880853","6.2812047"
"214.0","1528923496274","5343530575808","-0.7869128","7.4791236","6.293955"
"218.0","1528923496278","5343535550173","-0.77646023","7.4650574","6.311927"
"223.0","1528923496285","5343540555056","-0.7731348","7.4514337","6.328411"
"229.0","1528923496290","5343545895632","-0.775655","7.4431224","6.337877"
"233.0","1528923496294","5343550503786","-0.7782727","7.437636","6.343993"
"238.0","1528923496298","5343555478152","-0.79109657","7.4382267","6.341714"
"243.0","1528923496304","5343560452517","-0.8058024","7.445111","6.3317766"
"248.0","1528923496312","5343565426882","-0.82063","7.460343","6.3119125"
"253.0","1528923496314","5343570401247","-0.8341908","7.482652","6.2836637"
"259.0","1528923496324","5343575741823","-0.84950924","7.512861","6.2454495"
"263.0","1528923496329","5343580349978","-0.859239","7.5421395","6.2087216"
"268.0","1528923496332","5343585324343","-0.8681536","7.576462","6.1655426"
"273.0","1528923496335","5343590329226","-0.87491953","7.613689","6.1185493"
"278.0","1528923496340","5343595273073","-0.8787548","7.65198","6.0700393"
"283.0","1528923496343","5343600277956","-0.8803508","7.6925473","6.0183125"
"289.0","1528923496348","5343605618532","-0.8823148","7.7368608","5.960947"
"293.0","1528923496357","5343610257204","-0.8794066","7.7762213","5.9099417"
"298.0","1528923496359","5343615201052","-0.87765306","7.817232","5.855851"
"303.0","1528923496364","5343620175417","-0.8789239","7.8570685","5.802099"
"308.0","1528923496371","5343625149782","-0.882746","7.897532","5.7463145"
"313.0","1528923496374","5343630154665","-0.88627607","7.938205","5.6894474"
"318.0","1528923496378","5343635495241","-0.8907877","7.978024","5.632762"
"323.0","1528923496383","5343640103396","-0.89492565","8.01153","5.5843434"
"328.0","1528923496388","5343645077761","-0.90449494","8.043334","5.5368814"
"333.0","1528923496392","5343650052126","-0.9146028","8.071799","5.4936266"
"338.0","1528923496397","5343655026491","-0.9236315","8.096343","5.45587"
"343.0","1528923496402","5343660000857","-0.934946","8.116199","5.4243507"
"348.0","1528923496408","5343665371950","-0.95411897","8.133151","5.3955436"
"353.0","1528923496412","5343669980105","-0.971429","8.145925","5.373139"
"358.0","1528923496418","5343674954470","-0.9912148","8.160847","5.346817"
"363.0","1528923496423","5343679928835","-1.0109799","8.178199","5.3165193"
"368.0","1528923496428","5343684903200","-1.0094464","8.159117","5.346048"
"373.0","1528923496432","5343689877566","-1.0531548","8.176821","5.310447"
"378.0","1528923496438","5343695248659","-1.1228588","8.196839","5.2651124"
"383.0","1528923496442","5343699826296","-1.1855124","8.2208185","5.2137403"
"388.0","1528923496447","5343704800661","-1.2334596","8.244196","5.165482"
"393.0","1528923496452","5343709805544","-1.2729192","8.267683","5.1181517"
"398.0","1528923496457","5343714810427","-1.3101567","8.296879","5.061194"
"403.0","1528923496462","5343719754275","-1.339326","8.323568","5.009471"
"408.0","1528923496468","5343725125368","-1.3593435","8.351603","4.957147"
"413.0","1528923496472","5343729703005","-1.3746455","8.375885","4.91175"
"418.0","1528923496477","5343734677370","-1.3943053","8.393712","4.8756423"
"423.0","1528923496482","5343739651736","-1.4128336","8.4060335","4.8490095"
"428.0","1528923496488","5343744626101","-1.4306558","8.415187","4.827861"
"433.0","1528923496492","5343749630984","-1.4455901","8.420328","4.8144293"
"438.0","1528923496497","5343754971560","-1.4598964","8.422556","4.8062096"
"443.0","1528923496502","5343759579714","-1.4698503","8.421894","4.804334"
"447.0","1528923496508","5343764554079","-1.4735689","8.421928","4.803136"
"452.0","1528923496512","5343769528445","-1.4739741","8.421296","4.804119"
"457.0","1528923496517","5343774502810","-1.4700341","8.421385","4.8051715"
"462.0","1528923496521","5343779477175","-1.4660913","8.42112","4.8068385"
"468.0","1528923496527","5343784848269","-1.4607913","8.422364","4.8062716"
"472.0","1528923496531","5343789425905","-1.4557308","8.423063","4.8065834"
"477.0","1528923496536","5343794400271","-1.4519585","8.423524","4.8069167"
"482.0","1528923496541","5343799405154","-1.4484657","8.424955","4.805461"
"487.0","1528923496546","5343804379519","-1.4413911","8.427894","4.8024354"
"492.0","1528923496551","5343809353884","-1.4329449","8.433978","4.7942734"
"498.0","1528923496556","5343814694460","-1.4220496","8.442244","4.782958"
"502.0","1528923496561","5343819302614","-1.4100922","8.450897","4.771201"
"507.0","1528923496567","5343824276980","-1.3982464","8.460098","4.7583637"
"512.0","1528923496571","5343829281863","-1.3874879","8.468595","4.746385"
"517.0","1528923496577","5343834225710","-1.3791041","8.474915","4.7375393"
"522.0","1528923496582","5343839200075","-1.3705595","8.480146","4.730652"
"528.0","1528923496587","5343844571169","-1.362685","8.484509","4.725101"
"532.0","1528923496591","5343849179323","-1.3546977","8.488121","4.720908"
"537.0","1528923496596","5343854153689","-1.3481466","8.49064","4.718255"
"542.0","1528923496601","5343859128054","-1.3427634","8.49422","4.713344"
"547.0","1528923496607","5343864071902","-1.3390893","8.499088","4.7056055"
"552.0","1528923496612","5343869076784","-1.3371128","8.505328","4.694881"
"557.0","1528923496618","5343874447878","-1.3381783","8.512721","4.6811595"
"562.0","1528923496621","5343879025515","-1.3398792","8.5202465","4.6669602"
"567.0","1528923496628","5343883999880","-1.3435738","8.5269785","4.653584"
"572.0","1528923496631","5343888974245","-1.3457942","8.532902","4.6420703"
"577.0","1528923496636","5343893948611","-1.3474553","8.536789","4.6344347"
"582.0","1528923496642","5343898922976","-1.3485733","8.538219","4.6314735"
"587.0","1528923496648","5343904294070","-1.3491296","8.537451","4.632729"
"592.0","1528923496651","5343908902224","-1.3492589","8.535468","4.6363416"
"597.0","1528923496656","5343913876589","-1.3479568","8.537689","4.6326294"
"601.0","1528923496661","5343918179568","-1.3524988","8.532967","4.640002"
"607.0","1528923496668","5343923794802","-1.3605314","8.528321","4.6461887"
"612.0","1528923496671","5343928769167","-1.371798","8.524593","4.649716"
"617.0","1528923496677","5343934140261","-1.3840007","8.527338","4.6410613"
"622.0","1528923496681","5343938748415","-1.396187","8.525144","4.6414404"
"627.0","1528923496686","5343943722780","-1.4073992","8.52613","4.63624"
"632.0","1528923496691","5343948697146","-1.4178308","8.53117","4.6237745"
