"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1527566559107","405117736000","0.0","0.0033407211","2.7668476E-4"
"9.0","1527566559117","405126934000","3.7993923E-6","0.0033397675","2.7406216E-4"
"18.0","1527566559126","405136344000","8.183307E-6","0.0033407211","2.682209E-4"
"27.0","1527566559135","405145489000","1.256722E-5","0.0033407211","2.6267767E-4"
"36.0","1527566559144","405154571000","1.6658874E-5","0.0033426285","2.5743246E-4"
"46.0","1527566559154","405164284000","2.1627311E-5","0.0033426285","2.5188923E-4"
"55.0","1527566559162","405172806000","2.6011225E-5","0.0033435822","2.4718046E-4"
"64.0","1527566559172","405182292000","2.9810617E-5","0.0033435822","2.413392E-4"
"73.0","1527566559181","405191369000","3.390227E-5","0.0033426285","2.3812056E-4"
"83.0","1527566559191","405201030000","3.7701662E-5","0.0033435822","2.3198128E-4"
"92.0","1527566559200","405209777000","4.2085576E-5","0.0033445358","2.2763014E-4"
"100.0","1527566559210","405218566000","4.646949E-5","0.0033445358","2.2351742E-4"
"110.0","1527566559220","405228411000","5.173019E-5","0.0033445358","2.1767616E-4"
"119.0","1527566559227","405237517000","5.552958E-5","0.0033454895","2.1266937E-4"
"129.0","1527566559242","405246846000","5.9328973E-5","0.0033473969","2.065301E-4"
"137.0","1527566559245","405255342000","6.400515E-5","0.0033473969","2.0247698E-4"
"147.0","1527566559256","405265180000","6.897358E-5","0.0033473969","1.9663572E-4"
"155.0","1527566559263","405273595000","7.394202E-5","0.0033473969","1.92523E-4"
"164.0","1527566559275","405282472000","7.86182E-5","0.0033473969","1.8757582E-4"
"173.0","1527566559281","405291331000","8.270985E-5","0.0033473969","1.8286705E-4"
"182.0","1527566559290","405300444000","8.7093766E-5","0.0033483505","1.7762184E-4"
"192.0","1527566559300","405310038000","9.0893154E-5","0.0033493042","1.7207861E-4"
"200.0","1527566559308","405318332000","9.527707E-5","0.0033493042","1.6796589E-4"
"210.0","1527566559317","405328481000","1.0112229E-4","0.0033493042","1.6272068E-4"
"219.0","1527566559327","405337410000","1.055062E-4","0.0033502579","1.5717745E-4"
"229.0","1527566559338","405347672000","1.1135142E-4","0.0033502579","1.513362E-4"
"239.0","1527566559350","405356788000","1.1573533E-4","0.0033502579","1.463294E-4"
"248.0","1527566559355","405366423000","1.1982699E-4","0.0033512115","1.4048815E-4"
"257.0","1527566559366","405375470000","1.2362638E-4","0.0033521652","1.3464689E-4"
"266.0","1527566559375","405384455000","1.2742578E-4","0.003353119","1.2999773E-4"
"275.0","1527566559384","405393500000","1.3151743E-4","0.0033540726","1.2415648E-4"
"285.0","1527566559392","405402951000","1.3560908E-4","0.0033550262","1.1885166E-4"
"293.0","1527566559401","405411337000","1.3970073E-4","0.0033512115","1.1652708E-4"
"303.0","1527566559413","405421330000","1.4583822E-4","0.0033550262","1.0895729E-4"
"313.0","1527566559422","405430890000","1.4992987E-4","0.0033550262","1.0341406E-4"
"322.0","1527566559433","405439968000","1.5314473E-4","0.00335598","9.75728E-5"
"330.0","1527566559438","405448446000","1.5811318E-4","0.00335598","9.346008E-5"
"340.0","1527566559447","405457962000","1.6249709E-4","0.00335598","8.85129E-5"
"349.0","1527566559459","405466867000","1.66881E-4","0.00335598","8.261204E-5"
"358.0","1527566559465","405475928000","1.7126491E-4","0.0033578873","7.736683E-5"
"366.0","1527566559474","405484421000","1.7564883E-4","0.00335598","7.331371E-5"
"377.0","1527566559487","405495147000","1.8178631E-4","0.003358841","6.598234E-5"
"385.0","1527566559493","405503381000","1.8587796E-4","0.003358841","6.15716E-5"
"394.0","1527566559502","405512399000","1.893851E-4","0.003358841","5.6624413E-5"
"404.0","1527566559511","405522414000","1.9523031E-4","0.003358841","5.1379204E-5"
"414.0","1527566559523","405532148000","1.9990648E-4","0.003358841","4.6372414E-5"
"422.0","1527566559530","405540319000","2.0487493E-4","0.0033607483","3.9994717E-5"
"431.0","1527566559541","405549371000","2.0867432E-4","0.0033607483","3.4987926E-5"
"440.0","1527566559548","405558641000","2.1218145E-4","0.0033597946","3.20673E-5"
"449.0","1527566559556","405567305000","2.1656536E-4","0.003361702","2.5331974E-5"
"458.0","1527566559565","405576353000","2.200725E-4","0.0033607483","2.0980835E-5"
"467.0","1527566559575","405585667000","2.2416415E-4","0.0033607483","1.5735626E-5"
"477.0","1527566559585","405595057000","2.2796354E-4","0.003361702","9.894371E-6"
