"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1527566559117","405126934000","-3.7993923E-6","9.77297","0.81207395"
"9.0","1527566559125","405136344000","-8.183307E-6","9.772969","0.8120798"
"18.0","1527566559135","405145489000","-1.256722E-5","9.772969","0.81208533"
"27.0","1527566559144","405154571000","-1.6658874E-5","9.772967","0.8120906"
"37.0","1527566559154","405164284000","-2.1627311E-5","9.772967","0.8120961"
"45.0","1527566559162","405172806000","-2.6011225E-5","9.772966","0.8121008"
"55.0","1527566559171","405182292000","-2.9810617E-5","9.772966","0.81210667"
"64.0","1527566559181","405191369000","-3.390227E-5","9.772967","0.8121099"
"74.0","1527566559190","405201030000","-3.7701662E-5","9.772966","0.812116"
"82.0","1527566559200","405209777000","-4.2085576E-5","9.772965","0.8121204"
"91.0","1527566559210","405218566000","-4.646949E-5","9.772965","0.8121245"
"101.0","1527566559220","405228411000","-5.173019E-5","9.772965","0.81213033"
"110.0","1527566559226","405237517000","-5.552958E-5","9.7729645","0.81213534"
"119.0","1527566559242","405246846000","-5.9328973E-5","9.772963","0.8121415"
"128.0","1527566559244","405255342000","-6.400515E-5","9.772963","0.81214553"
"138.0","1527566559255","405265180000","-6.897358E-5","9.772963","0.8121514"
"146.0","1527566559262","405273595000","-7.394202E-5","9.772963","0.8121555"
"155.0","1527566559274","405282472000","-7.86182E-5","9.772963","0.81216043"
"164.0","1527566559280","405291331000","-8.270985E-5","9.772963","0.81216514"
"173.0","1527566559290","405300444000","-8.7093766E-5","9.772962","0.8121704"
"183.0","1527566559300","405310038000","-9.0893154E-5","9.772961","0.8121759"
"191.0","1527566559308","405318332000","-9.527707E-5","9.772961","0.81218004"
"201.0","1527566559317","405328481000","-1.0112229E-4","9.772961","0.8121853"
"210.0","1527566559326","405337410000","-1.055062E-4","9.77296","0.81219083"
"220.0","1527566559337","405347672000","-1.1135142E-4","9.77296","0.8121967"
"229.0","1527566559347","405356788000","-1.1573533E-4","9.77296","0.8122017"
"239.0","1527566559355","405366423000","-1.1982699E-4","9.772959","0.8122075"
"248.0","1527566559365","405375470000","-1.2362638E-4","9.772958","0.81221336"
"257.0","1527566559374","405384455000","-1.2742578E-4","9.772957","0.812218"
"266.0","1527566559384","405393500000","-1.3151743E-4","9.772956","0.81222385"
"276.0","1527566559392","405402951000","-1.3560908E-4","9.772955","0.81222916"
"284.0","1527566559400","405411337000","-1.3970073E-4","9.772959","0.8122315"
"294.0","1527566559413","405421330000","-1.4583822E-4","9.772955","0.81223905"
"303.0","1527566559422","405430890000","-1.4992987E-4","9.772955","0.8122446"
"313.0","1527566559433","405439968000","-1.5314473E-4","9.772954","0.81225044"
"321.0","1527566559438","405448446000","-1.5811318E-4","9.772954","0.81225455"
"331.0","1527566559447","405457962000","-1.6249709E-4","9.772954","0.8122595"
"339.0","1527566559458","405466867000","-1.66881E-4","9.772954","0.8122654"
"348.0","1527566559465","405475928000","-1.7126491E-4","9.772952","0.81227064"
"357.0","1527566559474","405484421000","-1.7564883E-4","9.772954","0.8122747"
"368.0","1527566559487","405495147000","-1.8178631E-4","9.772951","0.812282"
"376.0","1527566559493","405503381000","-1.8587796E-4","9.772951","0.81228644"
"385.0","1527566559502","405512399000","-1.893851E-4","9.772951","0.8122914"
"395.0","1527566559511","405522414000","-1.9523031E-4","9.772951","0.8122966"
"405.0","1527566559523","405532148000","-1.9990648E-4","9.772951","0.81230164"
"413.0","1527566559530","405540319000","-2.0487493E-4","9.772949","0.812308"
"422.0","1527566559541","405549371000","-2.0867432E-4","9.772949","0.812313"
"431.0","1527566559548","405558641000","-2.1218145E-4","9.77295","0.81231594"
"440.0","1527566559556","405567305000","-2.1656536E-4","9.772948","0.8123227"
"449.0","1527566559565","405576353000","-2.200725E-4","9.772949","0.812327"
"458.0","1527566559575","405585667000","-2.2416415E-4","9.772949","0.8123323"
"468.0","1527566559585","405595057000","-2.2796354E-4","9.772948","0.8123381"
"476.0","1527566559594","405603882000","-2.3263972E-4","9.772948","0.81234163"
"486.0","1527566559602","405613388000","-2.3643911E-4","9.772944","0.81234866"
"495.0","1527566559612","405622335000","-2.4111528E-4","9.772948","0.8123525"
"504.0","1527566559621","405631359000","-2.446224E-4","9.772945","0.81235975"
"514.0","1527566559631","405641221000","-2.5046762E-4","9.772944","0.81236446"
"523.0","1527566559640","405650014000","-2.5485156E-4","9.772945","0.8123682"
"531.0","1527566559649","405658465000","-2.5952773E-4","9.772945","0.8123726"
"541.0","1527566559657","405668564000","-2.6537295E-4","9.772945","0.8123776"
"550.0","1527566559667","405677841000","-2.6888007E-4","9.7729435","0.8123846"
"560.0","1527566559676","405687018000","-2.7209494E-4","9.7729435","0.8123887"
"568.0","1527566559684","405695402000","-2.7589433E-4","9.772942","0.81239426"
"578.0","1527566559694","405705548000","-2.8173954E-4","9.7729435","0.8123984"
"587.0","1527566559703","405714385000","-2.8612348E-4","9.772942","0.8124033"
"597.0","1527566559719","405724561000","-2.9226096E-4","9.7729435","0.81240743"
"607.0","1527566559723","405734195000","-2.963526E-4","9.772941","0.8124138"
"616.0","1527566559741","405743298000","-2.9985973E-4","9.772942","0.8124179"
"625.0","1527566559743","405752800000","-3.0365912E-4","9.772941","0.81242377"
"634.0","1527566559755","405761728000","-3.083353E-4","9.772941","0.8124285"
"643.0","1527566559760","405770650000","-3.1242694E-4","9.772941","0.8124325"
"652.0","1527566559770","405779460000","-3.1681088E-4","9.772939","0.81243724"
"662.0","1527566559778","405789007000","-3.20318E-4","9.77294","0.8124422"
"671.0","1527566559789","405798070000","-3.241174E-4","9.772938","0.8124486"
"680.0","1527566559797","405807615000","-3.2733227E-4","9.772937","0.81245244"
"689.0","1527566559808","405816308000","-3.3171618E-4","9.772937","0.8124583"
"699.0","1527566559815","405826073000","-3.366846E-4","9.772937","0.8124609"
"707.0","1527566559825","405834490000","-3.4077626E-4","9.772936","0.81246674"
"717.0","1527566559833","405844166000","-3.4457567E-4","9.772937","0.81246996"
"725.0","1527566559842","405852460000","-3.4895958E-4","9.772936","0.8124749"
"735.0","1527566559852","405862573000","-3.548048E-4","9.772937","0.8124796"
"744.0","1527566559860","405871436000","-3.591887E-4","9.772935","0.81248546"
"753.0","1527566559870","405880330000","-3.629881E-4","9.772936","0.8124898"
"762.0","1527566559879","405889440000","-3.6678748E-4","9.772934","0.81249624"
"772.0","1527566559888","405899192000","-3.7175592E-4","9.772933","0.81250125"
"780.0","1527566559897","405907344000","-3.758476E-4","9.772933","0.8125065"
"789.0","1527566559906","405916873000","-3.802315E-4","9.772933","0.8125103"
"799.0","1527566559915","405926320000","-3.8432315E-4","9.772932","0.8125164"
"809.0","1527566559926","405936501000","-3.8958385E-4","9.772933","0.8125205"
"819.0","1527566559935","405945967000","-3.9192193E-4","9.772934","0.812524"
"828.0","1527566559945","405955433000","-3.9572132E-4","9.772931","0.81252986"
"837.0","1527566559953","405964765000","-3.9864393E-4","9.772931","0.8125337"
"846.0","1527566559963","405973539000","-4.018588E-4","9.77293","0.8125395"
"856.0","1527566559972","405983396000","-4.06535E-4","9.772931","0.81254244"
"865.0","1527566559984","405992578000","-4.0916534E-4","9.772929","0.8125489"
"874.0","1527566559991","406001563000","-4.123802E-4","9.77293","0.8125515"
"883.0","1527566560002","406010720000","-4.1559507E-4","9.772929","0.81255764"
"892.0","1527566560009","406019773000","-4.191022E-4","9.772929","0.81256056"
"901.0","1527566560018","406028586000","-4.2260933E-4","9.772929","0.8125647"
"911.0","1527566560028","406038341000","-4.2699324E-4","9.772928","0.8125702"
"920.0","1527566560036","406047554000","-4.3050037E-4","9.772929","0.81257427"
"930.0","1527566560046","406057202000","-4.3400752E-4","9.772926","0.8125787"
"939.0","1527566560056","406066629000","-4.3809917E-4","9.772926","0.8125822"
"949.0","1527566560065","406076383000","-4.4189856E-4","9.772926","0.81258744"
"959.0","1527566560078","406086913000","-4.4745152E-4","9.772926","0.81259155"
"969.0","1527566560085","406096004000","-4.5066638E-4","9.772925","0.8125965"
"978.0","1527566560095","406105417000","-4.5446577E-4","9.772925","0.8126"
"987.0","1527566560104","406114427000","-4.5738838E-4","9.772925","0.81260407"
