"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1520041733434","1386312746807287","0.1451","-0.0064","-0.1048"
"19.0","1520041733456","1386312766799474","0.18599999","0.041899998","0.0094"
"40.0","1520041733480","1386312786821349","0.1353","-0.025899999","0.1282"
"60.0","1520041733495","1386312806811974","0.1779","-0.017199999","0.40039998"
"79.0","1520041733516","1386312826802599","0.0727","0.0872","0.17099999"
"100.0","1520041733536","1386312846824474","0.199","0.027099999","0.061899997"
"120.0","1520041733556","1386312866816662","0.148","0.0242","0.0639"
"140.0","1520041733575","1386312886807287","0.1355","-0.010799999","0.0164"
"159.0","1520041733595","1386312906797912","0.1876","0.0061999997","0.20899999"
"180.0","1520041733615","1386312926819787","0.18779999","0.0047999998","0.0446"
"200.0","1520041733634","1386312946810412","0.1743","0.024799999","0.03"
"219.0","1520041733656","1386312966802599","0.20889999","-0.0469","0.049999997"
"240.0","1520041733679","1386312986822912","0.18069999","7.0E-4","0.21149999"
"260.0","1520041733695","1386313006815099","0.0991","0.020299999","0.0451"
"279.0","1520041733717","1386313026805724","0.1237","0.0316","0.0094"
"300.0","1520041733735","1386313046827599","0.163","0.033","0.048299998"
"320.0","1520041733757","1386313066819787","0.173","-0.021599999","0.1653"
"340.0","1520041733776","1386313086810412","0.122499995","0.0016999999","0.1364"
"359.0","1520041733794","1386313106801037","0.1406","8.0E-4","0.0887"
"380.0","1520041733818","1386313126822912","0.1399","-0.0446","0.30449998"
"400.0","1520041733834","1386313146813537","0.1193","0.024899999","0.30519998"
"419.0","1520041733855","1386313166804162","0.1162","0.051599998","0.14119999"
"440.0","1520041733875","1386313186827599","0.17289999","0.0037999998","0.2604"
"460.0","1520041733895","1386313206818224","0.11889999","-0.061199997","0.11669999"
"480.0","1520041733914","1386313226808849","0.1295","0.016099999","0.21429999"
"499.0","1520041733934","1386313246799474","0.0919","0.054199997","0.0563"
"520.0","1520041733955","1386313266822912","0.1405","-0.0583","0.0755"
"540.0","1520041733975","1386313286811974","0.0964","-0.094399996","-0.0289"
"559.0","1520041733995","1386313306804162","0.0672","-0.054399997","-0.080299996"
"580.0","1520041734014","1386313326826037","0.1121","-2.9999999E-4","0.1771"
"600.0","1520041734035","1386313346816662","0.0888","-0.0251","0.37759998"
"620.0","1520041734060","1386313367369787","0.074099995","-0.048699997","0.3533"
"639.0","1520041734075","1386313386799474","0.0824","0.022","0.47399998"
"660.0","1520041734101","1386313406821349","0.056199998","0.0231","0.29479998"
"680.0","1520041734117","1386313426811974","0.125","-0.022799999","0.0883"
"699.0","1520041734137","1386313446802599","0.114599995","0.0279","0.039499998"
"720.0","1520041734155","1386313466824474","0.1538","-0.020299999","0.068799995"
"740.0","1520041734178","1386313486816662","0.1618","0.0197","0.1486"
"760.0","1520041734195","1386313506807287","0.0844","0.0407","0.108399995"
"779.0","1520041734218","1386313526797912","0.1514","0.0422","-0.018"
"800.0","1520041734245","1386313546819787","0.1331","0.0438","0.0984"
"820.0","1520041734257","1386313566810412","0.1352","-0.0037999998","0.2436"
"839.0","1520041734276","1386313586801037","0.12529999","0.0169","0.14549999"
"860.0","1520041734295","1386313606824474","0.1611","0.0083","-0.048"
"880.0","1520041734315","1386313626815099","0.1475","-0.0019999999","0.1314"
"899.0","1520041734335","1386313646805724","0.103199996","-0.019","0.0565"
"919.0","1520041734355","1386313666796349","0.1515","-0.089499995","0.1934"
"940.0","1520041734387","1386313686819787","0.0927","0.0099","0.18329999"
"960.0","1520041734395","1386313706808849","0.1188","0.0479","0.4432"
"979.0","1520041734420","1386313726801037","0.110599995","0.0016999999","0.2749"
"1000.0","1520041734451","1386313746822912","0.16849999","0.0158","0.118099995"
"1020.0","1520041734462","1386313766813537","0.1568","0.0148","-0.0077"
"1039.0","1520041734477","1386313786805724","0.1768","0.0791","0.0709"
"1060.0","1520041734495","1386313806827599","0.1857","0.0196","-0.0066"
"1080.0","1520041734517","1386313826818224","0.13419999","0.02","0.0442"
"1100.0","1520041734535","1386313846808849","0.138","-0.0092","0.117599994"
"1119.0","1520041734555","1386313866799474","0.13329999","-0.0288","0.1997"
"1140.0","1520041734594","1386313886822912","0.1205","-0.018","-0.0845"
"1160.0","1520041734597","1386313906811974","0.1152","0.0032","0.1743"
"1179.0","1520041734623","1386313926804162","0.111499995","0.0138","0.4538"
