"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1520041733423","1386312737285412","14.0","77.25","9.375"
"10.0","1520041733442","1386312747291662","14.0625","77.3125","9.375"
"19.0","1520041733444","1386312757276037","14.0625","77.6875","9.375"
"29.0","1520041733457","1386312767283849","14.25","77.75","9.375"
"40.0","1520041733463","1386312777293224","14.4375","77.75","9.6875"
"50.0","1520041733481","1386312787305724","14.625","77.75","9.8125"
"59.0","1520041733484","1386312797258849","14.75","77.875","9.6875"
"70.0","1520041733496","1386312807296349","15.125","78.125","9.625"
"79.0","1520041733503","1386312817280724","15.25","78.1875","9.5625"
"90.0","1520041733517","1386312827286974","15.3125","78.375","9.4375"
"99.0","1520041733525","1386312837271349","15.5","78.0","9.25"
"110.0","1520041733537","1386312847336974","15.625","78.3125","9.1875"
"119.0","1520041733543","1386312857261974","15.5","78.375","8.75"
"130.0","1520041733556","1386312867301037","15.625","78.3125","8.75"
"140.0","1520041733563","1386312877346349","15.8125","78.375","8.8125"
"150.0","1520041733574","1386312887316662","15.625","78.125","8.75"
"159.0","1520041733584","1386312897274474","15.625","78.0625","9.0"
"169.0","1520041733596","1386312907282287","15.5","77.875","9.25"
"180.0","1520041733603","1386312917293224","15.3125","77.9375","9.375"
"190.0","1520041733616","1386312927304162","15.25","77.75","9.25"
"200.0","1520041733624","1386312937355724","15.0625","77.9375","9.4375"
"210.0","1520041733636","1386312947294787","14.875","78.0","9.375"
"219.0","1520041733643","1386312957279162","14.5","78.125","9.375"
"230.0","1520041733657","1386312967286974","14.375","78.5","9.5625"
"239.0","1520041733666","1386312977269787","14.375","78.6875","9.25"
"250.0","1520041733679","1386312987335412","14.3125","78.5625","9.0"
"259.0","1520041733683","1386312997260412","13.9375","78.75","8.625"
"270.0","1520041733696","1386313007299474","13.5","78.5","8.125"
"279.0","1520041733706","1386313017283849","13.375","78.3125","7.9375"
"290.0","1520041733718","1386313027291662","13.5","78.3125","8.0"
"299.0","1520041733723","1386313037274474","13.6875","78.375","8.0"
"310.0","1520041733736","1386313047311974","13.75","78.375","7.9375"
"320.0","1520041733743","1386313057291662","13.6875","78.125","8.1875"
"330.0","1520041733757","1386313067302599","13.6875","78.1875","8.375"
"340.0","1520041733774","1386313077379162","14.0625","78.125","8.8125"
"350.0","1520041733775","1386313087319787","14.5","78.375","9.75"
"359.0","1520041733783","1386313097277599","14.875","78.375","9.875"
"370.0","1520041733795","1386313107285412","14.9375","78.5625","9.8125"
"379.0","1520041733803","1386313117269787","14.875","78.3125","10.0"
"390.0","1520041733818","1386313127333849","14.875","77.9375","10.0625"
"399.0","1520041733823","1386313137260412","14.875","78.125","9.8125"
"410.0","1520041733835","1386313147299474","15.0625","78.0","9.875"
"419.0","1520041733843","1386313157282287","15.25","78.0","10.0625"
"430.0","1520041733856","1386313167288537","14.9375","78.0","9.8125"
"439.0","1520041733863","1386313177272912","14.75","78.125","9.6875"
"450.0","1520041733876","1386313187310412","14.6875","78.1875","9.8125"
"460.0","1520041733883","1386313197291662","14.75","78.375","9.5625"
"470.0","1520041733895","1386313207302599","14.75","78.6875","9.625"
"479.0","1520041733903","1386313217255724","15.0625","78.75","10.0"
"490.0","1520041733915","1386313227293224","14.9375","78.875","9.75"
"499.0","1520041733928","1386313237277599","15.0625","78.875","9.625"
"509.0","1520041733935","1386313247283849","15.25","78.875","9.8125"
"519.0","1520041733943","1386313257266662","15.25","78.75","9.9375"
"530.0","1520041733956","1386313267333849","15.3125","78.875","9.75"
"539.0","1520041733963","1386313277258849","15.125","78.5625","9.8125"
"550.0","1520041733974","1386313287322912","15.25","78.5","10.0"
"559.0","1520041733987","1386313297282287","15.0625","78.375","9.625"
"570.0","1520041733996","1386313307288537","15.125","78.5","10.0"
"579.0","1520041734006","1386313317272912","14.9375","78.6875","9.75"
"590.0","1520041734015","1386313327310412","15.125","78.6875","9.5625"
"600.0","1520041734023","1386313337290099","15.4375","78.875","9.4375"
"610.0","1520041734036","1386313347302599","15.625","78.6875","9.625"
"620.0","1520041734049","1386313357285412","15.8125","78.9375","9.75"
"630.0","1520041734061","1386313367865099","15.875","78.875","9.8125"
"639.0","1520041734063","1386313377276037","15.875","79.125","10.0"
"649.0","1520041734076","1386313387283849","16.0625","79.0625","9.875"
"659.0","1520041734092","1386313397266662","16.1875","78.6875","10.0625"
"670.0","1520041734101","1386313407332287","16.1875","78.75","10.0625"
"679.0","1520041734106","1386313417257287","15.875","78.75","10.0625"
"690.0","1520041734118","1386313427296349","15.6875","78.9375","10.0"
"699.0","1520041734126","1386313437280724","15.6875","78.875","9.8125"
"710.0","1520041734149","1386313447286974","15.625","79.0625","9.375"
"719.0","1520041734151","1386313457271349","16.0","78.875","9.1875"
"730.0","1520041734156","1386313467310412","15.875","79.0625","9.125"
"740.0","1520041734165","1386313477288537","15.8125","79.25","9.1875"
"750.0","1520041734174","1386313487326037","15.6875","79.125","9.0"
