"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1527571043199","4889200305000","22.0","5.9","43.1"
"0.0","1527571043200","4889200821000","22.0","5.9","43.1"
"0.0","1527571043202","4889201056000","22.0","5.9","43.1"
"1.0","1527571043208","4889201830000","22.0","5.9","43.1"
"10.0","1527571043211","4889210814000","22.0","5.9","43.1"
"19.0","1527571043217","4889219948000","22.0","5.9","43.1"
"28.0","1527571043226","4889228736000","22.0","5.9","43.1"
"37.0","1527571043235","4889238152000","22.0","5.9","43.1"
"46.0","1527571043243","4889246359000","22.0","5.9","43.1"
"55.0","1527571043253","4889256266000","22.0","5.9","43.1"
"64.0","1527571043262","4889264551000","22.0","5.9","43.1"
"73.0","1527571043270","4889273382000","22.0","5.9","43.1"
"82.0","1527571043280","4889282881000","22.0","5.9","43.1"
"91.0","1527571043290","4889291542000","22.0","5.9","43.1"
"100.0","1527571043298","4889300607000","22.0","5.9","43.1"
"109.0","1527571043307","4889310243000","22.0","5.9","43.1"
"118.0","1527571043316","4889319144000","22.0","5.9","43.1"
"129.0","1527571043327","4889329532000","22.0","5.9","43.1"
"139.0","1527571043336","4889339437000","22.0","5.9","43.1"
"148.0","1527571043346","4889348592000","22.0","5.9","43.1"
"157.0","1527571043354","4889357549000","22.0","5.9","43.1"
"166.0","1527571043364","4889366626000","22.0","5.9","43.1"
"175.0","1527571043373","4889376238000","22.0","5.9","43.1"
"184.0","1527571043382","4889384312000","22.0","5.9","43.1"
"194.0","1527571043391","4889394380000","22.0","5.9","43.1"
"203.0","1527571043402","4889404027000","22.0","5.9","43.1"
"212.0","1527571043410","4889412795000","22.0","5.9","43.1"
"221.0","1527571043419","4889421354000","22.0","5.9","43.1"
"230.0","1527571043429","4889430391000","22.0","5.9","43.1"
"239.0","1527571043437","4889439450000","22.0","5.9","43.1"
"248.0","1527571043446","4889449126000","22.0","5.9","43.1"
"257.0","1527571043455","4889457439000","22.0","5.9","43.1"
"266.0","1527571043464","4889466491000","22.0","5.9","43.1"
"275.0","1527571043473","4889475848000","22.0","5.9","43.1"
"284.0","1527571043482","4889484363000","22.0","5.9","43.1"
"293.0","1527571043491","4889493338000","22.0","5.9","43.1"
"302.0","1527571043500","4889502751000","22.0","5.9","43.1"
"311.0","1527571043509","4889512148000","22.0","5.9","43.1"
"322.0","1527571043520","4889522636000","22.0","5.9","43.1"
"331.0","1527571043529","4889531480000","22.0","5.9","43.1"
"340.0","1527571043538","4889540717000","22.0","5.9","43.1"
"349.0","1527571043547","4889549661000","22.0","5.9","43.1"
"359.0","1527571043557","4889559804000","22.0","5.9","43.1"
"368.0","1527571043566","4889568718000","22.0","5.9","43.1"
"378.0","1527571043576","4889578696000","22.0","5.9","43.1"
"387.0","1527571043585","4889587696000","22.0","5.9","43.1"
"397.0","1527571043596","4889597372000","22.0","5.9","43.1"
"406.0","1527571043603","4889606382000","22.0","5.9","43.1"
"415.0","1527571043614","4889615673000","22.0","5.9","43.1"
"424.0","1527571043622","4889624861000","22.0","5.9","43.1"
"433.0","1527571043633","4889633749000","22.0","5.9","43.1"
"442.0","1527571043640","4889642596000","22.0","5.9","43.1"
"451.0","1527571043651","4889651651000","22.0","5.9","43.1"
"460.0","1527571043658","4889660909000","22.0","5.9","43.1"
"469.0","1527571043670","4889670261000","22.0","5.9","43.1"
"479.0","1527571043676","4889679307000","22.0","5.9","43.1"
"488.0","1527571043687","4889688746000","22.0","5.9","43.1"
"498.0","1527571043696","4889698772000","22.0","5.9","43.1"
"507.0","1527571043706","4889707718000","22.0","5.9","43.1"
"516.0","1527571043716","4889717106000","22.0","5.9","43.1"
"525.0","1527571043723","4889725530000","22.0","5.9","43.1"
"534.0","1527571043732","4889735269000","22.0","5.9","43.1"
"543.0","1527571043741","4889743837000","22.0","5.9","43.1"
"552.0","1527571043750","4889752856000","22.0","5.9","43.1"
"561.0","1527571043759","4889761460000","22.0","5.9","43.1"
"570.0","1527571043768","4889770787000","22.0","5.9","43.1"
"579.0","1527571043777","4889779887000","22.0","5.9","43.1"
"588.0","1527571043786","4889789143000","22.0","5.9","43.1"
"597.0","1527571043797","4889798160000","22.0","5.9","43.1"
"607.0","1527571043805","4889807581000","22.0","5.9","43.1"
"616.0","1527571043814","4889816672000","22.0","5.9","43.1"
"625.0","1527571043822","4889825599000","22.0","5.9","43.1"
"634.0","1527571043834","4889834606000","22.0","5.9","43.1"
"643.0","1527571043841","4889843678000","22.0","5.9","43.1"
"652.0","1527571043850","4889852932000","22.0","5.9","43.1"
"661.0","1527571043859","4889861354000","22.0","5.9","43.1"
"670.0","1527571043868","4889870486000","22.0","5.9","43.1"
"680.0","1527571043878","4889881239000","22.0","5.9","43.1"
"689.0","1527571043886","4889889334000","22.0","5.9","43.1"
"699.0","1527571043897","4889899686000","22.0","5.9","43.1"
"708.0","1527571043906","4889909205000","22.0","5.9","43.1"
"718.0","1527571043915","4889918513000","22.0","5.9","43.1"
"727.0","1527571043925","4889927993000","22.0","5.9","43.1"
"737.0","1527571043935","4889937360000","22.0","5.9","43.1"
"746.0","1527571043944","4889947037000","22.0","5.9","43.1"
"755.0","1527571043954","4889956110000","22.0","5.9","43.1"
"764.0","1527571043962","4889964893000","22.0","5.9","43.1"
"773.0","1527571043971","4889973693000","22.0","5.9","43.1"
"783.0","1527571043980","4889983369000","22.0","5.9","43.1"
"792.0","1527571043990","4889992601000","22.0","5.9","43.1"
"802.0","1527571044000","4890002444000","22.0","5.9","43.1"
"811.0","1527571044010","4890011539000","22.0","5.9","43.1"
"821.0","1527571044018","4890021354000","22.0","5.9","43.1"
"830.0","1527571044028","4890030612000","22.0","5.9","43.1"
"839.0","1527571044037","4890040234000","22.0","5.9","43.1"
"848.0","1527571044046","4890048469000","22.0","5.9","43.1"
"857.0","1527571044055","4890057915000","22.0","5.9","43.1"
"866.0","1527571044064","4890066733000","22.0","5.9","43.1"
"875.0","1527571044073","4890075709000","22.0","5.9","43.1"
"884.0","1527571044082","4890084612000","22.0","5.9","43.1"
"893.0","1527571044091","4890094143000","22.0","5.9","43.1"
"902.0","1527571044100","4890102453000","22.0","5.9","43.1"
"912.0","1527571044109","4890112591000","22.0","5.9","43.1"
"921.0","1527571044119","4890121350000","22.0","5.9","43.1"
"930.0","1527571044128","4890130932000","22.0","5.9","43.1"
"939.0","1527571044139","4890139946000","22.0","5.9","43.1"
"948.0","1527571044146","4890148459000","22.0","5.9","43.1"
"957.0","1527571044154","4890157377000","22.0","5.9","43.1"
"966.0","1527571044165","4890167252000","22.0","5.9","43.1"
"975.0","1527571044173","4890176155000","22.0","5.9","43.1"
"984.0","1527571044181","4890184475000","22.0","5.9","43.1"
"994.0","1527571044191","4890194360000","22.0","5.9","43.1"
"1004.0","1527571044202","4890204364000","22.0","5.9","43.1"
"1013.0","1527571044211","4890213765000","22.0","5.9","43.1"
"1023.0","1527571044221","4890223390000","22.0","5.9","43.1"
"1033.0","1527571044230","4890233472000","22.0","5.9","43.1"
"1042.0","1527571044242","4890242953000","22.0","5.9","43.1"
"1051.0","1527571044248","4890251332000","22.0","5.9","43.1"
"1061.0","1527571044262","4890261773000","22.0","5.9","43.1"
"1070.0","1527571044268","4890270710000","22.0","5.9","43.1"
"1079.0","1527571044277","4890279585000","22.0","5.9","43.1"
"1088.0","1527571044286","4890288966000","22.0","5.9","43.1"
"1097.0","1527571044297","4890297403000","22.0","5.9","43.1"
"1106.0","1527571044304","4890306926000","22.0","5.9","43.1"
"1116.0","1527571044315","4890316533000","22.0","5.9","43.1"
"1126.0","1527571044323","4890326631000","22.0","5.9","43.1"
"1135.0","1527571044333","4890335635000","22.0","5.9","43.1"
"1145.0","1527571044342","4890345358000","22.0","5.9","43.1"
"1154.0","1527571044352","4890354779000","22.0","5.9","43.1"
"1164.0","1527571044361","4890364322000","22.0","5.9","43.1"
"1173.0","1527571044371","4890373327000","22.0","5.9","43.1"
"1182.0","1527571044380","4890382886000","22.0","5.9","43.1"
"1191.0","1527571044389","4890391753000","22.0","5.9","43.1"
"1201.0","1527571044399","4890401494000","22.0","5.9","43.1"
"1210.0","1527571044408","4890410896000","22.0","5.9","43.1"
"1220.0","1527571044418","4890420511000","22.0","5.9","43.1"
"1229.0","1527571044426","4890429514000","22.0","5.9","43.1"
"1238.0","1527571044436","4890438946000","22.0","5.9","43.1"
"1248.0","1527571044445","4890448503000","22.0","5.9","43.1"
"1258.0","1527571044457","4890458861000","22.0","5.9","43.1"
"1267.0","1527571044464","4890467519000","22.0","5.9","43.1"
"1276.0","1527571044476","4890476629000","22.0","5.9","43.1"
"1285.0","1527571044482","4890485759000","22.0","5.9","43.1"
"1295.0","1527571044493","4890495314000","22.0","5.9","43.1"
"1304.0","1527571044502","4890504539000","22.0","5.9","43.1"
"1313.0","1527571044513","4890514023000","22.0","5.9","43.1"
"1322.0","1527571044520","4890522679000","22.0","5.9","43.1"
"1331.0","1527571044531","4890531350000","22.0","5.9","43.1"
"1340.0","1527571044538","4890541054000","22.0","5.9","43.1"
"1349.0","1527571044549","4890549751000","22.0","5.9","43.1"
"1358.0","1527571044556","4890558831000","22.0","5.9","43.1"
"1368.0","1527571044567","4890568480000","22.0","5.9","43.1"
"1377.0","1527571044575","4890577434000","22.0","5.9","43.1"
"1386.0","1527571044584","4890586469000","22.0","5.9","43.1"
"1396.0","1527571044594","4890596781000","22.0","5.9","43.1"
"1405.0","1527571044603","4890605485000","22.0","5.9","43.1"
"1414.0","1527571044611","4890614655000","22.0","5.9","43.1"
"1423.0","1527571044620","4890623312000","22.0","5.9","43.1"
"1433.0","1527571044630","4890633359000","22.0","5.9","43.1"
"1442.0","1527571044640","4890642955000","22.0","5.9","43.1"
