"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1527571043210","4889201830000","0.0","0.0033502579","0.0"
"8.0","1527571043212","4889210814000","4.676175E-6","0.0033502579","-4.676175E-6"
"18.0","1527571043223","4889219948000","9.06009E-6","0.0033502579","-8.767828E-6"
"26.0","1527571043227","4889228736000","1.4028526E-5","0.0033502579","-1.4028526E-5"
"36.0","1527571043240","4889238152000","1.8996961E-5","0.0033502579","-1.9289222E-5"
"44.0","1527571043244","4889246359000","2.3673138E-5","0.0033502579","-2.3965398E-5"
"54.0","1527571043255","4889256266000","2.8933833E-5","0.0033483505","-2.747253E-5"
"62.0","1527571043263","4889264551000","3.361001E-5","0.0033483505","-3.2148706E-5"
"71.0","1527571043271","4889273382000","3.8578444E-5","0.0033502579","-3.8578444E-5"
"81.0","1527571043283","4889282881000","4.3839143E-5","0.0033502579","-4.3839143E-5"
"89.0","1527571043291","4889291542000","4.8515318E-5","0.0033483505","-4.676175E-5"
"98.0","1527571043301","4889300607000","5.289923E-5","0.0033502579","-5.260697E-5"
"108.0","1527571043309","4889310243000","5.845219E-5","0.0033502579","-5.845219E-5"
"117.0","1527571043317","4889319144000","6.342062E-5","0.0033502579","-6.254384E-5"
"127.0","1527571043330","4889329532000","6.926584E-5","0.0033502579","-7.0142625E-5"
"137.0","1527571043337","4889339437000","7.452654E-5","0.0033502579","-7.423428E-5"
"146.0","1527571043347","4889348592000","7.978724E-5","0.0033502579","-7.891046E-5"
"155.0","1527571043356","4889357549000","8.417115E-5","0.0033493042","-8.300211E-5"
"164.0","1527571043366","4889366626000","8.913959E-5","0.0033512115","-8.943185E-5"
"174.0","1527571043374","4889376238000","9.410803E-5","0.0033483505","-9.235446E-5"
"182.0","1527571043383","4889384312000","9.849194E-5","0.0033512115","-9.936872E-5"
"192.0","1527571043392","4889394380000","1.0375264E-4","0.0033502579","-1.040449E-4"
"202.0","1527571043402","4889404027000","1.0901334E-4","0.0033502579","-1.093056E-4"
"210.0","1527571043410","4889412795000","1.1398177E-4","0.0033502579","-1.1339725E-4"
"219.0","1527571043420","4889421354000","1.18073425E-4","0.0033493042","-1.18073425E-4"
"228.0","1527571043430","4889430391000","1.227496E-4","0.0033493042","-1.2216507E-4"
"237.0","1527571043438","4889439450000","1.2771804E-4","0.0033483505","-1.2684125E-4"
"247.0","1527571043447","4889449126000","1.3268647E-4","0.0033502579","-1.3385552E-4"
"255.0","1527571043458","4889457439000","1.376549E-4","0.0033493042","-1.3736264E-4"
