"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1527566527325","373324380000","0.0","9.772969","0.8120713"
"9.0","1527566527330","373334037000","-3.7993923E-6","9.77297","0.81207395"
"18.0","1527566527337","373342998000","-7.014263E-6","9.772969","0.8120795"
"27.0","1527566527343","373351812000","-1.1398177E-5","9.772969","0.81208414"
"36.0","1527566527354","373360716000","-1.6074353E-5","9.772969","0.81208825"
"45.0","1527566527363","373369618000","-2.0750527E-5","9.772966","0.8120953"
"54.0","1527566527374","373379120000","-2.513444E-5","9.772966","0.8121008"
"63.0","1527566527381","373387475000","-2.9810617E-5","9.772966","0.8121055"
"72.0","1527566527387","373397122000","-3.361001E-5","9.772966","0.8121111"
"81.0","1527566527396","373406039000","-3.8286184E-5","9.772965","0.81211513"
"90.0","1527566527406","373415053000","-4.2085576E-5","9.772965","0.8121207"
"99.0","1527566527413","373423637000","-4.676175E-5","9.772966","0.8121245"
"107.0","1527566527422","373432359000","-5.1437928E-5","9.772966","0.8121286"
"117.0","1527566527432","373441574000","-5.523732E-5","9.772965","0.81213415"
"126.0","1527566527441","373451007000","-5.8744452E-5","9.772963","0.8121415"
"135.0","1527566527449","373459807000","-6.28361E-5","9.772963","0.81214553"
"143.0","1527566527459","373468316000","-6.751228E-5","9.772964","0.81214935"
"153.0","1527566527467","373477510000","-7.1311675E-5","9.772964","0.8121543"
"162.0","1527566527477","373486993000","-7.5403324E-5","9.772962","0.812161"
"170.0","1527566527485","373495357000","-8.037176E-5","9.772963","0.81216514"
"181.0","1527566527494","373505394000","-8.5632455E-5","9.772961","0.8121716"
"189.0","1527566527505","373514313000","-9.030863E-5","9.772962","0.8121762"
"199.0","1527566527518","373523487000","-9.440029E-5","9.77296","0.81218266"
"208.0","1527566527527","373532819000","-9.849194E-5","9.772961","0.8121868"
"216.0","1527566527533","373541346000","-1.0316812E-4","9.77296","0.8121914"
"226.0","1527566527541","373550385000","-1.06675245E-4","9.772959","0.81219727"
"235.0","1527566527551","373560254000","-1.11935944E-4","9.77296","0.8122014"
"244.0","1527566527559","373569231000","-1.1631986E-4","9.772959","0.8122063"
"253.0","1527566527569","373577588000","-1.2070377E-4","9.772959","0.8122116"
"262.0","1527566527578","373586536000","-1.2479542E-4","9.772958","0.8122163"
"271.0","1527566527587","373595784000","-1.2859482E-4","9.772956","0.81222326"
"279.0","1527566527595","373604306000","-1.3239421E-4","9.772957","0.8122271"
"289.0","1527566527605","373613657000","-1.3590134E-4","9.772957","0.8122309"
"298.0","1527566527612","373622519000","-1.3999299E-4","9.772956","0.8122379"
"307.0","1527566527621","373631548000","-1.4320787E-4","9.772955","0.81224316"
"317.0","1527566527632","373642345000","-1.4846856E-4","9.772955","0.8122484"
"326.0","1527566527645","373651370000","-1.5256021E-4","9.772954","0.81225455"
"337.0","1527566527651","373661405000","-1.5782092E-4","9.772954","0.8122595"
"346.0","1527566527666","373670915000","-1.6132805E-4","9.772954","0.81226563"
"355.0","1527566527672","373679757000","-1.654197E-4","9.772952","0.81227064"
"364.0","1527566527680","373689307000","-1.6951135E-4","9.772954","0.81227326"
"374.0","1527566527688","373699242000","-1.7506431E-4","9.772952","0.8122797"
"383.0","1527566527697","373707485000","-1.7944822E-4","9.772954","0.8122826"
"393.0","1527566527706","373717395000","-1.841244E-4","9.772951","0.81228936"
"401.0","1527566527718","373726364000","-1.8763154E-4","9.772952","0.8122926"
"411.0","1527566527725","373735419000","-1.9143093E-4","9.77295","0.81229925"
"420.0","1527566527741","373744678000","-1.9406127E-4","9.772951","0.8123022"
"430.0","1527566527750","373754405000","-1.9815292E-4","9.772951","0.8123066"
"439.0","1527566527758","373764053000","-2.0166005E-4","9.772949","0.8123107"
"448.0","1527566527763","373772836000","-2.0487493E-4","9.772951","0.8123136"
"457.0","1527566527771","373782277000","-2.0896658E-4","9.772948","0.81232"
"467.0","1527566527785","373792132000","-2.1305823E-4","9.772949","0.8123232"
"476.0","1527566527794","373801304000","-2.1568857E-4","9.772948","0.8123282"
"485.0","1527566527799","373810376000","-2.1890346E-4","9.772946","0.81233287"
"495.0","1527566527813","373819487000","-2.2241058E-4","9.772948","0.8123358"
"504.0","1527566527821","373828443000","-2.2562545E-4","9.772948","0.8123399"
"513.0","1527566527828","373838037000","-2.2942484E-4","9.772945","0.81234574"
"522.0","1527566527837","373846950000","-2.3234746E-4","9.772947","0.81234866"
"531.0","1527566527845","373855536000","-2.3643911E-4","9.772946","0.8123531"
"540.0","1527566527854","373864920000","-2.3965398E-4","9.772946","0.8123554"
"549.0","1527566527863","373873443000","-2.4286885E-4","9.772946","0.8123589"
