"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1527566527317","373321359000","22.0","2.3107","43.4405"
"0.0","1527566527318","373322144000","22.0","2.3107","43.4405"
"1.0","1527566527319","373322598000","22.0","2.3107","43.4405"
"3.0","1527566527322","373324380000","22.0","2.3107","43.4405"
"12.0","1527566527326","373334037000","22.0","2.3107","43.4405"
"21.0","1527566527334","373342998000","22.0","2.3107","43.4405"
"30.0","1527566527341","373351812000","22.0","2.3107","43.4405"
"39.0","1527566527350","373360716000","22.0","2.3107","43.4405"
"48.0","1527566527360","373369618000","22.0","2.3107","43.4405"
"57.0","1527566527368","373379120000","22.0","2.3107","43.4405"
"66.0","1527566527376","373387475000","22.0","2.3107","43.4405"
"75.0","1527566527386","373397122000","22.0","2.3107","43.4405"
"84.0","1527566527395","373406039000","22.0","2.3107","43.4405"
"93.0","1527566527405","373415053000","22.0","2.3107","43.4405"
"102.0","1527566527412","373423637000","22.0","2.3107","43.4405"
"111.0","1527566527421","373432359000","22.0","2.3107","43.4405"
"120.0","1527566527431","373441574000","22.0","2.3107","43.4405"
"129.0","1527566527440","373451007000","22.0","2.3107","43.4405"
"138.0","1527566527448","373459807000","22.0","2.3107","43.4405"
"146.0","1527566527458","373468316000","22.0","2.3107","43.4405"
"156.0","1527566527466","373477510000","22.0","2.3107","43.4405"
"165.0","1527566527476","373486993000","22.0","2.3107","43.4405"
"173.0","1527566527484","373495357000","22.0","2.3107","43.4405"
"184.0","1527566527494","373505394000","22.0","2.3107","43.4405"
"192.0","1527566527504","373514313000","22.0","2.3107","43.4405"
"202.0","1527566527515","373523487000","22.0","2.3107","43.4405"
"211.0","1527566527526","373532819000","22.0","2.3107","43.4405"
"219.0","1527566527532","373541346000","22.0","2.3107","43.4405"
"229.0","1527566527540","373550385000","22.0","2.3107","43.4405"
"238.0","1527566527549","373560254000","22.0","2.3107","43.4405"
"247.0","1527566527558","373569231000","22.0","2.3107","43.4405"
