"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"0.0","1527566527325","373324380000","0.15832783","0.6584286","0.7154089"
"9.0","1527566527330","373334037000","0.1583278","0.65842843","0.715409"
"18.0","1527566527338","373342998000","0.15832783","0.6584286","0.7154089"
"27.0","1527566527344","373351812000","0.15832786","0.6584288","0.71540886"
"36.0","1527566527354","373360716000","0.15832783","0.6584286","0.7154089"
"45.0","1527566527364","373369618000","0.1583278","0.65842843","0.715409"
"54.0","1527566527374","373379120000","0.15832783","0.6584286","0.7154089"
"63.0","1527566527383","373387475000","0.15832786","0.6584288","0.71540886"
"72.0","1527566527388","373397122000","0.15832783","0.6584286","0.7154089"
"81.0","1527566527397","373406039000","0.1583278","0.65842843","0.715409"
"90.0","1527566527407","373415053000","0.15832783","0.6584286","0.7154089"
"99.0","1527566527413","373423637000","0.15832786","0.6584288","0.71540886"
"107.0","1527566527422","373432359000","0.15832783","0.6584286","0.7154089"
"117.0","1527566527433","373441574000","0.1583278","0.65842843","0.715409"
"126.0","1527566527441","373451007000","0.15832783","0.6584286","0.7154089"
"135.0","1527566527449","373459807000","0.15832786","0.6584288","0.71540886"
"143.0","1527566527459","373468316000","0.15832783","0.6584286","0.7154089"
"153.0","1527566527467","373477510000","0.1583278","0.65842843","0.715409"
"162.0","1527566527477","373486993000","0.15832783","0.6584286","0.7154089"
"170.0","1527566527485","373495357000","0.15832786","0.6584288","0.71540886"
"181.0","1527566527494","373505394000","0.15832783","0.6584286","0.7154089"
"189.0","1527566527505","373514313000","0.1583278","0.65842843","0.715409"
"199.0","1527566527522","373523487000","0.15832783","0.6584286","0.7154089"
"208.0","1527566527527","373532819000","0.15832786","0.6584288","0.71540886"
"216.0","1527566527535","373541346000","0.15832783","0.6584286","0.7154089"
"226.0","1527566527541","373550385000","0.1583278","0.65842843","0.715409"
"235.0","1527566527551","373560254000","0.15832783","0.6584286","0.7154089"
"244.0","1527566527559","373569231000","0.15832786","0.6584288","0.71540886"
"253.0","1527566527569","373577588000","0.15832783","0.6584286","0.7154089"
"262.0","1527566527579","373586536000","0.15832782","0.6584285","0.71540904"
"271.0","1527566527587","373595784000","0.15832783","0.6584286","0.7154089"
"279.0","1527566527595","373604306000","0.15832786","0.6584288","0.71540886"
"289.0","1527566527605","373613657000","0.15832783","0.6584286","0.7154089"
"298.0","1527566527612","373622519000","0.1583278","0.65842843","0.715409"
"307.0","1527566527621","373631548000","0.15832783","0.6584286","0.7154089"
"317.0","1527566527632","373642345000","0.15832788","0.65842885","0.7154088"
"326.0","1527566527645","373651370000","0.15832786","0.6584287","0.7154089"
"337.0","1527566527651","373661405000","0.15832783","0.65842855","0.715409"
"346.0","1527566527666","373670915000","0.1583278","0.6584284","0.71540904"
"355.0","1527566527673","373679757000","0.15832783","0.65842855","0.715409"
"364.0","1527566527680","373689307000","0.15832785","0.65842867","0.71540886"
"374.0","1527566527688","373699242000","0.15832789","0.6584289","0.71540886"
"383.0","1527566527697","373707485000","0.15832785","0.6584287","0.7154089"
"393.0","1527566527706","373717395000","0.15832782","0.65842855","0.715409"
"401.0","1527566527718","373726364000","0.15832779","0.6584284","0.71540904"
"411.0","1527566527725","373735419000","0.15832782","0.65842855","0.715409"
"420.0","1527566527745","373744678000","0.15832785","0.6584287","0.7154089"
"430.0","1527566527753","373754405000","0.15832788","0.6584289","0.71540886"
"439.0","1527566527758","373764053000","0.15832785","0.6584287","0.7154089"
"448.0","1527566527763","373772836000","0.15832782","0.65842855","0.715409"
"457.0","1527566527771","373782277000","0.15832779","0.6584284","0.71540904"
"467.0","1527566527785","373792132000","0.15832782","0.65842855","0.715409"
"476.0","1527566527794","373801304000","0.15832785","0.6584287","0.7154089"
"485.0","1527566527799","373810376000","0.15832788","0.6584289","0.71540886"
"495.0","1527566527813","373819487000","0.15832785","0.6584287","0.7154089"
"504.0","1527566527821","373828443000","0.15832782","0.65842855","0.715409"
"513.0","1527566527828","373838037000","0.15832779","0.6584284","0.71540904"
"522.0","1527566527837","373846950000","0.15832782","0.65842855","0.715409"
"531.0","1527566527845","373855536000","0.15832783","0.65842867","0.71540886"
"540.0","1527566527854","373864920000","0.15832788","0.6584289","0.71540886"
"549.0","1527566527863","373873443000","0.15832785","0.6584287","0.7154089"
"559.0","1527566527876","373883648000","0.15832782","0.6584285","0.715409"
"568.0","1527566527883","373892733000","0.15832779","0.6584283","0.71540904"
"577.0","1527566527891","373901706000","0.15832782","0.6584285","0.715409"
"588.0","1527566527902","373912511000","0.15832786","0.6584287","0.71540886"
"597.0","1527566527918","373921540000","0.15832789","0.6584289","0.7154088"
"606.0","1527566527927","373930476000","0.15832786","0.6584287","0.71540886"
"615.0","1527566527932","373940326000","0.15832783","0.65842855","0.7154089"
"626.0","1527566527942","373950710000","0.1583278","0.6584283","0.71540904"
"635.0","1527566527950","373959999000","0.15832783","0.6584285","0.715409"
"645.0","1527566527958","373969451000","0.15832786","0.65842867","0.7154089"
"654.0","1527566527973","373978408000","0.15832789","0.65842885","0.71540886"
"663.0","1527566527979","373987479000","0.15832792","0.658429","0.7154088"
"673.0","1527566527987","373997797000","0.15832789","0.6584288","0.71540886"
"682.0","1527566527999","374007028000","0.15832786","0.6584286","0.7154089"
"692.0","1527566528010","374016487000","0.15832783","0.65842843","0.715409"
"701.0","1527566528017","374026039000","0.1583278","0.65842825","0.71540904"
"712.0","1527566528025","374036437000","0.15832783","0.6584285","0.7154089"
"721.0","1527566528035","374046128000","0.15832788","0.6584287","0.7154089"
"729.0","1527566528044","374054335000","0.15832789","0.65842885","0.7154088"
"739.0","1527566528056","374063813000","0.15832788","0.6584287","0.7154089"
"748.0","1527566528062","374073071000","0.15832783","0.6584285","0.7154089"
"757.0","1527566528071","374081902000","0.15832786","0.65842867","0.71540886"
"766.0","1527566528080","374090644000","0.15832789","0.65842885","0.7154088"
"775.0","1527566528090","374099765000","0.15832786","0.65842867","0.71540886"
"784.0","1527566528098","374108463000","0.15832783","0.6584285","0.7154089"
"793.0","1527566528108","374117648000","0.15832782","0.6584284","0.71540904"
"801.0","1527566528116","374126333000","0.15832785","0.65842855","0.715409"
"811.0","1527566528126","374135506000","0.15832786","0.65842867","0.71540886"
"820.0","1527566528134","374145157000","0.15832789","0.65842885","0.7154088"
"829.0","1527566528143","374153941000","0.15832788","0.6584287","0.7154089"
"838.0","1527566528152","374162589000","0.15832783","0.6584285","0.7154089"
"846.0","1527566528160","374171327000","0.15832788","0.6584287","0.7154089"
"856.0","1527566528169","374180407000","0.15832789","0.65842885","0.7154088"
"865.0","1527566528179","374189593000","0.15832788","0.6584287","0.7154089"
"873.0","1527566528188","374198316000","0.15832783","0.6584285","0.7154089"
"883.0","1527566528198","374208370000","0.15832782","0.6584284","0.71540904"
"894.0","1527566528207","374218384000","0.15832785","0.65842855","0.715409"
"903.0","1527566528217","374228325000","0.15832786","0.65842867","0.71540886"
"913.0","1527566528227","374237831000","0.1583279","0.6584289","0.71540886"
"923.0","1527566528236","374247444000","0.15832786","0.65842867","0.71540886"
"931.0","1527566528246","374256310000","0.15832785","0.65842855","0.715409"
"942.0","1527566528255","374266432000","0.15832782","0.6584283","0.71540904"
"951.0","1527566528265","374276372000","0.15832785","0.6584285","0.715409"
"960.0","1527566528275","374285332000","0.15832788","0.65842867","0.7154089"
"970.0","1527566528284","374295043000","0.1583279","0.65842885","0.71540886"
"979.0","1527566528294","374303868000","0.15832794","0.658429","0.7154088"
"989.0","1527566528302","374313437000","0.1583279","0.65842885","0.71540886"
"998.0","1527566528312","374323228000","0.15832789","0.65842867","0.7154089"
"1007.0","1527566528321","374332229000","0.15832786","0.6584285","0.715409"
"1016.0","1527566528330","374340827000","0.15832783","0.6584283","0.71540904"
"1025.0","1527566528339","374350220000","0.1583278","0.65842813","0.7154091"
"1033.0","1527566528347","374358310000","0.15832783","0.6584283","0.71540904"
"1043.0","1527566528357","374367942000","0.15832786","0.6584285","0.715409"
"1052.0","1527566528373","374376617000","0.15832789","0.65842867","0.7154089"
"1061.0","1527566528376","374385648000","0.15832792","0.65842885","0.71540886"
"1070.0","1527566528383","374394654000","0.15832795","0.658429","0.7154088"
"1078.0","1527566528395","374403331000","0.15832798","0.6584292","0.71540874"
"1088.0","1527566528402","374412964000","0.15832794","0.65842897","0.71540874"
"1097.0","1527566528411","374421872000","0.15832792","0.65842885","0.71540886"
"1106.0","1527566528420","374430867000","0.15832789","0.65842867","0.7154089"
"1115.0","1527566528429","374439807000","0.15832786","0.6584285","0.715409"
"1124.0","1527566528439","374449372000","0.15832783","0.6584283","0.71540904"
"1135.0","1527566528448","374459387000","0.1583278","0.65842813","0.7154091"
"1144.0","1527566528458","374469353000","0.15832777","0.65842795","0.71540916"
"1155.0","1527566528468","374479567000","0.1583278","0.6584282","0.7154091"
"1166.0","1527566528480","374491320000","0.15832785","0.65842843","0.715409"
"1176.0","1527566528490","374500674000","0.15832786","0.65842855","0.71540886"
"1185.0","1527566528499","374510225000","0.15832789","0.6584287","0.7154088"
"1194.0","1527566528508","374518459000","0.15832794","0.6584289","0.71540874"
"1203.0","1527566528516","374527576000","0.15832797","0.6584291","0.7154087"
