"402747.0","1533402851752","253755098161941","-72.32971","-10.812378","46.62628"
"402767.0","1533402851756","253755118303542","-73.12317","-11.604309","45.544434"
"402787.0","1533402851761","253755138445144","-73.176575","-10.702515","45.780945"
"402807.0","1533402851766","253755158586745","-73.176575","-10.643005","45.799255"
"402827.0","1533402852216","253755178728347","-72.839355","-9.976196","45.46814"
"402847.0","1533402852220","253755198869948","-73.176575","-13.012695","44.477844"
"402867.0","1533402852223","253755219011550","-73.22693","-12.963867","44.63806"
"402888.0","1533402852227","253755239153152","-74.157715","-11.938477","47.67914"
"402908.0","1533402852231","253755259294753","-73.68469","-11.151123","46.295166"
"402928.0","1533402852235","253755279436355","-73.66638","-11.170959","46.315002"
"402948.0","1533402852239","253755299577956","-73.42377","-11.320496","46.45996"
"402968.0","1533402852243","253755319719558","-72.83783","-11.320496","46.45996"
"402988.0","1533402852247","253755339861159","-72.68677","-11.595154","46.609497"
"403008.0","1533402852251","253755360002761","-72.43347","-12.606812","46.791077"
"403029.0","1533402852255","253755380144363","-74.19281","-11.657715","44.807434"
"403049.0","1533402852258","253755400285964","-73.64502","-11.532593","45.425415"
"403069.0","1533402852261","253755420427566","-72.17255","-11.421204","47.024536"
"403089.0","1533402852265","253755440569167","-72.66846","-12.1658325","46.295166"
"403109.0","1533402852269","253755460710769","-72.66846","-12.1658325","46.50421"
"403129.0","1533402852272","253755480852370","-73.342896","-11.830139","46.95587"
"403149.0","1533402852276","253755500993972","-74.70093","-11.151123","46.95587"
"403170.0","1533402852279","253755521135573","-74.24774","-10.957336","46.388245"
"403190.0","1533402852283","253755541277175","-73.246765","-10.913086","46.25702"
"403210.0","1533402852286","253755561418777","-72.83783","-11.320496","47.451782"
"403230.0","1533402852290","253755581560378","-72.91412","-11.549377","47.37854"
"403250.0","1533402852294","253755601701980","-73.39935","-12.689209","47.058105"
"403270.0","1533402852297","253755621843581","-73.854065","-13.690186","46.791077"
"403290.0","1533402852301","253755641985183","-73.33069","-12.817383","47.473145"
"403311.0","1533402852305","253755662126784","-71.58966","-12.3550415","46.54541"
"403331.0","1533402852309","253755682268386","-70.46814","-12.67395","45.13855"
"403351.0","1533402852313","253755702409988","-71.847534","-12.477112","46.4859"
"403371.0","1533402852316","253755722551589","-72.43652","-12.135315","48.628235"
"403391.0","1533402852320","253755742693191","-72.16034","-11.99646","49.435425"
"403411.0","1533402852323","253755762834792","-72.59979","-11.99646","47.07794"
"403431.0","1533402852327","253755782976394","-72.83783","-11.552429","46.23413"
"403452.0","1533402852331","253755803117995","-72.83783","-11.320496","46.45996"
"403472.0","1533402852334","253755823259597","-72.83783","-11.320496","45.988464"
"403492.0","1533402852338","253755843401198","-73.81897","-13.0355835","45.321655"
"403512.0","1533402852340","253755863542800","-74.19281","-13.690186","45.13855"
"403532.0","1533402852344","253755883684402","-72.86987","-12.367249","47.46399"
"403552.0","1533402852348","253755903826003","-71.96503","-11.729431","46.80786"
"403572.0","1533402852351","253755923967605","-71.821594","-11.657715","46.45996"
"403593.0","1533402852355","253755944109206","-73.25897","-11.08551","46.74225"
"403613.0","1533402852359","253755964250808","-73.950195","-12.284851","46.932983"
"403633.0","1533402852363","253755984392409","-74.02344","-12.504578","46.95587"
"403653.0","1533402852366","253756004534011","-72.93854","-11.729431","45.291138"
"403673.0","1533402852370","253756024675613","-73.77472","-11.657715","45.443726"
"403693.0","1533402852373","253756044817214","-73.854065","-11.657715","45.469666"
"403713.0","1533402852377","253756064958816","-73.02246","-13.156128","46.60797"
"403733.0","1533402852380","253756085100417","-73.34137","-11.846924","46.62628"
"403754.0","1533402852387","253756105242019","-73.36578","-11.87439","46.64612"
"403774.0","1533402852390","253756125383620","-74.02344","-13.471985","47.239685"
"403794.0","1533402852394","253756145525222","-74.02344","-12.504578","46.295166"
"403814.0","1533402852397","253756165666823","-73.99292","-12.536621","46.26465"
"403834.0","1533402852401","253756185808425","-73.646545","-12.882996","46.040344"
"403854.0","1533402852404","253756205950027","-73.34595","-13.182068","46.62628"
