"201310.0","1533402650361","253553661989123","-75.60425","-16.061401","46.350098"
"201331.0","1533402650362","253553682130725","-75.03967","-15.214539","44.973755"
"201351.0","1533402650366","253553702272326","-75.076294","-14.889526","45.433044"
"201371.0","1533402650370","253553722413928","-75.24872","-13.964844","47.236633"
"201391.0","1533402650373","253553742555529","-75.37842","-14.875793","47.616577"
"201411.0","1533402650857","253553762697131","-75.18921","-14.781189","47.247314"
"201431.0","1533402650859","253553782838732","-75.253296","-14.68811","46.63849"
"201451.0","1533402650860","253553802980334","-76.564026","-15.045166","47.451782"
"201472.0","1533402650862","253553823121936","-76.44806","-14.929199","46.650696"
"201492.0","1533402650864","253553843263537","-75.73547","-14.952087","45.378113"
"201512.0","1533402650866","253553863405139","-74.8703","-15.383911","45.799255"
"201532.0","1533402650869","253553883546740","-75.01068","-15.524292","46.209717"
"201552.0","1533402650873","253553903688342","-75.209045","-15.144348","46.791077"
"201572.0","1533402650876","253553923829943","-75.209045","-14.367676","46.791077"
"201592.0","1533402650880","253553943971545","-75.69733","-14.855957","46.31653"
"201613.0","1533402650884","253553964113147","-75.72632","-14.38446","46.289063"
"201633.0","1533402650887","253553984254748","-75.209045","-13.35144","46.791077"
"201653.0","1533402650891","253554004396350","-75.02594","-13.720703","46.791077"
"201673.0","1533402650894","253554024537951","-74.68262","-14.028931","47.158813"
"201693.0","1533402650898","253554044679553","-74.531555","-14.028931","47.451782"
"201713.0","1533402650901","253554064821154","-74.842834","-13.926697","47.554016"
"201733.0","1533402650905","253554084962756","-75.5661","-14.175415","48.1308"
"201753.0","1533402650908","253554105104357","-75.886536","-14.367676","48.443604"
"201774.0","1533402650912","253554125245959","-74.96948","-14.826965","47.99652"
"201794.0","1533402650915","253554145387561","-75.46234","-15.045166","47.328186"
"201814.0","1533402650919","253554165529162","-75.886536","-15.045166","47.120667"
"201834.0","1533402650922","253554185670764","-75.131226","-15.045166","47.120667"
"201854.0","1533402650925","253554205812365","-74.74365","-13.899231","47.494507"
"201874.0","1533402650929","253554225953967","-74.70093","-13.520813","47.616577"
"201894.0","1533402650932","253554246095568","-75.93536","-13.658142","46.681213"
"201915.0","1533402650936","253554266237170","-74.70398","-14.382935","46.865845"
"201935.0","1533402650940","253554286378772","-74.36218","-14.537048","46.95587"
"201955.0","1533402650943","253554306520373","-74.51172","-13.201904","46.522522"
"201975.0","1533402650947","253554326661975","-75.57678","-14.356995","46.60797"
"201995.0","1533402650951","253554346803576","-75.71716","-14.537048","46.62628"
