"453121.0","1533402901527","253805145016245","0.21887207","-7.6080017","6.5182343"
"453126.0","1533402901528","253805150051645","0.26016235","-7.6188507","6.4278717"
"453131.0","1533402901529","253805155087046","0.35897827","-7.6341095","6.4472046"
"453136.0","1533402901530","253805160122446","0.43899536","-7.715103","6.5569916"
"453141.0","1533402901531","253805165157847","0.41526794","-7.770981","6.6155853"
"453146.0","1533402901532","253805170193247","0.33998108","-7.6967926","6.5832825"
"453151.0","1533402901533","253805175228647","0.22969055","-7.5952454","6.5217133"
"453156.0","1533402901534","253805180264048","0.14193726","-7.5190125","6.460495"
"453161.0","1533402901535","253805185299448","0.11149597","-7.608139","6.4594727"
"453166.0","1533402901535","253805190334849","0.067840576","-7.584152","6.482712"
"453171.0","1533402901537","253805195370249","0.13516235","-7.5287323","6.479004"
"453176.0","1533402901538","253805200405649","0.24386597","-7.6053925","6.5684204"
"453181.0","1533402901539","253805205441050","0.27355957","-7.6896667","6.688431"
"453186.0","1533402901540","253805210476450","0.25634766","-7.748352","6.6819763"
"453191.0","1533402901541","253805215511851","0.2903595","-7.5997314","6.4501343"
"453196.0","1533402901542","253805220547251","0.23442078","-7.5942993","6.4808807"
"453201.0","1533402901543","253805225582651","0.20872498","-7.571686","6.37471"
"453206.0","1533402901544","253805230618052","0.248703","-7.5776825","6.4214935"
"453211.0","1533402901545","253805235653452","0.28555298","-7.576294","6.436737"
"453216.0","1533402901546","253805240688852","0.47879028","-7.6128235","6.369171"
"453221.0","1533402901547","253805245724253","0.33868408","-7.7938843","6.650635"
"453226.0","1533402901548","253805250759653","0.46191406","-7.728058","6.4999847"
"453231.0","1533402901549","253805255795054","0.29553223","-7.6985626","6.491165"
"453237.0","1533402901550","253805260830454","0.12814331","-7.540451","6.44606"
"453242.0","1533402901551","253805265865854","0.16795349","-7.500412","6.459976"
"453247.0","1533402901552","253805270901255","0.055480957","-7.5830383","6.510605"
"453252.0","1533402901553","253805275936655","0.10153198","-7.562027","6.467407"
"453257.0","1533402901554","253805280972056","0.11312866","-7.5820923","6.4142914"
"453262.0","1533402901555","253805286007456","0.28649902","-7.6958923","6.5791016"
"453267.0","1533402901558","253805291042856","0.23765564","-7.7423096","6.6358795"
"453272.0","1533402901567","253805296078257","0.29322815","-7.714966","6.562393"
"453277.0","1533402901568","253805301113657","0.18138123","-7.669052","6.535919"
"453282.0","1533402901570","253805306149058","0.17289734","-7.586502","6.434738"
