"402762.0","1533402851207","253754785967116","0.3743286","-7.6046295","6.191086"
"402767.0","1533402851207","253754791002517","0.1572876","-7.611191","6.1786346"
"402772.0","1533402851208","253754796037917","0.25746155","-7.4644623","6.3642426"
"402777.0","1533402851208","253754801073318","0.2948761","-7.4644623","6.408966"
"402782.0","1533402851209","253754806108718","0.18363953","-7.4352417","6.414459"
"402787.0","1533402851210","253754811144118","-0.06930542","-7.4970703","6.462311"
"402792.0","1533402851211","253754816179519","0.11172485","-7.5003204","6.462311"
"402797.0","1533402851212","253754821214919","0.13452148","-7.792679","6.5233765"
"402802.0","1533402851213","253754826250320","0.044265747","-7.8544464","6.4086914"
"402807.0","1533402851214","253754831285720","0.22267151","-7.8549347","6.5723114"
"402812.0","1533402851215","253754836321120","0.27230835","-7.793808","6.648834"
"402817.0","1533402851216","253754841356521","0.20761108","-7.7158813","6.5634613"
"402822.0","1533402851217","253754846391921","0.15710449","-7.733719","6.593445"
"402827.0","1533402851218","253754851427321","0.24855042","-7.70372","6.700638"
"402832.0","1533402851219","253754856462722","0.09515381","-7.7997437","6.763626"
"402837.0","1533402851220","253754861498122","0.05595398","-7.812729","6.7190704"
"402842.0","1533402851221","253754866533523","0.30148315","-7.8283386","6.6917725"
"402847.0","1533402851221","253754871568923","0.19270325","-7.842911","6.583603"
"402852.0","1533402851222","253754876604323","0.1111145","-7.8494263","6.716522"
"402857.0","1533402851223","253754881639724","0.106781006","-7.771698","6.8094788"
"402862.0","1533402851224","253754886675124","0.26792908","-7.5859375","6.599518"
"402867.0","1533402851225","253754891710525","0.118927","-7.673889","6.6634216"
"402872.0","1533402851226","253754896745925","0.15065002","-7.7727814","6.6445007"
"402877.0","1533402851227","253754901781325","0.36827087","-7.7581635","6.6343384"
"402883.0","1533402851228","253754906816726","0.015213013","-7.929901","6.6438293"
"402888.0","1533402851229","253754911852126","0.067977905","-7.624817","6.6373444"
"402893.0","1533402851230","253754916887527","-0.079818726","-7.5872345","6.5072174"
"402898.0","1533402851231","253754921922927","0.2512207","-7.820099","6.523346"
"402903.0","1533402851232","253754926958327","0.26776123","-7.8178406","6.610092"
"402908.0","1533402851232","253754931993728","0.054016113","-7.6897125","6.5395966"
"402913.0","1533402851233","253754937029128","0.08811951","-7.2796783","6.3137817"
"402918.0","1533402851235","253754942064529","0.41548157","-7.275421","6.244766"
"402923.0","1533402851236","253754947099929","-0.0043945313","-7.360718","6.5674133"
"402928.0","1533402851237","253754952135329","0.499115","-7.3451843","6.4450226"
"402933.0","1533402851237","253754957170730","-0.09005737","-7.54187","6.4184875"
"402938.0","1533402851238","253754962206130","0.45169067","-7.5847473","6.334961"
"402943.0","1533402851239","253754967241530","0.010055542","-7.458069","6.4370117"
"402948.0","1533402851240","253754972276931","0.3605652","-7.541565","6.37648"
"402953.0","1533402851241","253754977312331","-0.21936035","-7.455963","6.429718"
"402958.0","1533402851242","253754982347732","0.017425537","-7.516159","6.3545227"
"402963.0","1533402851243","253754987383132","0.042877197","-7.4431305","6.4652557"
"402968.0","1533402851244","253754992418532","0.14944458","-7.5591125","6.449692"
