sys_time,timestamp,abs_timestamp,raw_x_grav,raw_y_grav,raw_z_grav
1970-01-01 00:00:00.000,1979.6,2442716299430647.0,9.627500000000001,-0.14417999800000003,1.86015996
1970-01-01 00:00:00.100,2079.6,2442716399415022.0,9.6298396,-0.141459998,1.84791996
1970-01-01 00:00:00.200,2179.4,2442716499413772.0,9.629759600000002,-0.133599998,1.84911994
1970-01-01 00:00:00.300,2279.4,2442716599411897.5,9.6288398,-0.14081999399999998,1.8533799600000003
1970-01-01 00:00:00.400,2379.4,2442716699410335.0,9.6306596,-0.139699998,1.8439399599999997
1970-01-01 00:00:00.500,2479.6,2442716799415022.5,9.6312196,-0.1327199972,1.8413999399999998
1970-01-01 00:00:00.600,2579.6,2442716899413147.0,9.628359800000002,-0.14283999600000002,1.85579998
1970-01-01 00:00:00.700,2679.4,2442716999411897.5,9.628459799999998,-0.140059998,1.85539998
1970-01-01 00:00:00.800,2779.6,2442717099416272.5,9.6302994,-0.139599998,1.8456800000000002
1970-01-01 00:00:00.900,2879.2,2442717199408772.0,9.6298,-0.138279994,1.8485800000000001
1970-01-01 00:00:01.000,2979.6,2442717299414085.0,9.627679400000002,-0.135779996,1.85987998
1970-01-01 00:00:01.100,3079.4,2442717399411897.0,9.62852,-0.13309999,1.85543996
1970-01-01 00:00:01.200,3179.6,2442717499416272.5,9.6293398,-0.13602,1.85115996
1970-01-01 00:00:01.300,3279.6,2442717599415022.0,9.627739600000002,-0.14011999999999997,1.8589399800000002
1970-01-01 00:00:01.400,3379.4,2442717699413147.0,9.625459800000002,-0.1429,1.87053994
1970-01-01 00:00:01.500,3479.4,2442717799411585.0,9.6261196,-0.13785999799999998,1.86765996
1970-01-01 00:00:01.600,3579.4,2442717899410647.0,9.6261796,-0.133579998,1.86761998
1970-01-01 00:00:01.700,3679.6,2442717999414709.5,9.6256398,-0.13978,1.8699599599999999
1970-01-01 00:00:01.800,3779.2,2442718099406585.0,9.6262194,-0.13505999600000002,1.86729996
1970-01-01 00:00:01.900,3879.8,2442718199417834.5,9.6276398,-0.140539996,1.85955992
1970-01-01 00:00:02.000,3979.4,2442718299410022.5,9.627759999999999,-0.136979996,1.85915994
1970-01-01 00:00:02.100,4079.6,2442718399415022.0,9.6278798,-0.14337999799999998,1.8581199600000002
1970-01-01 00:00:02.200,4179.4,2442718499413147.0,9.6283596,-0.143699998,1.8555199599999999
1970-01-01 00:00:02.300,4279.4,2442718599411585.0,9.6284198,-0.15575999399999998,1.85423994
1970-01-01 00:00:02.400,4379.4,2442718699409710.0,9.631079600000001,-0.14089999600000003,1.84165994
1970-01-01 00:00:02.500,4479.6,2442718799415335.0,9.6363198,-0.135939998,1.8145199600000002
1970-01-01 00:00:02.600,4579.6,2442718899413460.0,9.6373998,-0.13928000000000001,1.8083599799999999
1970-01-01 00:00:02.700,4679.4,2442718999411272.0,9.6336396,-0.145539998,1.82795996
1970-01-01 00:00:02.800,4779.6,2442719099416272.5,9.6331396,-0.130499998,1.83159998
1970-01-01 00:00:02.900,4879.2,2442719199408147.0,9.63264,-0.13856,1.83355998
1970-01-01 00:00:03.000,4979.6,2442719299412835.0,9.6301398,-0.139419994,1.84657998
1970-01-01 00:00:03.100,5079.4,2442719399410959.5,9.628079600000001,-0.13504,1.8575799800000001
1970-01-01 00:00:03.200,5179.6,2442719499415647.5,9.630679599999999,-0.128699994,1.8444999599999998
1970-01-01 00:00:03.300,5279.6,2442719599414709.5,9.6320798,-0.12839999800000002,1.8372999800000003
1970-01-01 00:00:03.400,5379.4,2442719699413147.0,9.63378,-0.130759994,1.82813992
