timestamp,sys_time,abs_timestamp,raw_x_rot,raw_y_rot,raw_z_rot
1979.6,1970-01-01 00:00:00.000,2442716299430647.0,-0.133828,-0.6222904,-0.150845998
2079.6,1970-01-01 00:00:00.100,2442716399415022.0,-0.13295079999999998,-0.6229783879999999,-0.149792596
2179.4,1970-01-01 00:00:00.200,2442716499413772.0,-0.13238559800000002,-0.6230502,-0.14974120000000002
2279.4,1970-01-01 00:00:00.300,2442716599411897.0,-0.13241219999999998,-0.622871,-0.14927780000000002
2379.4,1970-01-01 00:00:00.400,2442716699410335.0,-0.13165020000000002,-0.6234181999999999,-0.1482876
2479.6,1970-01-01 00:00:00.500,2442716799415022.5,-0.13112839799999998,-0.6236311999999999,-0.1481636
2579.6,1970-01-01 00:00:00.600,2442716899413147.0,-0.13132120000000003,-0.6230011999999999,-0.1478328
2679.4,1970-01-01 00:00:00.700,2442716999411897.0,-0.1311126,-0.6230626,-0.14779360000000002
2779.6,1970-01-01 00:00:00.800,2442717099416272.5,-0.1310298,-0.6234770000000001,-0.1475702
2879.2,1970-01-01 00:00:00.900,2442717199408772.0,-0.13109740000000006,-0.6233454,-0.1478046
2979.6,1970-01-01 00:00:01.000,2442717299414085.0,-0.131411398,-0.622816594,-0.1485636
3079.4,1970-01-01 00:00:01.100,2442717399411897.0,-0.13135799799999998,-0.6230095999999999,-0.1486388
3179.6,1970-01-01 00:00:01.200,2442717499416272.5,-0.13101880000000002,-0.6232552,-0.14792679999999994
3279.6,1970-01-01 00:00:01.300,2442717599415022.0,-0.131043,-0.6229321999999999,-0.1477582
3379.4,1970-01-01 00:00:01.400,2442717699413147.0,-0.13111579999999998,-0.6224422,-0.147816
3479.4,1970-01-01 00:00:01.500,2442717799411585.0,-0.1307814,-0.6226307999999999,-0.14775839999999998
3579.4,1970-01-01 00:00:01.600,2442717899410647.0,-0.13082380000000002,-0.6226229999999999,-0.14814639999999998
3679.6,1970-01-01 00:00:01.700,2442717999414709.0,-0.13134959999999998,-0.6224164000000001,-0.148336198
3779.2,1970-01-01 00:00:01.800,2442718099406585.0,-0.13140799799999994,-0.622513,-0.1487368
3879.8,1970-01-01 00:00:01.900,2442718199417834.5,-0.13143919999999998,-0.6228236,-0.14821879999999998
3979.4,1970-01-01 00:00:02.000,2442718299410022.5,-0.13139759999999998,-0.6228488,-0.1484434
4079.6,1970-01-01 00:00:02.100,2442718399415022.0,-0.13198780000000002,-0.6227659999999999,-0.1486382
4179.4,1970-01-01 00:00:02.200,2442718499413147.0,-0.13168280000000002,-0.622938,-0.1482022
4279.4,1970-01-01 00:00:02.300,2442718599411585.0,-0.1327036,-0.6227724,-0.14847100000000002
4379.4,1970-01-01 00:00:02.400,2442718699409710.0,-0.1330924,-0.6232040000000001,-0.1499044
4479.6,1970-01-01 00:00:02.500,2442718799415335.0,-0.132375,-0.624467,-0.1489818
4579.6,1970-01-01 00:00:02.600,2442718899413460.0,-0.13256220000000002,-0.6246778000000001,-0.14884879999999998
4679.4,1970-01-01 00:00:02.700,2442718999411272.0,-0.1335036,-0.6236782,-0.1498154
4779.6,1970-01-01 00:00:02.800,2442719099416272.5,-0.1327934,-0.62368,-0.1501958
4879.2,1970-01-01 00:00:02.900,2442719199408147.0,-0.132385798,-0.623687394,-0.14910079999999998
4979.6,1970-01-01 00:00:03.000,2442719299412835.0,-0.13230479999999997,-0.6231707999999999,-0.14914639999999998
5079.4,1970-01-01 00:00:03.100,2442719399410959.5,-0.1320514,-0.6227753939999999,-0.1493614
5179.6,1970-01-01 00:00:03.200,2442719499415647.5,-0.131163398,-0.6234976,-0.14856860000000002
5279.6,1970-01-01 00:00:03.300,2442719599414709.0,-0.1309998,-0.6238262000000001,-0.14827800000000002
5379.4,1970-01-01 00:00:03.400,2442719699413147.0,-0.1313516,-0.6241266000000001,-0.1483722
5479.4,1970-01-01 00:00:03.500,2442719799411585.0,-0.13110479999999997,-0.6255539999999999,-0.14723699799999998
5579.4,1970-01-01 00:00:03.600,2442719899409709.0,-0.13023679999999999,-0.6284016,-0.14513120000000002
5679.6,1970-01-01 00:00:03.700,2442719999414709.0,-0.1287778,-0.631454394,-0.14287260000000002
5779.4,1970-01-01 00:00:03.800,2442720099412835.0,-0.126824,-0.6342911999999999,-0.14019359999999995
5879.8,1970-01-01 00:00:03.900,2442720199417522.0,-0.125351,-0.6368264,-0.138213798
5979.2,1970-01-01 00:00:04.000,2442720299409397.0,-0.1242952,-0.6391701999999999,-0.13616620000000002
6079.6,1970-01-01 00:00:04.100,2442720399414085.0,-0.1233318,-0.6411268,-0.13466159800000002
6179.4,1970-01-01 00:00:04.200,2442720499412834.5,-0.1225009992,-0.644240994,-0.13241479800000006
6279.4,1970-01-01 00:00:04.300,2442720599410959.5,-0.12006320000000001,-0.6492045999999999,-0.12813319999999997
6379.4,1970-01-01 00:00:04.400,2442720699409710.0,-0.115802,-0.6563334,-0.1219988
6479.6,1970-01-01 00:00:04.500,2442720799414397.0,-0.11162060000000001,-0.6624429940000001,-0.1170241992
6579.4,1970-01-01 00:00:04.600,2442720899412522.5,-0.10923239999999998,-0.6659702,-0.1143964
6679.4,1970-01-01 00:00:04.700,2442720999410959.5,-0.107662,-0.6679789939999999,-0.1131995992
6779.6,1970-01-01 00:00:04.800,2442721099415647.0,-0.10780139999999999,-0.6672268,-0.11388539999999997
6879.2,1970-01-01 00:00:04.900,2442721199407834.5,-0.1105276,-0.6630691999999999,-0.1178864
6979.6,1970-01-01 00:00:05.000,2442721299412835.0,-0.1134715992,-0.6585112,-0.1219156
7079.4,1970-01-01 00:00:05.100,2442721399411272.0,-0.11445180000000002,-0.6561904000000001,-0.12327160000000001
7179.6,1970-01-01 00:00:05.200,2442721499415647.5,-0.11637339999999999,-0.653459,-0.1253386
7279.4,1970-01-01 00:00:05.300,2442721599414085.0,-0.1184633992,-0.6518674000000001,-0.1262286
7379.4,1970-01-01 00:00:05.400,2442721699412835.0,-0.1192466,-0.6516985999999999,-0.1251138
7479.4,1970-01-01 00:00:05.500,2442721799410647.0,-0.1192794,-0.6518539999999999,-0.1251022
7579.4,1970-01-01 00:00:05.600,2442721899409085.0,-0.1183533992,-0.6523883940000001,-0.1251776
7679.6,1970-01-01 00:00:05.700,2442721999414085.0,-0.1173236,-0.6524634,-0.1249759992
7779.4,1970-01-01 00:00:05.800,2442722099412209.0,-0.11664599839999999,-0.6525584,-0.1246642
7879.8,1970-01-01 00:00:05.900,2442722199417209.0,-0.1167652,-0.652446394,-0.1247516
7979.2,1970-01-01 00:00:06.000,2442722299409085.0,-0.11718,-0.6520186000000001,-0.12497660000000002
8079.6,1970-01-01 00:00:06.100,2442722399413772.0,-0.117771,-0.6511031999999999,-0.125405
8179.4,1970-01-01 00:00:06.200,2442722499412209.0,-0.1188408,-0.6508451999999999,-0.1259276
8279.4,1970-01-01 00:00:06.300,2442722599411272.0,-0.1199708,-0.6499697999999999,-0.12713519999999998
8379.6,1970-01-01 00:00:06.400,2442722699415960.0,-0.1204836,-0.6488264,-0.1280788
8479.6,1970-01-01 00:00:06.500,2442722799417522.5,-0.1215674,-0.6475184,-0.129261
