sys_time,timestamp,abs_timestamp,raw_x_gyro,raw_y_gyro,raw_z_gyro
0,1799.0,2442716294433147.0,0.0,0.0,0.0
100,,,,,
200,1999.0,2442716494436272.0,0.0,0.0,0.0
300,,,,,
400,2200.0,2442716694440960.0,0.0,0.0,0.0
500,,,,,
600,2400.0,2442716894442522.0,0.0,0.0,0.0
700,,,,,
800,2599.0,2442717094415960.0,0.0,0.0,0.0
900,,,,,
1000,2799.0,2442717294417522.0,0.0,0.0,0.0
1100,,,,,
1200,2999.0,2442717494422210.0,0.0,0.0,0.0
1300,,,,,
1400,3199.0,2442717694423772.0,0.0,0.0,0.0
1500,,,,,
1600,3399.0,2442717894426897.0,0.0,0.0,0.0
1700,,,,,
1800,3599.0,2442718094430022.0,-0.04642576,0.057421334,-0.019547688
1900,,,,,
2000,3799.0,2442718294433147.0,0.0,0.0,0.0
2100,,,,,
2200,3999.0,2442718494436272.0,0.0,0.0,0.0
2300,,,,,
2400,4200.0,2442718694439397.0,-0.07086037,0.02687807,0.013439035
2500,,,,,
2600,4400.0,2442718894442522.0,0.0,0.0,0.0
2700,,,,,
2800,4599.0,2442719094415960.0,0.0,0.0,0.0
2900,,,,,
3000,4799.0,2442719294417522.0,0.0,0.0,0.0
3100,,,,,
3200,4999.0,2442719494420647.0,0.0,0.0,0.0
3300,,,,,
3400,5199.0,2442719694423772.0,0.0,0.0,0.0
3500,,,,,
3600,5399.0,2442719894426897.0,0.09040806,-0.095294975,0.017104227
3700,,,,,
3800,5599.0,2442720094430022.0,0.056199603,-0.04886922,0.015882496
3900,,,,,
4000,5799.0,2442720294433147.0,0.0,0.0,0.0
4100,,,,,
4200,5999.0,2442720494436272.0,0.04153884,-0.06352998,0.008552114
4300,,,,,
4400,6200.0,2442720694439397.0,0.17837265,-0.17959438,0.017104227
4500,,,,,
4600,6400.0,2442720894442522.0,0.0,0.0,0.0
4700,,,,,
4800,6599.0,2442721094414397.0,-0.10140363,0.13683382,0.009773844
4900,,,,,
5000,6799.0,2442721294417522.0,-0.0720821,0.08063421400000001,0.0012217305
5100,,,,,
5200,6999.0,2442721494419085.0,-0.073303826,0.08307768,0.014660766
5300,,,,,
5400,7199.0,2442721694423772.0,0.004886922,-0.007330383,0.07819075
5500,,,,,
5600,7399.0,2442721894426897.0,0.0,0.0,0.0
5700,,,,,
5800,7599.0,2442722094430022.0,-0.042760565999999986,0.09162979,0.039095376
5900,,,,,
6000,7799.0,2442722294433147.0,-0.040317107000000005,0.019547688,0.062308256
6100,,,,,
6200,7999.0,2442722494436272.0,-0.05131268,0.04520403,-0.034208454
6300,,,,,
6400,8200.0,2442722694439397.0,0.0,0.0,0.0
6500,,,,,
6600,8400.0,2442722894442522.0,0.0,0.0,0.0
6700,,,,,
6800,8599.0,2442723094414397.0,-0.06841691,0.10995574,-0.039095376
6900,,,,,
7000,8799.0,2442723294417522.0,0.047647487,-0.037873644,0.04520403
7100,,,,,
7200,8999.0,2442723494419085.0,-0.030543262,0.057421334,0.042760565999999986
7300,,,,,
7400,9199.0,2442723694423772.0,0.07452556,-0.004886922,-0.02565634
7500,,,,,
7600,9399.0,2442723894426897.0,-0.06963864,0.081855945,0.029321533
7700,,,,,
7800,9599.0,2442724094428460.0,-0.009773844,0.073303826,-0.019547688
7900,,,,,
8000,9799.0,2442724294431585.0,0.09162979,-0.05375614,-0.02443461
8100,,,,,
8200,9999.0,2442724494434710.0,-0.030543262,0.0720821,-0.002443461
8300,,,,,
8400,10200.0,2442724694437835.0,0.0,0.0,0.0
8500,,,,,
8600,10400.0,2442724894440960.0,-0.0720821,0.09773844,-0.05375614
8700,,,,,
8800,10599.0,2442725094414397.0,0.0,0.0,0.0
8900,,,,,
9000,10799.0,2442725294415960.0,0.0,0.0,0.0
9100,,,,,
9200,10999.0,2442725494419085.0,0.0,0.0,0.0
9300,,,,,
9400,11199.0,2442725694423772.0,-0.08674286,0.12950343,0.0
9500,,,,,
9600,0.0,2442725894425335.0,0.08674286,-0.10140363,0.028099801
9700,,,,,
9800,200.0,2442726094428460.0,0.0,0.0,0.0
9900,,,,,
10000,400.0,2442726294431585.0,-0.019547688,0.064751714,0.035430185
10100,,,,,
10200,600.0,2442726494434710.0,-0.11484267,0.12583824,0.013439035
10300,,,,,
10400,800.0,2442726694437835.0,0.10873401,-0.16982053,-0.018325957
10500,,,,,
10600,1000.0,2442726894440960.0,0.032986723,-0.08552113,0.057421334
10700,,,,,
10800,1200.0,2442727094445647.0,0.10873401,-0.10629055,-0.004886922
10900,,,,,
11000,1399.0,2442727294415960.0,0.0,0.0,0.0
11100,,,,,
11200,1599.0,2442727494419085.0,-0.064751714,0.12950343,-0.05497787
11300,,,,,
11400,1799.0,2442727694422210.0,0.07819075,0.0,-0.07941248
11500,,,,,
11600,2000.0,2442727894425335.0,0.0,0.0,0.0
11700,,,,,
11800,2200.0,2442728094428460.0,0.08307768,-0.06719518,-0.15271631
11900,,,,,
12000,2400.0,2442728294431585.0,-0.0012217305,0.10873401,-0.21380283
12100,,,,,
12200,2600.0,2442728494434710.0,-0.035430185,0.17592919,-0.24556783
12300,,,,,
12400,2800.0,2442728694437835.0,0.0036651916,0.10262536,-0.21135938
12500,,,,,
12600,3000.0,2442728894440960.0,0.0,0.0,0.0
12700,,,,,
12800,3200.0,2442729094444085.0,0.0,0.0,0.0
12900,,,,,
13000,3399.0,2442729294415960.0,0.014660766,0.16126843,-0.17715092
13100,,,,,
13200,3599.0,2442729494419085.0,-0.007330383,-0.12461651,0.19303341
13300,,,,,
13400,3799.0,2442729694422210.0,0.0,0.0,0.0
13500,,,,,
