sys_time,raw_x_mag,raw_y_mag,raw_z_mag
0.0,-88.4625,95.65,23.45
50.0,-88.496875,95.57109375,23.61953125
100.0,-88.42594696969697,95.55118371212122,23.729308712121213
150.0,-88.37883522727273,95.5243252840909,23.50479403409091
200.0,-88.19397727272727,95.51605113636364,23.60724431818182
250.0,-88.2751893939394,95.56129261363635,23.42895359848485
300.0,-88.25016233766235,95.48378652597401,23.411424512987015
350.0,-88.23061079545455,95.44206321022726,23.459996448863638
400.0,-88.23068181818184,95.38808396464646,23.394996843434345
450.0,-88.19386363636364,95.36240056818181,23.46862215909091
500.0,-88.19669421487605,95.37320506198347,23.430565599173555
550.0,-88.19540719696971,95.37491714015151,23.37437263257576
600.0,-88.17268356643359,95.33646197552447,23.360478583916088
650.0,-88.1424918831169,95.33028612012986,23.31196225649351
700.0,-88.11507575757578,95.3449337121212,23.352831439393942
750.0,-88.1153053977273,95.35071910511363,23.35577947443182
800.0,-88.13940508021393,95.34185327540106,23.334851270053477
850.0,-88.11291035353537,95.32772253787878,23.364859532828284
900.0,-88.13394138755983,95.33481608851675,23.334143241626794
950.0,-88.11724431818183,95.3049502840909,23.339311079545457
1000.0,-88.08785173160175,95.28239312770563,23.368986742424244
1050.0,-88.07959710743803,95.27154571280992,23.34482825413223
1100.0,-88.05953008344315,95.25521039196312,23.35942509332455
1150.0,-88.0376367845118,95.25949139835859,23.458558896254207
1200.0,-88.04038131313133,95.25811174242425,23.46696654040404
1250.0,-88.0311358780109,95.26765552156176,23.497323596542348
1300.0,-88.04109380845495,95.27649235409652,23.495570870744487
1350.0,-88.04431367243869,95.26728727002164,23.52117548250361
1400.0,-88.04472526994081,95.259148053814,23.542859086555207
1450.0,-88.05448442760945,95.26613478535354,23.51872211700337
1500.0,-88.0448639622027,95.26037237292277,23.52840043580971
1550.0,-88.06709477588386,95.26747011126895,23.50134104719066
1600.0,-88.05275099479647,95.26106950183656,23.517588288184882
1650.0,-88.03888331847894,95.25118510472373,23.548872456179446
1700.0,-88.04616522366524,95.25686553030305,23.546404671717173
1750.0,-88.04870230078565,95.24504287668351,23.54476843083614
1800.0,-88.05194683319684,95.24568360974612,23.543896311083813
1850.0,-88.07081007442851,95.24875772527913,23.528925355528976
1900.0,-88.05377007252008,95.22394983488736,23.53940162846413
1950.0,-88.07008207070709,95.22756983901517,23.522010337752526
2000.0,-88.06166543483619,95.22003764781968,23.533211305124418
2050.0,-88.05305435305436,95.22655460858589,23.55146817881193
2100.0,-88.05458215879729,95.23887310606062,23.543730546746538
2150.0,-88.05703483700644,95.25262030819562,23.545293488865934
2200.0,-88.08021184062851,95.26297874579126,23.52262030022447
2250.0,-88.09232680061484,95.25522377305667,23.517508989350024
2300.0,-88.11047543251667,95.2539490651193,23.545061989576617
2350.0,-88.11793948600591,95.26222182765154,23.533272503682664
2400.0,-88.13389990465883,95.27638566790355,23.54050163626057
2450.0,-88.14472190656566,95.28648295454548,23.548441603535355
2500.0,-88.14972735937809,95.29826760249557,23.543570199544465
2550.0,-88.15021337169775,95.30515187937065,23.553309234168612
2600.0,-88.1653036854393,95.30682354202403,23.556784531637128
2650.0,-88.17703160072952,95.31413030770672,23.543130085578
2700.0,-88.18342028236916,95.32236512855832,23.551126893939394
2750.0,-88.18896188446969,95.33134075126263,23.54920944940476
2800.0,-88.20154588649655,95.34394880825803,23.549990862573097
2850.0,-88.21800630224661,95.35816951846047,23.538891882183904
2900.0,-88.22575195814073,95.36025562831708,23.529228460451975
2950.0,-88.2275102588384,95.3646680345118,23.537387152777775
3000.0,-88.23781746770989,95.37723495197882,23.533188183060105
3050.0,-88.24355831500489,95.3759892269469,23.534164986559137
3100.0,-88.25139865921116,95.3811322550906,23.54612268518518
3150.0,-88.256357273911,95.38259893860481,23.53964029947916
3200.0,-88.2530863927739,95.39286664724166,23.55143429487179
3250.0,-88.26089947773187,95.40149745561679,23.55671559343434
3300.0,-88.27305023179558,95.40977734433893,23.553723569651737
3350.0,-88.28401640485741,95.41459679515748,23.56543351715686
3400.0,-88.29031689174353,95.41710263870591,23.56031853864734
3450.0,-88.30322307900434,95.42087617243868,23.55767113095238
3500.0,-88.31136430324372,95.42788847986913,23.55263350938967
3550.0,-88.31901896569867,95.44121641764872,23.54200665509259
3600.0,-88.33339884288088,95.43936756261242,23.533640125570773
3650.0,-88.35431575040953,95.43621732527983,23.516040259009007
3700.0,-88.3581748737374,95.4351510942761,23.504326388888888
3750.0,-88.3708140201356,95.43016555356193,23.49357867324561
3800.0,-88.38361189000396,95.42969262429489,23.472152326839826
3850.0,-88.39576109654237,95.43035361629111,23.461852297008548
3900.0,-88.40847298139626,95.4310769882368,23.45070543248945
3950.0,-88.41768998579548,95.43436908143939,23.429967447916667
4000.0,-88.42649235409654,95.4363016741489,23.422414538907592
4050.0,-88.43775464246121,95.43715470251293,23.40361984940872
4100.0,-88.45100458652796,95.4429570554947,23.380308164476084
4150.0,-88.45530810335501,95.43879982864357,23.368489019660892
4200.0,-88.46296624331553,95.43525512477717,23.352903854723706
4250.0,-88.47073698467233,95.4301213442565,23.34451253083157
4300.0,-88.48163368599793,95.43128374259838,23.32769342128178
4350.0,-88.49086228047523,95.43568676825068,23.31068838240358
4400.0,-88.49279079417776,95.43893747871978,23.299613232039494
4450.0,-88.49849589646468,95.44287984006735,23.276978640572388
4500.0,-88.5031140734266,95.44694160006661,23.263770084082577
4550.0,-88.50926229001979,95.44711071310935,23.24745193099472
4600.0,-88.5196465664712,95.43860683447377,23.223420189801228
4650.0,-88.51750936895554,95.43679984687297,23.202958272888452
4700.0,-88.51587769138759,95.43503090111642,23.181808712121203
4750.0,-88.53062115293562,95.44338995422977,23.15022737136994
4800.0,-88.53185186269917,95.45228541861916,23.13714513042798
4850.0,-88.52910337430428,95.45863964904142,23.11973803726035
4900.0,-88.52975637052343,95.46353975359656,23.109058865166812
4950.0,-88.5300213068182,95.4764668560606,23.086843276515143
5050.0,-88.5334588068182,95.47921685606059,23.052718276515144
5150.0,-88.52727130681821,95.4821074810606,23.033390151515142
5250.0,-88.5318678977273,95.48843134469695,23.004589015151506
5350.0,-88.5374303977273,95.49886884469693,22.995276515151502
5450.0,-88.54625994318185,95.5054142992424,22.97960606060605
5550.0,-88.54725994318186,95.50897679924239,22.970231060606046
5650.0,-88.54157244318185,95.5150392992424,22.964793560606044
5750.0,-88.55713494318185,95.52203929924241,22.941856060606042
5850.0,-88.55850994318183,95.5420392992424,22.931168560606043
5950.0,-88.55044744318184,95.5428517992424,22.929918560606044
6050.0,-88.55075994318184,95.5400392992424,22.92004356060604
6150.0,-88.56213494318185,95.54485179924241,22.91604356060604
6250.0,-88.57419744318186,95.5576017992424,22.90204356060604
6350.0,-88.58832244318187,95.56966429924239,22.88860606060604
6450.0,-88.60088494318184,95.58272679924241,22.875668560606037
