"timestamp","mean","std"
"200.0","0.15736156868658738","3.977238034257173E-4"
"219.0","0.1573618044257273","3.9786745397851607E-4"
"239.0","0.15736227446359874","3.980612130011621E-4"
"260.0","0.15736314462535655","3.9811679164864796E-4"
"279.0","0.1573644641997723","3.980942464506643E-4"
"300.0","0.15736630025536577","3.980383266156639E-4"
"320.0","0.15736861140444772","3.981575857993173E-4"
"340.0","0.15737128372520218","3.985241873933703E-4"
"359.0","0.1573742551791621","3.986544127212236E-4"
"379.0","0.15737763407514566","3.988576260458017E-4"
"400.0","0.15738142594806456","3.9912504617429595E-4"
"419.0","0.1573856331070554","3.994339854009379E-4"
"439.0","0.15739020436626688","3.995409364441696E-4"
"460.0","0.1573952349514158","3.995388683806213E-4"
"480.0","0.1574006716460192","3.9951136894007306E-4"
"499.0","0.1574064137366746","3.994901118427037E-4"
"519.0","0.15741256594069744","3.9978797699957616E-4"
"540.0","0.157419151829994","4.0037803372653806E-4"
"559.0","0.1574264044306249","4.008171374684644E-4"
"579.0","0.15743407292080366","4.012747480623382E-4"
"600.0","0.1574421352028139","4.017249425836911E-4"
"620.0","0.1574505742137293","4.0213908810319773E-4"
"639.0","0.15745942237807617","4.022109733499402E-4"
"660.0","0.15746860138148383","4.021185617885957E-4"
"680.0","0.1574779992840765","4.017768632823895E-4"
"699.0","0.1574878025596255","4.0117774128606775E-4"
"719.0","0.15749778609128962","4.005799936815375E-4"
"740.0","0.15750792144229897","4.000666763482533E-4"
"759.0","0.15751823143629662","3.996955644260331E-4"
"779.0","0.15752887148472133","3.996155635322011E-4"
"800.0","0.15753976064649958","3.9960545053433584E-4"
"820.0","0.15755090555047918","3.996545389692732E-4"
"839.0","0.15756249229629804","3.998449090660255E-4"
"859.0","0.15757444465991743","4.000852323877238E-4"
"880.0","0.15758673042393143","4.000184751938488E-4"
"899.0","0.15759922187708292","3.9991544561047705E-4"
"919.0","0.15761199226712458","3.996779478145849E-4"
"940.0","0.15762512575198975","3.994324186814449E-4"
"960.0","0.15763840720153666","3.9900282346941215E-4"
"979.0","0.1576517121988474","3.985519312920059E-4"
"999.0","0.15766511647537748","3.97987717343071E-4"
"1020.0","0.15767868343431402","3.9738042301997785E-4"
"1039.0","0.1576925017058577","3.97298808574602E-4"
"1059.0","0.15770654500913214","3.974288599106355E-4"
"1080.0","0.1577210296730227","3.977805810908442E-4"
"1100.0","0.15773604053572043","3.985046706511594E-4"
"1119.0","0.15775164104145548","3.995992915564635E-4"
"1139.0","0.1577674851567082","4.0072250798887775E-4"
"1160.0","0.15778373928548542","4.0165992744760397E-4"
"1179.0","0.15780038854046008","4.022996421396551E-4"
"1199.0","0.15781743897382083","4.0250785567356014E-4"
"1220.0","0.157834763400763","4.0226531082631733E-4"
"1240.0","0.15785224080667226","4.0198806803748096E-4"
"1259.0","0.15787001016595928","4.01655482085571E-4"
"1280.0","0.1578879382987575","4.013398804303538E-4"
"1300.0","0.1579060521668062","4.013471335310451E-4"
