timestamp,system_time,lat,lon,speed,bearing
1508813142293.0,8800,43.00384848113872,-78.78813112418696,2.2969356,0.0
1508813144291.0,10800,43.003861815487895,-78.7881364514535,2.4938129499999997,0.0
1508813145000.0,11800,43.00387319694519,-78.78813373035142,2.850789733333333,0.0
1508813146000.0,12500,43.00388477720476,-78.78813459654754,3.1468013,0.0
1508813147000.0,13500,43.003899178704316,-78.78816259785627,3.49767194,66.95543200000002
1508813148000.0,14500,43.00391798271491,-78.78818640594734,3.8049406166666664,109.52761000000002
1508813149000.0,15500,43.003937760035804,-78.78820855952111,4.1517224285714285,137.86087571428575
1508813150000.0,16500,43.003957060472445,-78.78823323475588,4.5118575,157.82363625000005
1508813151000.0,17500,43.003975114157114,-78.78826122739206,4.861460222222222,172.77019666666672
1508813148293.0,18500,43.00408998674928,-78.78815451783471,4.8271187,169.93083400000003
1508813153000.0,19500,43.00409681851648,-78.78820338096817,5.220952454545454,180.0948363636364
1508813154000.0,20500,43.00410361443182,-78.78825358399536,5.558966166666667,188.39768583333338
1508813155000.0,21500,43.00410986630714,-78.78830488278763,5.842183923076923,195.19161384615387
1508813156000.0,22500,43.00411572426924,-78.78835712660874,6.074877928571429,200.97872571428576
1508813157000.0,23500,43.00412126094174,-78.78840980672106,6.243038100000001,205.85083733333337
1508813158000.0,24500,43.00412635367379,-78.78846220111076,6.34223871875,209.99170375000003
1508813159000.0,25500,43.004130857745274,-78.78851379042035,6.381098458823529,213.3990623529412
1508813160000.0,26500,43.004134765261796,-78.7885638607798,6.326042988888889,216.39110000000002
1508813161000.0,27500,43.00413817873625,-78.78861153919384,6.196412821052632,219.07718947368426
1508813162000.0,28500,43.004141286119975,-78.78865661231085,6.06266746,221.80482250000006
1508813163000.0,29500,43.004144542453744,-78.78869915506199,5.941086138095238,225.3010452380953
1508813164000.0,30500,43.00414847680357,-78.78873954387879,5.87656674090909,229.27495045454552
1508813165000.0,31500,43.00415373294314,-78.788777728523,5.866513230434783,233.71063608695658
1508813166000.0,32500,43.004161022689544,-78.78881354875666,5.923200804166666,238.34471250000004
1508813167000.0,33500,43.004170883275265,-78.78884698694026,6.038043592,242.85260960000008
1508813168000.0,34500,43.00418355146484,-78.78887802748221,6.193796915384615,247.16471615384623
1508813169000.0,35500,43.004199024246915,-78.78890673048039,6.363537807407408,251.25543037037045
1508813170000.0,36500,43.004217078516376,-78.78893317506291,6.5125901357142855,255.12543535714295
1508813171000.0,37500,43.004237227688854,-78.7889576274094,6.636847855172413,246.38799809310353
1508813168284.5,38500,43.00428155587496,-78.78892004156039,6.576102926666667,238.26229544000006
1508813173000.0,39600,43.0043035876241,-78.78894285274565,6.618417525806452,230.65187678064524
1508813174000.0,40500,43.004326084028285,-78.78896425611588,6.5985461968750005,234.68620938125005
1508813175000.0,41500,43.004348514677744,-78.78898441347069,6.535346715151515,227.64088382424248
1508813176000.0,42500,43.00437051426557,-78.7890034206985,6.43445175882353,220.95508727176477
1508813177000.0,43500,43.004391713470675,-78.78902140059932,6.294488408571429,214.67243893828575
1508813180000.0,46500,43.004411170592405,-78.7890382809273,6.153934655555556,212.90209507888892
1508813181000.0,47500,43.00442919772962,-78.78905424198031,6.028310451351351,212.17053602270275
1508813182000.0,48500,43.00444589436886,-78.78906942993358,5.903229044736842,211.75909349578953
1508813183000.0,49500,43.00446145208137,-78.78908398297585,5.783769387179488,211.7419893035898
1508813184000.0,50500,43.00447602176026,-78.78909794465172,5.669661435,212.07941007100007
1508813204000.0,70500,43.00449052660684,-78.7891111861483,5.597937470731708,206.91577729609764
1508813205000.0,71500,43.00450514298239,-78.78912375146389,5.56355655952381,201.99645635023816
1508813206000.0,72500,43.0045201314093,-78.78913575383633,5.549065625581395,205.4940038769768
1508813207000.0,73500,43.004535692011785,-78.78914742921296,5.561841490909091,208.7416446979546
1508813208000.0,74500,43.004552024532316,-78.78915906453231,5.613375102222222,211.7623814824445
1508813209000.0,75500,43.00456927346531,-78.78917091242185,5.679877491304348,214.56255514586962
1508813210000.0,76500,43.00458739154922,-78.78918332129324,5.7534862680851075,217.0479567385107
1508813211000.0,77500,43.00460616255911,-78.78919667534457,5.8290189916666675,219.04929513979172
1508813212000.0,78600,43.004625173637734,-78.78921166020672,5.919642889795918,220.6064993206123
1508813213000.0,79500,43.00464401893045,-78.78922872840268,6.032374132,221.83144213420005
1508813214000.0,80500,43.004662386832095,-78.78924816840777,6.165281639215686,222.85660993549024
1508813215000.0,81500,43.00468007895727,-78.78927018509324,6.312786357692308,223.76418609057694
1508813216000.0,82500,43.00469699482118,-78.78929479012932,6.460929067924528,224.6160769190566
1508813217000.0,83500,43.00471319515578,-78.78932198669851,6.620836603703704,225.46229679092593
1508813218000.0,84500,43.00472876404427,-78.78935175350111,6.79532712,226.27977975836365
1508813219000.0,85500,43.004743765877436,-78.78938409748092,6.969266296428571,227.08859261982144
1508813220000.0,86600,43.00475826832953,-78.78941888079851,7.137240940350876,227.87132432824563
1508813221000.0,87500,43.004772289510974,-78.78945600618508,7.303679286206895,228.62290563293107
1508813222000.0,88500,43.00478582856298,-78.78949541364818,7.469166891525423,229.33797841881358
1508813223000.0,89500,43.004798855687824,-78.78953705303516,7.633983626666666,230.00910677850004
1508813224000.0,90500,43.00481132102343,-78.78958084486905,7.794725026229508,230.6299148640984
1508813225000.0,91500,43.0048231974686,-78.7896267363425,7.9548643,231.2042670437097
1508813226000.0,92500,43.00483445173933,-78.7896746685866,8.11351766031746,231.75215137634925
1508813227000.0,93500,43.00484508416871,-78.78972458835165,8.27042586875,232.2680240110938
1508813228000.0,94500,43.004855077064235,-78.78977643447938,8.42593070153846,232.7471971801539
1508813229000.0,95500,43.00486436767055,-78.7898301902854,8.585360675757576,233.17697661681822
1508813230000.0,96500,43.00487289705127,-78.7898858353444,8.746485620895522,233.57072174194033
1508813231000.0,97500,43.00488062874899,-78.78994336055177,8.909033626470588,233.9274402457353
1508813232000.0,98600,43.0048875048103,-78.79000271991994,9.071549994202897,234.24220343057974
1508813233000.0,99500,43.004893482983015,-78.7900638043112,9.22514118,234.52353581014285
1508813234000.0,100600,43.00489851158133,-78.7901264767054,9.37261050140845,234.76841755929578
1508813235000.0,101500,43.004902557351365,-78.79019060908718,9.517184480555555,234.9794382876389
1508813236000.0,102500,43.00490558791176,-78.79025611917308,9.658051652054793,235.16188187273974
1508813237000.0,103500,43.004907579978884,-78.79032283310968,9.789582345945945,235.3068850906757
1508813238000.0,104500,43.00490846836747,-78.79039055576139,9.913374808,235.38900462280003
1508813239000.0,105600,43.00490809640168,-78.79045906248285,10.031298205263157,235.39329377250004
1508813240000.0,106500,43.00490640007931,-78.7905281829482,10.150313877922079,235.35542242480525
1508813241000.0,107500,43.00490331596798,-78.79059782215995,10.260537379487179,235.2679026501283
1508813242000.0,108500,43.004898797771475,-78.79066780700155,10.367795475949368,235.12709704696212
1508813243000.0,109600,43.00489284235017,-78.79073795865926,10.4633976575,234.94750958387507
1508813244000.0,110500,43.00488549090319,-78.79080809157021,10.54917595802469,234.74823909518526
1508813245000.0,111500,43.00487673216305,-78.79087808766253,10.635767739024391,234.51010813060984
1508813246000.0,112500,43.00486655500623,-78.79094784556742,10.718671597590362,234.22842706879527
1508813247000.0,113500,43.00485494368452,-78.79101717143007,10.800599745238097,233.9038393655953
1508813248000.0,114500,43.00484189883621,-78.7910859485855,10.88594307764706,233.5489610201177
1508813249000.0,115500,43.00482743017965,-78.79115406265943,10.963235995348839,233.1808713570931
1508813250000.0,116500,43.004811581905436,-78.79122146207197,11.041377282758623,232.7994831805748
1508813251000.0,117500,43.00479439110214,-78.79128806291284,11.114776620454547,232.3887020080683
1508813252000.0,118500,43.004775840596196,-78.79135375180991,11.194006444943822,231.9464983900001
1508813253000.0,119500,43.00475598135889,-78.79141838765024,11.256089484444447,231.45674896344454
1508813254000.0,120500,43.00473488760331,-78.79148181771687,11.315737841758244,230.96048578802208
1508813255000.0,121500,43.00471257848693,-78.79154397178807,11.37642366956522,230.43177246423923
1508813256000.0,122500,43.00468906681748,-78.79160472279466,11.436788963440863,229.8731308248388
1508813257000.0,123500,43.00466440845279,-78.79166398236252,11.494535825531917,229.2966648586171
1508813258000.0,124600,43.00463866455872,-78.79172172943876,11.548777258947371,228.7311505969475
1508813259000.0,125500,43.00461193219411,-78.79177806135026,11.593055704166671,228.1863220490626
1508813260000.0,126500,43.00458429229996,-78.79183305524664,11.631882696907219,227.64621501762895
1508813261000.0,127500,43.00455581836244,-78.79188675752408,11.664361455102044,227.12632608887765
1508813262000.0,128500,43.00452658638607,-78.79193924302696,11.692659591919195,226.62029622939406
1508813263000.0,129500,43.00449666398979,-78.7919905687154,11.713539421000005,226.12880166710013
1508813264000.0,130500,43.0044661325358,-78.79204079692198,11.726573288118818,225.65720006643576
1508813265000.0,131500,43.00443508936316,-78.79208998733264,11.728574775490202,225.19763447754914
1508813266000.0,132500,43.004403600942204,-78.79213817266472,11.725281185436899,224.7338035602914
1508813267000.0,133500,43.004371763532895,-78.79218542232191,11.71560522211539,224.29495717990397
1508813268000.0,134500,43.00433963457551,-78.79223176872017,11.699667962857148,223.86615320676202
1508813269000.0,135500,43.004307274466484,-78.79227726172938,11.678495057547176,223.45492968594354
1508813270000.0,136500,43.00427474517756,-78.79232192149479,11.650816669158884,223.05353389448612
1508813271000.0,137500,43.00424208991066,-78.79236578186344,11.623464542592599,222.66199645101864
1508813272000.0,138500,43.004209351465335,-78.79240890272541,11.589176537614684,222.31496666706434
1508813273000.0,139500,43.00417661105599,-78.79245130480733,11.544583438181824,221.94644378827286
1508813274000.0,140500,43.00414392942864,-78.79249297451463,11.497746932432436,221.57811276315326
1508813275000.0,141500,43.004111309623546,-78.79253392085208,11.453076799107148,221.20854836348227
1508813276000.0,142500,43.004078747813196,-78.79257413952051,11.409767072566376,220.8408856346019
1508813277000.0,143500,43.0040462332917,-78.79261365550445,11.368402550000004,220.491027778158
1508813278000.0,144500,43.00401376363215,-78.7926525042529,11.324447301739134,220.1647743192175
1508813279000.0,145500,43.00398137542043,-78.79269071096402,11.276569984482762,219.8547242819829
1508813280000.0,146500,43.00394911566401,-78.79272837564508,11.223252721367524,219.66145065564115
1508813281000.0,147500,43.00391703271317,-78.79276558419467,11.169086348305088,219.53585226025436
1508813282000.0,148500,43.003885156573126,-78.79280250969902,11.125158435294122,219.60335997235308
1508813283000.0,149500,43.00385353874938,-78.79283935975313,11.087423090000005,219.8360998892501
1508813284000.0,150500,43.00382233870686,-78.79287633714443,11.059497254545459,220.26239030338854
1508813285000.0,151500,43.00379166262606,-78.79291354891659,11.033609645901645,220.69698587467227
1508813286000.0,152500,43.003761501309484,-78.79295098336948,11.006472429268298,221.12109574560986
1508813287000.0,153500,43.0037318484875,-78.79298857694478,10.973961079032264,221.53718102185496
1508813288000.0,154500,43.0037026921195,-78.79302620756513,10.930520734400007,221.95082477368013
1508813289000.0,155500,43.00367400035896,-78.79306377318234,10.882406260317467,222.32278791039693
1508813290000.0,156500,43.00364576420032,-78.79310117471823,10.826474590551188,222.69801556464577
1508813291000.0,157500,43.00361798324904,-78.79313828165512,10.761079164062506,223.074161536797
1508813292000.0,158500,43.00359064879873,-78.79317501352644,10.692418153488378,223.45032664116292
1508813293000.0,159500,43.00356374944289,-78.79321131934893,10.619129516923083,223.8742341285386
1508813300000.0,166500,43.00353726332936,-78.79324723437246,10.5449778038168,224.63600028022913
1508813301000.0,167500,43.00351116818653,-78.79328274992342,10.479193437878793,225.18149770234862
1508813302000.0,168600,43.00348544448424,-78.79331796706923,10.420871302255645,225.45677877225577
1508813303000.0,169500,43.00346008619531,-78.79335295379202,10.367095770149259,225.77392706500015
1508813304000.0,170500,43.00343509649762,-78.79338777325117,10.320328860740746,226.10493042007423
1508813305000.0,171500,43.00341047714107,-78.79342251219379,10.282559380882358,226.43096424051487
1508813306000.0,172500,43.00338623096195,-78.79345725331653,10.251796385401464,226.7560272752556
1508813307000.0,173500,43.003362331911674,-78.79349206469733,10.225086165217396,227.06741019355087
1508813308000.0,174500,43.00333877564377,-78.79352696806308,10.198759046043168,227.38590904107926
1508813309000.0,175500,43.00331555960628,-78.79356194903002,10.170967381428575,227.7024830479287
1508813310000.0,176500,43.003292707988656,-78.79359698311231,10.14306432198582,228.06888401921998
1508813311000.0,177500,43.003270293582545,-78.79363202140802,10.112245951408454,228.54597885007055
1508813312000.0,178500,43.003248421443786,-78.79366698580853,10.085695465734268,229.16825920776236
1508813313000.0,179500,43.00322722140481,-78.79370173755233,10.063469888888893,229.93885879659734
1508813314000.0,180500,43.00320680222778,-78.79373613299651,10.054011772413796,230.790700046276
1508813315000.0,181500,43.003187258308586,-78.79377004317605,10.053430506849319,229.22060192267136
1508813316000.0,182500,43.00316866575364,-78.79380339705308,10.061053523809527,227.68842789054438
1508813317000.0,183500,43.003151056320604,-78.79383620743768,10.076078270270273,226.18829634398665
1508813318000.0,184500,43.003134393472685,-78.79386849969406,10.082855067114096,224.6876408544297
1508813319000.0,185500,43.00311861428343,-78.79390032564172,10.087542973333335,223.1939375351335
1508813320000.0,186500,43.003103693117986,-78.7939317383487,10.09267788741722,224.0922576176823
1508813321000.0,187500,43.00308962778123,-78.79396275128302,10.099404940789475,224.97892131756598
1508813322000.0,188600,43.00307640120215,-78.79399338066916,10.106349225490199,225.85372797562107
1508813323000.0,189500,43.00306399957794,-78.79402363177647,10.113445425324677,226.71548000175343
1508813324000.0,190500,43.00305240506214,-78.7940535155752,10.12044779354839,227.56810161464531
1508813325000.0,191500,43.00304161139335,-78.79408301682234,10.127668935897438,226.1106323062181
1508813326000.0,192500,43.00303161111933,-78.79411213680719,10.136431343949047,224.67160698356702
1508813327000.0,193500,43.00302240670174,-78.79414088302886,10.147453291139243,223.25517119544315
1508813328000.0,194500,43.003013991964124,-78.79416925468901,10.155643264150948,224.10808540176112
1508813329000.0,195500,43.00300633878631,-78.79419726920678,10.164325193750004,224.9549548680001
1508813330000.0,196500,43.002999437284615,-78.79422492429535,10.173047782608698,225.79291260173923
1508813331000.0,197500,43.00299325793058,-78.79425223425763,10.179765728395065,226.6171053017285
