"500.0","0.4637332","-0.31284395","0.30459675"
"520.0","0.46325052","-0.31190473","0.30387476"
"540.0","0.46252227","-0.3106912","0.3019954"
"559.0","0.46018565","-0.30874574","0.30190742"
"580.0","0.45951122","-0.30698252","0.2992544"
"600.0","0.45840567","-0.3068911","0.29829863"
"620.0","0.45769563","-0.30695817","0.29638565"
"640.0","0.45465615","-0.30575937","0.2969267"
"660.0","0.45412886","-0.30440506","0.29660156"
"680.0","0.4536597","-0.30263853","0.29575154"
"699.0","0.45242792","-0.30070034","0.29637128"
"720.0","0.45342028","-0.29962733","0.29732192"
"740.0","0.45291018","-0.2991777","0.2979618"
"760.0","0.45525312","-0.2979088","0.2974385"
"780.0","0.45515785","-0.29497078","0.29850432"
"800.0","0.45433006","-0.29275742","0.2965613"
"820.0","0.4530194","-0.29078063","0.29490548"
"839.0","0.45077232","-0.28826672","0.29091346"
"860.0","0.44724995","-0.2871354","0.2872004"
"880.0","0.4427057","-0.28463772","0.2831634"
"900.0","0.43885666","-0.28139704","0.27989808"
"920.0","0.43501088","-0.27982506","0.2755516"
"940.0","0.43161184","-0.27761942","0.27217734"
"960.0","0.42967528","-0.27705532","0.26856044"
"980.0","0.4272474","-0.27538154","0.26536214"
"1000.0","0.42529666","-0.27390814","0.26241034"
"1020.0","0.4224122","-0.2724231","0.2599318"
"1039.0","0.42179212","-0.27218848","0.25774065"
"1060.0","0.42193866","-0.27222353","0.25558195"
"1080.0","0.42218047","-0.2699759","0.25334704"
"1100.0","0.42333108","-0.2704665","0.2503133"
"1120.0","0.42273894","-0.27014416","0.24623275"
"1140.0","0.42060274","-0.26852694","0.24389958"
"1160.0","0.42109922","-0.2684933","0.24109009"
"1179.0","0.42048672","-0.26778683","0.23728664"
"1200.0","0.4186228","-0.2661464","0.23495471"
"1220.0","0.41785917","-0.26477766","0.23173694"
"1240.0","0.41599187","-0.26303726","0.22989276"
"1260.0","0.41416243","-0.26147807","0.2278488"
"1280.0","0.41230613","-0.25889567","0.22541955"
"1300.0","0.4114786","-0.25762418","0.22464496"
"1319.0","0.41043723","-0.25577906","0.22236024"
"1340.0","0.40728205","-0.25327015","0.21947944"
"1360.0","0.40487164","-0.2504663","0.21812405"
"1380.0","0.4040818","-0.24860145","0.21606043"
"1400.0","0.4027004","-0.24830644","0.21485013"
"1420.0","0.4016169","-0.2470769","0.21337688"
"1440.0","0.40087482","-0.24530451","0.21206449"
"1459.0","0.40022144","-0.24397048","0.20923617"
"1480.0","0.39809483","-0.24277663","0.20789249"
"1500.0","0.39744386","-0.24054775","0.20713054"
"1520.0","0.39683414","-0.2412385","0.20548688"
"1540.0","0.39749596","-0.2387378","0.20531644"
"1560.0","0.39711848","-0.23885562","0.20480035"
"1580.0","0.39703438","-0.23775934","0.20480186"
"1600.0","0.3958207","-0.23721004","0.20383886"
"1620.0","0.3954491","-0.23644748","0.20305265"
"1640.0","0.39575985","-0.23481925","0.2023169"
"1659.0","0.39557305","-0.23534615","0.20055582"
"1680.0","0.3924957","-0.23079492","0.19912803"
"1700.0","0.3881467","-0.22701345","0.19613539"
"1720.0","0.38431546","-0.22572538","0.19556221"
"1740.0","0.38545388","-0.22261326","0.19553791"
"1760.0","0.38764462","-0.22063969","0.20112123"
"1780.0","0.3882759","-0.2203755","0.20392013"
"1799.0","0.38494152","-0.21826261","0.20521502"
"1820.0","0.3823268","-0.2155393","0.20628145"
"1840.0","0.38056266","-0.21432811","0.20461504"
"1860.0","0.37826586","-0.21186148","0.20292896"
"1880.0","0.37647554","-0.21016417","0.20180182"
"1900.0","0.37395567","-0.20799686","0.19977582"
"1920.0","0.3715934","-0.20614937","0.19777544"
"1939.0","0.36771992","-0.20491962","0.19541757"
"1960.0","0.36416283","-0.20424902","0.19260998"
"1980.0","0.36261803","-0.20426027","0.18840893"
"2000.0","0.36004794","-0.20356247","0.18661188"
"2020.0","0.35783368","-0.20296365","0.18448682"
"2040.0","0.35509002","-0.20256883","0.1835554"
"2060.0","0.35270506","-0.20039998","0.18272062"
"2079.0","0.35106805","-0.19833048","0.18232952"
"2100.0","0.3506647","-0.19812033","0.18111187"
"2120.0","0.34879938","-0.19690223","0.18098432"
"2140.0","0.34847087","-0.19435872","0.1811004"
"2160.0","0.349235","-0.19242743","0.18080139"
"2180.0","0.35088733","-0.18969879","0.18131389"
"2200.0","0.3520034","-0.18698579","0.18046531"
"2220.0","0.35296386","-0.18429185","0.17897098"
"2240.0","0.35190603","-0.1818799","0.17731512"
"2260.0","0.351894","-0.179641","0.17493254"
"2279.0","0.349615","-0.17712279","0.17459087"
"2300.0","0.34948644","-0.17440467","0.17269441"
"2320.0","0.3458685","-0.17246415","0.17226094"
"2340.0","0.34413415","-0.17024432","0.17124563"
"2360.0","0.34172097","-0.1679476","0.16967091"
"2380.0","0.34050086","-0.16636136","0.16999106"
"2400.0","0.33826137","-0.16218506","0.1685051"
"2419.0","0.33795306","-0.15898463","0.16826858"
"2440.0","0.33750778","-0.1564607","0.16780373"
"2460.0","0.33668625","-0.1520194","0.16681722"
"2480.0","0.33844733","-0.1475228","0.16668813"
"2500.0","0.3384041","-0.1434757","0.1668502"
"2520.0","0.33838108","-0.14024532","0.16689594"
"2540.0","0.33704817","-0.1364961","0.16602246"
"2559.0","0.33417192","-0.13270912","0.16652586"
"2580.0","0.33196005","-0.13002557","0.16652222"
"2600.0","0.32835826","-0.12683293","0.1653766"
"2620.0","0.32465297","-0.12377827","0.16667522"
"2640.0","0.3218592","-0.12095388","0.16602784"
"2660.0","0.3191539","-0.11762361","0.16675471"
"2680.0","0.31545213","-0.115068495","0.16759144"
"2699.0","0.31527388","-0.112540156","0.16840898"
"2720.0","0.3146845","-0.10942946","0.16884793"
"2740.0","0.3150831","-0.10110431","0.16945119"
"2760.0","0.31661266","-0.09633979","0.17096844"
"2780.0","0.3168946","-0.09388609","0.1728196"
"2800.0","0.31986362","-0.091843665","0.1742155"
"2820.0","0.3198658","-0.08881295","0.17494442"
"2840.0","0.32025746","-0.08530838","0.17542669"
"2860.0","0.32035565","-0.082199335","0.17630906"
"2880.0","0.31815436","-0.07937984","0.17757551"
"2899.0","0.3194341","-0.07601144","0.17718063"
"2920.0","0.31786692","-0.073455386","0.17841972"
"2940.0","0.3175821","-0.07056711","0.17801262"
"2960.0","0.3158202","-0.068614274","0.17798007"
"2980.0","0.31313008","-0.065309204","0.17685567"
"3000.0","0.31065044","-0.06203416","0.17706738"
"3020.0","0.30847618","-0.05924299","0.17638505"
"3039.0","0.3077218","-0.056877274","0.17473212"
"3060.0","0.3070477","-0.055235386","0.17442796"
"3080.0","0.30699897","-0.05343121","0.17322782"
"3100.0","0.30570447","-0.053802554","0.17301017"
"3120.0","0.30755395","-0.05345504","0.17134713"
"3140.0","0.30779368","-0.054605763","0.1710409"
"3160.0","0.3081522","-0.054192234","0.17185119"
"3179.0","0.30764595","-0.052824773","0.17071693"
"3200.0","0.30845472","-0.05192315","0.17204984"
"3220.0","0.31186345","-0.052839033","0.17192508"
"3240.0","0.31254512","-0.05285534","0.17297846"
"3260.0","0.3142474","-0.053165562","0.17302907"
"3280.0","0.31461915","-0.053269736","0.17237341"
"3300.0","0.31437656","-0.05292539","0.17271055"
"3319.0","0.3163812","-0.052687764","0.170704"
"3340.0","0.31650627","-0.052352324","0.16898298"
"3360.0","0.31605774","-0.04975806","0.16826607"
"3380.0","0.31492394","-0.04693077","0.16594674"
"3400.0","0.31008482","-0.044332117","0.16260451"
"3420.0","0.3094064","-0.042161457","0.1640115"
"3440.0","0.31035936","-0.03953065","0.16269043"
"3460.0","0.31014857","-0.0328035","0.16496548"
"3480.0","0.3110648","-0.028127981","0.16767865"
"3500.0","0.31239548","-0.023622843","0.16902027"
"3519.0","0.313551","-0.021655228","0.17193666"
"3540.0","0.31774575","-0.021126453","0.17246048"
"3560.0","0.32171953","-0.02157532","0.17333518"
"3580.0","0.32871392","-0.023585944","0.1770765"
"3600.0","0.33089685","-0.022753514","0.17904812"
