"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1529266146756","258874958205087","-2.8579712","8.584595","-79.17175"
"20.0","1529266146756","258874978346688","-3.2745361","9.002686","-78.76587"
"40.0","1529266146765","258874998488290","-3.3462524","9.216309","-79.115295"
"60.0","1529266146787","258875018629891","-3.892517","9.210205","-79.88434"
"80.0","1529266146807","258875038771493","-4.460144","8.833313","-80.2536"
"100.0","1529266146825","258875058913094","-3.4042358","9.40094","-79.85687"
"120.0","1529266146849","258875079054696","-2.597046","9.67865","-79.4281"
"140.0","1529266146867","258875099196298","-2.935791","9.341431","-79.4281"
"161.0","1529266146886","258875119337899","-3.2089233","9.976196","-78.982544"
"181.0","1529266146904","258875139479501","-2.8793335","10.336304","-78.23334"
"201.0","1529266146923","258875159621102","-2.4276733","10.186768","-77.94037"
"221.0","1529266146943","258875179762704","-2.8305054","10.78949","-77.54669"
"241.0","1529266146962","258875199904305","-2.7954102","11.512756","-77.7832"
"261.0","1529266146982","258875220045907","-2.597046","11.711121","-78.10516"
"281.0","1529266147002","258875240187509","-2.4871826","10.9375","-78.64227"
"302.0","1529266147022","258875260329110","-2.5421143","10.638428","-78.819275"
"322.0","1529266147041","258875280470712","-2.597046","10.694885","-78.76587"
"342.0","1529266147062","258875300612313","-1.6372681","10.453796","-78.2959"
"362.0","1529266147083","258875320753915","-1.7364502","9.12323","-79.307556"
"382.0","1529266147102","258875340895516","-1.9195557","8.66394","-79.75769"
"402.0","1529266147121","258875361037118","-4.258728","8.92334","-78.489685"
"422.0","1529266147141","258875381178719","-4.170227","9.002686","-78.36456"
"443.0","1529266147160","258875401320321","-3.9520264","9.002686","-78.43628"
"463.0","1529266147180","258875421461923","-4.371643","8.024597","-78.57056"
"483.0","1529266147199","258875441603524","-5.319214","8.102417","-78.601074"
"503.0","1529266147219","258875461745126","-5.4763794","8.155823","-78.601074"
"523.0","1529266147239","258875481886727","-5.178833","6.9595337","-78.30963"
"543.0","1529266147259","258875502028329","-5.444336","6.4941406","-78.86658"
"563.0","1529266147279","258875522169930","-5.4763794","6.462097","-78.93219"
"584.0","1529266147302","258875542311532","-7.2280884","5.029297","-77.84424"
"604.0","1529266147318","258875562453134","-7.6644897","3.9627075","-78.089905"
"624.0","1529266147338","258875582594735","-7.6782227","3.9215088","-78.10516"
"644.0","1529266147358","258875602736337","-8.352661","4.258728","-78.43475"
"664.0","1529266147397","258875622877938","-7.170105","2.3971558","-77.60925"
