"timestamp","system_time","lat","lon","speed","bearing","provider"
"1529266146191","1529266147076","43.0137683","-78.8281823","0.0","0.0","network"
"1529266158000","1529266157988","43.01274787","-78.82191306","1.5","356.1","gps"
"1529266159000","1529266158900","43.01275631","-78.8218803","1.5","33.2","gps"
"1529266160000","1529266160031","43.01274968","-78.82184094","1.5","98.9","gps"
"1529266161000","1529266160990","43.01274104","-78.82181046","1.5","118.0","gps"
"1529266162000","1529266161988","43.01272616","-78.82178912","1.75","141.3","gps"
"1529266163000","1529266162990","43.01270754","-78.82177466","1.75","161.8","gps"
"1529266164000","1529266164154","43.01267827","-78.82176748","2.75","174.1","gps"
"1529266165000","1529266165154","43.01264573","-78.82176857","3.0","181.7","gps"
"1529266166000","1529266166167","43.01261737","-78.82177283","3.0","186.8","gps"
"1529266167000","1529266167154","43.01259035","-78.8217765","2.75","188.9","gps"
"1529266168000","1529266167985","43.01256911","-78.82178064","2.5","188.5","gps"
"1529266169000","1529266168989","43.01254959","-78.82178791","2.5","187.7","gps"
"1529266170000","1529266169989","43.0125306","-78.82179556","2.5","187.1","gps"
"1529266171000","1529266170988","43.01251203","-78.821801","2.25","186.1","gps"
"1529266172000","1529266171990","43.0125015","-78.82180496","1.5","185.1","gps"
"1529266173000","1529266172985","43.01248933","-78.82181107","1.5","191.3","gps"
"1529266174000","1529266173989","43.0124741","-78.82182449","1.75","205.3","gps"
"1529266175000","1529266174989","43.01246266","-78.82184719","2.0","224.5","gps"
"1529266176000","1529266175988","43.01245434","-78.82188331","2.75","242.1","gps"
"1529266177000","1529266176989","43.0124553","-78.82192409","2.75","261.3","gps"
"1529266178000","1529266178010","43.01246248","-78.82196413","2.75","275.7","gps"
"1529266179000","1529266178988","43.01247087","-78.82199986","2.75","280.9","gps"
"1529266180000","1529266179987","43.01247627","-78.82202996","2.25","279.8","gps"
"1529266181000","1529266180986","43.0124777","-78.82205194","2.0","274.6","gps"
"1529266184000","1529266183984","43.0124801","-78.82203788","0.0","0.0","gps"
"1529266244000","1529266243991","43.01247642","-78.82206388","1.25","272.9","gps"
"1529266245000","1529266244996","43.01247613","-78.82209147","2.0","269.4","gps"
"1529266246000","1529266245880","43.01247594","-78.82211657","2.0","269.4","gps"
"1529266247000","1529266246932","43.0124718","-78.82219086","4.0","264.5","gps"
"1529266248000","1529266247880","43.01245188","-78.82227242","6.25","254.3","gps"
"1529266249000","1529266248990","43.01232648","-78.82235982","8.0","215.8","gps"
"1529266250000","1529266249991","43.01223836","-78.82239041","9.25","199.1","gps"
"1529266251000","1529266250995","43.0121211","-78.82238419","11.25","183.4","gps"
"1529266252000","1529266251989","43.01200971","-78.82238713","12.25","181.7","gps"
"1529266253000","1529266252989","43.01188885","-78.82238439","13.5","181.5","gps"
"1529266254000","1529266254007","43.01176266","-78.82240026","14.5","181.5","gps"
"1529266255000","1529266254998","43.01163919","-78.82240208","15.0","180.9","gps"
"1529266256000","1529266255986","43.01150486","-78.82241295","14.75","180.7","gps"
"1529266257000","1529266256988","43.01137344","-78.82242428","14.25","181.0","gps"
"1529266258000","1529266257999","43.01125961","-78.82243353","13.5","180.7","gps"
"1529266259000","1529266258988","43.01113344","-78.82242978","13.25","180.3","gps"
"1529266260000","1529266259986","43.01102271","-78.82242614","13.0","179.9","gps"
"1529266261000","1529266260988","43.01090664","-78.82243497","13.5","181.2","gps"
"1529266262000","1529266261990","43.01078727","-78.82245296","13.75","180.8","gps"
"1529266263000","1529266262988","43.01066501","-78.82246481","14.0","180.5","gps"
"1529266264000","1529266263989","43.01053351","-78.82245805","14.5","180.2","gps"
"1529266265000","1529266264990","43.01040307","-78.82246214","14.75","180.5","gps"
"1529266266000","1529266265902","43.01028478","-78.82247287","14.0","180.8","gps"
"1529266267000","1529266266906","43.01016249","-78.82248033","13.25","182.0","gps"
"1529266268000","1529266267906","43.01006308","-78.82247281","12.0","180.7","gps"
"1529266269000","1529266269172","43.00996399","-78.82247589","11.5","180.6","gps"
"1529266270000","1529266269988","43.00986455","-78.82247715","10.75","180.5","gps"
"1529266271000","1529266270989","43.0097868","-78.8224748","9.0","180.1","gps"
"1529266272000","1529266271992","43.00971077","-78.82247464","8.0","180.1","gps"
"1529266273000","1529266272995","43.00963956","-78.82247897","7.25","180.4","gps"
"1529266274000","1529266273993","43.00957355","-78.82248535","6.75","180.7","gps"
"1529266275000","1529266274996","43.00951568","-78.82248268","6.75","179.9","gps"
"1529266276000","1529266275985","43.0094635","-78.8224755","6.0","179.4","gps"
"1529266277000","1529266276990","43.00941191","-78.82247456","5.5","180.0","gps"
"1529266278000","1529266277986","43.00936077","-78.82247372","5.25","180.8","gps"
"1529266279000","1529266278988","43.00931285","-78.8224696","5.25","180.5","gps"
