"timestamp","system_time","lat","lon","speed","bearing","provider"
"1529265095494","1529265096296","43.0137683","-78.8281823","0.0","0.0","network"
"1529265109000","1529265109032","43.0138075","-78.81836971","0.5","246.5","gps"
"1529265110000","1529265110033","43.01383396","-78.81835738","0.5","246.5","gps"
"1529265111000","1529265110987","43.01385367","-78.81831113","0.0","0.0","gps"
"1529265112000","1529265112006","43.01387345","-78.8182982","0.0","0.0","gps"
"1529265113000","1529265112988","43.01388669","-78.81828381","0.0","0.0","gps"
"1529265114000","1529265113988","43.01389733","-78.81828704","0.0","0.0","gps"
"1529265115000","1529265114902","43.01390792","-78.81830076","0.0","0.0","gps"
"1529265116000","1529265115903","43.01391043","-78.8183127","0.0","0.0","gps"
"1529265121000","1529265120985","43.01391055","-78.81828944","0.0","0.0","gps"
"1529265123000","1529265122986","43.01391024","-78.81827517","0.0","0.0","gps"
"1529265140000","1529265139989","43.01392241","-78.81827933","1.0","349.5","gps"
"1529265141000","1529265140990","43.01394143","-78.81828634","1.5","336.1","gps"
"1529265142000","1529265141989","43.01395697","-78.81831338","2.0","322.5","gps"
"1529265143000","1529265142989","43.01396844","-78.81835268","2.75","300.8","gps"
"1529265144000","1529265143985","43.01397878","-78.81839761","2.75","290.6","gps"
"1529265145000","1529265144988","43.01399327","-78.81844024","2.75","295.5","gps"
"1529265146000","1529265146003","43.01401989","-78.81847413","3.0","316.9","gps"
"1529265147000","1529265146989","43.01405429","-78.8184923","3.25","338.3","gps"
"1529265148000","1529265147990","43.01410879","-78.81850399","5.0","351.4","gps"
"1529265149000","1529265148988","43.01422469","-78.81851463","7.5","2.7","gps"
"1529265150000","1529265149991","43.01428366","-78.81849338","8.0","4.1","gps"
"1529265151000","1529265150989","43.01437311","-78.81849143","9.5","1.4","gps"
"1529265152000","1529265151998","43.01446498","-78.81848907","10.0","1.2","gps"
"1529265153000","1529265152987","43.0145605","-78.81850989","10.5","355.8","gps"
"1529265154000","1529265153984","43.01468069","-78.81848316","11.5","0.3","gps"
"1529265155000","1529265154908","43.01479362","-78.81848036","11.0","359.6","gps"
"1529265156000","1529265155904","43.0149108","-78.81847875","11.25","359.8","gps"
"1529265157000","1529265156899","43.0150389","-78.81847676","12.0","358.6","gps"
"1529265158000","1529265157988","43.01515854","-78.8184657","12.5","359.8","gps"
"1529265159000","1529265158987","43.01526845","-78.81846724","12.25","0.6","gps"
"1529265160000","1529265159988","43.01536759","-78.81846863","12.0","0.1","gps"
"1529265161000","1529265160992","43.01547001","-78.81845868","11.5","0.6","gps"
"1529265162000","1529265161985","43.01555976","-78.8184559","11.0","0.8","gps"
"1529265163000","1529265162986","43.01565234","-78.8184423","10.0","1.4","gps"
"1529265164000","1529265163986","43.01573635","-78.81843591","8.5","4.8","gps"
"1529265165000","1529265164989","43.015796","-78.81842553","7.0","9.9","gps"
"1529265166000","1529265165989","43.01584135","-78.81841948","5.75","6.1","gps"
"1529265167000","1529265166989","43.01589177","-78.81841617","5.5","5.0","gps"
"1529265168000","1529265167989","43.01590603","-78.81841453","3.5","0.7","gps"
"1529265169000","1529265168990","43.01594472","-78.81841583","3.75","0.0","gps"
"1529265170000","1529265170008","43.01597882","-78.8184265","4.5","355.6","gps"
"1529265171000","1529265170988","43.01604972","-78.81843191","6.0","354.6","gps"
"1529265172000","1529265171989","43.0161053","-78.81843237","6.0","357.1","gps"
"1529265173000","1529265172990","43.01616642","-78.81843612","6.5","0.5","gps"
"1529265174000","1529265173990","43.0162609","-78.81843685","8.5","0.3","gps"
"1529265175000","1529265174901","43.01634515","-78.81844751","9.5","357.7","gps"
"1529265176000","1529265175906","43.01642738","-78.81843113","9.5","1.1","gps"
"1529265177000","1529265176898","43.01652915","-78.81841636","10.25","3.1","gps"
"1529265178000","1529265177984","43.01660819","-78.81840541","9.75","5.0","gps"
"1529265179000","1529265178987","43.01669174","-78.8183925","8.75","7.1","gps"
"1529265180000","1529265179988","43.01676231","-78.81837977","8.0","14.0","gps"
"1529265181000","1529265180984","43.01681198","-78.81835176","6.5","20.7","gps"
"1529265182000","1529265181991","43.01685025","-78.81830886","5.5","39.6","gps"
"1529265183000","1529265182988","43.01686153","-78.81823002","5.0","69.6","gps"
"1529265184000","1529265183988","43.01685634","-78.81812884","6.0","81.4","gps"
"1529265185000","1529265184989","43.01684173","-78.8180149","7.5","88.6","gps"
"1529265186000","1529265185989","43.01685287","-78.81795099","7.5","89.0","gps"
"1529265187000","1529265186991","43.01684844","-78.81785008","7.75","91.5","gps"
"1529265188000","1529265187988","43.01687921","-78.81776457","7.75","83.8","gps"
"1529265189000","1529265188991","43.01682503","-78.81775278","5.0","112.8","gps"
"1529265190000","1529265189990","43.01677002","-78.81773382","4.5","126.6","gps"
"1529265191000","1529265190990","43.01674054","-78.8176881","4.0","142.1","gps"
"1529265192000","1529265191988","43.01671161","-78.81765183","4.25","151.9","gps"
"1529265193000","1529265192989","43.01665219","-78.81767317","5.0","184.6","gps"
"1529265194000","1529265194011","43.01660167","-78.8176547","6.0","183.6","gps"
"1529265195000","1529265194908","43.01653813","-78.81766378","6.75","184.5","gps"
"1529265196000","1529265195899","43.01648807","-78.81770118","7.0","187.9","gps"
"1529265197000","1529265196905","43.01642687","-78.81769663","7.5","184.2","gps"
"1529265198000","1529265197989","43.01637082","-78.81771479","7.5","180.7","gps"
"1529265199000","1529265198988","43.01630741","-78.81771002","7.5","179.3","gps"
"1529265200000","1529265199988","43.01625682","-78.81771972","7.25","181.1","gps"
"1529265201000","1529265200986","43.01617203","-78.81770742","8.0","180.6","gps"
"1529265202000","1529265201989","43.01609502","-78.81769874","8.0","181.7","gps"
"1529265203000","1529265203004","43.01602434","-78.81770181","7.75","182.3","gps"
"1529265204000","1529265203987","43.01595817","-78.81769323","7.5","182.5","gps"
"1529265205000","1529265204990","43.01587866","-78.81768896","7.5","182.6","gps"
"1529265206000","1529265205993","43.01582423","-78.81770408","7.25","182.4","gps"
"1529265207000","1529265206989","43.01574917","-78.81770496","7.25","183.1","gps"
