"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1529265096069","257824274346803","638.678","352.39716","-129.71039"
"20.0","1529265096070","257824294488405","639.0732","352.03094","-129.08478"
"40.0","1529265096081","257824314630006","639.52484","351.39923","-128.9978"
"60.0","1529265096100","257824334771608","639.1815","351.2268","-129.33197"
"80.0","1529265096121","257824354913210","639.11285","351.326","-130.09186"
"100.0","1529265096143","257824375054811","639.35547","351.5686","-130.48553"
"120.0","1529265096160","257824395196413","639.25934","351.08948","-129.27246"
"140.0","1529265096180","257824415338014","639.77966","352.50244","-128.9154"
"161.0","1529265096200","257824435479616","640.20233","353.77045","-129.32892"
"181.0","1529265096220","257824455621217","640.83405","352.71454","-129.53339"
"201.0","1529265096242","257824475762819","639.58435","352.40326","-128.91388"
"221.0","1529265096259","257824495904421","638.678","352.58484","-128.50189"
"241.0","1529265096279","257824516046022","638.562","352.69928","-128.38898"
"261.0","1529265096299","257824536187624","639.2212","352.7542","-128.79944"
"281.0","1529265096318","257824556329225","639.52484","352.7542","-128.9978"
"302.0","1529265096337","257824576470827","639.52484","353.50647","-129.24194"
"322.0","1529265096357","257824596612428","638.4918","353.77045","-128.32031"
"342.0","1529265096377","257824616754030","638.16986","353.77045","-128.00598"
"362.0","1529265096397","257824636895631","639.11896","352.81982","-127.34375"
"382.0","1529265096417","257824657037233","638.2431","351.47247","-128.53546"
"402.0","1529265096436","257824677178835","638.0005","351.22986","-128.83301"
"422.0","1529265096456","257824697320436","638.8733","350.93842","-129.1153"
"443.0","1529265096476","257824717462038","639.90936","349.99695","-130.03387"
"463.0","1529265096496","257824737603639","640.03296","349.87488","-130.15442"
"483.0","1529265096515","257824757745241","638.1668","351.42975","-129.54712"
"503.0","1529265096535","257824777886842","640.3839","350.45624","-128.71704"
"523.0","1529265096555","257824798028444","640.5411","350.383","-128.66669"
"543.0","1529265096574","257824818170046","640.20844","351.70746","-128.01971"
"563.0","1529265096594","257824838311647","639.357","351.90582","-130.47638"
"584.0","1529265096637","257824858453249","639.36615","351.89514","-130.43976"
"604.0","1529265096654","257824878594850","639.9948","351.2787","-127.90222"
"624.0","1529265096673","257824898736452","639.0167","352.58484","-129.49371"
"644.0","1529265096694","257824918878053","639.04114","352.53296","-129.49371"
"664.0","1529265096713","257824939019655","639.4028","351.95465","-129.35028"
"684.0","1529265096732","257824959161256","639.8636","352.41547","-128.00598"
"704.0","1529265096754","257824979302858","639.7705","352.2766","-128.23029"
"725.0","1529265096773","257824999444460","639.1327","351.29395","-129.60663"
"745.0","1529265096793","257825019586061","638.84735","350.72174","-129.32892"
"765.0","1529265096812","257825039727663","638.9786","350.78735","-129.19922"
"785.0","1529265096831","257825059869264","639.37836","350.8423","-129.1626"
"805.0","1529265096851","257825080010866","638.84735","350.04425","-130.97992"
"825.0","1529265096872","257825100152467","639.01825","349.87183","-130.39246"
"845.0","1529265096892","257825120294069","639.6637","349.41254","-128.98254"
"866.0","1529265096911","257825140435671","640.03296","349.53613","-129.8233"
"886.0","1529265096930","257825160577272","639.3982","349.42932","-130.0293"
"906.0","1529265096950","257825180718874","638.16833","349.47815","-130.20935"
"926.0","1529265096970","257825200860475","638.5086","350.04425","-129.65851"
"946.0","1529265096989","257825221002077","638.7604","350.04425","-129.16565"
"966.0","1529265097009","257825241143678","639.8483","349.9115","-127.948"
"986.0","1529265097030","257825261285280","640.8798","349.7055","-127.345276"
"1007.0","1529265097049","257825281426881","641.67786","348.6145","-127.13165"
"1027.0","1529265097069","257825301568483","644.4107","348.37952","-126.997375"
"1047.0","1529265097088","257825321710085","646.4676","349.87488","-127.18048"
