"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"0.0","1529007088223","122926530524","-0.16766357","3.925537","8.077866"
"5.0","1529007088224","122931565925","-0.36053467","4.0966797","8.195297"
"10.0","1529007088224","122936601325","-0.4192047","4.325226","8.453751"
"15.0","1529007088224","122941636725","-0.40263367","4.4735565","8.532211"
"20.0","1529007088225","122946672126","-0.35665894","4.6377563","8.531143"
"25.0","1529007088225","122951707526","-0.2761078","4.654022","8.573898"
"30.0","1529007088225","122956742927","-0.28250122","4.604767","8.794586"
"35.0","1529007088225","122961778327","-0.31332397","4.5400696","8.967133"
"40.0","1529007088225","122966813727","-0.35183716","4.453598","8.907852"
"45.0","1529007088305","122971849128","-0.40014648","4.3187103","8.958984"
"50.0","1529007088306","122976884528","-0.4644165","4.3269653","8.919922"
"55.0","1529007088306","122981919929","-0.4644165","4.41951","9.035034"
"60.0","1529007088306","122986955329","-0.42251587","4.4645233","9.133575"
"65.0","1529007088306","122991990729","-0.43415833","4.566284","9.146637"
"70.0","1529007088306","122997026130","-0.33473206","4.527878","9.103622"
"75.0","1529007088306","123002061530","-0.3171692","4.48999","9.088638"
"80.0","1529007088307","123007096931","-0.277359","4.414322","9.0125885"
"85.0","1529007088307","123012132331","-0.28790283","4.33136","9.034119"
"90.0","1529007088307","123017167731","-0.29463196","4.257141","9.19043"
"95.0","1529007088307","123022203132","-0.20384216","4.2609406","9.045944"
"100.0","1529007088307","123027238532","-0.13192749","4.2787323","8.937134"
"105.0","1529007088307","123032273933","-0.06652832","4.2667084","8.865158"
"110.0","1529007088307","123037309333","-0.03929138","4.260147","8.789505"
"115.0","1529007088307","123042344733","5.493164E-4","4.2830048","8.835205"
"120.0","1529007088384","123047366512","-0.036331177","4.206009","8.867538"
"125.0","1529007088384","123052401912","-0.066345215","4.1596985","8.864258"
"130.0","1529007088461","123057437312","0.012832642","4.279297","8.957413"
"135.0","1529007088461","123062472713","0.062072754","4.287842","8.868271"
"140.0","1529007088462","123067508113","0.060455322","4.3024445","8.819046"
"146.0","1529007088462","123072543514","0.061691284","4.2700195","8.815338"
"151.0","1529007088462","123077578914","0.14179993","4.2668915","8.842377"
"156.0","1529007088462","123082614314","0.20695496","4.252716","8.842377"
"161.0","1529007088462","123087649715","0.28346252","4.2756653","8.953201"
"166.0","1529007088462","123092685115","0.36891174","4.325287","9.086212"
"171.0","1529007088462","123097720516","0.41296387","4.3207855","9.230896"
"176.0","1529007088462","123102755916","0.44667053","4.2990723","9.296112"
"181.0","1529007088463","123107791316","0.4984436","4.3270416","9.269623"
"186.0","1529007088463","123112826717","0.53167725","4.3591766","9.209946"
"191.0","1529007088463","123117862117","0.54319763","4.383087","9.134705"
"196.0","1529007088463","123122897518","0.5673065","4.412689","9.038162"
"201.0","1529007088539","123127932918","0.53086853","4.395691","8.95726"
"206.0","1529007088539","123132968318","0.46298218","4.403305","8.873093"
"211.0","1529007088539","123138003719","0.4332428","4.3997498","8.77417"
"216.0","1529007088539","123143039119","0.39938354","4.3638","8.747559"
"221.0","1529007088540","123148074519","0.3696289","4.365387","8.752182"
"226.0","1529007088540","123153109920","0.31784058","4.384735","8.740082"
"231.0","1529007088540","123158145320","0.28778076","4.389801","8.67868"
"236.0","1529007088540","123163180721","0.34144592","4.386322","8.598541"
"241.0","1529007088540","123168216121","0.40115356","4.396057","8.550446"
"246.0","1529007088540","123173251521","0.44380188","4.4334564","8.470062"
"251.0","1529007088541","123178286922","0.5009308","4.4673004","8.457794"
"256.0","1529007088541","123183322322","0.5704193","4.4280853","8.522949"
"261.0","1529007088541","123188357723","0.60498047","4.3927","8.519028"
"266.0","1529007088541","123193393123","0.57151794","4.348694","8.526001"
"271.0","1529007088541","123198428523","0.51205444","4.3347473","8.716904"
"276.0","1529007088541","123203463924","0.34996033","4.2796783","8.981644"
"281.0","1529007088542","123208499324","0.19737244","4.268921","9.115021"
"287.0","1529007088542","123213534725","0.051651","4.2729797","9.298767"
"292.0","1529007088542","123218570125","0.00869751","4.3483124","9.443802"
"297.0","1529007088542","123223605525","-0.014694214","4.363846","9.535522"
"302.0","1529007088542","123228640926","-0.029281616","4.435486","9.481384"
"307.0","1529007088543","123233676326","0.0076141357","4.429199","9.539871"
"312.0","1529007088543","123238711727","0.040985107","4.4921722","9.4500885"
"317.0","1529007088543","123243747127","0.11268616","4.482956","9.399094"
"322.0","1529007088543","123248782527","0.18313599","4.384598","9.326614"
"327.0","1529007088544","123253817928","0.27972412","4.355438","9.172348"
