"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1529007088543","123233676326","-56.510925","-23.628235","-127.352905"
"20.0","1529007088544","123253817928","-56.108093","-22.155762","-128.00598"
"40.0","1529007088545","123273959529","-56.484985","-22.44873","-128.12805"
"60.0","1529007088565","123294101131","-57.499695","-23.036194","-128.45917"
"80.0","1529007088586","123314242732","-57.122803","-22.155762","-128.3371"
"100.0","1529007088607","123334384334","-56.82373","-22.25647","-128.23792"
"120.0","1529007088627","123354525936","-56.471252","-22.338867","-128.05634"
"140.0","1529007088645","123374667537","-57.292175","-21.98639","-128.17078"
"161.0","1529007088664","123394809139","-57.409668","-22.103882","-127.94342"
"181.0","1529007088687","123414950740","-57.09381","-22.265625","-127.568054"
"201.0","1529007088703","123435092342","-56.108093","-22.155762","-127.67639"
"221.0","1529007088730","123455233943","-57.043457","-22.29004","-128.06549"
"241.0","1529007088744","123475375545","-57.93152","-21.948242","-128.26538"
"261.0","1529007088764","123495517146","-57.122803","-21.139526","-127.67639"
"281.0","1529007088783","123515658748","-57.273865","-20.689392","-128.11432"
"302.0","1529007088803","123535800350","-57.08008","-20.507813","-128.29285"
"322.0","1529007088825","123555941951","-56.61621","-20.970154","-127.84119"
"342.0","1529007088841","123576083553","-57.36847","-19.883728","-128.7384"
"362.0","1529007088862","123596225154","-57.63092","-18.769836","-128.49884"
"382.0","1529007088882","123616366756","-57.122803","-18.769836","-127.345276"
"402.0","1529007088901","123636508357","-57.122803","-18.954468","-128.42407"
"422.0","1529007088922","123656649959","-57.03125","-19.387817","-129.7821"
"443.0","1529007088941","123676791561","-56.954956","-19.615173","-130.15442"
"463.0","1529007088961","123696933162","-56.45294","-19.715881","-129.66461"
"483.0","1529007088981","123717074764","-56.715393","-19.58313","-129.72412"
"503.0","1529007089002","123737216365","-57.122803","-19.4458","-129.98962"
"523.0","1529007089020","123757357967","-57.66754","-17.814636","-129.45709"
"543.0","1529007089041","123777499568","-56.21643","-17.346191","-128.73383"
"563.0","1529007089060","123797641170","-55.26123","-17.584229","-128.50189"
"584.0","1529007089079","123817782771","-55.61371","-18.171692","-129.0741"
"604.0","1529007089100","123837924373","-55.888367","-18.55011","-129.44336"
"624.0","1529007089120","123858065975","-55.93872","-18.600464","-129.49371"
"644.0","1529007089215","123878207576","-55.8136","-18.475342","-129.12445"
"664.0","1529007089218","123898349178","-57.156372","-17.800903","-129.11987"
"684.0","1529007089222","123918490779","-57.63092","-17.584229","-129.1626"
