"timestamp","system_time","lat","lon","speed","bearing","provider"
"1508970651453","1508970604972","43.003532124651855","-78.78760152983045","4.9871497","0.0","gps"
"1508970652453","1508970605997","43.00359972468662","-78.78765187125515","4.8398504","0.0","gps"
"1508970653445","1508970606971","43.00352697343981","-78.7877168744955","5.0465765","0.0","gps"
"1508970654000","1508970607968","43.003535727360614","-78.78776177579698","5.6088114","0.0","gps"
"1508970655000","1508970608529","43.00352451152436","-78.78779655096193","6.033054","0.0","gps"
"1508970656000","1508970609559","43.00347619519408","-78.7878533649245","7.177265","268.57312","gps"
"1508970657000","1508970610525","43.00347663152391","-78.78795144384748","8.104032","269.4205","gps"
"1508970658000","1508970611556","43.00351047550084","-78.78808434526496","8.8824","269.1552","gps"
"1508970659000","1508970612522","43.003527631423175","-78.78819555222678","9.000935","269.82925","gps"
"1508970660000","1508970613553","43.0035279300073","-78.78830445159497","8.701999","270.72723","gps"
"1508970661000","1508970614523","43.00352667802162","-78.78840718771757","8.204486","270.09097","gps"
"1508970662000","1508970615527","43.003528872952344","-78.78850733566517","7.861746","268.8674","gps"
"1508970663000","1508970616559","43.003529444951546","-78.78860132491276","7.3433247","269.70718","gps"
"1508970664000","1508970617531","43.00353067671842","-78.78869250704393","6.9492073","269.7489","gps"
"1508970665000","1508970618541","43.00353090523977","-78.7887743624665","6.1946964","270.2417","gps"
"1508970666000","1508970619539","43.003525080005836","-78.78884850352328","5.5179186","266.2608","gps"
"1508970667000","1508970620521","43.003520873131045","-78.78891409214631","4.6962614","264.3413","gps"
"1508970668000","1508970621554","43.00351501036982","-78.78896801827779","4.0661974","261.90332","gps"
"1508970669000","1508970622524","43.00351091558719","-78.78901221432923","3.230304","267.75293","gps"
"1508970670000","1508970623523","43.00351250065917","-78.78904624520423","2.4027672","276.97208","gps"
"1508970671000","1508970624525","43.00352236883752","-78.78906656086879","1.9001746","311.14484","gps"
"1508970672000","1508970625554","43.00353903756972","-78.7890809451477","2.388784","346.7527","gps"
"1508970673000","1508970626522","43.00356650239095","-78.78908603940927","3.0834994","359.6463","gps"
"1508970674000","1508970627554","43.00359920989801","-78.78908302115906","3.6431012","6.6634507","gps"
"1508970675000","1508970628522","43.00363635671476","-78.78907816034317","3.9972415","7.4681706","gps"
"1508970676000","1508970629528","43.003679604895886","-78.7890716177795","4.942869","5.785893","gps"
"1508970677000","1508970630562","43.00373297710879","-78.78906271249963","6.269424","4.2211785","gps"
"1508970678000","1508970631540","43.00379554946064","-78.78906050999464","7.1844616","1.320376","gps"
"1508970679000","1508970632552","43.00386078897368","-78.78905223161352","7.18845","359.0321","gps"
"1508970680000","1508970633543","43.003923272010816","-78.78904506099417","6.7539277","1.255338","gps"
"1508970681000","1508970634521","43.00398263825842","-78.78903855096911","6.1714597","1.6048777","gps"
"1508970682000","1508970635552","43.004035866049996","-78.7890325556699","5.522062","359.94748","gps"
"1508970683000","1508970636556","43.00408065446425","-78.78903180568115","4.455435","357.65857","gps"
"1508970684000","1508970637523","43.00411766408654","-78.78903317090406","3.6382334","355.70224","gps"
"1508970685000","1508970638554","43.00414649255224","-78.78903976894725","2.7194624","341.25638","gps"
"1508970686000","1508970639555","43.0041688054605","-78.78905871330474","3.2039902","306.0937","gps"
"1508970687000","1508970640525","43.00418558720519","-78.78910111199468","4.3480873","284.2022","gps"
"1508970688000","1508970641526","43.0041982140978","-78.78916647655446","5.294832","280.5801","gps"
"1508970689000","1508970642530","43.00420549075591","-78.7892472156303","6.0533533","270.86102","gps"
"1508970690000","1508970643551","43.00420281052082","-78.78933076905992","5.83096","264.45364","gps"
"1508970691000","1508970644554","43.00419638481266","-78.78939934459336","4.5498495","260.72424","gps"
"1508970692000","1508970645525","43.00419186848409","-78.78945653529864","3.6948981","265.838","gps"
"1508970693000","1508970646520","43.00419953806992","-78.78949797991713","3.5417187","294.0916","gps"
"1508970694000","1508970647523","43.00422259111237","-78.78953703762572","4.8525476","317.5357","gps"
"1508970695000","1508970648559","43.00426862282715","-78.7895674771387","6.4471264","340.51913","gps"
"1508970696000","1508970649525","43.004333899344076","-78.7895868983558","7.7564106","350.4831","gps"
"1508970697000","1508970650524","43.00441296899284","-78.78960008388233","9.395086","351.2216","gps"
"1508970698000","1508970651524","43.00450135079784","-78.78961421696347","9.663757","354.94647","gps"
"1508970699000","1508970652521","43.004597062642986","-78.78962035400392","10.360978","356.60202","gps"
"1508970700000","1508970653530","43.00469620262061","-78.78962270240801","10.506452","358.76788","gps"
"1508970701000","1508970654533","43.00479401772254","-78.78962244414394","10.01695","359.40134","gps"
"1508970702000","1508970655534","43.004881638493934","-78.78962151443987","8.890747","359.3375","gps"
"1508970703000","1508970656551","43.00495833723988","-78.78961985850601","7.740766","359.26465","gps"
"1508970704000","1508970657521","43.00502345050438","-78.7896169795179","6.2319436","359.3119","gps"
"1508970705000","1508970658521","43.00507342722198","-78.7896163771173","4.428305","359.64767","gps"
"1508970706000","1508970659556","43.005106492916475","-78.7896165142777","2.698566","0.21304975","gps"
"1508970707000","1508970660558","43.005123110227885","-78.78961616905673","1.0546871","355.79938","gps"
"1508970729000","1508970682558","43.00513414361005","-78.78961296597959","1.5228167","46.27436","gps"
"1508970730000","1508970683521","43.005156154828164","-78.7896117596894","3.6930144","0.13320825","gps"
"1508970731000","1508970684528","43.00519572334224","-78.78961450789295","5.3176847","357.67807","gps"
"1508970732000","1508970685522","43.00524700823091","-78.78962255513919","6.3019505","351.19846","gps"
"1508970733000","1508970686553","43.00530777980863","-78.78964228884632","7.319016","341.6877","gps"
"1508970734000","1508970687535","43.005369737919985","-78.78968403118243","7.839353","327.8162","gps"
"1508970735000","1508970688523","43.00543202248022","-78.7897493482697","8.913466","316.3207","gps"
"1508970736000","1508970689553","43.00548348733658","-78.78984055077525","9.26208","300.23068","gps"
"1508970737000","1508970690523","43.00552243107642","-78.78995311628242","10.116567","289.13687","gps"
"1508970738000","1508970691555","43.00554686426489","-78.79008785989288","11.476628","278.19247","gps"
"1508970739000","1508970692556","43.00555823182123","-78.79023900033567","12.5716915","271.92465","gps"
"1508970740000","1508970693525","43.00555940986862","-78.79040371053658","13.11262","269.98117","gps"
"1508970741000","1508970694552","43.00555922879815","-78.79057262408888","13.588045","270.22003","gps"
"1508970742000","1508970695528","43.005557811186904","-78.79074668731086","14.1814575","269.69885","gps"
"1508970743000","1508970696537","43.005556531057614","-78.79092492924327","14.717413","270.17462","gps"
"1508970744000","1508970697534","43.0055542858755","-78.79110853201838","15.245102","269.92258","gps"
"1508970745000","1508970698525","43.00555337436729","-78.79129953632946","15.943613","270.17004","gps"
"1508970746000","1508970699555","43.005553097590536","-78.79149735175392","16.339935","270.22815","gps"
"1508970747000","1508970700527","43.00555253661731","-78.79169882182464","16.709982","270.09814","gps"
"1508970748000","1508970701563","43.005552080904955","-78.79190451211963","17.182692","269.69507","gps"
"1508970749000","1508970702528","43.005548994197795","-78.79211377003436","17.241503","269.068","gps"
"1508970750000","1508970703553","43.00554308639041","-78.79232613834087","17.598587","268.32986","gps"
"1508970751000","1508970704528","43.00553532173554","-78.79254493952014","18.025328","266.50815","gps"
"1508970752000","1508970705526","43.005523655163074","-78.79276591069332","18.00808","265.4667","gps"
"1508970753000","1508970706539","43.005505505855865","-78.79298930353319","18.415152","263.30313","gps"
"1508970754000","1508970707521","43.00548207953376","-78.7932159804564","18.736189","261.14648","gps"
"1508970755000","1508970708526","43.00545114519735","-78.79344441460782","18.939177","259.435","gps"
"1508970756000","1508970709528","43.00541631445153","-78.79367542424414","19.075085","258.1217","gps"
"1508970757000","1508970710527","43.005376729119426","-78.79390731856698","19.068594","256.5592","gps"
"1508970758000","1508970711533","43.005333789708345","-78.79413778006708","19.116142","254.77562","gps"
"1508970759000","1508970712523","43.00528641046963","-78.7943654758222","19.0184","252.97063","gps"
"1508970760000","1508970713520","43.00523445392692","-78.79458990294324","19.074314","251.11732","gps"
"1508970761000","1508970714552","43.0051746163155","-78.79481199717274","19.309103","248.58961","gps"
"1508970762000","1508970715523","43.00510638900667","-78.79503142024468","19.55888","245.23476","gps"
"1508970763000","1508970716527","43.00502665869091","-78.79524632874426","19.799006","242.53955","gps"
"1508970764000","1508970717526","43.00493768545116","-78.7954563788757","19.709625","239.21822","gps"
"1508970765000","1508970718527","43.004837978206204","-78.79565799122643","19.657473","235.22906","gps"
"1508970766000","1508970719550","43.00472908320465","-78.7958474094112","19.568483","230.67137","gps"
"1508970767000","1508970720559","43.004609821701045","-78.79602713297847","19.376368","227.10939","gps"
"1508970768000","1508970721527","43.00448089870908","-78.79619446154749","19.52218","222.44566","gps"
"1508970769000","1508970722554","43.00434207282319","-78.79634993300316","19.3922","218.80328","gps"
"1508970770000","1508970723523","43.004198010337895","-78.79648947694079","19.357464","215.36018","gps"
"1508970771000","1508970724524","43.00404616716565","-78.79661630258921","19.24109","211.33195","gps"
"1508970772000","1508970725534","43.00389001569257","-78.79673044790736","19.163078","207.57552","gps"
"1508970773000","1508970726551","43.00373008570218","-78.79683009357277","19.00788","204.25388","gps"
"1508970774000","1508970727557","43.003569131039576","-78.79691766220333","18.562578","201.31711","gps"
"1508970775000","1508970728525","43.00340942323017","-78.79699181891803","18.306643","197.99214","gps"
"1508970776000","1508970729532","43.00325044262434","-78.79705331876595","18.154331","195.58765","gps"
"1508970777000","1508970730564","43.00308959289908","-78.79710339516991","18.32289","191.02347","gps"
"1508970778000","1508970731531","43.00292613030367","-78.79713884955011","18.316551","187.39212","gps"
"1508970779000","1508970732551","43.00275796522536","-78.7971658246329","18.673613","185.35405","gps"
"1508970780000","1508970733559","43.0025900006772","-78.79717343484997","18.72025","180.27112","gps"
"1508970781000","1508970734532","43.00242230908573","-78.79716329423782","18.548035","176.70084","gps"
"1508970782000","1508970735534","43.00225888484772","-78.79714150208521","18.097597","174.72723","gps"
"1508970783000","1508970736526","43.00210145635219","-78.79711757393471","17.517662","174.30615","gps"
"1508970784000","1508970737527","43.00194792475133","-78.79709491943537","17.109941","174.60359","gps"
"1508970785000","1508970738555","43.00179812286803","-78.79707502411817","16.634289","175.24886","gps"
"1508970786000","1508970739559","43.00165283487195","-78.79706059221726","16.155174","176.82155","gps"
"1508970787000","1508970740557","43.00150985677954","-78.79705024140107","15.944779","176.90462","gps"
"1508970788000","1508970741524","43.00136939927903","-78.79704195257862","15.601378","177.95279","gps"
"1508970789000","1508970742560","43.00122997614574","-78.79703735210542","15.517093","178.56552","gps"
"1508970790000","1508970743550","43.001093553025434","-78.79703551666704","15.211257","179.35304","gps"
"1508970791000","1508970744530","43.00096164804975","-78.79703642937353","14.42478","180.69252","gps"
"1508970792000","1508970745522","43.00083591482027","-78.79704026961937","13.675515","180.87175","gps"
"1508970793000","1508970746553","43.000718785429456","-78.79704709637801","12.633949","181.6993","gps"
"1508970794000","1508970747557","43.00061063931739","-78.79705650168893","11.567709","182.37967","gps"
"1508970795000","1508970748529","43.00051361533566","-78.797068938301","10.292239","182.4399","gps"
"1508970796000","1508970749528","43.000430936822106","-78.79708195646778","8.812641","183.40393","gps"
"1508970797000","1508970750526","43.000360735761234","-78.79709290396342","7.499213","182.04134","gps"
"1508970798000","1508970751528","43.000299456549826","-78.79710302827101","6.670639","184.43349","gps"
"1508970799000","1508970752524","43.00024869713055","-78.797111435574","5.3017917","186.61954","gps"
"1508970800000","1508970753527","43.00020948565653","-78.7971232204503","3.5593867","192.86546","gps"
"1508970801000","1508970754523","43.00018613758572","-78.797135991277","1.9271805","204.30515","gps"
"1508970802000","1508970755558","43.0001741724046","-78.7971472621507","1.3730868","219.5913","gps"
"1508970803000","1508970756527","43.00016541441177","-78.79716018001103","1.5730399","227.42036","gps"
"1508970804000","1508970757520","43.00015225213064","-78.79717971078728","2.8322706","229.1394","gps"
"1508970805000","1508970758561","43.00013187102781","-78.79721532070592","5.1439657","241.21292","gps"
"1508970806000","1508970759532","43.0001158417718","-78.7972795458771","6.8102818","255.43951","gps"
"1508970807000","1508970760524","43.00010935589702","-78.79737059387787","7.9868917","266.19363","gps"
"1508970808000","1508970761533","43.000111112013634","-78.79747625481573","9.168433","271.85492","gps"
"1508970809000","1508970762562","43.000116226089816","-78.79759499898765","9.952477","274.34622","gps"
"1508970810000","1508970763554","43.00011931477917","-78.79771322081314","9.201234","273.03766","gps"
"1508970811000","1508970764525","43.000121337078","-78.79781323719163","7.238464","273.85153","gps"
"1508970812000","1508970765525","43.00012030702086","-78.79788736836909","5.056261","273.31946","gps"
"1508970813000","1508970766527","43.00011746701592","-78.7979381661678","3.3559556","271.31818","gps"
"1508970814000","1508970767520","43.00011734499045","-78.79796919053726","2.006459","274.662","gps"
"1508970815000","1508970768523","43.000117189929675","-78.79798314677551","0.73643196","268.75595","gps"
"1508970822000","1508970775525","43.00011816562874","-78.79799560592564","1.286618","294.61502","gps"
"1508970823000","1508970776520","43.000117738330346","-78.79801795391282","2.2826226","271.85532","gps"
"1508970824000","1508970777550","43.000118366478475","-78.79805655836805","3.8279464","269.67416","gps"
"1508970825000","1508970778520","43.000114652854656","-78.7981100656888","4.6733904","267.20908","gps"
"1508970826000","1508970779553","43.000109062753104","-78.79817619334402","5.8123984","265.77856","gps"
"1508970827000","1508970780525","43.00010084338521","-78.79825345379166","6.519844","268.32983","gps"
"1508970828000","1508970781532","43.00009434469106","-78.79833857501498","7.012333","268.4901","gps"
"1508970829000","1508970782550","43.000089411438864","-78.79842655791008","6.92201","269.77164","gps"
"1508970830000","1508970783523","43.00009002233133","-78.79850777215866","6.198549","274.73923","gps"
"1508970831000","1508970784524","43.00010021403851","-78.79857456438349","5.604115","289.6176","gps"
"1508970832000","1508970785526","43.00012948895328","-78.79862960137288","5.865895","314.60635","gps"
"1508970833000","1508970786532","43.00018053357062","-78.79866688507471","7.2946315","338.87552","gps"
"1508970834000","1508970787521","43.00025182759654","-78.7986830181531","8.834998","355.58142","gps"
"1508970835000","1508970788553","43.00034263084303","-78.79868387006466","10.106156","0.88342035","gps"
"1508970836000","1508970789556","43.00044479445593","-78.79867528634503","11.355408","2.445735","gps"
"1508970837000","1508970790556","43.00055820238357","-78.79866566419916","12.583172","2.1225936","gps"
"1508970838000","1508970791560","43.00068088922978","-78.79865599279397","13.648894","2.0741806","gps"
"1508970839000","1508970792523","43.00081236721475","-78.79864741990531","14.743372","2.2580736","gps"
"1508970840000","1508970793523","43.00094966357855","-78.79863866727976","14.998952","2.5675116","gps"
"1508970841000","1508970794552","43.0010929376928","-78.79863227790943","16.074352","0.63481164","gps"
