sys_time,timestamp,abs_timestamp,raw_x_rot,raw_y_rot,raw_z_rot
0,1999.6,2600176688185967.0,-0.1866568,-0.6865532,-0.1793096
100,2099.4,2600176788184404.5,-0.185472,-0.6869635999999999,-0.17923360000000002
200,2199.4,2600176888182529.0,-0.1865578,-0.6861472000000001,-0.17875739999999998
300,2299.6,2600176988187217.0,-0.18711979999999998,-0.6839453940000001,-0.1811558
400,2399.2,2600177088179092.0,-0.187468,-0.6840274000000001,-0.18086379800000002
500,2499.6,2600177188184404.0,-0.186775,-0.684812,-0.18073
600,2599.2,2600177288182529.0,-0.18562179999999998,-0.6835151999999999,-0.183274
700,2699.6,2600177388187529.0,-0.1835366,-0.6837318,-0.1848944
800,2799.4,2600177488185967.0,-0.1844386,-0.6859308000000001,-0.18133339999999998
900,2899.4,2600177588184091.5,-0.186115798,-0.6828142,-0.18398779999999998
1000,2999.4,2600177688182529.0,-0.1876078,-0.679302794,-0.1871786
1100,3099.4,2600177788180966.5,-0.1903554,-0.6781659999999999,-0.185919798
1200,3199.4,2600177888185342.0,-0.190711,-0.6815249999999999,-0.18147860000000002
1300,3299.2,2600177988177529.0,-0.1898856,-0.6819187999999998,-0.18172320000000003
1400,3399.6,2600178088188467.0,-0.1871138,-0.685604,-0.178595798
1500,3499.2,2600178188180341.0,-0.1889104,-0.681175,-0.1822678
1600,3599.6,2600178288185654.0,-0.1882896,-0.6826694000000001,-0.1808406
1700,3699.4,2600178388183466.5,-0.1877608,-0.6780232,-0.1870966
1800,3799.4,2600178488182217.0,-0.1873138,-0.6722526000000001,-0.194612198
1900,3899.4,2600178588180966.5,-0.1881444,-0.6674781999999999,-0.1993144
2000,3999.4,2600178688185342.0,-0.1880924,-0.6680860000000001,-0.1990792
2100,4099.4,2600178788183779.0,-0.1884542,-0.6660212000000001,-0.201537
2200,4199.4,2600178888182217.0,-0.19110520000000006,-0.6675344000000001,-0.1978612
2300,4299.6,2600178988186904.0,-0.192985,-0.6734807999999999,-0.1900894
2400,4399.2,2600179088179092.0,-0.1921804,-0.6742226,-0.189349
2500,4499.6,2600179188184091.5,-0.1895852,-0.677660594,-0.187142798
2600,4599.4,2600179288182841.0,-0.18873579999999998,-0.6790236,-0.1863354
2700,4699.6,2600179388187217.0,-0.18765539999999997,-0.679835594,-0.186007198
2800,4799.4,2600179488185342.0,-0.1878952,-0.6767105999999999,-0.1896082
2900,4899.4,2600179588183779.0,-0.1898896,-0.6779044,-0.1872444
3000,4999.4,2600179688182217.0,-0.1915456,-0.6853473999999999,-0.17790679999999998
3100,5099.4,2600179788180341.0,-0.190199,-0.68696,-0.1775008
3200,5199.6,2600179888185654.5,-0.18770320000000001,-0.6873126,-0.17853880000000005
3300,5299.4,2600179988183466.5,-0.18370279999999997,-0.6900838,-0.1774442
