timestamp,RPM,Speed
0.0,1395.0,13.0
400.0,1388.0,13.5
700.0,1355.3333333333333,13.666666666666666
900.0,1326.0,13.75
1100.0,1300.4,14.0
1200.0,1276.5,14.166666666666666
1300.0,1260.857142857143,14.285714285714286
1500.0,1248.5,14.375
1600.0,1239.4444444444443,14.555555555555555
1700.0,1232.6,14.7
1800.0,1227.3636363636363,14.818181818181818
1900.0,1223.1666666666667,14.916666666666666
2000.0,1219.5384615384614,15.0
2200.0,1211.75,15.375
2300.0,1210.0588235294117,15.470588235294118
2400.0,1207.7777777777778,15.555555555555555
2500.0,1205.6842105263158,15.631578947368421
2700.0,1200.1363636363637,15.818181818181818
2900.0,1195.36,16.0
3100.0,1191.607142857143,16.214285714285715
3300.0,1188.516129032258,16.387096774193548
3500.0,1185.5294117647059,16.529411764705884
3800.0,1182.025641025641,16.71794871794872
4200.0,1179.0,16.97826086956522
4500.0,1177.0980392156862,17.176470588235293
4900.0,1175.103448275862,17.396551724137932
5400.0,1172.0298507462687,17.611940298507463
5900.0,1170.1842105263158,17.82894736842105
6400.0,1167.6,18.04705882352941
7000.0,1166.7395833333333,18.260416666666668
7300.0,1165.0,18.42
7500.0,1162.93,18.49
7600.0,1161.89,18.56
7700.0,1161.26,18.63
7800.0,1161.27,18.69
7900.0,1161.51,18.76
8000.0,1161.87,18.83
8200.0,1162.33,18.9
8300.0,1162.65,18.97
8400.0,1163.29,19.04
8500.0,1163.78,19.11
8600.0,1164.4,19.18
8700.0,1165.05,19.26
8800.0,1165.61,19.33
8900.0,1166.29,19.41
9000.0,1167.09,19.49
9100.0,1167.72,19.57
9300.0,1168.52,19.66
9400.0,1169.32,19.75
9500.0,1170.06,19.84
9600.0,1170.81,19.94
9700.0,1171.42,20.04
9800.0,1171.96,20.14
9900.0,1172.63,20.24
10000.0,1173.06,20.34
10100.0,1173.62,20.44
10200.0,1173.97,20.54
10300.0,1174.51,20.64
10500.0,1174.68,20.75
10600.0,1175.17,20.86
10700.0,1175.57,20.97
10800.0,1176.15,21.08
10900.0,1176.4,21.2
11000.0,1176.8,21.32
11100.0,1177.18,21.44
11200.0,1177.54,21.56
11300.0,1177.74,21.69
11400.0,1178.03,21.82
11600.0,1178.185,21.95
11700.0,1178.255,22.08
11800.0,1178.265,22.21
11900.0,1178.245,22.35
12000.0,1178.245,22.49
12100.0,1178.375,22.62
12200.0,1178.635,22.75
12300.0,1179.045,22.88
12400.0,1179.505,23.01
12600.0,1179.525,23.14
12700.0,1179.815,23.26
12800.0,1180.225,23.38
12900.0,1180.765,23.5
13000.0,1181.305,23.62
13100.0,1181.845,23.74
13200.0,1182.285,23.86
13300.0,1182.735,23.98
13400.0,1183.155,24.09
13600.0,1183.415,24.2
13700.0,1183.985,24.31
13800.0,1184.545,24.41
13900.0,1185.085,24.51
14000.0,1185.665,24.61
14100.0,1186.365,24.71
14200.0,1187.025,24.81
14300.0,1187.865,24.9
14400.0,1188.575,24.99
14600.0,1189.335,25.08
14700.0,1190.085,25.17
14800.0,1191.145,25.25
14900.0,1191.705,25.33
15000.0,1192.235,25.41
15100.0,1192.955,25.49
15200.0,1193.275,25.57
15300.0,1193.685,25.64
15400.0,1193.845,25.71
15600.0,1194.085,25.78
15700.0,1194.105,25.85
15800.0,1194.385,25.92
15900.0,1194.705,25.99
16000.0,1195.115,26.06
16100.0,1195.715,26.13
16200.0,1196.825,26.21
16300.0,1198.115,26.28
16500.0,1199.265,26.35
16600.0,1200.355,26.42
16700.0,1201.575,26.49
16800.0,1202.565,26.56
16900.0,1203.685,26.63
17000.0,1204.385,26.71
17100.0,1205.185,26.77
17200.0,1205.745,26.83
17400.0,1206.455,26.89
17500.0,1206.805,26.95
17600.0,1207.405,27.01
17700.0,1208.045,27.06
17800.0,1208.735,27.11
17900.0,1209.345,27.16
18000.0,1209.855,27.21
