"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"0.0","1508970591889","2600174673191592","-96.375","86.75","49.125"
"15.0","1508970591904","2600174688646279","-95.125","86.9375","47.625"
"25.0","1508970591911","2600174698629092","-95.0625","87.0","47.75"
"35.0","1508970591924","2600174708636904","-95.125","86.75","47.9375"
"45.0","1508970591931","2600174718619717","-95.4375","86.75","47.75"
"55.0","1508970591943","2600174728658779","-95.4375","86.75","47.6875"
"65.0","1508970591967","2600174738610342","-95.625","86.5625","47.9375"
"75.0","1508970591969","2600174748649404","-96.0625","86.5625","47.9375"
"85.0","1508970591972","2600174758602529","-95.8125","86.375","48.25"
"95.0","1508970591984","2600174768640029","-95.8125","86.3125","48.5"
"105.0","1508970591991","2600174778641592","-96.0","86.1875","48.625"
"115.0","1508970592003","2600174788630654","-95.625","86.375","48.9375"
"125.0","1508970592014","2600174798615029","-95.625","86.3125","49.125"
"135.0","1508970592023","2600174808655654","-95.75","86.1875","49.125"
"145.0","1508970592031","2600174818632217","-95.0625","86.3125","49.3125"
"155.0","1508970592043","2600174828644717","-95.0","86.3125","49.25"
"165.0","1508970592051","2600174838627529","-95.375","86.5","49.0625"
"175.0","1508970592063","2600174848635342","-95.375","86.6875","49.1875"
"185.0","1508970592071","2600174858619717","-95.25","86.6875","49.0"
"195.0","1508970592083","2600174868657217","-95.625","86.6875","48.6875"
"205.0","1508970592091","2600174878610342","-95.625","86.6875","49.1875"
"215.0","1508970592103","2600174888649404","-95.5","86.8125","49.6875"
"225.0","1508970592111","2600174898618154","-95.875","86.625","49.5"
"235.0","1508970592123","2600174908640029","-95.5","86.375","50.1875"
"245.0","1508970592131","2600174918622842","-95.4375","86.3125","50.375"
"255.0","1508970592143","2600174928630654","-95.3125","85.9375","50.125"
"265.0","1508970592151","2600174938615029","-95.4375","86.0","50.1875"
"275.0","1508970592163","2600174948652529","-95.4375","85.9375","49.9375"
"285.0","1508970592174","2600174958605654","-95.0625","85.5625","50.125"
"295.0","1508970592183","2600174968643154","-95.25","85.375","49.9375"
"305.0","1508970592191","2600174978627529","-95.25","85.8125","49.6875"
"315.0","1508970592206","2600174988635342","-95.0625","85.8125","49.5"
"325.0","1508970592212","2600174998732217","-95.375","85.8125","49.375"
"335.0","1508970592224","2600175008657217","-95.625","86.125","49.1875"
"345.0","1508970592232","2600175018650967","-95.25","86.0","49.5625"
"355.0","1508970592244","2600175028647842","-95.25","86.125","49.9375"
"365.0","1508970592251","2600175038600967","-95.375","86.5625","49.375"
"375.0","1508970592263","2600175048638467","-95.1875","86.625","49.6875"
"385.0","1508970592271","2600175058622842","-95.5625","86.5625","49.5625"
"395.0","1508970592283","2600175068630654","-95.8125","86.9375","49.0625"
"405.0","1508970592291","2600175078613467","-96.0","87.125","48.9375"
"415.0","1508970592305","2600175088652529","-96.375","87.1875","48.875"
"425.0","1508970592311","2600175098604092","-96.75","87.125","48.375"
"435.0","1508970592324","2600175108643154","-96.9375","87.125","48.3125"
"445.0","1508970592338","2600175118625967","-96.9375","87.0","47.9375"
"455.0","1508970592346","2600175128633779","-96.8125","86.75","47.6875"
"465.0","1508970592351","2600175138633779","-96.625","86.6875","47.9375"
"475.0","1508970592364","2600175148655654","-96.75","86.5","48.3125"
"485.0","1508970592375","2600175158608779","-96.0","86.1875","48.9375"
"495.0","1508970592383","2600175168647842","-95.5625","85.8125","49.375"
"505.0","1508970592391","2600175178630654","-95.5625","85.8125","49.75"
"515.0","1508970592404","2600175188638467","-94.8125","85.8125","50.0625"
"525.0","1508970592411","2600175198621279","-94.6875","85.8125","50.375"
"535.0","1508970592423","2600175208629092","-94.8125","86.0","50.1875"
"545.0","1508970592432","2600175218638467","-94.25","86.125","50.5"
"555.0","1508970592444","2600175228650967","-94.25","86.0","50.1875"
"565.0","1508970592451","2600175238604092","-94.4375","86.125","49.5625"
"575.0","1508970592469","2600175248641592","-94.3125","86.5625","49.6875"
"585.0","1508970592471","2600175258641592","-94.25","86.5","49.125"
"595.0","1508970592484","2600175268633779","-94.875","86.5","48.5"
"605.0","1508970592491","2600175278616592","-94.875","86.6875","48.875"
"615.0","1508970592508","2600175288655654","-95.0625","86.875","49.3125"
"625.0","1508970592511","2600175298607217","-95.375","86.75","49.1875"
"635.0","1508970592523","2600175308646279","-95.625","86.9375","49.5"
"645.0","1508970592537","2600175318630654","-95.8125","87.0","49.25"
"655.0","1508970592544","2600175328638467","-96.0","86.75","48.9375"
"665.0","1508970592554","2600175338621279","-96.1875","87.0","49.25"
"675.0","1508970592568","2600175348627529","-96.0625","87.125","49.25"
"685.0","1508970592571","2600175358611904","-96.0625","86.8125","48.875"
"695.0","1508970592584","2600175368652529","-96.0625","86.625","48.5"
"705.0","1508970592591","2600175378618154","-96.0625","86.8125","48.3125"
"715.0","1508970592607","2600175388640029","-95.4375","86.8125","48.25"
"725.0","1508970592611","2600175398625967","-95.375","86.75","48.6875"
"735.0","1508970592624","2600175408632217","-95.25","86.8125","48.75"
"745.0","1508970592632","2600175418641592","-94.4375","86.5","49.375"
"755.0","1508970592644","2600175428654092","-94.25","86.375","50.125"
