sys_time,timestamp,abs_timestamp,raw_x_grav,raw_y_grav,raw_z_grav
0,1989.5,2600176678182607.5,9.80549975,-0.079125,-0.11975
100,2089.5,2600176778186904.5,9.805632916666664,-0.054999999500000014,-0.12471666266666664
200,2199.4,2600176888182529.0,9.8056397,-0.08255999900000001,-0.10985999699999999
300,2299.6,2600176988187217.0,9.806199800000002,-0.070839998,-0.054779999
400,2399.2,2600177088179092.0,9.8061,-0.07873999899999999,-0.0595599988
500,2499.6,2600177188184404.0,9.8060799,-0.0664199994,-0.0755399984
600,2599.2,2600177288182529.0,9.8064198,-0.0249799992,-0.03233999874
700,2699.6,2600177388187529.0,9.8064995,0.025679999602,-0.023059999802
800,2799.4,2600177488185967.0,9.8061599,-0.0207999996,-0.08859999880000001
900,2899.4,2600177588184091.5,9.806539699999998,-0.0258599994,-0.0170999994
1000,2999.4,2600177688182529.0,9.806159800000001,-0.0242999996,0.0654399992
1100,3099.4,2600177788180966.5,9.8058799,-0.0846399982,0.0755199974
1200,3199.4,2600177888185342.0,9.8056597,-0.1281799972,-0.016660000799999998
1300,3299.2,2600177988177529.0,9.805919699999999,-0.1115799968,-0.020979999660000002
1400,3399.6,2600178088188467.0,9.8055798,-0.095679999,-0.099319997
1500,3499.2,2600178188180341.0,9.80604,-0.09713999820000001,0.00606000024
1600,3599.6,2600178288185654.0,9.80604,-0.0990599982,-0.029220000000000006
1700,3699.4,2600178388183466.5,9.8044799,-0.0371199986,0.09794
1800,3799.4,2600178488182217.0,9.803199800000002,0.0335999992,0.254699998
1900,3899.4,2600178588180966.5,9.798899700000002,0.054259998200000006,0.37382
2000,3999.4,2600178688185342.0,9.7998799,0.056259999000000005,0.358499988
2100,4099.4,2600178788183779.0,9.797719800000001,0.0710399984,0.40981998799999997
2200,4199.4,2600178888182217.0,9.7987998,-0.0032399999999999985,0.349799994
2300,4299.6,2600178988186904.0,9.804479800000001,-0.0923199992,0.179979996
2400,4399.2,2600179088179092.0,9.80462,-0.0874399988,0.166359995
2500,4499.6,2600179188184091.5,9.8059199,-0.0613199976,0.09468
2600,4599.4,2600179288182841.0,9.8061996,-0.052320000000000005,0.064719999
2700,4699.6,2600179388187217.0,9.8063796,-0.037639999199999996,0.051079999999999987
2800,4799.4,2600179488185342.0,9.8056797,-0.01203999954,0.13244
2900,4899.4,2600179588183779.0,9.805879800000001,-0.061859999400000004,0.085939999
3000,4999.4,2600179688182217.0,9.804359600000002,-0.161959998,-0.125399999
3100,5099.4,2600179788180341.0,9.804299699999998,-0.1395999988,-0.158659996
3200,5199.6,2600179888185654.5,9.805019999999999,-0.09139999900000001,-0.14965999600000002
3300,5299.4,2600179988183466.5,9.804559700000002,-0.038139999,-0.19537999399999997
3400,5399.6,2600180088188779.0,9.80514,-0.026399999200000003,-0.161379997
3500,5499.2,2600180188180029.0,9.805919699999999,0.0109399998,0.09175999998
3600,5599.6,2600180288185342.0,9.8050996,-0.087179996,0.141239998
3700,5699.4,2600180388183466.5,9.8046,-0.1142799992,0.15495999600000002
3800,5799.4,2600180488181904.0,9.8035599,-0.16225999600000002,0.17925999399999998
3900,5899.4,2600180588186591.5,9.8049195,-0.08955999899999999,0.15625999999999998
4000,5999.4,2600180688185342.0,9.8054398,-0.08038,0.119479999
4100,6099.4,2600180788183466.5,9.8056598,-0.0463999984,0.121779998
4200,6199.4,2600180888182217.0,9.80498,-0.12174,0.122
4300,6289.5,2600180978186513.0,9.80517475,-0.11927499625,0.1173249965
4400,6389.333333333332,2600181078179873.0,9.803566416666666,-0.1711833283333333,0.172466665
4500,6499.6,2600181188183779.0,9.8032195,-0.16827999800000001,0.192079992
4600,6589.25,2600181278183389.0,9.803674625,-0.129825,0.198475
4700,6689.5,2600181378184560.5,9.802766416666666,-0.09623333166666666,0.255083325
4800,6799.4,2600181488185029.0,9.8014996,-0.10989999879999998,0.29655999200000005
4900,6899.4,2600181588183779.0,9.801759599999999,-0.16519999800000001,0.2590599960000001
5000,6999.4,2600181688181592.0,9.8023599,-0.16523999799999994,0.235319998
5100,7099.4,2600181788180029.0,9.8019594,-0.165719996,0.251539998
5200,7199.4,2600181888185029.0,9.80322,-0.15911999799999998,0.201559998
5300,7299.4,2600181988183154.5,9.803239900000001,-0.13605999800000002,0.217439998
5400,7399.6,2600182088188467.0,9.802419699999998,-0.1063399974,0.26469999599999994
