"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1508970591903","2600174688186904","0.1978","0.55939996","0.2453"
"19.0","1508970591923","2600174708175967","0.3462","0.1335","-0.018299999"
"40.0","1508970591942","2600174728199404","0.2086","0.0284","0.17189999"
"60.0","1508970591969","2600174748190029","0.2566","0.1699","0.12789999"
"79.0","1508970591984","2600174768180654","0.1766","0.052899998","-0.0656"
"99.0","1508970592003","2600174788172842","0.26549998","0.1109","0.13419999"
"120.0","1508970592022","2600174808194717","0.2262","-0.0984","-0.2066"
"139.0","1508970592042","2600174828185342","0.0583","-0.071899995","0.0039999997"
"159.0","1508970592062","2600174848175967","0.1472","-0.1275","-0.1662"
"180.0","1508970592082","2600174868199404","0.030399999","0.098799996","0.019"
"200.0","1508970592103","2600174888188467","-0.0786","0.16749999","-0.0221"
"219.0","1508970592122","2600174908180654","0.18599999","0.1126","0.1003"
"239.0","1508970592142","2600174928171279","0.087799996","-0.1796","-0.0755"
"260.0","1508970592163","2600174948193154","0.0973","-0.1635","-0.0471"
"279.0","1508970592183","2600174968183779","0.1157","-0.417","0.1082"
"299.0","1508970592205","2600174988174404","0.0765","-0.41579998","-0.2959"
"320.0","1508970592223","2600175008197842","0.13679999","-0.0407","0.072"
"340.0","1508970592243","2600175028188467","-0.01","-0.2259","-0.1978"
"359.0","1508970592263","2600175048179092","-0.2658","0.0109","-0.2472"
"379.0","1508970592283","2600175068171279","-0.2667","0.668","-0.17629999"
"400.0","1508970592304","2600175088191592","0.056599997","0.4565","-0.1012"
"419.0","1508970592324","2600175108183779","0.23429999","0.2347","0.1683"
"439.0","1508970592343","2600175128174404","0.17559999","-0.0188","-0.118"
"460.0","1508970592363","2600175148196279","0.44099998","0.024799999","0.2685"
"480.0","1508970592383","2600175168186904","1.2764","-0.5137","1.3743"
"499.0","1508970592403","2600175188177529","0.94229996","-0.4897","0.0123"
"519.0","1508970592423","2600175208169717","0.0986","0.243","-0.1572"
"540.0","1508970592443","2600175228191592","0.167","0.2443","0.083299994"
"559.0","1508970592469","2600175248182217","0.0196","0.120299995","-0.0274"
"579.0","1508970592483","2600175268174404","-0.147","-0.2297","-0.0954"
"600.0","1508970592506","2600175288196279","-0.0592","-0.0643","-0.124"
"619.0","1508970592523","2600175308185342","0.0391","-0.1487","0.0334"
"639.0","1508970592543","2600175328177529","-0.020399999","-0.35169998","-0.4486"
"659.0","1508970592563","2600175348168154","0.1267","-0.0677","-0.0881"
"680.0","1508970592583","2600175368191592","0.0285","-0.16399999","-0.0635"
"699.0","1508970592607","2600175388180654","0.2147","-0.366","-0.1361"
"719.0","1508970592623","2600175408172842","-0.0695","-0.17359999","0.1466"
"740.0","1508970592643","2600175428194717","0.225","-0.085","0.167"
"759.0","1508970592663","2600175448185342","0.039","-0.0932","0.120799996"
"779.0","1508970592683","2600175468175967","-0.058799997","-0.1205","0.1656"
"800.0","1508970592703","2600175488197842","4.0E-4","0.15269999","-0.0047999998"
"820.0","1508970592723","2600175508188467","0.1572","0.042099997","-0.0025"
"839.0","1508970592743","2600175528180654","0.23619999","-0.1363","0.093399994"
"859.0","1508970592766","2600175548171279","0.1969","0.1441","-0.26929998"
"880.0","1508970592783","2600175568193154","0.1581","0.053299997","-0.097799994"
"899.0","1508970592804","2600175588183779","0.42299998","0.3178","-0.118999995"
"919.0","1508970592823","2600175608175967","0.1876","0.103","0.040799998"
"940.0","1508970592843","2600175628197842","0.38369998","0.0099","-0.2024"
"960.0","1508970592872","2600175648188467","0.19659999","0.1959","-0.195"
"979.0","1508970592883","2600175668179092","0.2038","0.1928","-0.0115"
"999.0","1508970592903","2600175688171279","0.2627","0.1972","0.1419"
"1020.0","1508970592923","2600175708191592","0.1645","-0.0061","-0.1592"
"1039.0","1508970592943","2600175728183779","0.2135","-0.15339999","0.0034999999"
"1059.0","1508970592964","2600175748174404","0.0659","-0.2427","-0.36249998"
"1080.0","1508970592983","2600175768196279","0.0167","-0.1538","-0.1415"
"1100.0","1508970593005","2600175788188467","0.1344","0.1074","0.0128999995"
"1119.0","1508970593022","2600175808179092","0.25169998","-0.52129996","-0.26549998"
"1139.0","1508970593043","2600175828169717","0.124","-0.5207","-0.5898"
"1160.0","1508970593064","2600175848191592","-0.072299995","-0.34829998","-0.4067"
"1179.0","1508970593083","2600175868182217","-0.072799996","-0.45","-0.5214"
"1199.0","1508970593103","2600175888174404","-0.4551","0.44259998","0.39229998"
"1220.0","1508970593123","2600175908196279","0.427","-0.2488","-0.046099998"
"1240.0","1508970593143","2600175928186904","0.1016","0.22129999","-1.2105"
"1259.0","1508970593163","2600175948177529","-0.105299994","0.20109999","-0.7644"
"1279.0","1508970593183","2600175968168154","0.3743","-0.0174","-0.61439997"
"1300.0","1508970593203","2600175988190029","0.3152","0.17019999","-0.1454"
"1319.0","1508970593223","2600176008180654","0.81549996","-0.4545","-0.0047999998"
"1339.0","1508970593243","2600176028172842","0.83489996","-0.2883","-0.12889999"
"1360.0","1508970593267","2600176048194717","0.06","0.1942","-0.4597"
"1379.0","1508970593283","2600176068185342","0.0402","0.2104","-0.1384"
"1399.0","1508970593303","2600176088175967","-0.12629999","0.2078","0.0287"
