sys_time,raw_x_mag,raw_y_mag,raw_z_mag
0.0,-94.375,86.9236111111111,49.861111111111114
50.0,-94.15,86.98993055555556,50.55555555555556
100.0,-94.35625,86.96828703703704,50.39953703703704
150.0,-94.32826704545455,86.80718118686869,50.47436868686869
200.0,-94.24511363636364,86.61449494949495,50.569494949494946
250.0,-94.2500946969697,86.58603745791247,50.48707912457912
300.0,-94.18311688311688,86.53535353535355,50.54874639249639
350.0,-94.16977588383838,86.56218434343435,50.52702809343434
400.0,-94.15646745230077,86.57471941638609,50.52888608305275
450.0,-94.1358207070707,86.55287247474749,50.60599747474747
500.0,-94.20472337006427,86.52647497704316,50.53215679522498
550.0,-94.22696233164983,86.52048085016837,50.48970433501683
600.0,-94.22777292152293,86.48284770784772,50.488092463092464
650.0,-94.24944985569985,86.47916215728718,50.43849657287158
700.0,-94.22573653198653,86.46930134680136,50.46426346801347
750.0,-94.33115924873736,86.44622001262627,50.35477825126263
800.0,-94.34623811645871,86.42842765894237,50.37655600118836
850.0,-94.33429433221099,86.40705667789001,50.40112233445567
900.0,-94.37627591706537,86.40244550770866,50.38147262094631
950.0,-94.3702746212121,86.40982323232323,50.393648989899
1000.0,-94.36617063492062,86.40248316498317,50.38924362674363
1050.0,-94.35151515151514,86.35719983930211,50.36870982552801
1100.0,-94.32644927536231,86.32427810715853,50.37930939833114
1150.0,-94.33263888888888,86.29305818602693,50.33980692340068
1200.0,-94.30683333333333,86.27358585858585,50.31746464646465
1250.0,-94.34190705128205,86.22412101787101,50.30597562160062
1300.0,-94.34647633744855,86.17389637111859,50.27612467265245
1350.0,-94.31780753968253,86.11433757215006,50.26849522005772
1400.0,-94.3309865900383,86.0888431731104,50.23337469522814
1450.0,-94.31807870370368,86.0337984006734,50.220387205387205
1500.0,-94.30983422939066,85.98936135549039,50.242310198761814
1550.0,-94.29979679608584,85.9488557449495,50.22887863005051
1600.0,-94.27913797061524,85.91336853382309,50.19984695439241
1650.0,-94.29382241532976,85.893857694593,50.156368835412955
1700.0,-94.29399891774891,85.87510461760462,50.11190115440115
1750.0,-94.28878367003365,85.84524060044895,50.096292789001126
1800.0,-94.28604627354626,85.8389127764128,50.04545454545455
1850.0,-94.2824062998405,85.8356758373206,50.02287679425837
1900.0,-94.26955613830613,85.83331876456879,50.00754662004662
1950.0,-94.26734848484848,85.82420454545456,49.98548295454545
