sys_time,timestamp,abs_timestamp,raw_x_mag,raw_y_mag,raw_z_mag
1970-01-01 00:00:00.000,2005.0,2600176678631349.0,-94.375,86.92361111111111,49.861111111111114
1970-01-01 00:00:00.100,2100.0,2600176773633778.5,-93.925,87.05625,51.25
1970-01-01 00:00:00.200,2200.0,2600176873630498.5,-94.76875,86.925,50.0875
1970-01-01 00:00:00.300,2305.0,2600176978635625.5,-94.24431818181819,86.32386363636364,50.69886363636363
1970-01-01 00:00:00.400,2410.0,2600177083630655.0,-93.9125,85.84375,50.95
1970-01-01 00:00:00.500,2510.0,2600177183635654.5,-94.275,86.44375,50.075
1970-01-01 00:00:00.600,2610.0,2600177283631279.0,-93.78125,86.23125,50.91875
1970-01-01 00:00:00.700,2705.0,2600177378632910.5,-94.07638888888889,86.75,50.375
1970-01-01 00:00:00.800,2800.0,2600177473630967.0,-94.05,86.675,50.54375
1970-01-01 00:00:00.900,2900.0,2600177573633466.5,-93.95,86.35625,51.3
1970-01-01 00:00:01.000,3000.0,2600177673632373.0,-94.89375,86.2625,49.79375
1970-01-01 00:00:01.100,3105.0,2600177778635767.5,-94.4715909090909,86.45454545454545,50.02272727272727
1970-01-01 00:00:01.200,3210.0,2600177883630810.5,-94.2375,86.03125,50.46875
1970-01-01 00:00:01.300,3310.0,2600177983631747.5,-94.53125,86.43125,49.79375
1970-01-01 00:00:01.400,3410.0,2600178083631904.0,-93.89375,86.33125,50.825
1970-01-01 00:00:01.500,3510.0,2600178183631748.0,-95.9125,86.1,48.7125
1970-01-01 00:00:01.600,3610.0,2600178283630967.0,-94.5875,86.14375,50.725
1970-01-01 00:00:01.700,3710.0,2600178383634873.0,-94.13125,86.04375,50.81875
1970-01-01 00:00:01.800,3805.0,2600178478627702.5,-95.13194444444444,86.31944444444444,50.02777777777778
1970-01-01 00:00:01.900,3900.0,2600178573633154.0,-94.25625,86.55,50.625
1970-01-01 00:00:02.000,4005.0,2600178678632927.0,-94.2840909090909,86.25568181818181,50.30113636363637
1970-01-01 00:00:02.100,4110.0,2600178783632529.0,-94.04375,85.40625,49.9375
1970-01-01 00:00:02.200,4210.0,2600178883630966.5,-93.775,85.6,50.6125
1970-01-01 00:00:02.300,4310.0,2600178983634717.0,-94.475,85.575,49.43125
