"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"0.0","1508970591903","2600174688186904","-0.184851","-0.664709","-0.198797"
"19.0","1508970591923","2600174708175967","-0.185803","-0.663356","-0.199268"
"40.0","1508970591942","2600174728199404","-0.187155","-0.663129","-0.198317"
"60.0","1508970591968","2600174748190029","-0.184767","-0.664743","-0.197804"
"79.0","1508970591982","2600174768180654","-0.184678","-0.665993","-0.196329"
"99.0","1508970592002","2600174788172842","-0.185351","-0.665198","-0.196711"
"120.0","1508970592022","2600174808194717","-0.185086","-0.665361","-0.196634"
"139.0","1508970592042","2600174828185342","-0.185521","-0.666175","-0.195419"
"159.0","1508970592062","2600174848175967","-0.185485","-0.66567","-0.196113"
"180.0","1508970592082","2600174868199404","-0.187461","-0.664327","-0.196445"
"200.0","1508970592102","2600174888188467","-0.186551","-0.665632","-0.195634"
"219.0","1508970592122","2600174908180654","-0.184777","-0.666313","-0.196191"
"239.0","1508970592142","2600174928171279","-0.185542","-0.666122","-0.196151"
"260.0","1508970592162","2600174948193154","-0.185469","-0.666481","-0.196146"
"279.0","1508970592182","2600174968183779","-0.185325","-0.667588","-0.195334"
"299.0","1508970592204","2600174988174404","-0.187765","-0.66682297","-0.195055"
"320.0","1508970592222","2600175008197842","-0.189659","-0.664981","-0.196149"
"340.0","1508970592242","2600175028188467","-0.188396","-0.665147","-0.196938"
"359.0","1508970592262","2600175048179092","-0.188268","-0.665921","-0.196307"
"379.0","1508970592282","2600175068171279","-0.187432","-0.66698897","-0.195691"
"400.0","1508970592303","2600175088191592","-0.185964","-0.66765","-0.195821"
"419.0","1508970592323","2600175108183779","-0.18498","-0.666982","-0.197107"
"439.0","1508970592342","2600175128174404","-0.184483","-0.667043","-0.197222"
"460.0","1508970592363","2600175148196279","-0.184338","-0.666492","-0.197759"
"480.0","1508970592383","2600175168186904","-0.185993","-0.664438","-0.198874"
"499.0","1508970592402","2600175188177529","-0.188129","-0.664258","-0.197793"
"519.0","1508970592422","2600175208169717","-0.188224","-0.664494","-0.197945"
"540.0","1508970592443","2600175228191592","-0.187998","-0.664761","-0.198203"
"559.0","1508970592462","2600175248182217","-0.188387","-0.664915","-0.198227"
"579.0","1508970592482","2600175268174404","-0.189222","-0.664701","-0.198186"
"600.0","1508970592506","2600175288196279","-0.189471","-0.665037","-0.197629"
"619.0","1508970592522","2600175308185342","-0.189826","-0.664583","-0.197912"
"639.0","1508970592542","2600175328177529","-0.190182","-0.665171","-0.197014"
"659.0","1508970592562","2600175348168154","-0.19014099","-0.665093","-0.197046"
"680.0","1508970592582","2600175368191592","-0.19064","-0.665142","-0.196643"
"699.0","1508970592607","2600175388180654","-0.19175","-0.665049","-0.196015"
"719.0","1508970592622","2600175408172842","-0.192443","-0.664789","-0.195642"
"740.0","1508970592642","2600175428194717","-0.192418","-0.66445","-0.195775"
"759.0","1508970592662","2600175448185342","-0.19258","-0.664132","-0.195976"
"779.0","1508970592682","2600175468175967","-0.192272","-0.664062","-0.196284"
"800.0","1508970592703","2600175488197842","-0.191438","-0.663778","-0.19717"
"820.0","1508970592722","2600175508188467","-0.191347","-0.663895","-0.19722"
"839.0","1508970592742","2600175528180654","-0.19147299","-0.663401","-0.197734"
"859.0","1508970592763","2600175548171279","-0.191201","-0.663482","-0.197727"
"880.0","1508970592782","2600175568193154","-0.192719","-0.662851","-0.197511"
"899.0","1508970592804","2600175588183779","-0.193374","-0.662597","-0.197556"
"919.0","1508970592822","2600175608175967","-0.193947","-0.662545","-0.197329"
"940.0","1508970592842","2600175628197842","-0.194291","-0.662517","-0.197302"
"960.0","1508970592868","2600175648188467","-0.194054","-0.663249","-0.196721"
"979.0","1508970592882","2600175668179092","-0.19189","-0.66602397","-0.19494"
"999.0","1508970592902","2600175688171279","-0.190576","-0.666272","-0.19541"
"1020.0","1508970592922","2600175708191592","-0.191082","-0.66623497","-0.195003"
