"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1508970591903","2600174688186904","9.7951","0.0682","0.4705"
"19.0","1508970591923","2600174708175967","9.793799","0.052699998","0.49879998"
"40.0","1508970591942","2600174728199404","9.7941","0.0206","0.4948"
"60.0","1508970591968","2600174748190029","9.795199","0.055499997","0.4702"
"79.0","1508970591983","2600174768180654","9.7967","0.0451","0.4382"
"99.0","1508970592002","2600174788172842","9.796","0.0361","0.45409998"
"120.0","1508970592022","2600174808194717","9.7961","0.039499998","0.4518"
"139.0","1508970592042","2600174828185342","9.797299","0.0229","0.4274"
"159.0","1508970592062","2600174848175967","9.796599","0.029399998","0.44079998"
"180.0","1508970592082","2600174868199404","9.7957","-7.0E-4","0.4614"
"200.0","1508970592102","2600174888188467","9.797","0.0089","0.434"
"219.0","1508970592122","2600174908180654","9.7971","0.0442","0.4292"
"239.0","1508970592142","2600174928171279","9.7972","0.0325","0.42859998"
"260.0","1508970592163","2600174948193154","9.7975","0.036","0.4197"
"279.0","1508970592182","2600174968183779","9.798699","0.0345","0.3918"
"299.0","1508970592204","2600174988174404","9.798699","-0.0058","0.394"
"320.0","1508970592222","2600175008197842","9.7972","-0.0278","0.4281"
"340.0","1508970592243","2600175028188467","9.797","2.9999999E-4","0.4331"
"359.0","1508970592262","2600175048179092","9.7979","-0.0011","0.4139"
"379.0","1508970592282","2600175068171279","9.7987995","0.0084999995","0.39209998"
"400.0","1508970592304","2600175088191592","9.799","0.0338","0.3856"
"419.0","1508970592323","2600175108183779","9.7978","0.0594","0.4102"
"439.0","1508970592343","2600175128174404","9.7977","0.0678","0.4122"
"460.0","1508970592363","2600175148196279","9.797","0.073199995","0.42769998"
"480.0","1508970592383","2600175168186904","9.795199","0.0528","0.4693"
"499.0","1508970592403","2600175188177529","9.795899","0.0092","0.4583"
"519.0","1508970592422","2600175208169717","9.7962","0.011899999","0.45139998"
"540.0","1508970592443","2600175228191592","9.7964","0.020399999","0.4461"
"559.0","1508970592463","2600175248182217","9.7967","0.0169","0.43919998"
"579.0","1508970592482","2600175268174404","9.7968","0.0042","0.4386"
"600.0","1508970592506","2600175288196279","9.797299","-0.0042","0.428"
"619.0","1508970592522","2600175308185342","9.7968","-0.0081","0.43719998"
"639.0","1508970592543","2600175328177529","9.7976","-0.0208","0.4192"
"659.0","1508970592562","2600175348168154","9.7975","-0.020499999","0.42159998"
"680.0","1508970592583","2600175368191592","9.7977","-0.0321","0.4166"
"699.0","1508970592607","2600175388180654","9.7978","-0.0556","0.4107"
"719.0","1508970592622","2600175408172842","9.7977","-0.071499996","0.4122"
"740.0","1508970592643","2600175428194717","9.797299","-0.0718","0.4213"
"759.0","1508970592662","2600175448185342","9.797","-0.0734","0.4283"
"779.0","1508970592682","2600175468175967","9.7968","-0.0657","0.43249997"
"800.0","1508970592703","2600175488197842","9.7963","-0.0448","0.4461"
"820.0","1508970592722","2600175508188467","9.7965","-0.042099997","0.4438"
"839.0","1508970592742","2600175528180654","9.795899","-0.0402","0.45569998"
"859.0","1508970592766","2600175548171279","9.795899","-0.036199998","0.4556"
"880.0","1508970592782","2600175568193154","9.7956","-0.063099995","0.4606"
"899.0","1508970592804","2600175588183779","9.7954","-0.0726","0.4622"
"919.0","1508970592823","2600175608175967","9.7955","-0.083399996","0.45929998"
"940.0","1508970592842","2600175628197842","9.7955","-0.0884","0.45729998"
"960.0","1508970592871","2600175648188467","9.7963","-0.0881","0.44009998"
"979.0","1508970592882","2600175668179092","9.7989","-0.065299995","0.38419998"
"999.0","1508970592903","2600175688171279","9.7989","-0.0403","0.3875"
"1020.0","1508970592922","2600175708191592","9.7989","-0.0526","0.3847"
"1039.0","1508970592943","2600175728183779","9.799","-0.072","0.3788"
"1059.0","1508970592964","2600175748174404","9.7994995","-0.0906","0.36249998"
"1080.0","1508970592982","2600175768196279","9.7997","-0.091299996","0.3572"
"1100.0","1508970593005","2600175788188467","9.7996","-0.087799996","0.3597"
"1119.0","1508970593022","2600175808179092","9.8","-0.106199995","0.3439"
"1139.0","1508970593042","2600175828169717","9.8001995","-0.1166","0.3348"
"1160.0","1508970593064","2600175848191592","9.8005","-0.1322","0.31849998"
"1179.0","1508970593082","2600175868182217","9.801","-0.1481","0.2958"
"1199.0","1508970593103","2600175888174404","9.8008995","-0.118999995","0.3137"
"1220.0","1508970593122","2600175908196279","9.8012","-0.123799995","0.301"
"1240.0","1508970593142","2600175928186904","9.8029995","-0.1134","0.23969999"
"1259.0","1508970593163","2600175948177529","9.8041","-0.103","0.19559999"
"1279.0","1508970593182","2600175968168154","9.8049","-0.100099996","0.15349999"
"1300.0","1508970593202","2600175988190029","9.8050995","-0.1016","0.1356"
"1319.0","1508970593222","2600176008180654","9.8050995","-0.124","0.122499995"
"1339.0","1508970593243","2600176028172842","9.8052","-0.13329999","0.0995"
"1360.0","1508970593267","2600176048194717","9.8054","-0.1353","0.0773"
"1379.0","1508970593282","2600176068185342","9.8055","-0.1319","0.06"
"1399.0","1508970593302","2600176088175967","9.8055","-0.1392","0.0497"
"1420.0","1508970593322","2600176108199404","9.8055","-0.14039999","0.0343"
"1440.0","1508970593342","2600176128190029","9.8056","-0.1387","0.0297"
"1459.0","1508970593365","2600176148180654","9.8055","-0.1468","0.0197"
"1479.0","1508970593382","2600176168171279","9.8054","-0.15429999","0.005"
"1500.0","1508970593403","2600176188194717","9.8049","-0.1806","-0.0026999998"
"1519.0","1508970593423","2600176208185342","9.8046","-0.19739999","-0.0116"
"1539.0","1508970593442","2600176228175967","9.8045","-0.1995","-0.0317"
"1560.0","1508970593463","2600176248197842","9.8046","-0.18969999","-0.0481"
"1580.0","1508970593483","2600176268188467","9.8046","-0.182","-0.076799996"
"1599.0","1508970593503","2600176288179092","9.8042","-0.1981","-0.0888"
"1619.0","1508970593522","2600176308171279","9.8047","-0.1656","-0.103199996"
"1640.0","1508970593542","2600176328193154","9.8052","-0.1369","-0.0919"
"1659.0","1508970593567","2600176348183779","9.8055","-0.1209","-0.085999995"
"1679.0","1508970593582","2600176368174404","9.806","-0.095","-0.046499997"
"1700.0","1508970593603","2600176388196279","9.8057995","-0.110199995","-0.0638"
"1720.0","1508970593623","2600176408186904","9.805699","-0.0976","-0.0898"
"1739.0","1508970593642","2600176428179092","9.8059","-0.0977","-0.069"
"1759.0","1508970593665","2600176448169717","9.8059","-0.101399995","-0.061499998"
"1780.0","1508970593683","2600176468191592","9.8059","-0.1085","-0.040999997"
"1799.0","1508970593703","2600176488182217","9.8061","-0.099599995","-0.0251"
"1819.0","1508970593723","2600176508172842","9.8062","-0.0769","-0.032199997"
"1840.0","1508970593742","2600176528194717","9.8063","-0.0635","-0.046299998"
"1860.0","1508970593766","2600176548186904","9.8063","-0.067","-0.035"
"1879.0","1508970593782","2600176568177529","9.8062","-0.0791","-0.0311"
"1899.0","1508970593802","2600176588168154","9.8062","-0.0716","-0.0486"
"1920.0","1508970593823","2600176608190029","9.8061","-0.0818","-0.0592"
"1939.0","1508970593842","2600176628180654","9.8059","-0.0932","-0.077599995"
"1959.0","1508970593863","2600176648172842","9.805699","-0.0915","-0.0927"
"1980.0","1508970593883","2600176668194717","9.8056","-0.091","-0.1085"
"2000.0","1508970593903","2600176688186904","9.8054","-0.0771","-0.1312"
"2019.0","1508970593923","2600176708175967","9.8053","-0.0569","-0.1466"
"2040.0","1508970593946","2600176728199404","9.8056","-0.0479","-0.1287"
"2060.0","1508970593965","2600176748190029","9.805699","-0.0587","-0.1193"
"2079.0","1508970593982","2600176768180654","9.8057995","-0.0541","-0.113299996"
"2099.0","1508970594012","2600176788171279","9.8056","-0.032199997","-0.13329999"
"2120.0","1508970594023","2600176808194717","9.805699","-0.0572","-0.1222"
"2139.0","1508970594043","2600176828185342","9.8054","-0.0799","-0.13149999"
"2159.0","1508970594063","2600176848174404","9.8059","-0.0705","-0.090799995"
"2180.0","1508970594082","2600176868197842","9.8055","-0.08","-0.12539999"
"2200.0","1508970594104","2600176888188467","9.8053","-0.0862","-0.1375"
"2219.0","1508970594123","2600176908180654","9.8057995","-0.085099995","-0.0941"
"2239.0","1508970594143","2600176928171279","9.805699","-0.091","-0.1015"
"2260.0","1508970594163","2600176948193154","9.8063","-0.067","-0.0403"
"2279.0","1508970594182","2600176968183779","9.806399","-0.049599998","-0.0473"
"2299.0","1508970594204","2600176988174404","9.8061","-0.0739","-0.071899995"
"2320.0","1508970594222","2600177008196279","9.806","-0.085599996","-0.0656"
"2340.0","1508970594243","2600177028188467","9.8062","-0.078099996","-0.0488"
"2359.0","1508970594267","2600177048179092","9.8061","-0.0742","-0.0605"
"2379.0","1508970594282","2600177068169717","9.806","-0.0835","-0.0664"
"2400.0","1508970594302","2600177088191592","9.806","-0.094799995","-0.051099997"
"2419.0","1508970594323","2600177108182217","9.8062","-0.0705","-0.060799997"
"2439.0","1508970594342","2600177128172842","9.8062","-0.0707","-0.059"
"2460.0","1508970594363","2600177148196279","9.8062","-0.0778","-0.049799997"
"2480.0","1508970594382","2600177168186904","9.8061","-0.0682","-0.077599995"
"2499.0","1508970594402","2600177188177529","9.8061","-0.058799997","-0.0791"
"2519.0","1508970594426","2600177208169717","9.8062","-0.0664","-0.0629"
"2540.0","1508970594443","2600177228191592","9.8057995","-0.0609","-0.1083"
"2559.0","1508970594463","2600177248182217","9.8059","-0.057099998","-0.101799995"
"2579.0","1508970594482","2600177268172842","9.8064995","-0.032899998","-0.0223"
"2600.0","1508970594502","2600177288194717","9.8064995","-0.0357","-0.022699999"
"2619.0","1508970594523","2600177308185342","9.8066","-0.0066","-0.0106"
"2639.0","1508970594542","2600177328177529","9.8066","0.0074","-0.0042999997"
"2660.0","1508970594563","2600177348199404","9.806399","-2.9999999E-4","-0.0659"
"2680.0","1508970594582","2600177368190029","9.8064995","0.0379","0.0075"
"2699.0","1508970594602","2600177388180654","9.8064995","0.047399998","2.9999999E-4"
"2719.0","1508970594623","2600177408172842","9.8064995","0.0265","-0.0391"
"2740.0","1508970594642","2600177428194717","9.8066","0.0169","-0.018099999"
"2759.0","1508970594663","2600177448185342","9.8063","-0.0117","-0.0796"
"2779.0","1508970594682","2600177468175967","9.8062","-0.0275","-0.0841"
"2800.0","1508970594708","2600177488197842","9.8063","-0.0184","-0.073"
"2820.0","1508970594731","2600177508190029","9.8062","-0.016099999","-0.086799994"
"2839.0","1508970594742","2600177528180654","9.8057995","-0.030299999","-0.1195"
"2859.0","1508970594763","2600177548171279","9.806399","-0.0323","-0.046099998"
"2880.0","1508970594782","2600177568193154","9.8066","-0.011","-0.011"
"2899.0","1508970594803","2600177588183779","9.8066","-0.026099999","-0.0075"
"2919.0","1508970594823","2600177608174404","9.8064995","-0.040799998","-0.012999999"
"2940.0","1508970594842","2600177628197842","9.8066","-0.0191","-0.0079"
"2960.0","1508970594865","2600177648188467","9.8064995","0.0071","-0.0341"
"2979.0","1508970594882","2600177668179092","9.8064995","-0.0015","0.0537"
"2999.0","1508970594902","2600177688169717","9.8063","-0.0339","0.071499996"
"3020.0","1508970594923","2600177708193154","9.8059","-0.046","0.1051"
"3039.0","1508970594942","2600177728182217","9.8056","-0.047199998","0.131"
"3059.0","1508970594963","2600177748174404","9.8056","-0.048699997","0.12889999"
"3080.0","1508970594982","2600177768196279","9.8061","-0.083299994","0.053099997"
"3100.0","1508970595002","2600177788186904","9.8059","-0.094","0.066"
"3119.0","1508970595022","2600177808177529","9.8057995","-0.1043","0.0659"
"3139.0","1508970595042","2600177828169717","9.806","-0.0929","0.0637"
"3160.0","1508970595063","2600177848191592","9.8059","-0.098799996","0.068799995"
"3179.0","1508970595083","2600177868182217","9.8055","-0.147","-0.022799999"
"3199.0","1508970595102","2600177888172842","9.8054","-0.1505","-0.038"
"3220.0","1508970595127","2600177908194717","9.805699","-0.12329999","-0.0501"
"3239.0","1508970595142","2600177928185342","9.8057995","-0.1213","-0.0412"
"3259.0","1508970595163","2600177948177529","9.805699","-0.12719999","-0.0295"
"3279.0","1508970595183","2600177968168154","9.8057995","-0.119799994","-0.027199998"
"3300.0","1508970595202","2600177988190029","9.8059","-0.1113","-0.0334"
"3319.0","1508970595224","2600178008180654","9.8061","-0.0989","-0.0221"
"3339.0","1508970595242","2600178028171279","9.8061","-0.1007","0.0072999997"
"3360.0","1508970595263","2600178048194717","9.8057995","-0.1046","-0.074599996"
"3379.0","1508970595283","2600178068185342","9.8053","-0.1046","-0.118499994"
"3399.0","1508970595302","2600178088175967","9.8054","-0.082899995","-0.1256"
"3420.0","1508970595324","2600178108197842","9.8056","-0.0861","-0.1069"
"3440.0","1508970595342","2600178128188467","9.8057995","-0.1002","-0.070999995"
"3459.0","1508970595363","2600178148179092","9.8059","-0.0964","0.0642"
"3479.0","1508970595382","2600178168171279","9.8059","-0.1148","0.024999999"
"3500.0","1508970595403","2600178188193154","9.8061","-0.096099995","-0.0037999998"
"3519.0","1508970595424","2600178208183779","9.8062","-0.0774","-0.031999998"
"3539.0","1508970595442","2600178228174404","9.8061","-0.100999996","-0.0231"
"3560.0","1508970595463","2600178248196279","9.806","-0.101399995","-0.0368"
"3580.0","1508970595483","2600178268188467","9.806","-0.1007","-0.037"
"3599.0","1508970595502","2600178288179092","9.8059","-0.103199996","-0.0512"
"3619.0","1508970595524","2600178308171279","9.8061","-0.0995","-0.0188"
"3640.0","1508970595542","2600178328193154","9.8062","-0.0905","-0.0023"
"3659.0","1508970595563","2600178348182217","9.8064995","-0.0311","-0.0385"
"3679.0","1508970595583","2600178368174404","9.806","-0.1103","-0.0213"
"3700.0","1508970595602","2600178388196279","9.8055","-0.14649999","-0.0314"
"3720.0","1508970595624","2600178408186904","9.802","0.047799997","0.2977"
"3739.0","1508970595642","2600178428177529","9.8024","0.0545","0.2832"
"3759.0","1508970595662","2600178448169717","9.8022995","0.022","0.2888"
