"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1527607903014","41748575133000","0.0","9.80665","0.0"
"8.0","1527607903023","41748583495000","-4.676175E-6","9.80665","4.676175E-6"
"17.0","1527607903032","41748593070000","-9.644611E-6","9.80665","9.936873E-6"
"26.0","1527607903043","41748601579000","-1.4613048E-5","9.806652","1.2859482E-5"
"36.0","1527607903050","41748611236000","-1.9873745E-5","9.806651","1.87047E-5"
"44.0","1527607903060","41748619828000","-2.4257659E-5","9.806652","2.2796354E-5"
"53.0","1527607903068","41748629093000","-2.9226096E-5","9.80665","2.9226096E-5"
"62.0","1527607903078","41748637625000","-3.390227E-5","9.80665","3.390227E-5"
"71.0","1527607903085","41748646307000","-3.8578444E-5","9.80665","3.8578444E-5"
"81.0","1527607903101","41748656805000","-4.5008186E-5","9.80665","4.4423665E-5"
"91.0","1527607903105","41748666257000","-5.026888E-5","9.80665","4.968436E-5"
"99.0","1527607903114","41748674552000","-5.494506E-5","9.80665","5.494506E-5"
"108.0","1527607903123","41748683732000","-5.9328973E-5","9.806652","5.7867666E-5"
"118.0","1527607903133","41748693320000","-6.458967E-5","9.806651","6.312836E-5"
"127.0","1527607903143","41748703120000","-6.9850365E-5","9.80665","6.9558104E-5"
"136.0","1527607903153","41748711550000","-7.5111064E-5","9.806649","7.5403324E-5"
"145.0","1527607903160","41748720387000","-7.949498E-5","9.80665","7.949498E-5"
"155.0","1527607903172","41748730134000","-8.475567E-5","9.80665","8.417115E-5"
"163.0","1527607903178","41748738920000","-8.913959E-5","9.806651","8.767829E-5"
"172.0","1527607903188","41748747619000","-9.410803E-5","9.806651","9.293898E-5"
"182.0","1527607903196","41748757341000","-9.907646E-5","9.806651","9.87842E-5"
"191.0","1527607903206","41748766652000","-1.0433716E-4","9.80665","1.040449E-4"
"200.0","1527607903214","41748775448000","-1.0901334E-4","9.80665","1.0872108E-4"
"209.0","1527607903228","41748785064000","-1.1456629E-4","9.80665","1.1456629E-4"
"218.0","1527607903232","41748793380000","-1.1924247E-4","9.80665","1.1924247E-4"
"227.0","1527607903245","41748802452000","-1.242109E-4","9.806651","1.227496E-4"
"236.0","1527607903250","41748811476000","-1.2859482E-4","9.806649","1.2917935E-4"
"245.0","1527607903262","41748820601000","-1.3356326E-4","9.806652","1.3151743E-4"
"254.0","1527607903268","41748829430000","-1.3853169E-4","9.806649","1.3853169E-4"
"263.0","1527607903278","41748838427000","-1.4262335E-4","9.80665","1.4262335E-4"
"272.0","1527607903286","41748848006000","-1.481763E-4","9.80665","1.4729952E-4"
"281.0","1527607903297","41748857073000","-1.5285247E-4","9.80665","1.5256021E-4"
"291.0","1527607903305","41748866533000","-1.5782092E-4","9.806651","1.5606734E-4"
"301.0","1527607903317","41748876237000","-1.6337387E-4","9.806651","1.6191257E-4"
"309.0","1527607903323","41748884725000","-1.6805004E-4","9.806649","1.6775778E-4"
"319.0","1527607903337","41748894358000","-1.7301849E-4","9.80665","1.7243397E-4"
"329.0","1527607903343","41748904273000","-1.7827918E-4","9.80665","1.7827918E-4"
"337.0","1527607903353","41748913032000","-1.8295535E-4","9.80665","1.8237083E-4"
"346.0","1527607903361","41748921828000","-1.8763154E-4","9.806651","1.8646248E-4"
"355.0","1527607903371","41748930565000","-1.923077E-4","9.806649","1.9289223E-4"
"364.0","1527607903379","41748939762000","-1.9727614E-4","9.80665","1.9698388E-4"
"373.0","1527607903387","41748948543000","-2.0166005E-4","9.806651","2.0107553E-4"
"382.0","1527607903397","41748958070000","-2.0721302E-4","9.806651","2.0575171E-4"
"392.0","1527607903407","41748967251000","-2.1188919E-4","9.80665","2.110124E-4"
"401.0","1527607903415","41748976326000","-2.1656536E-4","9.80665","2.1510405E-4"
"410.0","1527607903425","41748985316000","-2.2124154E-4","9.806651","2.1978024E-4"
"420.0","1527607903434","41748995424000","-2.2650223E-4","9.806651","2.2562545E-4"
"429.0","1527607903443","41749004321000","-2.3088614E-4","9.806651","2.2913258E-4"
"439.0","1527607903455","41749014829000","-2.373159E-4","9.806649","2.3790041E-4"
"448.0","1527607903463","41749023412000","-2.416998E-4","9.80665","2.4199206E-4"
"457.0","1527607903474","41749032801000","-2.469605E-4","9.806652","2.454992E-4"
"466.0","1527607903481","41749041315000","-2.5163667E-4","9.80665","2.5192893E-4"
"476.0","1527607903492","41749051433000","-2.5660513E-4","9.806651","2.5660513E-4"
"485.0","1527607903499","41749060910000","-2.6215808E-4","9.806651","2.6069678E-4"
"494.0","1527607903510","41749069982000","-2.6683425E-4","9.80665","2.6771103E-4"
"504.0","1527607903518","41749079268000","-2.7180268E-4","9.80665","2.7180268E-4"
"512.0","1527607903526","41749087729000","-2.7647885E-4","9.806649","2.7706337E-4"
"521.0","1527607903536","41749096995000","-2.8115502E-4","9.80665","2.805705E-4"
"530.0","1527607903544","41749105469000","-2.8583122E-4","9.806651","2.8407763E-4"
"539.0","1527607903555","41749115035000","-2.910919E-4","9.806652","2.8992287E-4"
"548.0","1527607903563","41749124063000","-2.9576808E-4","9.80665","2.963526E-4"
"557.0","1527607903572","41749132350000","-3.00152E-4","9.80665","3.0044426E-4"
"567.0","1527607903583","41749142371000","-3.0570495E-4","9.806651","3.0512043E-4"
"576.0","1527607903591","41749151921000","-3.1096564E-4","9.806652","3.0921208E-4"
"586.0","1527607903603","41749161650000","-3.1622636E-4","9.80665","3.1622636E-4"
"595.0","1527607903609","41749170452000","-3.211948E-4","9.80665","3.2090253E-4"
"605.0","1527607903625","41749180432000","-3.2616322E-4","9.80665","3.255787E-4"
"614.0","1527607903628","41749189444000","-3.3113165E-4","9.806651","3.2967035E-4"
"623.0","1527607903641","41749198977000","-3.3610009E-4","9.806651","3.3434652E-4"
"632.0","1527607903646","41749207549000","-3.4106852E-4","9.80665","3.4019173E-4"
"641.0","1527607903658","41749217050000","-3.4632924E-4","9.806649","3.4603698E-4"
"650.0","1527607903665","41749225817000","-3.510054E-4","9.80665","3.5012863E-4"
"659.0","1527607903676","41749235113000","-3.5685062E-4","9.80665","3.548048E-4"
"669.0","1527607903682","41749244219000","-3.6181905E-4","9.806649","3.600655E-4"
"678.0","1527607903699","41749253442000","-3.6561844E-4","9.806651","3.6123453E-4"
"687.0","1527607903702","41749263059000","-3.7000235E-4","9.806651","3.6532618E-4"
"696.0","1527607903712","41749271645000","-3.7321722E-4","9.80665","3.7000235E-4"
"706.0","1527607903720","41749281150000","-3.7701664E-4","9.80665","3.7467855E-4"
"714.0","1527607903733","41749289554000","-3.8052376E-4","9.80665","3.7818568E-4"
"723.0","1527607903739","41749298956000","-3.846154E-4","9.806651","3.8052376E-4"
"732.0","1527607903750","41749307347000","-3.8812254E-4","9.806652","3.840309E-4"
"741.0","1527607903756","41749316814000","-3.922142E-4","9.806651","3.8870706E-4"
"750.0","1527607903767","41749325973000","-3.9572132E-4","9.80665","3.927987E-4"
"759.0","1527607903774","41749334990000","-3.9981297E-4","9.806649","3.9747488E-4"
"769.0","1527607903785","41749344242000","-4.033201E-4","9.806649","4.00982E-4"
"777.0","1527607903792","41749353112000","-4.071195E-4","9.806651","4.0215105E-4"
"787.0","1527607903805","41749362362000","-4.109189E-4","9.80665","4.0624273E-4"
"796.0","1527607903811","41749371573000","-4.1442603E-4","9.80665","4.0974986E-4"
"805.0","1527607903823","41749380619000","-4.1793316E-4","9.80665","4.13257E-4"
"815.0","1527607903830","41749390399000","-4.220248E-4","9.80665","4.1734864E-4"
"824.0","1527607903839","41749399856000","-4.2640872E-4","9.806651","4.2027124E-4"
"834.0","1527607903847","41749409162000","-4.310849E-4","9.806651","4.2377837E-4"
"843.0","1527607903859","41749418161000","-4.3459205E-4","9.806651","4.2670098E-4"
"851.0","1527607903865","41749427111000","-4.3839143E-4","9.806651","4.3079263E-4"
"861.0","1527607903876","41749436149000","-4.4219082E-4","9.80665","4.3429979E-4"
"869.0","1527607903883","41749444917000","-4.459902E-4","9.806651","4.372224E-4"
"878.0","1527607903894","41749453328000","-4.4949734E-4","9.806649","4.4189856E-4"
