sys_time,timestamp,abs_timestamp,raw_x_acc,raw_y_acc,raw_z_acc
0,4694.5,2514539925944940.0,9.5018685,-0.06368576595000001,2.24073337
200,4894.5,2514540125943651.0,9.4982771875,-0.053390697675000015,2.225649905
400,5094.5,2514540325944939.5,9.4963619,-0.062249244025000025,2.2239739575
600,5294.5,2514540525947908.5,9.505220425,-0.0567425812,2.2309171425
800,5494.5,2514540725944197.0,9.515515450000002,-0.040701428725,2.2263681725
1000,5694.5,2514540925944745.0,9.520064424999996,-0.053869538675,2.2194249875
1200,5894.5,2514541125944665.0,9.507614649999997,-0.055784899750000005,2.218227885
1400,6094.5,2514541325943494.5,9.516233749999998,-0.051475336575,2.23091714
1600,6294.5,2514541525944470.5,9.512642449999998,-0.05841852105000001,2.2304383
1800,6494.525,2514541725974549.0,9.5145578,-0.05219359677500002,2.23546613
2000,6694.5,2514541925944080.0,9.501868625,-0.055545479724999985,2.2306777300000005
2200,6894.5,2514542125944510.0,9.5052204625,-0.06871358845,2.251746685
2400,7094.5,2514542325949236.0,9.4908552875,-0.059376202575,2.2433669899999997
2600,7294.5,2514542525944159.0,9.498037775,-0.06607996680000003,2.2448035
2800,7494.5,2514542725944353.0,9.490615775000004,-0.05937620210000001,2.240015105
3000,7694.5,2514542925945095.5,9.5018686125,-0.056503160124999986,2.2357055425000008
3200,7894.5,2514543125944080.0,9.500671375,-0.06296750422500003,2.245282322499999
3400,8094.5,2514543325944354.0,9.50545985,-0.05937620134999999,2.22828353
3600,8294.5,2514543525945057.0,9.508332875000002,-0.057939681150000026,2.2340295925
3800,8494.5,2514543725943846.0,9.491094625,-0.05650316077500001,2.2325930725000003
4000,8694.5,2514543925944197.0,9.502107999999998,-0.06727706735000001,2.2445640875
4200,8894.5,2514544125944393.0,9.490136949999998,-0.0687135888,2.22541049
4400,9094.5,2514544325944666.0,9.504262775,-0.06200982370000002,2.23379018
4600,9294.5,2514544525944119.5,9.489897487499997,-0.07398083267500002,2.232353662499999
4800,9489.5,2514544720944742.5,9.51430584210526,-0.061997222578947374,2.227615663157895
5000,9689.5,2514544920944671.5,9.509769452380953,-0.04970818745238095,2.2300278690476185
5200,9894.5,2514545125945096.0,9.511684725,-0.060094462875000025,2.226128747499999
5400,10094.5,2514545325944003.0,9.4944466,-0.05554547947500001,2.23235366
5600,10294.5,2514545525944471.0,9.513360625,-0.05171475622500001,2.2321142524999997
5800,10494.5,2514545725943807.0,9.497319575000002,-0.08188169785000002,2.2335507675
6000,10694.5,2514545925947674.5,9.490376375,-0.06320692467500003,2.2426487400000004
6200,10894.5,2514546125944080.5,9.497798500000004,-0.06991069010000002,2.1851878950000008
6400,11094.5,2514546325944627.0,9.490136950000002,-0.060573302650000015,2.2395362700000003
6600,11294.5,2514546525944627.0,9.5073752125,-0.06871358930000003,2.211045285
6800,11494.5,2514546725944119.5,9.487503262500002,-0.059136781725000025,2.24097277
7000,11694.5,2514546925944470.0,9.4968407375,-0.05482721835,2.218946142499999
7200,11894.5,2514547125944705.0,9.4985167375,-0.05985504330000003,2.236663225
7400,12094.5,2514547325944080.5,9.5049809875,-0.06392518602500002,2.226368159999999
7600,12294.5,2514547525944471.0,9.50617805,-0.05315127762500002,2.2261287525
7800,12494.5,2514547725944431.0,9.504741612499998,-0.060812722700000016,2.22421339
8000,12694.525,2514547925982127.5,9.496361825,-0.0600944629,2.2426487375
8200,12894.5,2514548125944393.0,9.495883012499997,-0.06512228680000001,2.2273258375
8400,13094.5,2514548325953063.5,9.505938637499996,-0.05722142035,2.2512678575
8600,13294.5,2514548525943689.0,9.485827349999996,-0.05793968145000001,2.24624005
8800,13494.5,2514548725945994.5,9.508572312500002,-0.07948749627499999,2.2160731049999995
9000,13694.5,2514548925944197.0,9.50545985,-0.054827218925000004,2.2402545174999995
9200,13894.5,2514549125944627.0,9.498995475,-0.057460840775000015,2.21918556
9400,14094.5,2514549325944861.0,9.511445399999998,-0.052433017425000006,2.2395362525
9600,14294.5,2514549525944237.0,9.5320355,-0.0675164884,2.1892580525000005
9800,14494.5,2514549725944783.5,9.5780041,-0.04525041237500002,1.8938135350000005
10000,14694.5,2514549925944783.5,9.5442458875,-0.050996496525,1.9342755575
10200,14894.5,2514550125944080.0,9.556695749999996,-0.055066638875,1.92541701
10400,15094.5,2514550325944393.0,9.5605264125,-0.054348378550000034,1.8617312325
10600,15294.5,2514550525944666.5,9.5703426375,-0.041659109450000016,1.9685126425
10800,7361.025,2514550725944744.0,9.538020925,-0.05554547885000001,1.98455379
11000,202.1,2514550925944275.0,9.523176875,-0.06296750462500003,1.9835961049999995
11200,402.175,2514551125944744.5,9.57225795,-0.040222588550000014,1.8916587575
11400,602.175,2514551325944666.5,9.536823875,-0.06416460567500001,1.9345149825
11600,802.1,2514551525943337.0,9.5691456,-0.0560243189,1.9572599
11800,1002.15,2514551725944588.0,9.514797237500002,-0.050038815675,1.9076999099999996
12000,1202.175,2514551925944471.0,9.563399475,-0.090740244525,1.9998766775
12200,1402.125,2514552125944197.0,9.539936212499997,-0.034237083649999986,1.89285586
12400,1602.15,2514552325945057.0,9.55430155,-0.07948749695000001,1.9258958374999997
12600,1802.15,2514552525944393.0,9.5370633125,-0.060812723025000015,1.8650831125
12800,2002.125,2514552725944080.5,9.57513105,-0.06536170597500003,1.89860194
13000,2202.15,2514552925944431.0,9.552146737500003,-0.07613561442499997,1.9651607625000005
13200,2402.175,2514553125945018.0,9.53754205,-0.066798227375,1.90650281
13400,2602.125,2514553325943729.0,9.5394574625,-0.059615622424999994,1.857421685
13600,2802.15,2514553525944158.0,9.52389515,-0.12042834542499994,1.7939753225000004
13800,3002.175,2514553725944822.5,9.771934325,-0.0016759408499999935,2.2867020525
14000,3202.15,2514553925943807.5,9.4934888375,-0.069192428975,2.1588517025
14200,3402.125,2514554125944236.5,9.524134599999998,-0.12425906797499996,2.068111450000001
14400,3602.125,2514554325944979.0,9.531796062500003,-0.025617958025000002,2.0278888425
14600,3802.175,2514554525943729.0,9.531796075000004,-0.11516110150000004,2.0197485775000006
14800,4002.15,2514554725944822.0,9.522937499999998,-0.079248076975,1.9539080125
15000,4202.15,2514554925944783.0,9.54233055,-0.07015010970000002,1.994848865
15200,4402.2,2514555125944549.0,9.562202375,-0.13575123689999996,2.0602105750000006
15400,4602.15,2514555325944901.0,9.5284441375,-0.055784900224999996,2.022382177500001
15600,4802.125,2514555525943923.5,9.580158849999997,0.017717092499999997,2.099475490000001
15800,5002.15,2514555725944197.0,9.4750533625,0.1663970186,2.0769699975
16000,5202.125,2514555925943923.5,9.58351075,0.357454313,2.096841865
16200,5402.175,2514556125944666.0,9.4740956125,0.4666299127500001,2.3408110275
16400,5602.125,2514556325944080.5,9.4920523,0.3433285240000001,2.1672314025
16600,5802.15,2514556525944588.0,9.479123525,0.4501099182500001,2.2831107275000004
16800,6002.175,2514556725945252.5,9.523655762500004,0.28802246335000004,2.1471201024999997
17000,6202.1,2514556925944119.0,9.528922975000002,0.3251325902500001,2.154063315
17200,6402.175,2514557125944470.5,9.54041505,0.46950295125,2.07744883
17400,6602.15,2514557325944471.0,9.578722387499996,0.2885013055,2.0743363650000006
17600,6802.125,2514557525943690.0,9.5669908,0.3694253232500001,1.858379355
17800,7002.175,2514557725944315.0,9.615832374999998,0.6370970699999998,1.7065869599999992
18000,7202.15,2514557925944236.5,9.6673077625,0.7989451104999998,1.4367604399999996
18200,7402.175,2514558125944705.0,9.65246375,1.0445902155,1.2641385175
18400,7602.125,2514558325944509.0,9.6764056625,1.24019649,1.3184868900000004
18600,7802.15,2514558525944236.0,9.659406775,1.3364434049999998,1.3692439524999998
18800,8002.175,2514558725944587.5,9.688376712499998,1.3713987250000002,1.2464214292500004
19000,8202.125,2514558925944315.0,9.716867699999996,1.4621389849999995,1.1281478539999998
19200,8402.2,2514559125972674.0,9.669701925000002,1.6225504775,0.8779537670000002
19400,8602.175,2514559325944509.0,9.667307550000002,1.3453019550000005,1.16956753775
19600,8802.125,2514559525944041.0,9.8387325375,1.18393275,1.1568782687500003
19800,9002.15,2514559725944666.0,9.72069835,1.26629328925,0.800142217
20000,9202.175,2514559925943533.0,9.755174825,1.0649409322499996,0.6924031402499999
20200,9402.15,2514560125944705.0,9.7444008,0.6361393955,0.395522119825
20400,9602.125,2514560325944002.0,9.7733707375,0.5185840879499998,0.5130774272749999
20600,9802.175,2514560525944197.0,9.7829475875,0.3993528438750001,0.613394475525
20800,10002.125,2514560725944666.5,9.744161499999997,0.07852981597500001,0.7496245578499999
21000,10202.125,2514560925944627.0,9.737218262500004,0.2130839506250001,0.8650250742500001
21200,10402.175,2514561125944939.5,9.6539001,0.363439817625,0.96821516875
21400,10602.125,2514561325944509.0,9.812875137499997,-0.14724340122500001,1.047223834
