"499.0","0.31172442","0.037435867","-0.07061802"
"520.0","0.3114483","0.037430186","-0.069908425"
"540.0","0.31093556","0.036430035","-0.068450384"
"559.0","0.31115788","0.036126886","-0.06757413"
"580.0","0.3102586","0.035733253","-0.06639276"
"600.0","0.3104398","0.035623588","-0.06628429"
"619.0","0.3089531","0.03560697","-0.06583437"
"639.0","0.30927935","0.035583936","-0.0660792"
"660.0","0.30773246","0.035365514","-0.066230305"
"680.0","0.3074103","0.034615688","-0.065748654"
"699.0","0.30619776","0.03443861","-0.06561541"
"720.0","0.30567977","0.033700917","-0.06475883"
"740.0","0.30422637","0.03357141","-0.06470854"
"759.0","0.30279174","0.032611053","-0.063388996"
"779.0","0.3020913","0.033230998","-0.06277255"
"800.0","0.30111584","0.03247084","-0.061351687"
"820.0","0.30131426","0.033187486","-0.060980927"
"839.0","0.3006427","0.03273805","-0.05954952"
"860.0","0.3015425","0.032926857","-0.059249274"
"880.0","0.3004343","0.032683723","-0.058494028"
"899.0","0.30089712","0.032501806","-0.05889956"
"920.0","0.29929712","0.032697797","-0.05924756"
"940.0","0.29897714","0.032472808","-0.059630822"
"960.0","0.29762274","0.033280943","-0.05993367"
"979.0","0.29593262","0.032694537","-0.0594505"
"1000.0","0.29439446","0.032642566","-0.05958925"
"1020.0","0.29286298","0.032502852","-0.0592328"
"1039.0","0.29186818","0.032898337","-0.059025638"
"1060.0","0.29107934","0.032276344","-0.05766651"
"1080.0","0.29166195","0.03223146","-0.05677718"
"1100.0","0.29083115","0.031667303","-0.055311292"
"1119.0","0.291524","0.031834967","-0.054390736"
"1140.0","0.29119137","0.031713292","-0.053805783"
"1160.0","0.29150492","0.031543225","-0.052768253"
"1179.0","0.2902479","0.03163301","-0.052571412"
"1200.0","0.28954014","0.031098843","-0.052099057"
"1220.0","0.28834343","0.031169849","-0.05181656"
"1240.0","0.2870112","0.0299595","-0.05136348"
"1259.0","0.28631866","0.029799202","-0.050598662"
"1280.0","0.28568357","0.029338706","-0.04961517"
"1300.0","0.28543565","0.029243512","-0.049186595"
"1319.0","0.28528896","0.028709294","-0.04886516"
"1340.0","0.28522852","0.028698748","-0.048973836"
"1360.0","0.28409237","0.028508754","-0.048752967"
"1379.0","0.28457192","0.02836471","-0.0487372"
"1399.0","0.28314507","0.028925886","-0.048469014"
"1420.0","0.28323984","0.028950257","-0.049203668"
"1440.0","0.28225863","0.028634006","-0.04931415"
"1459.0","0.28138533","0.028692836","-0.048959076"
"1480.0","0.28041342","0.029196871","-0.04907028"
"1500.0","0.27940434","0.028592387","-0.04828543"
"1519.0","0.27884683","0.028478425","-0.047235"
"1540.0","0.27766308","0.028292533","-0.046230827"
"1560.0","0.27785078","0.02851557","-0.04583267"
"1580.0","0.27691603","0.027974993","-0.04468301"
"1599.0","0.27778846","0.027766619","-0.044511594"
"1620.0","0.276892","0.027622286","-0.043952536"
"1640.0","0.27731505","0.027150676","-0.044430275"
"1659.0","0.27567446","0.026930923","-0.044156622"
"1680.0","0.2757541","0.026115268","-0.04415884"
"1700.0","0.2750908","0.026496192","-0.044471044"
"1720.0","0.27428237","0.025784211","-0.04428119"
"1739.0","0.27366945","0.02557829","-0.04407228"
"1760.0","0.2729106","0.025332399","-0.04346242"
"1780.0","0.27278355","0.025552237","-0.04339711"
"1799.0","0.27241614","0.025290975","-0.042322624"
"1820.0","0.27219406","0.02539752","-0.04226701"
"1840.0","0.2707026","0.025594532","-0.042082675"
"1860.0","0.2708776","0.02544556","-0.04245026"
"1879.0","0.2698247","0.025297832","-0.042762008"
"1900.0","0.2698971","0.025132343","-0.0430807"
"1920.0","0.2689931","0.025353681","-0.043226294"
"1939.0","0.26824415","0.025083913","-0.042702165"
"1960.0","0.26749444","0.025629492","-0.042745654"
"1980.0","0.26641297","0.025042346","-0.041795924"
"1999.0","0.2665539","0.025260134","-0.041690946"
"2019.0","0.26576114","0.025088834","-0.04064799"
"2040.0","0.26652783","0.02515289","-0.04071825"
"2060.0","0.2647482","0.024471626","-0.03959416"
"2079.0","0.26522043","0.024225269","-0.039395686"
"2100.0","0.26427132","0.024596643","-0.03882321"
"2120.0","0.26386696","0.02419316","-0.037814096"
"2139.0","0.26327664","0.024119195","-0.037147027"
"2160.0","0.26220724","0.0235221","-0.035543293"
"2180.0","0.2618847","0.02362449","-0.034667075"
"2200.0","0.26133227","0.023218367","-0.03322424"
"2219.0","0.2617116","0.023083275","-0.03314862"
"2240.0","0.26067403","0.022662358","-0.032177877"
"2260.0","0.26115516","0.022719547","-0.032256987"
"2279.0","0.2597769","0.023064949","-0.031825203"
"2300.0","0.2596715","0.022677625","-0.03189258"
"2320.0","0.25804815","0.022123737","-0.032063115"
"2340.0","0.2574119","0.021838618","-0.031932298"
"2359.0","0.25565684","0.021939425","-0.032123137"
"2380.0","0.25519305","0.021796728","-0.03146952"
"2400.0","0.2542991","0.021655245","-0.031108173"
"2419.0","0.2532711","0.02138847","-0.030448131"
"2440.0","0.25328025","0.021642527","-0.02975389"
"2460.0","0.25304735","0.021155315","-0.02966462"
"2480.0","0.2537471","0.021280037","-0.028644798"
"2499.0","0.25351536","0.021457138","-0.028482575"
"2520.0","0.25450528","0.021432852","-0.028099163"
"2540.0","0.25329626","0.021933189","-0.027387667"
"2559.0","0.2533998","0.022337522","-0.028506229"
"2580.0","0.2531603","0.022759834","-0.028740697"
"2600.0","0.2521805","0.022705534","-0.029335992"
"2619.0","0.25173807","0.021694507","-0.029550813"
"2639.0","0.25055587","0.021008035","-0.030076059"
"2660.0","0.2501021","0.021599995","-0.03019018"
"2680.0","0.2488156","0.021369494","-0.029805228"
"2699.0","0.24875002","0.021038147","-0.029613702"
"2720.0","0.24736176","0.021140456","-0.029815633"
"2740.0","0.24749045","0.020561755","-0.029723555"
"2759.0","0.2462445","0.019822946","-0.030260436"
"2780.0","0.24563478","0.018990831","-0.030463135"
"2800.0","0.2452196","0.018514378","-0.031033318"
"2820.0","0.244067","0.017663306","-0.03148065"
"2839.0","0.24277116","0.01797149","-0.031570747"
"2860.0","0.2421693","0.017989632","-0.031128393"
"2880.0","0.24244696","0.018050684","-0.030805752"
"2899.0","0.24223322","0.01730493","-0.029945724"
"2920.0","0.24343304","0.016395407","-0.029726496"
"2940.0","0.24345487","0.01681143","-0.027915863"
"2960.0","0.2446651","0.017474873","-0.025538284"
"2979.0","0.24533878","0.017785998","-0.022974093"
"3000.0","0.24617259","0.017196568","-0.020209223"
"3020.0","0.24657872","0.017482584","-0.017449677"
