sys_time,timestamp,abs_timestamp,raw_x_grav,raw_y_grav,raw_z_grav
0,4619.0,2514539868433846.0,9.5480399,-0.0518399992,2.23637996
100,4719.0,2514539968438221.0,9.5475797,-0.05591999839999999,2.23827998
200,4819.0,2514540068436658.5,9.54676,-0.0512999992,2.24188
300,4919.0,2514540168435095.5,9.5454398,-0.05501999900000001,2.24736
400,5019.0,2514540268433846.0,9.545879800000002,-0.0570799996,2.2454600000000005
500,5119.0,2514540368432595.5,9.5451,-0.054719998799999996,2.24883992
600,5219.0,2514540468437283.0,9.545220000000002,-0.051479999000000005,2.24837998
700,5319.0,2514540568435408.0,9.5457198,-0.057039999000000015,2.24626
800,5419.0,2514540668439471.0,9.545539800000002,-0.0532199988,2.24703994
900,5519.0,2514540768431970.5,9.544319999999999,-0.0562399986,2.2521399200000003
1000,5619.0,2514540868436971.0,9.5451998,-0.0566999996,2.24841996
1100,5719.0,2514540968434783.5,9.5462996,-0.0548799992,2.24373996
1200,5819.0,2514541068433533.0,9.5477594,-0.0491199996,2.23759996
1300,5919.0,2514541168438533.0,9.550199800000001,-0.05053999940000001,2.22705996
1400,6019.0,2514541268436658.5,9.551319799999998,-0.04997999940000001,2.22245994
1500,6119.0,2514541368434783.0,9.54998,-0.052359999,2.22807994
1600,6219.0,2514541468433221.0,9.5492998,-0.0561999992,2.23089996
1700,6319.0,2514541568438221.0,9.5480597,-0.0640799992,2.23611994
1800,6419.0,2514541668430721.0,9.5476199,-0.06187999860000001,2.23793998
1900,6519.0,2514541768441658.0,9.5469597,-0.0621999994,2.24068
2000,6619.0,2514541868433533.0,9.547419800000002,-0.063199999,2.23877996
2100,6719.0,2514541968437908.0,9.5484799,-0.0597199984,2.23432
2200,6819.0,2514542068436658.5,9.5478598,-0.0559799988,2.2370200000000002
2300,6919.0,2514542168434783.0,9.5448,-0.0620799992,2.24987998
2400,7019.0,2514542268433846.0,9.5432398,-0.064139998,2.25643994
2500,7119.0,2514542368431970.5,9.542159600000002,-0.0617,2.26104
2600,7219.0,2514542468436345.0,9.540299800000001,-0.05964000000000001,2.26894
2700,7319.0,2514542568435408.0,9.540959800000001,-0.0599199984,2.2663
2800,7419.0,2514542668439471.0,9.5426,-0.0577999994,2.25921996
2900,7519.0,2514542768431345.0,9.5439,-0.0533399996,2.25399992
3000,7619.0,2514542868436033.0,9.54598,-0.0551999992,2.2450999200000004
3100,7719.0,2514542968435095.5,9.5471799,-0.05841999900000001,2.23992
3200,7819.0,2514543068433533.0,9.5466996,-0.062099998799999986,2.24177996
3300,7919.0,2514543168438221.0,9.545760000000001,-0.061859997800000004,2.24591998
3400,8019.0,2514543268436658.5,9.54532,-0.0623399992,2.24773996
3500,8119.0,2514543368435095.5,9.5437998,-0.0578599988,2.25429996
3600,8219.0,2514543468432908.5,9.54244,-0.055379999000000006,2.26015998
3700,8319.0,2514543568437908.0,9.54198,-0.05312000000000001,2.26213998
3800,8419.0,2514543668430096.0,9.5420998,-0.057719999400000006,2.26152
