"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"0.0","1508884952580","2514535368422908","0.06352998","-0.012217305","-0.04153884"
"200.0","1508884952783","2514535568426033","0.0","0.0","0.0"
"400.0","1508884952980","2514535768429158","0.07452556","-0.0012217305","-0.02565634"
"600.0","1508884953181","2514535968432283","0.0","0.0","0.0"
"800.0","1508884953380","2514536168435408","0.0","0.0","0.0"
"1000.0","1508884953580","2514536368438533","0.0","0.0","0.0"
"1200.0","1508884953780","2514536568441658","0.0","0.0","0.0"
"1400.0","1508884953980","2514536768444783","0.0","0.0","0.0"
"1600.0","1508884954180","2514536968447908","0.0","0.0","0.0"
"1799.0","1508884954380","2514537168421346","-0.05131268","0.047647487","-0.029321533"
"2000.0","1508884954580","2514537368422908","0.0","0.0","0.0"
"2200.0","1508884954780","2514537568426033","0.0","0.0","0.0"
"2400.0","1508884954980","2514537768429158","0.010995574","0.064751714","0.042760566"
"2600.0","1508884955180","2514537968432283","0.065973446","-0.009773844","-0.04520403"
"2800.0","1508884955380","2514538168435408","0.0","0.0","0.0"
"3000.0","1508884955580","2514538368438533","0.0","0.0","0.0"
"3200.0","1508884955780","2514538568441658","0.058643065","0.042760566","0.029321533"
"3400.0","1508884955980","2514538768444783","0.0","0.0","0.0"
"3600.0","1508884956180","2514538968447908","0.0","0.0","0.0"
"3800.0","1508884956380","2514539168451033","0.0","0.0","0.0"
"4000.0","1508884956584","2514539368422908","0.0","0.0","0.0"
"4200.0","1508884956780","2514539568426033","0.0","0.0","0.0"
"4400.0","1508884956980","2514539768429158","-0.05009095","0.04153884","0.042760566"
"4600.0","1508884957184","2514539968432283","0.0","0.0","0.0"
"4800.0","1508884957381","2514540168435408","0.02565634","0.07452556","0.017104227"
"5000.0","1508884957580","2514540368440096","0.0","0.0","0.0"
"5200.0","1508884957781","2514540568441658","0.0","0.0","0.0"
"5400.0","1508884957981","2514540768444783","0.0","0.0","0.0"
"5600.0","1508884958181","2514540968446346","0.0","0.0","0.0"
"5800.0","1508884958386","2514541168451033","0.0","0.0","0.0"
"6000.0","1508884958581","2514541368422908","0.0","0.0","0.0"
"6200.0","1508884958781","2514541568424471","0.0","0.0","0.0"
"6400.0","1508884958981","2514541768429158","0.0","0.0","0.0"
"6600.0","1508884959182","2514541968432283","0.0","0.0","0.0"
"6800.0","1508884959380","2514542168435408","0.0","0.0","0.0"
"7000.0","1508884959581","2514542368438533","0.0","0.0","0.0"
"7200.0","1508884959781","2514542568441658","0.0","0.0","0.0"
"7400.0","1508884959981","2514542768443221","0.0","0.0","0.0"
"7600.0","1508884960180","2514542968447908","0.0","0.0","0.0"
"7800.0","1508884960380","2514543168451033","0.0","0.0","0.0"
"8000.0","1508884960580","2514543368422908","0.0","0.0","0.0"
"8200.0","1508884960780","2514543568426033","0.0","0.0","0.0"
"8400.0","1508884960980","2514543768427596","-0.07086037","0.08552113","0.004886922"
"8600.0","1508884961180","2514543968432283","0.0","0.0","0.0"
"8800.0","1508884961380","2514544168433846","0.0","0.0","0.0"
"9000.0","1508884961580","2514544368438533","0.0","0.0","0.0"
"9200.0","1508884961780","2514544568440096","0.0","0.0","0.0"
"9400.0","1508884961980","2514544768444783","0.0","0.0","0.0"
"9600.0","1508884962180","2514544968446346","0.0","0.0","0.0"
"9800.0","1508884962381","2514545168451033","-0.02076942","0.057421334","-0.04642576"
"9999.0","1508884962580","2514545368421346","0.0","0.0","0.0"
"10200.0","1508884962780","2514545568426033","0.0","0.0","0.0"
"10400.0","1508884962980","2514545768427596","0.0","0.0","0.0"
"10600.0","1508884963180","2514545968430721","0.0","0.0","0.0"
"10800.0","1508884963382","2514546168433846","0.0","0.0","0.0"
"11000.0","1508884963584","2514546368438533","0.0","0.0","0.0"
"11200.0","1508884963781","2514546568440096","0.0","0.0","0.0"
"11400.0","1508884963982","2514546768444783","0.0","0.0","0.0"
"11600.0","1508884964181","2514546968446346","0.0","0.0","0.0"
"11800.0","1508884964381","2514547168449471","0.0","0.0","0.0"
"11999.0","1508884964580","2514547368421346","0.0","0.065973446","0.039095376"
"12200.0","1508884964780","2514547568424471","0.0","0.0","0.0"
"12400.0","1508884964981","2514547768427596","0.0","0.0","0.0"
"12600.0","1508884965180","2514547968430721","0.0","0.0","0.0"
"12800.0","1508884965380","2514548168433846","0.0","0.0","0.0"
"13000.0","1508884965580","2514548368436971","0.0","0.0","0.0"
"13200.0","1508884965780","2514548568440096","-0.07941248","0.0061086523","-0.012217305"
"13400.0","1508884965980","2514548768443221","0.0","0.0","0.0"
"13600.0","1508884966180","2514548968446346","0.07819075","0.007330383","0.002443461"
"13800.0","1508884966380","2514549168449471","0.0","0.0","0.0"
"13999.0","1508884966580","2514549368419783","0.0","0.0","0.0"
"14200.0","1508884966780","2514549568424471","0.0","0.0","0.0"
"14400.0","1508884966980","2514549768427596","0.103847094","-0.13805555","0.02687807"
"14600.0","1508884967180","2514549968430721","0.07574729","-0.080634214","0.014660766"
"14800.0","1508884967380","2514550168433846","-0.056199603","0.056199603","-0.007330383"
"15000.0","1508884967580","2514550368436971","0.0","0.0","0.0"
"15200.0","1508884967780","2514550568440096","0.0","0.0","0.0"
"0.0","1508884967980","2514550768443221","-0.056199603","0.05497787","0.0"
"200.0","1508884968180","2514550968446346","0.0","0.0","0.0"
"400.0","1508884968380","2514551168449471","0.06841691","-0.035430185","0.015882496"
"599.0","1508884968580","2514551368421346","0.0","0.0","0.0"
"799.0","1508884968780","2514551568422908","-0.057421334","0.05009095","-0.002443461"
"999.0","1508884968980","2514551768426033","0.0","0.0","0.0"
"1199.0","1508884969180","2514551968430721","-0.035430185","0.06963864","0.009773844"
"1399.0","1508884969380","2514552168433846","0.04153884","-0.064751714","0.02443461"
"1599.0","1508884969580","2514552368436971","-0.07941248","0.012217305","0.0"
"1799.0","1508884969780","2514552568438533","0.0","0.0","0.0"
"2000.0","1508884969980","2514552768443221","0.0","0.0","0.0"
"2200.0","1508884970180","2514552968446346","-0.028099801","0.06963864","0.02076942"
"2400.0","1508884970380","2514553168447908","0.10751228","-0.019547688","0.004886922"
"2599.0","1508884970580","2514553368421346","0.0","0.0","0.0"
"2799.0","1508884970780","2514553568422908","-0.012217305","-0.04642576","0.09773844"
"2999.0","1508884970980","2514553768427596","-0.08674286","0.14660765","-0.037873644"
"3199.0","1508884971180","2514553968429158","-0.089186326","0.11728613","-0.04886922"
"3399.0","1508884971380","2514554168432283","0.04886922","-0.07941248","0.065973446"
"3599.0","1508884971580","2514554368436971","0.0","0.0","0.0"
"3799.0","1508884971780","2514554568440096","0.0","0.0","0.0"
"3999.0","1508884971980","2514554768441658","0.0","0.0","0.0"
"4200.0","1508884972180","2514554968446346","0.0","0.0","0.0"
"4400.0","1508884972380","2514555168447908","0.02443461","0.10262536","0.036651913"
"4599.0","1508884972580","2514555368421346","0.0","0.0","0.0"
"4799.0","1508884972780","2514555568422908","0.0","0.0","0.0"
"4999.0","1508884972980","2514555768426033","-0.047647487","0.05497787","-0.0842994"
"5199.0","1508884973180","2514555968429158","0.0","0.0","0.0"
"5399.0","1508884973381","2514556168432283","-0.04153884","0.12339478","-0.12339478"
"5599.0","1508884973580","2514556368435408","0.06352998","-0.029321533","0.040317107"
"5799.0","1508884973780","2514556568438533","0.0","0.0","0.0"
"5999.0","1508884973982","2514556768441658","0.042760566","-0.004886922","0.065973446"
"6200.0","1508884974181","2514556968444783","0.0","0.0","0.0"
"6400.0","1508884974380","2514557168447908","0.0","0.0","0.0"
"6599.0","1508884974580","2514557368419783","0.0","0.0","0.0"
"6799.0","1508884974780","2514557568422908","0.02687807","-0.09285152","0.04886922"
"6999.0","1508884974980","2514557768426033","0.10140363","-0.065973446","-0.09773844"
"7199.0","1508884975181","2514557968429158","0.080634214","-0.12339478","-0.04886922"
"7399.0","1508884975384","2514558168432283","0.09896017","-0.10140363","-0.10873401"
"7599.0","1508884975581","2514558368435408","-0.015882496","0.0","-0.11362094"
"7799.0","1508884975781","2514558568438533","-0.007330383","0.014660766","-0.10995574"
"7999.0","1508884975984","2514558768441658","-0.065973446","-0.017104227","-0.037873644"
"8200.0","1508884976180","2514558968444783","-0.04520403","-0.06352998","0.007330383"
"8400.0","1508884976382","2514559168447908","0.058643065","-0.12339478","-0.10873401"
"8600.0","1508884976580","2514559368451033","-0.1563815","0.0842994","0.05497787"
"8799.0","1508884976780","2514559568422908","-0.09773844","0.02443461","0.040317107"
"8999.0","1508884976980","2514559768426033","-0.047647487","-0.09285152","0.08674286"
"9199.0","1508884977180","2514559968429158","0.018325957","-0.08307768","-0.0720821"
"9399.0","1508884977380","2514560168432283","-0.10995574","-0.089186326","0.2565634"
"9599.0","1508884977581","2514560368435408","-0.10262536","-0.037873644","0.11484267"
"9799.0","1508884977780","2514560568438533","-0.06719518","0.019547688","0.040317107"
"9999.0","1508884977980","2514560768441658","-0.17715092","0.036651913","0.21624629"
"10200.0","1508884978180","2514560968444783","-0.06841691","0.087964594","0.0"
"10400.0","1508884978380","2514561168447908","0.0","0.0","0.0"
"10600.0","1508884978580","2514561368451033","-0.043982297","0.04520403","0.042760566"
"10799.0","1508884978780","2514561568422908","0.017104227","-0.065973446","0.13561209"
"10999.0","1508884978980","2514561768426033","-0.21868975","0.34330627","-0.089186326"
"11199.0","1508884979180","2514561968429158","-0.16982053","0.20525073","0.064751714"
"11399.0","1508884979380","2514562168432283","-0.07941248","0.11484267","-0.0012217305"
"11599.0","1508884979580","2514562368435408","0.009773844","0.081855945","-0.07941248"
"11799.0","1508884979780","2514562568436971","-0.14905111","0.11484267","0.05375614"
"11999.0","1508884979980","2514562768441658","-0.039095376","0.13072516","0.0061086523"
"12200.0","1508884980180","2514562968444783","-0.087964594","0.103847094","0.007330383"
"12400.0","1508884980380","2514563168446346","0.103847094","-0.07452556","-0.04520403"
"12600.0","1508884980580","2514563368451033","0.0","0.0","0.0"
"12799.0","1508884980780","2514563568421346","0.056199603","-0.009773844","-0.05131268"
"12999.0","1508884980980","2514563768424471","-0.07819075","0.07574729","-0.0061086523"
"13199.0","1508884981180","2514563968427596","-0.09407325","0.14660765","-0.008552114"
"13399.0","1508884981380","2514564168430721","0.0","0.0","0.0"
"13599.0","1508884981580","2514564368435408","0.0","0.0","0.0"
"13799.0","1508884981783","2514564568436971","-0.07819075","0.06719518","0.04886922"
"13999.0","1508884981980","2514564768441658","-0.04886922","0.061086524","0.007330383"
"14200.0","1508884982180","2514564968443221","-0.06352998","0.029321533","0.035430185"
"14400.0","1508884982380","2514565168446346","-0.04153884","0.10140363","-0.02076942"
"14600.0","1508884982580","2514565368451033","0.0","0.0","0.0"
"14799.0","1508884982780","2514565568421346","-0.057421334","0.040317107","0.030543262"
"14999.0","1508884982980","2514565768424471","0.0","0.0","0.0"
"15199.0","1508884983180","2514565968429158","-0.11362094","0.015882496","0.13194689"
"15399.0","1508884983380","2514566168430721","0.0","0.0","0.0"
"15599.0","1508884983580","2514566368433846","-0.07819075","-0.009773844","0.13805555"
"15799.0","1508884983780","2514566568436971","-0.05009095","0.10140363","0.018325957"
"15999.0","1508884983981","2514566768440096","-0.056199603","0.004886922","0.09285152"
"16200.0","1508884984180","2514566968443221","0.14660765","-0.16493362","0.013439035"
"16400.0","1508884984380","2514567168446346","0.0","0.0","0.0"
"16600.0","1508884984580","2514567368449471","-0.21746802","0.019547688","0.26267207"
"16799.0","1508884984780","2514567568421346","0.15882497","0.064751714","-0.16737708"
"16999.0","1508884984980","2514567768424471","-0.04886922","-0.080634214","0.22113322"
"17199.0","1508884985180","2514567968427596","0.0","-0.02687807","0.07452556"
"17399.0","1508884985380","2514568168430721","0.39584067","-0.028099801","-0.2968805"
"17599.0","1508884985580","2514568368433846","0.0","0.0","0.0"
