sys_time,timestamp,abs_timestamp,raw_x_gyro,raw_y_gyro,raw_z_gyro
100,4600.0,2514539968432283.0,0.0,0.0,0.0
200,,,,,
300,4800.0,2514540168435408.0,0.02565634,0.07452556,0.017104227
400,,,,,
500,5000.0,2514540368440096.0,0.0,0.0,0.0
600,,,,,
700,5200.0,2514540568441658.0,0.0,0.0,0.0
800,,,,,
900,5400.0,2514540768444783.0,0.0,0.0,0.0
1000,,,,,
1100,5600.0,2514540968446346.0,0.0,0.0,0.0
1200,,,,,
1300,5800.0,2514541168451033.0,0.0,0.0,0.0
1400,,,,,
1500,6000.0,2514541368422908.0,0.0,0.0,0.0
1600,,,,,
1700,6200.0,2514541568424471.0,0.0,0.0,0.0
1800,,,,,
1900,6400.0,2514541768429158.0,0.0,0.0,0.0
2000,,,,,
2100,6600.0,2514541968432283.0,0.0,0.0,0.0
2200,,,,,
2300,6800.0,2514542168435408.0,0.0,0.0,0.0
2400,,,,,
2500,7000.0,2514542368438533.0,0.0,0.0,0.0
2600,,,,,
2700,7200.0,2514542568441658.0,0.0,0.0,0.0
2800,,,,,
2900,7400.0,2514542768443221.0,0.0,0.0,0.0
3000,,,,,
3100,7600.0,2514542968447908.0,0.0,0.0,0.0
3200,,,,,
3300,7800.0,2514543168451033.0,0.0,0.0,0.0
3400,,,,,
3500,8000.0,2514543368422908.0,0.0,0.0,0.0
3600,,,,,
3700,8200.0,2514543568426033.0,0.0,0.0,0.0
3800,,,,,
3900,8400.0,2514543768427596.0,-0.07086037,0.08552113,0.004886922
4000,,,,,
4100,8600.0,2514543968432283.0,0.0,0.0,0.0
4200,,,,,
4300,8800.0,2514544168433846.0,0.0,0.0,0.0
4400,,,,,
4500,9000.0,2514544368438533.0,0.0,0.0,0.0
4600,,,,,
4700,9200.0,2514544568440096.0,0.0,0.0,0.0
4800,,,,,
4900,9400.0,2514544768444783.0,0.0,0.0,0.0
5000,,,,,
5100,9600.0,2514544968446346.0,0.0,0.0,0.0
5200,,,,,
5300,9800.0,2514545168451033.0,-0.02076942,0.057421334,-0.04642576
5400,,,,,
5500,9999.0,2514545368421346.0,0.0,0.0,0.0
5600,,,,,
5700,10200.0,2514545568426033.0,0.0,0.0,0.0
5800,,,,,
5900,10400.0,2514545768427596.0,0.0,0.0,0.0
