"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"0.0","1508884952462","2514535248465096","-0.124255","-0.606402","-0.152563"
"19.0","1508884952481","2514535268438533","-0.124237","-0.606332","-0.152509"
"39.0","1508884952502","2514535288427596","-0.124167","-0.606293","-0.152533"
"59.0","1508884952521","2514535308451033","-0.124376","-0.606316","-0.152401"
"79.0","1508884952542","2514535328441658","-0.124508","-0.606174","-0.152459"
"99.0","1508884952561","2514535348432283","-0.124244","-0.606349","-0.152419"
"119.0","1508884952582","2514535368422908","-0.124099","-0.606303","-0.152358"
"139.0","1508884952601","2514535388446346","-0.124208","-0.60610497","-0.152286"
"159.0","1508884952621","2514535408436971","-0.123914","-0.606138","-0.152266"
"179.0","1508884952641","2514535428427596","-0.123828","-0.606054","-0.152287"
"199.0","1508884952661","2514535448449471","-0.124138","-0.605884","-0.152227"
"219.0","1508884952681","2514535468440096","-0.12423","-0.605601","-0.152358"
"239.0","1508884952701","2514535488430721","-0.123682","-0.605755","-0.15245"
"259.0","1508884952724","2514535508422908","-0.123312","-0.60603","-0.152303"
"280.0","1508884952742","2514535528560408","-0.123449996","-0.606056","-0.152208"
"299.0","1508884952761","2514535548435408","-0.124026","-0.6058","-0.152127"
"319.0","1508884952784","2514535568426033","-0.123142","-0.605917","-0.152489"
"339.0","1508884952801","2514535588447908","-0.122996","-0.606103","-0.152367"
"359.0","1508884952821","2514535608440096","-0.122921","-0.60613","-0.152267"
"379.0","1508884952841","2514535628430721","-0.122695","-0.606057","-0.152244"
"399.0","1508884952861","2514535648421346","-0.122448","-0.606257","-0.152116"
"419.0","1508884952882","2514535668443221","-0.12259","-0.606224","-0.15201999"
"439.0","1508884952903","2514535688435408","-0.122708","-0.606176","-0.151964"
"459.0","1508884952922","2514535708426033","-0.12261","-0.606204","-0.15196"
"479.0","1508884952944","2514535728447908","-0.122715","-0.606152","-0.152012"
"499.0","1508884952962","2514535748438533","-0.122434","-0.606437","-0.15197"
"519.0","1508884952981","2514535768429158","-0.122315","-0.60642","-0.151988"
"539.0","1508884953002","2514535788419783","-0.122421","-0.606535","-0.151729"
"559.0","1508884953021","2514535808443221","-0.122312","-0.60642","-0.1518"
"579.0","1508884953041","2514535828433846","-0.122208","-0.606523","-0.151636"
"599.0","1508884953061","2514535848424471","-0.122487","-0.606403","-0.151518"
"619.0","1508884953081","2514535868447908","-0.122704","-0.606481","-0.151374"
"639.0","1508884953106","2514535888438533","-0.12243","-0.606775","-0.151152"
"659.0","1508884953121","2514535908429158","-0.122349","-0.606801","-0.151043"
"679.0","1508884953141","2514535928451033","-0.122101","-0.607104","-0.150785"
"699.0","1508884953161","2514535948443221","-0.121902","-0.607051","-0.150754"
"719.0","1508884953182","2514535968432283","-0.12202","-0.606979","-0.150676"
"739.0","1508884953203","2514535988424471","-0.122075","-0.606976","-0.150618"
"759.0","1508884953221","2514536008446346","-0.121912","-0.607151","-0.150416"
"779.0","1508884953241","2514536028436971","-0.121782","-0.607185","-0.150248"
"799.0","1508884953261","2514536048427596","-0.121402","-0.607259","-0.150199"
"819.0","1508884953281","2514536068449471","-0.121242","-0.607321","-0.150202"
"839.0","1508884953302","2514536088441658","-0.121312","-0.607062","-0.150446"
"859.0","1508884953321","2514536108430721","-0.121454","-0.607126","-0.1505"
"879.0","1508884953342","2514536128422908","-0.121942","-0.607131","-0.150396"
"899.0","1508884953361","2514536148444783","-0.121934","-0.607104","-0.150337"
"919.0","1508884953382","2514536168435408","-0.12189","-0.607125","-0.150307"
"939.0","1508884953403","2514536188426033","-0.121586","-0.607279","-0.150255"
"959.0","1508884953421","2514536208449471","-0.121601","-0.607361","-0.150116"
"979.0","1508884953441","2514536228440096","-0.121649","-0.607265","-0.149992"
"999.0","1508884953461","2514536248430721","-0.121686","-0.607159","-0.149859"
"1019.0","1508884953481","2514536268421346","-0.121667","-0.607261","-0.149736"
"1039.0","1508884953504","2514536288444783","-0.121609","-0.607204","-0.149751"
"1059.0","1508884953521","2514536308435408","-0.12171","-0.607283","-0.149779"
"1079.0","1508884953541","2514536328426033","-0.121775","-0.607135","-0.15003599"
"1099.0","1508884953561","2514536348447908","-0.121604","-0.607089","-0.15019199"
"1119.0","1508884953582","2514536368438533","-0.121456","-0.607092","-0.150231"
"1139.0","1508884953602","2514536388430721","-0.121776","-0.606991","-0.150185"
"1159.0","1508884953621","2514536408419783","-0.121674","-0.606976","-0.150195"
"1179.0","1508884953641","2514536428443221","-0.121722996","-0.606935","-0.150208"
"1199.0","1508884953661","2514536448433846","-0.121596","-0.607103","-0.150304"
"1219.0","1508884953681","2514536468424471","-0.121373996","-0.607274","-0.150313"
"1239.0","1508884953701","2514536488446346","-0.121468","-0.60749197","-0.15009099"
"1259.0","1508884953721","2514536508438533","-0.121543996","-0.607375","-0.150227"
"1279.0","1508884953741","2514536528429158","-0.121644996","-0.60721","-0.150257"
"1299.0","1508884953761","2514536548419783","-0.121839","-0.60724","-0.149977"
"1319.0","1508884953782","2514536568441658","-0.122013","-0.607265","-0.149866"
"1339.0","1508884953803","2514536588432283","-0.121915996","-0.607433","-0.149782"
"1359.0","1508884953821","2514536608422908","-0.121873","-0.60747397","-0.149806"
"1379.0","1508884953841","2514536628446346","-0.121833","-0.607566","-0.149846"
"1399.0","1508884953862","2514536648436971","-0.122052","-0.607584","-0.149882"
"1419.0","1508884953881","2514536668427596","-0.122235","-0.6075","-0.149886"
"1439.0","1508884953901","2514536688451033","-0.122555","-0.607352","-0.149921"
"1459.0","1508884953921","2514536708441658","-0.122744","-0.607224","-0.150136"
"1479.0","1508884953941","2514536728430721","-0.122682","-0.607326","-0.150179"
"1499.0","1508884953961","2514536748422908","-0.122527","-0.607452","-0.150287"
"1519.0","1508884953982","2514536768444783","-0.122529","-0.607453","-0.150257"
"1539.0","1508884954002","2514536788435408","-0.122662","-0.607239","-0.150155"
"1559.0","1508884954021","2514536808426033","-0.122432","-0.6073","-0.149981"
"1579.0","1508884954041","2514536828449471","-0.122362","-0.607323","-0.149888"
"1599.0","1508884954061","2514536848440096","-0.122357","-0.607373","-0.149987"
"1619.0","1508884954081","2514536868430721","-0.122512996","-0.607198","-0.150368"
"1639.0","1508884954102","2514536888421346","-0.122291","-0.60728","-0.150693"
"1659.0","1508884954121","2514536908444783","-0.122442","-0.607295","-0.150773"
"1679.0","1508884954141","2514536928433846","-0.122671","-0.607183","-0.150747"
"1699.0","1508884954161","2514536948426033","-0.122745","-0.607192","-0.150737"
"1719.0","1508884954182","2514536968447908","-0.122639","-0.607133","-0.150943"
"1739.0","1508884954203","2514536988440096","-0.122629","-0.607077","-0.15111"
"1759.0","1508884954221","2514537008430721","-0.12265","-0.607095","-0.151192"
"1779.0","1508884954241","2514537028421346","-0.122447","-0.607374","-0.15109"
"1799.0","1508884954262","2514537048443221","-0.122383","-0.607519","-0.150986"
"1819.0","1508884954281","2514537068433846","-0.122508","-0.607323","-0.150993"
"1839.0","1508884954302","2514537088424471","-0.122359","-0.607566","-0.150841"
"1859.0","1508884954321","2514537108447908","-0.122562","-0.607493","-0.150737"
"1879.0","1508884954341","2514537128438533","-0.122756","-0.607312","-0.150823"
"1899.0","1508884954361","2514537148429158","-0.122816","-0.607257","-0.150885"
"1919.0","1508884954382","2514537168421346","-0.122714","-0.607301","-0.150932"
"1939.0","1508884954401","2514537188441658","-0.122689","-0.607396","-0.1508"
"1959.0","1508884954421","2514537208432283","-0.122816","-0.60736","-0.150684"
"1979.0","1508884954441","2514537228424471","-0.122979","-0.60735","-0.150665"
"1999.0","1508884954461","2514537248446346","-0.123292","-0.607142","-0.150746"
"2019.0","1508884954481","2514537268436971","-0.123036","-0.607372","-0.150787"
"2039.0","1508884954501","2514537288427596","-0.123048","-0.607451","-0.150867"
"2059.0","1508884954521","2514537308449471","-0.123146","-0.607403","-0.150879"
"2079.0","1508884954541","2514537328441658","-0.123199","-0.60757","-0.150753"
"2099.0","1508884954562","2514537348432283","-0.123266","-0.607717","-0.150682"
"2119.0","1508884954582","2514537368422908","-0.123235","-0.607994","-0.150469"
"2139.0","1508884954601","2514537388446346","-0.123184","-0.608135","-0.150414"
"2159.0","1508884954621","2514537408435408","-0.123168","-0.608234","-0.150388"
"2179.0","1508884954641","2514537428427596","-0.123044","-0.608384","-0.150275"
"2199.0","1508884954665","2514537448449471","-0.123161","-0.608398","-0.150069"
"2219.0","1508884954681","2514537468441658","-0.123394","-0.608431","-0.149929"
"2239.0","1508884954701","2514537488430721","-0.123605","-0.608497","-0.149752"
"2259.0","1508884954721","2514537508422908","-0.123705","-0.6084","-0.149877"
"2279.0","1508884954741","2514537528444783","-0.123634","-0.608456","-0.149988"
"2299.0","1508884954763","2514537548435408","-0.123683","-0.60824597","-0.150069"
"2319.0","1508884954781","2514537568426033","-0.123586","-0.608368","-0.149814"
"2339.0","1508884954801","2514537588449471","-0.123527996","-0.608268","-0.149848"
"2359.0","1508884954821","2514537608438533","-0.123594","-0.60808897","-0.150026"
"2379.0","1508884954841","2514537628430721","-0.123563","-0.60824","-0.150022"
"2399.0","1508884954862","2514537648421346","-0.12354","-0.608135","-0.150314"
"2419.0","1508884954881","2514537668443221","-0.123393","-0.608243","-0.150348"
"2439.0","1508884954902","2514537688433846","-0.123264","-0.608234","-0.15038499"
"2459.0","1508884954921","2514537708426033","-0.123128","-0.608327","-0.150249"
"2479.0","1508884954941","2514537728447908","-0.122911","-0.60846","-0.150216"
"2499.0","1508884954963","2514537748438533","-0.122731","-0.608464","-0.150247"
"2519.0","1508884954982","2514537768429158","-0.122875","-0.608483","-0.150103"
"2539.0","1508884955001","2514537788419783","-0.122587","-0.608673","-0.150122"
"2559.0","1508884955021","2514537808443221","-0.122365996","-0.608917","-0.14988899"
"2579.0","1508884955041","2514537828433846","-0.12225","-0.608964","-0.149764"
"2599.0","1508884955061","2514537848424471","-0.122318","-0.608963","-0.149596"
"2619.0","1508884955081","2514537868446346","-0.122509","-0.608761","-0.149529"
"2639.0","1508884955101","2514537888436971","-0.122564","-0.608732","-0.149574"
"2659.0","1508884955121","2514537908427596","-0.122629","-0.608543","-0.149819"
"2679.0","1508884955141","2514537928449471","-0.122934","-0.608392","-0.149931"
"2699.0","1508884955162","2514537948441658","-0.123075","-0.608131","-0.150139"
"2719.0","1508884955182","2514537968432283","-0.122999","-0.608049","-0.150173"
"2739.0","1508884955201","2514537988422908","-0.122907996","-0.60797","-0.15031"
"2759.0","1508884955221","2514538008446346","-0.122995","-0.608058","-0.150101"
"2779.0","1508884955241","2514538028436971","-0.123181","-0.608023","-0.150055"
"2799.0","1508884955264","2514538048427596","-0.123027","-0.608332","-0.15003"
"2819.0","1508884955282","2514538068449471","-0.122909","-0.60841","-0.150076"
"2839.0","1508884955301","2514538088440096","-0.12285","-0.608614","-0.149866"
"2859.0","1508884955321","2514538108430721","-0.122755","-0.608937","-0.149567"
"2879.0","1508884955341","2514538128422908","-0.122574","-0.609062","-0.149456"
"2899.0","1508884955361","2514538148444783","-0.122514","-0.609235","-0.149348"
"2919.0","1508884955382","2514538168435408","-0.122591","-0.609353","-0.1493"
"2939.0","1508884955401","2514538188426033","-0.122524","-0.609531","-0.149305"
"2959.0","1508884955422","2514538208447908","-0.122376","-0.609569","-0.149426"
"2979.0","1508884955441","2514538228440096","-0.122672","-0.609379","-0.149416"
"2999.0","1508884955461","2514538248430721","-0.122632","-0.609484","-0.149392"
"3019.0","1508884955481","2514538268421346","-0.122668","-0.609272","-0.14964"
"3039.0","1508884955501","2514538288444783","-0.122851","-0.609249","-0.149679"
"3059.0","1508884955522","2514538308433846","-0.123022","-0.609106","-0.149873"
"3079.0","1508884955541","2514538328426033","-0.122808","-0.609179","-0.149867"
"3099.0","1508884955561","2514538348447908","-0.122751","-0.609201","-0.14973"
"3119.0","1508884955582","2514538368438533","-0.122732","-0.60913","-0.149737"
"3139.0","1508884955601","2514538388429158","-0.122809","-0.608948","-0.149712"
"3159.0","1508884955623","2514538408419783","-0.122826","-0.609173","-0.149582"
"3179.0","1508884955641","2514538428443221","-0.122613996","-0.609241","-0.14971"
"3199.0","1508884955662","2514538448433846","-0.122274","-0.609545","-0.149591"
"3219.0","1508884955681","2514538468424471","-0.122263","-0.609652","-0.149443"
"3239.0","1508884955701","2514538488446346","-0.122193","-0.609673","-0.14929"
"3259.0","1508884955730","2514538508438533","-0.122101","-0.609617","-0.149263"
"3279.0","1508884955744","2514538528427596","-0.121901","-0.609722","-0.149142"
"3299.0","1508884955764","2514538548451033","-0.121921","-0.609537","-0.14914499"
"3319.0","1508884955782","2514538568441658","-0.121701","-0.609503","-0.149209"
"3339.0","1508884955801","2514538588432283","-0.121621","-0.609416","-0.149086"
"3359.0","1508884955821","2514538608424471","-0.12159","-0.60926","-0.149109"
"3379.0","1508884955841","2514538628446346","-0.121605","-0.609172","-0.14913"
"3399.0","1508884955861","2514538648436971","-0.121609","-0.609194","-0.149003"
"3419.0","1508884955881","2514538668427596","-0.121651","-0.609051","-0.14919999"
"3439.0","1508884955901","2514538688449471","-0.121642","-0.608926","-0.149362"
"3459.0","1508884955923","2514538708441658","-0.121683","-0.608771","-0.14938"
"3479.0","1508884955941","2514538728432283","-0.121428","-0.608899","-0.149401"
"3499.0","1508884955961","2514538748422908","-0.121474996","-0.608938","-0.14935"
"3519.0","1508884955982","2514538768444783","-0.121443","-0.608999","-0.149287"
"3539.0","1508884956001","2514538788435408","-0.121538","-0.608849","-0.149305"
"3559.0","1508884956022","2514538808426033","-0.121347","-0.609014","-0.149106"
"3579.0","1508884956041","2514538828449471","-0.121267","-0.608959","-0.149002"
"3599.0","1508884956061","2514538848440096","-0.121207","-0.608863","-0.148876"
"3619.0","1508884956081","2514538868430721","-0.121217","-0.608893","-0.148721"
"3639.0","1508884956101","2514538888421346","-0.121251","-0.60899","-0.148569"
"3659.0","1508884956123","2514538908444783","-0.121171996","-0.609055","-0.148388"
