sys_time,raw_x_grav,raw_y_grav,raw_z_grav
0.0,9.5480399,-0.0518399992,2.23637996
50.0,9.5478098,-0.053879998799999995,2.2373299700000002
100.0,9.547459866666665,-0.05301999893333333,2.238846646666667
150.0,9.546954849999999,-0.05351999895,2.2409749850000003
200.0,9.546739839999999,-0.05423199908,2.2418719880000006
250.0,9.546466533333332,-0.05431333236666667,2.2430333100000004
300.0,9.546288457142856,-0.05390857045714286,2.2437971200000004
350.0,9.546217375,-0.054299999025000004,2.2441049800000004
400.0,9.546142088888889,-0.054179999000000006,2.2444310866666672
450.0,9.54595988,-0.05438599896,2.2452019700000005
500.0,9.545890781818182,-0.05459636265454546,2.245494514545455
550.0,9.54592485,-0.05461999903333334,2.245348301666667
600.0,9.546065969230769,-0.05419692215384616,2.2447522753846156
650.0,9.546361242857143,-0.05393571338571429,2.243488538571429
700.0,9.546691813333332,-0.05367199912,2.2420866320000004
750.0,9.546897325,-0.0535899991125,2.24121121375
800.0,9.547038647058823,-0.05374352852941176,2.240604669411765
850.0,9.547095372222223,-0.054317776899999996,2.240355517777778
900.0,9.54712297894737,-0.054715788568421055,2.2402283842105266
950.0,9.547114815,-0.055089999109999996,2.2402509650000004
1000.0,9.547129338095239,-0.055476189580952386,2.2401809171428573
1050.0,9.547190727272728,-0.05566908998181819,2.239914511818182
1100.0,9.547219817391305,-0.05568260775652174,2.239788663478261
1150.0,9.547118991666666,-0.05594916573333334,2.240209135
1200.0,9.546963824,-0.056276799024000006,2.2408583672000004
1250.0,9.546779046153846,-0.05648538367692309,2.241634583846154
1300.0,9.546539074074074,-0.056602221318518525,2.242645895555556
1350.0,9.546339814285714,-0.05672071335714286,2.2434906850000003
1400.0,9.546210855172413,-0.05675793011724139,2.244033073793104
1450.0,9.546133826666667,-0.0566439991,2.2443653020000003
1500.0,9.546128864516128,-0.05659741845806452,2.244388999354839
1550.0,9.546161709375,-0.05665437410000001,2.2442493431250004
1600.0,9.546178009090909,-0.056819393030303034,2.2441745133333337
1650.0,9.54616571470588,-0.05696764611176471,2.2442258505882355
1700.0,9.54614155142857,-0.057121141914285724,2.244326253714286
1750.0,9.546076502777776,-0.05714166571666668,2.2446033011111113
1800.0,9.545978218918918,-0.05709405310270271,2.245023751891892
1850.0,9.545873002631579,-0.05698947275789474,2.2454741789473687
1900.0,9.545776253846153,-0.057008204210256416,2.2458856102564106
1950.0,9.5456788375,-0.05702699908000001,2.2462949680000004
2000.0,9.54557885609756,-0.05710438932195123,2.246715578048781
2050.0,9.545481735714285,-0.057350475252380954,2.2471218733333336
2100.0,9.54541425348837,-0.05761906881395349,2.2474004344186054
2150.0,9.545368929545454,-0.057760908159090914,2.2475904236363644
2200.0,9.545349175555556,-0.058007554591111114,2.2476693017777785
2250.0,9.545335932608696,-0.058269129434782616,2.2477190978260877
2300.0,9.545339844680852,-0.058444254323404256,2.2476974140425536
2350.0,9.54534318125,-0.058592915675,2.247680800416667
2400.0,9.54534556122449,-0.058804080620408164,2.2476640489795923
2450.0,9.545351842,-0.058906798984,2.2476359680000004
2500.0,9.545375139215688,-0.05890862642745098,2.2475372223529417
2550.0,9.545417540384616,-0.05882769126153846,2.2473588142307697
2600.0,9.545474941509434,-0.058673206494339616,2.2471188362264156
2650.0,9.545540951851853,-0.058455924892592596,2.2468410788888895
2700.0,9.54559074909091,-0.05828108988727273,2.2466334221818185
2750.0,9.545627341071432,-0.05823142756071429,2.2464799671428577
2800.0,9.545684049122809,-0.05817192883157895,2.246239967368422
2850.0,9.545726389655174,-0.058211378313793104,2.2460599675862074
2900.0,9.545760176271187,-0.05829694815254237,2.2459138664406786
2950.0,9.545781835000001,-0.05845933231666667,2.245818301666667
3000.0,9.54579916885246,-0.058669179268852456,2.2457376721311477
3050.0,9.545791117741937,-0.058984837632258064,2.2457628696774194
3100.0,9.545785223809524,-0.059282221120634915,2.245778696825397
3150.0,9.545814829687501,-0.059634373884374994,2.2456402778125
3200.0,9.545893364615386,-0.05991292196615384,2.245296888307692
3250.0,9.545977101515152,-0.06002545343636363,2.2449360263636366
3300.0,9.546054159701495,-0.06008208844477611,2.244606234626866
3350.0,9.546146304411767,-0.060144116555882345,2.2442114370588238
3400.0,9.546205339130436,-0.060133911933333326,2.243959387246377
3450.0,9.54620154857143,-0.06011885603714285,2.243975681714286
3500.0,9.54620011830986,-0.06011323833521127,2.243983629859155
3550.0,9.546215947222224,-0.060091665558333326,2.243916633888889
3600.0,9.546191890410961,-0.060058629035616436,2.244019419452055
3650.0,9.546151729729733,-0.0599927016,2.2441910483783785
3700.0,9.546126773333334,-0.05995306555733334,2.244299167466667
