"12535.0","0.4156183","-0.30130824","-0.20122904"
"12540.0","0.41584903","-0.30246335","-0.20016484"
"12545.0","0.41580933","-0.30371726","-0.19739798"
"12550.0","0.41798317","-0.30454993","-0.19238813"
"12555.0","0.41921034","-0.3049473","-0.18633595"
"12560.0","0.41680515","-0.30541688","-0.18125542"
"12565.0","0.41465136","-0.30512926","-0.17791016"
"12570.0","0.41585606","-0.30440247","-0.17750756"
"12575.0","0.41651937","-0.3033458","-0.17924538"
"12580.0","0.4135342","-0.30230364","-0.18302685"
"12585.0","0.41116488","-0.3010653","-0.18814802"
"12590.0","0.41271883","-0.30014646","-0.19312952"
"12595.0","0.41370115","-0.29934508","-0.19701439"
"12600.0","0.41144666","-0.2994937","-0.19990633"
"12605.0","0.41087288","-0.3001432","-0.20136331"
"12610.0","0.41414297","-0.30112535","-0.20102075"
"12615.0","0.41692063","-0.30246198","-0.19840631"
"12620.0","0.4160916","-0.3035865","-0.19457582"
"12625.0","0.4151268","-0.3046841","-0.19028747"
"12630.0","0.41712","-0.30450216","-0.18584491"
"12635.0","0.4171655","-0.30419192","-0.18260135"
"12640.0","0.41378424","-0.30329388","-0.18115444"
"12645.0","0.4121537","-0.30234176","-0.1817473"
"12650.0","0.4141616","-0.30132347","-0.18428934"
"12655.0","0.41496724","-0.30042493","-0.18783095"
"12660.0","0.41237006","-0.29964143","-0.19188201"
"12665.0","0.41129377","-0.29929927","-0.19593644"
"12670.0","0.4138019","-0.2991016","-0.19837755"
"12675.0","0.41478148","-0.29907718","-0.19954586"
"12680.0","0.41265988","-0.2994833","-0.19931479"
"12685.0","0.4127647","-0.30016154","-0.19750048"
"12690.0","0.4161486","-0.30095994","-0.19439782"
"12695.0","0.41755083","-0.30176777","-0.19068605"
"12700.0","0.41514105","-0.30244276","-0.18721949"
"12705.0","0.41443548","-0.30237892","-0.1849443"
"12710.0","0.41665754","-0.30160967","-0.18305367"
"12715.0","0.41616407","-0.30062136","-0.18313737"
"12720.0","0.4119781","-0.2997862","-0.18453872"
"12725.0","0.41081378","-0.29895297","-0.18692544"
"12730.0","0.41363257","-0.29806638","-0.1899425"
"12735.0","0.41493496","-0.29767412","-0.19334166"
