"timestamp","sys_time","abs_timestamp","raw_x_grav","raw_y_grav","raw_z_grav"
"0.0","1527607880661","41726212661000","0.0","9.80665","0.0"
"9.0","1527607880664","41726222090000","-5.260697E-6","9.806649","6.429741E-6"
"17.0","1527607880671","41726230558000","-9.644611E-6","9.80665","1.0521394E-5"
"27.0","1527607880679","41726239978000","-1.4613048E-5","9.80665","1.578209E-5"
"36.0","1527607880687","41726248728000","-1.9289222E-5","9.806652","1.812018E-5"
"45.0","1527607880698","41726257925000","-2.3965398E-5","9.80665","2.513444E-5"
"54.0","1527607880706","41726266902000","-2.8641572E-5","9.806652","2.747253E-5"
"63.0","1527607880715","41726276077000","-3.331775E-5","9.80665","3.448679E-5"
"71.0","1527607880724","41726284649000","-3.8286184E-5","9.80665","3.8578444E-5"
"80.0","1527607880733","41726293641000","-4.2962358E-5","9.80665","4.2670097E-5"
"89.0","1527607880741","41726302511000","-4.7930796E-5","9.806651","4.7346275E-5"
"99.0","1527607880753","41726311672000","-5.231471E-5","9.806651","5.202245E-5"
"107.0","1527607880760","41726320571000","-5.7283145E-5","9.80665","5.7867666E-5"
"116.0","1527607880768","41726329532000","-6.166706E-5","9.806652","6.0205755E-5"
"126.0","1527607880778","41726339023000","-6.66355E-5","9.806652","6.5466455E-5"
"134.0","1527607880787","41726347653000","-7.1603936E-5","9.806651","7.072715E-5"
"144.0","1527607880797","41726356728000","-7.628011E-5","9.806651","7.5987846E-5"
"152.0","1527607880812","41726365368000","-8.0664024E-5","9.806649","8.241759E-5"
"161.0","1527607880817","41726374307000","-8.5632455E-5","9.806651","8.5340194E-5"
"170.0","1527607880824","41726383366000","-9.030863E-5","9.806651","9.001637E-5"
"180.0","1527607880833","41726393210000","-9.556933E-5","9.806652","9.527707E-5"
"189.0","1527607880842","41726402602000","-1.0053776E-4","9.806651","9.995324E-5"
"199.0","1527607880853","41726411998000","-1.0609072E-4","9.806651","1.0521394E-4"
"207.0","1527607880859","41726420339000","-1.1047464E-4","9.80665","1.1164368E-4"
"216.0","1527607880869","41726429377000","-1.1515081E-4","9.80665","1.1631986E-4"
"226.0","1527607880878","41726438733000","-1.2041151E-4","9.806651","1.2041151E-4"
"235.0","1527607880887","41726447943000","-1.2537994E-4","9.806651","1.2450316E-4"
"244.0","1527607880896","41726456958000","-1.3005613E-4","9.806651","1.2976387E-4"
"252.0","1527607880904","41726465511000","-1.3444004E-4","9.806649","1.361936E-4"
"261.0","1527607880914","41726474640000","-1.3911621E-4","9.806652","1.3794717E-4"
"271.0","1527607880924","41726483716000","-1.437924E-4","9.80665","1.4496144E-4"
"280.0","1527607880933","41726492699000","-1.4846856E-4","9.806651","1.4846856E-4"
"290.0","1527607880942","41726502910000","-1.5402152E-4","9.80665","1.5372926E-4"
"299.0","1527607880951","41726511787000","-1.586977E-4","9.80665","1.5898996E-4"
"308.0","1527607880959","41726520679000","-1.6337387E-4","9.806651","1.6308161E-4"
"317.0","1527607880971","41726529997000","-1.6863456E-4","9.806652","1.6775778E-4"
"326.0","1527607880977","41726538736000","-1.7331075E-4","9.806652","1.7126491E-4"
"335.0","1527607880986","41726547841000","-1.7798692E-4","9.80665","1.788637E-4"
"344.0","1527607880996","41726557248000","-1.8324761E-4","9.806649","1.8470892E-4"
"352.0","1527607881004","41726565360000","-1.879238E-4","9.806652","1.8646248E-4"
"362.0","1527607881014","41726575009000","-1.9318449E-4","9.806651","1.9289223E-4"
"370.0","1527607881022","41726583525000","-1.975684E-4","9.806651","1.9698388E-4"
"381.0","1527607881037","41726594120000","-2.0370589E-4","9.80665","2.0516719E-4"
"390.0","1527607881043","41726602843000","-2.0838206E-4","9.806651","2.0925884E-4"
"398.0","1527607881051","41726611324000","-2.1305823E-4","9.806649","2.1568857E-4"
"407.0","1527607881061","41726620582000","-2.1802667E-4","9.806649","2.1919572E-4"
"419.0","1527607881073","41726631840000","-2.2445641E-4","9.80665","2.2620997E-4"
"428.0","1527607881080","41726640700000","-2.2913258E-4","9.80665","2.297171E-4"
"437.0","1527607881091","41726649867000","-2.3410103E-4","9.806651","2.3380877E-4"
"445.0","1527607881097","41726658363000","-2.387772E-4","9.80665","2.3965398E-4"
"454.0","1527607881107","41726667441000","-2.4374563E-4","9.80665","2.431611E-4"
"463.0","1527607881117","41726676373000","-2.484218E-4","9.806651","2.4666823E-4"
"472.0","1527607881124","41726685348000","-2.528057E-4","9.80665","2.5251345E-4"
"481.0","1527607881133","41726694345000","-2.5777417E-4","9.806651","2.560206E-4"
"491.0","1527607881143","41726704234000","-2.6303486E-4","9.80665","2.6245034E-4"
"500.0","1527607881152","41726712886000","-2.6771103E-4","9.80665","2.671265E-4"
"509.0","1527607881162","41726722006000","-2.7267946E-4","9.806651","2.7121816E-4"
"518.0","1527607881170","41726731473000","-2.776479E-4","9.80665","2.776479E-4"
"527.0","1527607881179","41726740481000","-2.8232406E-4","9.806649","2.8232406E-4"
"537.0","1527607881188","41726750083000","-2.8787705E-4","9.806652","2.852467E-4"
"546.0","1527607881198","41726759119000","-2.9313774E-4","9.80665","2.9167644E-4"
"554.0","1527607881207","41726767326000","-2.978139E-4","9.80665","2.963526E-4"
"564.0","1527607881222","41726777449000","-3.030746E-4","9.806651","2.992752E-4"
"573.0","1527607881226","41726786457000","-3.0804303E-4","9.806651","3.045359E-4"
"583.0","1527607881236","41726795733000","-3.127192E-4","9.806651","3.097966E-4"
"592.0","1527607881244","41726805147000","-3.1827218E-4","9.806651","3.1388825E-4"
"601.0","1527607881253","41726814223000","-3.2236383E-4","9.80665","3.1797992E-4"
"612.0","1527607881278","41726825236000","-3.2762453E-4","9.80665","3.2324062E-4"
"622.0","1527607881280","41726835216000","-3.3171618E-4","9.80665","3.279168E-4"
"631.0","1527607881286","41726844246000","-3.3580782E-4","9.80665","3.308394E-4"
"639.0","1527607881291","41726852570000","-3.3931495E-4","9.806652","3.3317748E-4"
"649.0","1527607881307","41726862317000","-3.4311434E-4","9.80665","3.3843817E-4"
"660.0","1527607881319","41726872689000","-3.4779054E-4","9.806649","3.4311434E-4"
"668.0","1527607881322","41726881594000","-3.5158993E-4","9.80665","3.466215E-4"
"678.0","1527607881331","41726891051000","-3.5568158E-4","9.806651","3.495441E-4"
"687.0","1527607881339","41726899841000","-3.591887E-4","9.80665","3.5305123E-4"
"696.0","1527607881347","41726909171000","-3.6357262E-4","9.806651","3.5655836E-4"
"704.0","1527607881357","41726917467000","-3.6649522E-4","9.806651","3.600655E-4"
"714.0","1527607881367","41726926909000","-3.7058687E-4","9.80665","3.659107E-4"
"722.0","1527607881375","41726935336000","-3.74094E-4","9.806651","3.688333E-4"
"731.0","1527607881383","41726944444000","-3.7818568E-4","9.806649","3.7292496E-4"
"741.0","1527607881395","41726954406000","-3.8198507E-4","9.806651","3.758476E-4"
"751.0","1527607881403","41726964074000","-3.8636898E-4","9.806651","3.7935472E-4"
"760.0","1527607881411","41726972972000","-3.9016837E-4","9.80665","3.840309E-4"
"768.0","1527607881421","41726981342000","-3.9338323E-4","9.80665","3.869535E-4"
"779.0","1527607881432","41726991862000","-3.9835167E-4","9.806651","3.9162967E-4"
"788.0","1527607881439","41727001217000","-4.0273558E-4","9.80665","3.9630584E-4"
"797.0","1527607881451","41727010554000","-4.0682725E-4","9.806651","3.9922845E-4"
"807.0","1527607881465","41727020316000","-4.1033438E-4","9.80665","4.0448917E-4"
"816.0","1527607881472","41727029373000","-4.1442603E-4","9.806651","4.0682725E-4"
"825.0","1527607881478","41727038307000","-4.1793316E-4","9.806651","4.1033438E-4"
"836.0","1527607881489","41727048814000","-4.229016E-4","9.806649","4.161796E-4"
"846.0","1527607881498","41727058776000","-4.2699324E-4","9.806651","4.1851768E-4"
"855.0","1527607881506","41727067831000","-4.3079263E-4","9.806651","4.214403E-4"
"863.0","1527607881516","41727076435000","-4.3429979E-4","9.80665","4.2611646E-4"
"872.0","1527607881524","41727085335000","-4.3809917E-4","9.80665","4.296236E-4"
"882.0","1527607881534","41727095458000","-4.4277534E-4","9.80665","4.348843E-4"
"892.0","1527607881545","41727105176000","-4.4657473E-4","9.806652","4.372224E-4"
"900.0","1527607881552","41727113441000","-4.5008186E-4","9.80665","4.4248308E-4"
