"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"0.0","1527607880662","41726212661000","0.0","0.0033502579","0.0"
"9.0","1527607880665","41726222090000","5.260697E-6","0.0033512115","-6.429741E-6"
"17.0","1527607880672","41726230558000","9.644611E-6","0.0033502579","-1.0521394E-5"
"27.0","1527607880680","41726239978000","1.4613048E-5","0.0033502579","-1.578209E-5"
"36.0","1527607880688","41726248728000","1.9289222E-5","0.0033483505","-1.812018E-5"
"45.0","1527607880698","41726257925000","2.3965398E-5","0.0033502579","-2.513444E-5"
"54.0","1527607880706","41726266902000","2.8641572E-5","0.0033483505","-2.747253E-5"
"63.0","1527607880716","41726276077000","3.331775E-5","0.0033502579","-3.448679E-5"
"71.0","1527607880724","41726284649000","3.8286184E-5","0.0033502579","-3.8578444E-5"
"80.0","1527607880734","41726293641000","4.2962358E-5","0.0033502579","-4.2670097E-5"
"89.0","1527607880742","41726302511000","4.7930796E-5","0.0033493042","-4.7346275E-5"
"99.0","1527607880754","41726311672000","5.231471E-5","0.0033493042","-5.202245E-5"
"107.0","1527607880760","41726320571000","5.7283145E-5","0.0033502579","-5.7867666E-5"
"116.0","1527607880769","41726329532000","6.166706E-5","0.0033483505","-6.0205755E-5"
"126.0","1527607880779","41726339023000","6.66355E-5","0.0033483505","-6.5466455E-5"
"134.0","1527607880787","41726347653000","7.1603936E-5","0.0033493042","-7.072715E-5"
"144.0","1527607880798","41726356728000","7.628011E-5","0.0033493042","-7.5987846E-5"
"152.0","1527607880813","41726365368000","8.0664024E-5","0.0033512115","-8.241759E-5"
"161.0","1527607880818","41726374307000","8.5632455E-5","0.0033493042","-8.5340194E-5"
"170.0","1527607880824","41726383366000","9.030863E-5","0.0033493042","-9.001637E-5"
"180.0","1527607880835","41726393210000","9.556933E-5","0.0033483505","-9.527707E-5"
"189.0","1527607880842","41726402602000","1.0053776E-4","0.0033493042","-9.995324E-5"
"199.0","1527607880853","41726411998000","1.0609072E-4","0.0033493042","-1.0521394E-4"
"207.0","1527607880859","41726420339000","1.1047464E-4","0.0033502579","-1.1164368E-4"
"216.0","1527607880870","41726429377000","1.1515081E-4","0.0033502579","-1.1631986E-4"
"226.0","1527607880879","41726438733000","1.2041151E-4","0.0033493042","-1.2041151E-4"
"235.0","1527607880887","41726447943000","1.2537994E-4","0.0033493042","-1.2450316E-4"
"244.0","1527607880896","41726456958000","1.3005613E-4","0.0033493042","-1.2976387E-4"
"252.0","1527607880904","41726465511000","1.3444004E-4","0.0033512115","-1.361936E-4"
"261.0","1527607880914","41726474640000","1.3911621E-4","0.0033483505","-1.3794717E-4"
"271.0","1527607880924","41726483716000","1.437924E-4","0.0033502579","-1.4496144E-4"
"280.0","1527607880934","41726492699000","1.4846856E-4","0.0033493042","-1.4846856E-4"
"290.0","1527607880942","41726502910000","1.5402152E-4","0.0033502579","-1.5372926E-4"
"299.0","1527607880951","41726511787000","1.586977E-4","0.0033502579","-1.5898996E-4"
"308.0","1527607880959","41726520679000","1.6337387E-4","0.0033493042","-1.6308161E-4"
"317.0","1527607880972","41726529997000","1.6863456E-4","0.0033483505","-1.6775778E-4"
"326.0","1527607880977","41726538736000","1.7331075E-4","0.0033483505","-1.7126491E-4"
"335.0","1527607880987","41726547841000","1.7798692E-4","0.0033502579","-1.788637E-4"
"344.0","1527607880996","41726557248000","1.8324761E-4","0.0033512115","-1.8470892E-4"
"352.0","1527607881004","41726565360000","1.879238E-4","0.0033483505","-1.8646248E-4"
"362.0","1527607881015","41726575009000","1.9318449E-4","0.0033493042","-1.9289223E-4"
"370.0","1527607881023","41726583525000","1.975684E-4","0.0033493042","-1.9698388E-4"
"381.0","1527607881037","41726594120000","2.0370589E-4","0.0033502579","-2.0516719E-4"
"390.0","1527607881043","41726602843000","2.0838206E-4","0.0033493042","-2.0925884E-4"
"398.0","1527607881051","41726611324000","2.1305823E-4","0.0033512115","-2.1568857E-4"
"407.0","1527607881061","41726620582000","2.1802667E-4","0.0033512115","-2.1919572E-4"
"419.0","1527607881073","41726631840000","2.2445641E-4","0.0033502579","-2.2620997E-4"
"428.0","1527607881081","41726640700000","2.2913258E-4","0.0033502579","-2.297171E-4"
"437.0","1527607881091","41726649867000","2.3410103E-4","0.0033493042","-2.3380877E-4"
"445.0","1527607881097","41726658363000","2.387772E-4","0.0033502579","-2.3965398E-4"
"454.0","1527607881107","41726667441000","2.4374563E-4","0.0033502579","-2.431611E-4"
"463.0","1527607881117","41726676373000","2.484218E-4","0.0033493042","-2.4666823E-4"
"472.0","1527607881124","41726685348000","2.528057E-4","0.0033502579","-2.5251345E-4"
"481.0","1527607881134","41726694345000","2.5777417E-4","0.0033493042","-2.560206E-4"
"491.0","1527607881143","41726704234000","2.6303486E-4","0.0033502579","-2.6245034E-4"
"500.0","1527607881152","41726712886000","2.6771103E-4","0.0033502579","-2.671265E-4"
"509.0","1527607881162","41726722006000","2.7267946E-4","0.0033493042","-2.7121816E-4"
"518.0","1527607881170","41726731473000","2.776479E-4","0.0033502579","-2.776479E-4"
"527.0","1527607881180","41726740481000","2.8232406E-4","0.0033512115","-2.8232406E-4"
"537.0","1527607881189","41726750083000","2.8787705E-4","0.0033483505","-2.852467E-4"
"546.0","1527607881199","41726759119000","2.9313774E-4","0.0033502579","-2.9167644E-4"
"554.0","1527607881208","41726767326000","2.978139E-4","0.0033502579","-2.963526E-4"
"564.0","1527607881223","41726777449000","3.030746E-4","0.0033493042","-2.992752E-4"
"573.0","1527607881226","41726786457000","3.0804303E-4","0.0033493042","-3.045359E-4"
"583.0","1527607881236","41726795733000","3.127192E-4","0.0033493042","-3.097966E-4"
"592.0","1527607881244","41726805147000","3.1827218E-4","0.0033493042","-3.1388825E-4"
"601.0","1527607881254","41726814223000","3.2236383E-4","0.0033502579","-3.1797992E-4"
"612.0","1527607881279","41726825236000","3.2762453E-4","0.0033502579","-3.2324062E-4"
"622.0","1527607881280","41726835216000","3.3171618E-4","0.0033502579","-3.279168E-4"
"631.0","1527607881286","41726844246000","3.3580782E-4","0.0033502579","-3.308394E-4"
"639.0","1527607881291","41726852570000","3.3931495E-4","0.0033483505","-3.3317748E-4"
"649.0","1527607881309","41726862317000","3.4311434E-4","0.0033502579","-3.3843817E-4"
"660.0","1527607881320","41726872689000","3.4779054E-4","0.0033512115","-3.4311434E-4"
"668.0","1527607881323","41726881594000","3.5158993E-4","0.0033502579","-3.466215E-4"
"678.0","1527607881332","41726891051000","3.5568158E-4","0.0033493042","-3.495441E-4"
"687.0","1527607881339","41726899841000","3.591887E-4","0.0033502579","-3.5305123E-4"
"696.0","1527607881347","41726909171000","3.6357262E-4","0.0033493042","-3.5655836E-4"
"704.0","1527607881358","41726917467000","3.6649522E-4","0.0033493042","-3.600655E-4"
"714.0","1527607881367","41726926909000","3.7058687E-4","0.0033502579","-3.659107E-4"
"722.0","1527607881375","41726935336000","3.74094E-4","0.0033493042","-3.688333E-4"
"731.0","1527607881383","41726944444000","3.7818568E-4","0.0033512115","-3.7292496E-4"
"741.0","1527607881395","41726954406000","3.8198507E-4","0.0033493042","-3.758476E-4"
"751.0","1527607881403","41726964074000","3.8636898E-4","0.0033493042","-3.7935472E-4"
"760.0","1527607881412","41726972972000","3.9016837E-4","0.0033502579","-3.840309E-4"
"768.0","1527607881421","41726981342000","3.9338323E-4","0.0033502579","-3.869535E-4"
"779.0","1527607881432","41726991862000","3.9835167E-4","0.0033493042","-3.9162967E-4"
"788.0","1527607881440","41727001217000","4.0273558E-4","0.0033502579","-3.9630584E-4"
"797.0","1527607881452","41727010554000","4.0682725E-4","0.0033493042","-3.9922845E-4"
"807.0","1527607881466","41727020316000","4.1033438E-4","0.0033502579","-4.0448917E-4"
"816.0","1527607881473","41727029373000","4.1442603E-4","0.0033493042","-4.0682725E-4"
"825.0","1527607881479","41727038307000","4.1793316E-4","0.0033493042","-4.1033438E-4"
"836.0","1527607881490","41727048814000","4.229016E-4","0.0033512115","-4.161796E-4"
"846.0","1527607881498","41727058776000","4.2699324E-4","0.0033493042","-4.1851768E-4"
"855.0","1527607881506","41727067831000","4.3079263E-4","0.0033493042","-4.214403E-4"
"863.0","1527607881517","41727076435000","4.3429979E-4","0.0033502579","-4.2611646E-4"
"872.0","1527607881524","41727085335000","4.3809917E-4","0.0033502579","-4.296236E-4"
"882.0","1527607881534","41727095458000","4.4277534E-4","0.0033502579","-4.348843E-4"
"892.0","1527607881545","41727105176000","4.4657473E-4","0.0033483505","-4.372224E-4"
"900.0","1527607881552","41727113441000","4.5008186E-4","0.0033502579","-4.4248308E-4"
"909.0","1527607881562","41727122608000","4.5388125E-4","0.0033493042","-4.4482117E-4"
"920.0","1527607881572","41727132844000","4.5826516E-4","0.0033493042","-4.5008186E-4"
"928.0","1527607881581","41727141422000","4.6206455E-4","0.0033502579","-4.5300447E-4"
"938.0","1527607881590","41727151027000","4.664485E-4","0.0033493042","-4.5709612E-4"
"946.0","1527607881599","41727159610000","4.7024788E-4","0.0033493042","-4.6001872E-4"
"957.0","1527607881609","41727169710000","4.746318E-4","0.0033502579","-4.664485E-4"
"966.0","1527607881619","41727178738000","4.781389E-4","0.0033502579","-4.6995562E-4"
"975.0","1527607881631","41727188219000","4.8164604E-4","0.0033502579","-4.722937E-4"
"983.0","1527607881636","41727196486000","4.8515317E-4","0.0033502579","-4.775544E-4"
"994.0","1527607881647","41727206921000","4.8982934E-4","0.0033502579","-4.8223056E-4"
"1002.0","1527607881654","41727215619000","4.9333647E-4","0.0033502579","-4.8456865E-4"
"1012.0","1527607881667","41727225449000","4.977204E-4","0.0033493042","-4.8807578E-4"
"1021.0","1527607881673","41727234442000","5.012275E-4","0.0033502579","-4.921674E-4"
"1031.0","1527607881685","41727244172000","5.044424E-4","0.0033483505","-4.93921E-4"
"1040.0","1527607881691","41727252914000","5.079495E-4","0.0033493042","-4.991817E-4"
"1049.0","1527607881707","41727262600000","5.120412E-4","0.0033502579","-5.0327333E-4"
"1059.0","1527607881712","41727272411000","5.158406E-4","0.0033502579","-5.079495E-4"
"1069.0","1527607881723","41727281795000","5.2051677E-4","0.0033502579","-5.120412E-4"
"1078.0","1527607881730","41727291215000","5.2431616E-4","0.0033502579","-5.1613286E-4"
"1087.0","1527607881741","41727299917000","5.278233E-4","0.0033493042","-5.1847094E-4"
"1096.0","1527607881747","41727308851000","5.3191493E-4","0.0033493042","-5.219781E-4"
"1105.0","1527607881762","41727317663000","5.351298E-4","0.0033493042","-5.260697E-4"
"1113.0","1527607881765","41727326304000","5.3863693E-4","0.0033502579","-5.2957685E-4"
"1123.0","1527607881777","41727335771000","5.4302084E-4","0.0033502579","-5.336685E-4"
"1133.0","1527607881785","41727346122000","5.479893E-4","0.0033502579","-5.3834467E-4"
"1142.0","1527607881807","41727355314000","5.5178866E-4","0.0033502579","-5.418518E-4"
"1151.0","1527607881814","41727364632000","5.558803E-4","0.0033483505","-5.447744E-4"
"1160.0","1527607881815","41727373498000","5.590952E-4","0.0033493042","-5.4886605E-4"
"1170.0","1527607881823","41727383374000","5.6377135E-4","0.0033493042","-5.535422E-4"
"1180.0","1527607881833","41727393425000","5.672785E-4","0.0033493042","-5.5704935E-4"
"1191.0","1527607881843","41727404018000","5.704934E-4","0.0033512115","-5.6289457E-4"
"1199.0","1527607881854","41727412593000","5.7312375E-4","0.0033483505","-5.6289457E-4"
"1209.0","1527607881860","41727421906000","5.757541E-4","0.0033493042","-5.664017E-4"
"1217.0","1527607881869","41727430307000","5.780922E-4","0.0033502579","-5.6932436E-4"
"1228.0","1527607881881","41727441277000","5.8189157E-4","0.0033502579","-5.740005E-4"
"1238.0","1527607881889","41727450981000","5.8510643E-4","0.0033493042","-5.751696E-4"
"1246.0","1527607881899","41727459606000","5.8802904E-4","0.0033502579","-5.780922E-4"
"1256.0","1527607881907","41727468708000","5.903671E-4","0.0033493042","-5.7984574E-4"
"1265.0","1527607881919","41727478145000","5.93582E-4","0.0033502579","-5.821838E-4"
"1274.0","1527607881925","41727487158000","5.959201E-4","0.0033493042","-5.845219E-4"
"1283.0","1527607881939","41727496091000","5.988427E-4","0.0033493042","-5.8686E-4"
"1291.0","1527607881943","41727504522000","6.011808E-4","0.0033493042","-5.891981E-4"
"1301.0","1527607881959","41727514569000","6.046879E-4","0.0033493042","-5.927052E-4"
"1311.0","1527607881964","41727524303000","6.084873E-4","0.0033493042","-5.950433E-4"
"1321.0","1527607881976","41727533721000","6.119944E-4","0.0033502579","-5.9971947E-4"
"1330.0","1527607881981","41727542744000","6.1462476E-4","0.0033493042","-6.00304E-4"
"1339.0","1527607881995","41727552233000","6.181319E-4","0.0033502579","-6.0439564E-4"
"1348.0","1527607881999","41727561247000","6.1988545E-4","0.0033502579","-6.055647E-4"
"1356.0","1527607882013","41727569487000","6.2222354E-4","0.0033493042","-6.0731824E-4"
"1366.0","1527607882017","41727579345000","6.263152E-4","0.0033502579","-6.1257894E-4"
"1376.0","1527607882031","41727588717000","6.298224E-4","0.0033493042","-6.1316346E-4"
"1385.0","1527607882036","41727598096000","6.3303724E-4","0.0033502579","-6.166706E-4"
"1393.0","1527607882048","41727606550000","6.353753E-4","0.0033502579","-6.195932E-4"
"1403.0","1527607882054","41727616195000","6.385902E-4","0.0033493042","-6.201777E-4"
"1411.0","1527607882066","41727624647000","6.415128E-4","0.0033493042","-6.231003E-4"
"1421.0","1527607882072","41727633858000","6.444354E-4","0.0033502579","-6.260229E-4"
"1429.0","1527607882084","41727642637000","6.467735E-4","0.0033502579","-6.277765E-4"
"1438.0","1527607882089","41727651395000","6.491116E-4","0.0033502579","-6.312837E-4"
"1448.0","1527607882107","41727661142000","6.532032E-4","0.0033502579","-6.342063E-4"
"1457.0","1527607882109","41727670141000","6.5524905E-4","0.0033502579","-6.3595985E-4"
"1466.0","1527607882120","41727678676000","6.578794E-4","0.0033493042","-6.377134E-4"
"1475.0","1527607882127","41727687868000","6.60802E-4","0.0033483505","-6.3829793E-4"
"1483.0","1527607882136","41727696340000","6.631401E-4","0.0033502579","-6.429741E-4"
"1494.0","1527607882146","41727706715000","6.6635496E-4","0.0033502579","-6.453122E-4"
"1502.0","1527607882156","41727715465000","6.6869304E-4","0.0033502579","-6.482348E-4"
"1512.0","1527607882163","41727724674000","6.7161565E-4","0.0033493042","-6.4940384E-4"
"1521.0","1527607882173","41727733792000","6.7453826E-4","0.0033493042","-6.511574E-4"
"1531.0","1527607882185","41727744032000","6.786299E-4","0.0033483505","-6.534955E-4"
"1540.0","1527607882193","41727753341000","6.8126025E-4","0.0033512115","-6.5817166E-4"
"1549.0","1527607882203","41727762645000","6.838906E-4","0.0033502579","-6.599252E-4"
"1558.0","1527607882211","41727771502000","6.868132E-4","0.0033493042","-6.6109427E-4"
"1570.0","1527607882226","41727782812000","6.9002813E-4","0.0033493042","-6.651859E-4"
"1580.0","1527607882234","41727793169000","6.941198E-4","0.0033502579","-6.681085E-4"
"1590.0","1527607882244","41727803207000","6.982114E-4","0.0033493042","-6.710311E-4"
"1599.0","1527607882253","41727812250000","7.0113403E-4","0.0033502579","-6.7453826E-4"
"1611.0","1527607882264","41727823715000","7.052257E-4","0.0033512115","-6.792144E-4"
"1621.0","1527607882276","41727834601000","7.0931733E-4","0.0033493042","-6.80968E-4"
"1631.0","1527607882285","41727844326000","7.1223994E-4","0.0033502579","-6.8564416E-4"
"1641.0","1527607882294","41727854013000","7.160393E-4","0.0033493042","-6.868132E-4"
"1650.0","1527607882307","41727863105000","7.192542E-4","0.0033493042","-6.8973587E-4"
"1661.0","1527607882321","41727873996000","7.230536E-4","0.0033512115","-6.9499656E-4"
"1670.0","1527607882323","41727882997000","7.2568393E-4","0.0033502579","-6.955811E-4"
"1679.0","1527607882332","41727892523000","7.297756E-4","0.0033512115","-7.0025725E-4"
"1690.0","1527607882343","41727903061000","7.3386723E-4","0.0033493042","-7.020108E-4"
"1700.0","1527607882353","41727912756000","7.376666E-4","0.0033493042","-7.043489E-4"
"1710.0","1527607882364","41727923165000","7.41466E-4","0.0033502579","-7.096096E-4"
"1720.0","1527607882374","41727933090000","7.4555766E-4","0.0033512115","-7.125322E-4"
"1728.0","1527607882383","41727941635000","7.487726E-4","0.0033502579","-7.1428576E-4"
"1738.0","1527607882393","41727951621000","7.531565E-4","0.0033493042","-7.160393E-4"
"1750.0","1527607882403","41727963200000","7.5783266E-4","0.0033512115","-7.2188454E-4"
"1759.0","1527607882413","41727972189000","7.60463E-4","0.0033502579","-7.230536E-4"
"1768.0","1527607882421","41727981435000","7.628011E-4","0.0033493042","-7.230536E-4"
"1778.0","1527607882431","41727990923000","7.6689274E-4","0.0033493042","-7.2772976E-4"
"1788.0","1527607882441","41728001056000","7.7069213E-4","0.0033502579","-7.312369E-4"
"1797.0","1527607882451","41728010592000","7.730302E-4","0.0033493042","-7.318214E-4"
"1808.0","1527607882461","41728021238000","7.7566056E-4","0.0033502579","-7.3532853E-4"
"1819.0","1527607882473","41728032397000","7.7799865E-4","0.0033502579","-7.3883566E-4"
"1830.0","1527607882484","41728043069000","7.800445E-4","0.0033493042","-7.400047E-4"
"1840.0","1527607882492","41728052773000","7.826748E-4","0.0033502579","-7.4351183E-4"
"1851.0","1527607882504","41728063780000","7.8472064E-4","0.0033502579","-7.4643444E-4"
"1860.0","1527607882515","41728073209000","7.870587E-4","0.0033502579","-7.487726E-4"
"1870.0","1527607882524","41728083009000","7.893968E-4","0.0033493042","-7.5111067E-4"
"1880.0","1527607882534","41728093264000","7.917349E-4","0.0033502579","-7.546178E-4"
"1889.0","1527607882543","41728102479000","7.931962E-4","0.0033502579","-7.569559E-4"
"1899.0","1527607882554","41728112652000","7.9582655E-4","0.0033493042","-7.5870944E-4"
"1909.0","1527607882562","41728121676000","7.969956E-4","0.0033493042","-7.598785E-4"
"1920.0","1527607882574","41728133104000","7.999182E-4","0.0033493042","-7.622166E-4"
"1929.0","1527607882582","41728141976000","8.005027E-4","0.0033483505","-7.622166E-4"
"1940.0","1527607882594","41728153440000","8.0313307E-4","0.0033502579","-7.663082E-4"
"1950.0","1527607882603","41728162867000","8.0547115E-4","0.0033512115","-7.692308E-4"
"1961.0","1527607882614","41728174517000","8.0810155E-4","0.0033493042","-7.7039987E-4"
"1972.0","1527607882626","41728185326000","8.1043964E-4","0.0033502579","-7.73907E-4"
"1981.0","1527607882636","41728194418000","8.1190094E-4","0.0033502579","-7.7566056E-4"
"1991.0","1527607882645","41728204352000","8.14239E-4","0.0033493042","-7.768296E-4"
"2001.0","1527607882655","41728213846000","8.159926E-4","0.0033493042","-7.791677E-4"
"2011.0","1527607882665","41728224186000","8.183307E-4","0.0033493042","-7.815058E-4"
"2019.0","1527607882672","41728232636000","8.19792E-4","0.0033512115","-7.8384386E-4"
"2029.0","1527607882683","41728242335000","8.218378E-4","0.0033502579","-7.850129E-4"
"2041.0","1527607882695","41728253965000","8.247604E-4","0.0033493042","-7.879355E-4"
"2050.0","1527607882703","41728263332000","8.26514E-4","0.0033493042","-7.8910455E-4"
"2062.0","1527607882716","41728274855000","8.294366E-4","0.0033502579","-7.9436525E-4"
"2071.0","1527607882724","41728284229000","8.314824E-4","0.0033483505","-7.937807E-4"
"2081.0","1527607882735","41728294002000","8.33236E-4","0.0033502579","-7.9670333E-4"
"2091.0","1527607882744","41728304274000","8.358663E-4","0.0033493042","-7.984569E-4"
"2101.0","1527607882753","41728313982000","8.3791214E-4","0.0033502579","-8.01964E-4"
"2111.0","1527607882765","41728324219000","8.4083475E-4","0.0033493042","-8.0313307E-4"
"2120.0","1527607882772","41728333074000","8.4229605E-4","0.0033502579","-8.0488663E-4"
"2130.0","1527607882782","41728342913000","8.4521866E-4","0.0033502579","-8.0780924E-4"
"2140.0","1527607882794","41728353471000","8.47849E-4","0.0033483505","-8.0897834E-4"
"2150.0","1527607882806","41728363207000","8.501871E-4","0.0033483505","-8.1248546E-4"
"2160.0","1527607882818","41728372990000","8.5281744E-4","0.0033493042","-8.154081E-4"
"2170.0","1527607882822","41728383229000","8.5574004E-4","0.0033502579","-8.183307E-4"
"2180.0","1527607882833","41728393595000","8.5866265E-4","0.0033502579","-8.2066876E-4"
"2190.0","1527607882846","41728403362000","8.61293E-4","0.0033502579","-8.2359137E-4"
"2201.0","1527607882863","41728413802000","8.6392334E-4","0.0033502579","-8.247604E-4"
"2210.0","1527607882863","41728423534000","8.656769E-4","0.0033493042","-8.26514E-4"
"2220.0","1527607882872","41728432908000","8.6743047E-4","0.0033493042","-8.2826754E-4"
"2230.0","1527607882883","41728442982000","8.706454E-4","0.0033502579","-8.323592E-4"
"2238.0","1527607882892","41728451397000","8.721067E-4","0.0033502579","-8.3352823E-4"
"2248.0","1527607882899","41728461262000","8.744448E-4","0.0033502579","-8.3645084E-4"
"2258.0","1527607882910","41728471074000","8.7619835E-4","0.0033502579","-8.387889E-4"
"2268.0","1527607882922","41728481174000","8.7853643E-4","0.0033502579","-8.3995797E-4"
"2278.0","1527607882929","41728491266000","8.808745E-4","0.0033502579","-8.428806E-4"
"2286.0","1527607882938","41728499504000","8.826281E-4","0.0033502579","-8.434651E-4"
"2296.0","1527607882948","41728509117000","8.852584E-4","0.0033502579","-8.463877E-4"
"2305.0","1527607882959","41728518463000","8.8730425E-4","0.0033493042","-8.469722E-4"
"2315.0","1527607882967","41728528261000","8.893501E-4","0.0033493042","-8.487258E-4"
"2325.0","1527607882979","41728538637000","8.922727E-4","0.0033502579","-8.5281744E-4"
