"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"0.0","1528921536539","3381371161460","-0.39302063","3.0411224","9.268356"
"5.0","1528921536543","3381376196861","-0.3541565","3.0270386","9.424347"
"10.0","1528921536543","3381381232261","-0.24139404","2.9951935","9.589188"
"15.0","1528921536543","3381386267662","-0.13327026","2.9344635","9.772095"
"20.0","1528921536544","3381391303062","-0.1026001","2.8702698","9.867889"
"25.0","1528921536544","3381396338462","-0.1026001","2.8359528","9.802414"
"30.0","1528921536544","3381401373863","-0.17367554","2.8596802","9.663147"
"35.0","1528921536545","3381406409263","-0.22288513","2.9176788","9.442505"
"40.0","1528921536545","3381411444664","-0.28430176","2.983139","9.343948"
"45.0","1528921536546","3381416480064","-0.3553009","3.0378876","9.205307"
"50.0","1528921536620","3381421515464","-0.41011047","3.043991","8.981552"
"55.0","1528921536620","3381426550865","-0.46813965","3.066452","8.822205"
"60.0","1528921536620","3381431586265","-0.49302673","3.1033325","8.774841"
"65.0","1528921536621","3381436621666","-0.49536133","3.1110382","8.786957"
"70.0","1528921536621","3381441657066","-0.48558044","3.0523834","8.855087"
"75.0","1528921536621","3381446692466","-0.46443176","2.8829956","8.739655"
"80.0","1528921536621","3381451727867","-0.3427887","2.937622","8.715149"
"85.0","1528921536622","3381456763267","-0.29200745","3.0352478","8.698013"
"90.0","1528921536622","3381461798668","-0.33210754","3.071991","8.712891"
"95.0","1528921536622","3381466834068","-0.34777832","3.0627594","8.663757"
"100.0","1528921536622","3381471869468","-0.41290283","3.050064","8.762085"
"105.0","1528921536623","3381476904869","-0.40086365","3.0405884","8.825256"
"110.0","1528921536623","3381481940269","-0.30545044","3.0128632","9.027252"
"115.0","1528921536623","3381486975669","-0.2501831","2.9333344","9.18988"
"120.0","1528921536623","3381492011070","-0.2609253","2.896637","9.359482"
"125.0","1528921536624","3381497046470","-0.33613586","2.9134521","9.494843"
"130.0","1528921536699","3381502081871","-0.47869873","2.986557","9.56015"
"135.0","1528921536700","3381507117271","-0.55992126","3.0121002","9.629684"
"140.0","1528921536700","3381512152671","-0.6351471","2.9913025","9.662231"
"146.0","1528921536700","3381517188072","-0.65592957","3.0654297","9.745697"
"151.0","1528921536700","3381522223472","-0.72032166","3.1148376","9.751724"
"156.0","1528921536701","3381527258873","-0.7532959","3.1591644","9.735352"
"161.0","1528921536701","3381532294273","-0.71287537","3.2149658","9.57341"
"166.0","1528921536701","3381537329673","-0.71998596","3.2332","9.5048065"
"171.0","1528921536702","3381542365074","-0.66529846","3.1911926","9.4683075"
"176.0","1528921536702","3381547400474","-0.5636139","3.2019348","9.478149"
"181.0","1528921536702","3381552435875","-0.52085876","3.0980988","9.622421"
"186.0","1528921536703","3381557471275","-0.4109192","3.0599976","9.809433"
"191.0","1528921536703","3381562506675","-0.45324707","2.914154","9.738464"
"196.0","1528921536703","3381567542076","-0.32354736","2.8976288","9.727844"
"201.0","1528921536703","3381572577476","-0.17765808","2.899765","9.697815"
"206.0","1528921536704","3381577612877","-0.096588135","2.8649597","9.563095"
"211.0","1528921536780","3381582648277","-0.013015747","2.881897","9.589447"
"216.0","1528921536781","3381587683677","0.0017700195","2.8512573","9.589874"
"221.0","1528921536781","3381592719078","0.11251831","2.8860626","9.670898"
"226.0","1528921536781","3381597754478","0.22784424","2.9136353","9.675476"
"231.0","1528921536782","3381602789878","0.37980652","2.9532928","9.588287"
"236.0","1528921536782","3381607825279","0.39691162","2.9916687","9.3750305"
"241.0","1528921536782","3381612860679","0.4112854","3.0348969","9.335709"
"246.0","1528921536782","3381617896080","0.29800415","3.0569763","9.451004"
"251.0","1528921536785","3381622931480","0.22113037","3.078537","9.601685"
"256.0","1528921536785","3381627966880","0.07467651","3.071869","9.586166"
"261.0","1528921536785","3381633002281","-0.008178711","3.0546417","9.682709"
"266.0","1528921536786","3381638037681","-0.049194336","3.0506592","9.686462"
"271.0","1528921536786","3381643073082","-0.006439209","3.0810852","9.6436"
"276.0","1528921536786","3381648108482","0.028839111","3.1622467","9.469528"
"281.0","1528921536786","3381653143882","0.14906311","3.1733093","9.595413"
"287.0","1528921536787","3381658179283","0.18476868","3.2134857","9.465988"
"292.0","1528921536861","3381663214683","0.18241882","3.1772156","9.535828"
"297.0","1528921536861","3381668250084","0.20721436","3.1600342","9.70459"
"302.0","1528921536862","3381673285484","0.20996094","3.1616974","9.619904"
"307.0","1528921536862","3381678320884","0.19488525","3.1071472","9.532486"
"312.0","1528921536862","3381683356285","0.21566772","3.0898132","9.498047"
"317.0","1528921536863","3381688391685","0.20761108","3.1280518","9.396881"
"322.0","1528921536863","3381693427085","0.1710968","3.121872","9.405991"
"327.0","1528921536863","3381698462486","0.186203","3.1639252","9.48967"
"332.0","1528921536864","3381703497886","0.15786743","3.1907806","9.482391"
"337.0","1528921536864","3381708533287","0.041748047","3.1851654","9.34552"
"342.0","1528921536865","3381713568687","0.019760132","3.2303772","9.314453"
"347.0","1528921536865","3381718604087","0.08554077","3.2669678","9.257278"
"352.0","1528921536874","3381723639488","0.10974121","3.242218","9.172165"
"357.0","1528921536875","3381728674888","-0.0209198","3.1978607","9.0837555"
"362.0","1528921536875","3381733710289","-0.10441589","3.1124268","9.18454"
"367.0","1528921536876","3381738745689","-0.093673706","3.0976105","9.234634"
"372.0","1528921536880","3381743781089","0.004776001","3.073822","9.247513"
"377.0","1528921536881","3381748816490","0.124679565","3.0919342","9.264664"
"382.0","1528921536881","3381753851890","0.20487976","3.0651245","9.250351"
"387.0","1528921536886","3381758887291","0.24705505","3.0492706","9.359741"
"392.0","1528921536897","3381763922691","0.33276367","3.0794525","9.523544"
"397.0","1528921536902","3381768958091","0.4203949","3.0278778","9.599182"
"402.0","1528921536908","3381773993492","0.3874817","2.99411","9.541443"
"407.0","1528921536910","3381779028892","0.4174347","2.9948425","9.519638"
"412.0","1528921536912","3381784064293","0.3738556","3.0347748","9.355774"
"417.0","1528921536914","3381789099693","0.27915955","3.0275269","9.324173"
"422.0","1528921536922","3381794135093","0.16804504","3.0183105","9.27597"
"428.0","1528921536924","3381799170494","0.099349976","2.9757385","9.158096"
"433.0","1528921536928","3381804205894","-0.048355103","2.9400177","9.011124"
"438.0","1528921536933","3381809241294","-0.22886658","2.9113312","9.063965"
"443.0","1528921536950","3381814276695","-0.34526062","2.833664","9.155029"
"448.0","1528921536956","3381819312095","-0.36619568","2.7057343","9.157837"
"453.0","1528921536975","3381824347496","-0.22955322","2.6016693","9.120453"
"458.0","1528921536977","3381829382896","0.026809692","2.5252228","8.930939"
"463.0","1528921536981","3381834418296","0.29133606","2.5304565","8.786255"
"468.0","1528921536985","3381839453697","0.55970764","2.491806","8.572037"
"473.0","1528921536988","3381844489097","0.8569336","2.481659","8.341782"
"478.0","1528921536993","3381849524498","1.0530396","2.4355621","8.306076"
"483.0","1528921536996","3381854559898","1.179306","2.4264069","8.227051"
"488.0","1528921536998","3381859595298","1.3220215","2.302124","8.026184"
"493.0","1528921537002","3381864630699","1.3800812","2.1024933","7.8711243"
"498.0","1528921537006","3381869666099","1.3118591","1.8764648","7.667633"
"503.0","1528921537009","3381874701500","1.1542206","1.7219086","7.525818"
"508.0","1528921537013","3381879736900","1.0179443","1.6737976","7.507187"
"513.0","1528921537016","3381884772300","0.99728394","1.5921478","7.514267"
"518.0","1528921537023","3381889807701","1.156662","1.5358124","7.6493835"
"523.0","1528921537024","3381894843101","1.9080658","2.543396","7.547882"
"528.0","1528921537048","3381899878502","2.5235748","3.1348724","7.8780365"
"533.0","1528921537049","3381904913902","2.5992737","2.2920227","8.432999"
"538.0","1528921537054","3381909949302","3.0234985","2.3302307","8.680084"
"543.0","1528921537059","3381914984703","3.1521912","2.1878662","9.215134"
"548.0","1528921537062","3381920020103","3.3470917","2.1950989","9.431656"
"553.0","1528921537064","3381925055503","3.6277313","2.3671722","9.783386"
"558.0","1528921537066","3381930090904","3.7395477","2.5210876","10.301987"
"563.0","1528921537085","3381935126304","3.615219","2.5883942","10.742691"
"569.0","1528921537092","3381940161705","3.5272064","2.6750793","10.870697"
"574.0","1528921537094","3381945197105","3.5195923","2.8221588","10.870117"
"579.0","1528921537102","3381950232505","3.5090485","2.8519592","10.778"
"584.0","1528921537103","3381955267906","3.451355","2.8298798","10.610733"
"589.0","1528921537104","3381960303306","3.446579","2.8481903","10.271042"
"594.0","1528921537107","3381965338707","3.3584595","2.8334656","9.92601"
"599.0","1528921537108","3381970374107","3.2540283","2.8531036","9.644852"
"604.0","1528921537109","3381975409507","3.1669617","2.9033966","9.520218"
"609.0","1528921537111","3381980444908","3.0162048","2.9397736","9.485809"
"614.0","1528921537113","3381985480308","2.9121857","2.9607697","9.510849"
"619.0","1528921537114","3381990515709","2.848343","2.920044","9.609177"
"624.0","1528921537117","3381995551109","2.7679749","2.802246","9.845169"
"629.0","1528921537122","3382000586509","2.682312","2.6419373","10.160843"
"634.0","1528921537128","3382005621910","2.5456238","2.475174","10.436127"
"639.0","1528921537132","3382010657310","2.3196106","2.3248749","10.550354"
"644.0","1528921537137","3382015692710","2.054016","2.1333008","10.614212"
"649.0","1528921537143","3382020728111","1.8505554","1.9705963","10.696045"
"654.0","1528921537147","3382025763511","1.6925354","1.8119507","10.689255"
"659.0","1528921537152","3382030798912","1.5790405","1.6840668","10.47995"
"664.0","1528921537157","3382035834312","1.5638123","1.6147766","10.189545"
"669.0","1528921537163","3382040869712","1.6572418","1.5898743","10.028595"
"674.0","1528921537167","3382045905113","1.7577667","1.6167755","9.861679"
"679.0","1528921537172","3382050940513","1.9709473","1.7019958","9.776184"
"684.0","1528921537177","3382055975914","2.2035065","1.8152466","9.948288"
"689.0","1528921537182","3382061011314","2.4450226","1.9737396","10.18779"
"694.0","1528921537187","3382066046714","2.583023","2.0881042","10.529602"
"699.0","1528921537192","3382071082115","2.587677","2.1041412","10.62822"
"704.0","1528921537197","3382076117515","2.5388336","2.0903625","10.658569"
"709.0","1528921537202","3382081152916","2.465271","2.0505676","10.705307"
"715.0","1528921537208","3382086188316","2.4319","2.002365","10.677383"
"720.0","1528921537213","3382091223716","2.3908234","1.9639435","10.695297"
"725.0","1528921537221","3382096259117","2.4550018","1.9260254","10.650482"
"730.0","1528921537224","3382101294517","2.4982147","1.9706116","10.594131"
"735.0","1528921537227","3382106329918","2.556076","1.9793091","10.6145935"
"740.0","1528921537231","3382111365318","2.5924225","1.9708405","10.598999"
"745.0","1528921537238","3382116400718","2.5578918","1.8793182","10.424622"
"750.0","1528921537242","3382121436119","2.5556335","1.8377533","10.343155"
"755.0","1528921537247","3382126471519","2.5332947","1.7688599","10.324402"
"760.0","1528921537252","3382131506919","2.5153503","1.7029877","10.249283"
"765.0","1528921537257","3382136542320","2.539093","1.6362915","10.154724"
"770.0","1528921537262","3382141577720","2.627365","1.6134796","10.192612"
"775.0","1528921537267","3382146613121","2.6674805","1.5776215","10.233765"
"780.0","1528921537272","3382151648521","2.7140656","1.5414734","10.208954"
"785.0","1528921537277","3382156683921","2.5681763","1.529602","10.148972"
"790.0","1528921537282","3382161719322","2.4563293","1.5599976","10.128876"
"795.0","1528921537287","3382166754722","2.5824585","1.5684814","10.036102"
"800.0","1528921537292","3382171790123","2.6713715","1.6031799","10.0681"
"805.0","1528921537297","3382176825523","2.7231445","1.5549469","10.059235"
"810.0","1528921537302","3382181860923","2.6745148","1.5227203","9.973358"
"815.0","1528921537306","3382186896324","2.5637512","1.4288788","9.824341"
"820.0","1528921537311","3382191931724","2.4434662","1.4241943","9.7313385"
"825.0","1528921537317","3382196967125","2.4596405","1.4241791","9.739044"
"830.0","1528921537322","3382202002525","2.5015259","1.4384613","9.623108"
"835.0","1528921537331","3382207037925","2.4844818","1.4983673","9.501709"
"840.0","1528921537336","3382212073326","2.453247","1.5323029","9.500046"
"845.0","1528921537342","3382217108726","2.4155273","1.5808105","9.408722"
"850.0","1528921537347","3382222144127","2.3304596","1.4183807","9.320572"
"856.0","1528921537347","3382227179527","2.339386","1.5210419","9.117493"
"861.0","1528921537356","3382232214927","2.340973","1.5958405","9.319534"
"866.0","1528921537362","3382237250328","2.3669739","1.5558624","9.5503235"
"871.0","1528921537366","3382242285728","2.419159","1.5020905","9.670593"
"876.0","1528921537372","3382247321128","2.463089","1.5214996","9.747421"
"881.0","1528921537377","3382252356529","2.4880981","1.4911804","9.618393"
"886.0","1528921537382","3382257391929","2.522873","1.4699707","9.541672"
"891.0","1528921537386","3382262427330","2.5155945","1.4848175","9.519226"
"896.0","1528921537391","3382267462730","2.4653473","1.4371796","9.484375"
"901.0","1528921537396","3382272498130","2.3939362","1.4492798","9.444687"
"906.0","1528921537401","3382277533531","2.412613","1.4698181","9.343063"
"911.0","1528921537407","3382282568931","2.3491821","1.4438629","9.402283"
"916.0","1528921537411","3382287604332","2.3479462","1.4496155","9.373093"
"921.0","1528921537416","3382292639732","2.335678","1.4812164","9.341476"
"926.0","1528921537422","3382297675132","2.3636475","1.5426025","9.319138"
"931.0","1528921537427","3382302710533","2.4429169","1.5082855","9.340225"
"936.0","1528921537433","3382307745933","2.276886","1.5799408","9.358429"
"941.0","1528921537438","3382312781334","2.1929626","1.6525421","9.525223"
"946.0","1528921537442","3382317816734","2.2468567","1.6903839","9.576202"
"951.0","1528921537446","3382322852134","2.363922","1.6657562","9.566681"
"956.0","1528921537451","3382327887535","2.3700714","1.6214294","9.511902"
"961.0","1528921537456","3382332922935","2.2626495","1.5757141","9.524902"
"966.0","1528921537462","3382337958335","2.009613","1.6234589","9.681213"
"971.0","1528921537469","3382342993736","2.0616913","1.7675934","9.763092"
"976.0","1528921537471","3382348029136","2.6494904","1.846695","9.53418"
"981.0","1528921537476","3382353064537","2.5384674","1.6531067","9.330643"
"986.0","1528921537482","3382358099937","2.3480682","1.4980164","9.540848"
"991.0","1528921537488","3382363135337","2.2617493","1.4281158","9.793594"
"997.0","1528921537491","3382368170738","2.2800293","1.4192963","9.736176"
"1002.0","1528921537497","3382373206138","2.3697815","1.5029602","9.745865"
"1007.0","1528921537503","3382378241539","2.4197388","1.5695496","9.706238"
"1012.0","1528921537506","3382383276939","2.3975525","1.648468","9.555557"
"1017.0","1528921537512","3382388312339","2.3672333","1.6613617","9.488953"
"1022.0","1528921537519","3382393347740","2.3219452","1.654541","9.485565"
"1027.0","1528921537522","3382398383140","2.3630524","1.6742554","9.488922"
"1032.0","1528921537526","3382403418541","2.3913116","1.6652985","9.433472"
"1037.0","1528921537536","3382408453941","2.4222107","1.6126862","9.420471"
"1042.0","1528921537538","3382413489341","2.416092","1.503479","9.380463"
"1047.0","1528921537541","3382418524742","2.4233093","1.4228821","9.375885"
"1052.0","1528921537547","3382423560142","2.4523773","1.4295349","9.47821"
"1057.0","1528921537552","3382428595543","2.4755096","1.4145966","9.602554"
"1062.0","1528921537557","3382433630943","2.4876099","1.4029388","9.695938"
"1067.0","1528921537562","3382438666343","2.4429474","1.3947296","9.808655"
"1072.0","1528921537571","3382443701744","2.3818054","1.4136658","9.88327"
"1077.0","1528921537574","3382448737144","2.375534","1.4815826","9.880142"
"1082.0","1528921537578","3382453772544","2.3806152","1.5880432","9.854507"
"1087.0","1528921537582","3382458807945","2.389511","1.6539764","9.774139"
"1092.0","1528921537588","3382463843345","2.429947","1.6567993","9.629501"
"1097.0","1528921537591","3382468878746","2.451828","1.6632385","9.546219"
"1102.0","1528921537596","3382473914146","2.458084","1.6784363","9.461136"
"1107.0","1528921537602","3382478949546","2.4882965","1.6578827","9.356857"
"1112.0","1528921537606","3382483984947","2.4789124","1.5610504","9.325562"
"1117.0","1528921537611","3382489020347","2.4792786","1.4118652","9.3910675"
"1122.0","1528921537617","3382494055748","2.5543213","1.2851868","9.528915"
"1127.0","1528921537621","3382499091148","2.5195313","1.1898956","9.627319"
"1132.0","1528921537629","3382504126548","2.35997","0.9896698","9.486404"
"1138.0","1528921537636","3382509161949","2.4232788","0.86131287","9.416763"
"1143.0","1528921537639","3382514197349","2.852829","0.9517822","9.666916"
"1148.0","1528921537643","3382519232750","3.0362854","0.9508209","9.919785"
"1153.0","1528921537647","3382524268150","2.932724","0.8681946","10.025635"
"1158.0","1528921537652","3382529303550","2.8525085","0.79533386","9.78421"
"1163.0","1528921537656","3382534338951","2.3675385","0.1977539","8.835037"
"1168.0","1528921537661","3382539374351","2.1730194","0.12036133","8.975388"
"1173.0","1528921537668","3382544409752","2.5956726","0.3595581","9.338974"
"1178.0","1528921537671","3382549445152","2.998413","0.34840393","8.676544"
"1183.0","1528921537676","3382554480552","3.139862","0.4078369","8.197296"
"1188.0","1528921537681","3382559515953","3.1665802","0.48197937","8.105438"
"1193.0","1528921537687","3382564551353","3.2812653","0.4129486","7.959549"
"1198.0","1528921537691","3382569586753","3.442627","0.27189636","7.686981"
"1203.0","1528921537696","3382574622154","3.5855865","0.10095215","7.439316"
"1208.0","1528921537702","3382579657554","3.6575012","0.0134887695","7.227295"
"1213.0","1528921537706","3382584692955","3.6059418","-0.059143066","6.9011993"
"1218.0","1528921537711","3382589728355","3.5835876","-0.14305115","6.543289"
"1223.0","1528921537717","3382594763755","3.4795227","-0.24584961","6.054611"
"1228.0","1528921537722","3382599799156","3.2896576","-0.28016663","5.446945"
"1233.0","1528921537726","3382604834556","3.04187","-0.38012695","4.831314"
"1238.0","1528921537731","3382609869957","2.8012695","-0.612442","4.2688904"
"1243.0","1528921537737","3382614905357","2.6486511","-0.7789612","4.098007"
"1248.0","1528921537741","3382619940757","2.7032928","-0.909729","4.3322144"
"1253.0","1528921537746","3382624976158","2.9756775","-1.036377","4.839966"
"1258.0","1528921537751","3382630011558","3.133377","-1.096817","5.417877"
"1263.0","1528921537756","3382635046959","3.344696","-1.2302856","5.813553"
"1268.0","1528921537761","3382640082359","3.556137","-1.4412994","5.8796387"
"1273.0","1528921537767","3382645117759","3.7328186","-1.661438","5.96817"
"1278.0","1528921537772","3382650153160","3.837494","-1.8449402","6.1667175"
"1284.0","1528921537776","3382655188560","3.968155","-2.0112762","6.267029"
"1289.0","1528921537781","3382660223960","4.117935","-2.1444397","6.2926025"
"1294.0","1528921537786","3382665259361","4.210541","-2.1911469","6.1300354"
"1299.0","1528921537791","3382670294761","4.4319153","-2.1746826","5.9688263"
"1304.0","1528921537796","3382675330162","4.5359955","-2.2554169","5.9041443"
"1309.0","1528921537801","3382680365562","4.614563","-2.4059753","5.5615845"
"1314.0","1528921537805","3382685400962","4.659668","-2.4239044","5.121704"
"1319.0","1528921537811","3382690436363","4.7205353","-2.133957","5.06575"
"1324.0","1528921537816","3382695471763","4.8187103","-1.7924194","5.044281"
"1329.0","1528921537821","3382700507164","4.8987885","-1.74469","4.8444366"
"1334.0","1528921537826","3382705542564","4.7877655","-1.7934113","4.2727966"
"1339.0","1528921537830","3382710577964","4.6402435","-1.7401886","3.6421967"
"1344.0","1528921537835","3382715613365","4.59671","-1.8359375","3.1252594"
"1349.0","1528921537841","3382720648765","4.500244","-2.1469116","2.959732"
"1354.0","1528921537846","3382725684166","4.440796","-2.4924927","3.0808563"
"1359.0","1528921537851","3382730719566","4.5011597","-2.7731018","3.089157"
"1364.0","1528921537856","3382735754966","4.555786","-2.9997406","3.25354"
"1369.0","1528921537861","3382740790367","4.57193","-3.25943","3.3920135"
"1374.0","1528921537866","3382745825767","4.700836","-3.4304962","3.5772705"
"1379.0","1528921537870","3382750861168","4.7726746","-3.671936","3.6533508"
"1384.0","1528921537875","3382755896568","4.8729095","-3.9690704","3.730301"
"1389.0","1528921537882","3382760931968","4.9358826","-4.139099","3.762268"
"1394.0","1528921537886","3382765967369","5.0623016","-4.297653","3.7979126"
"1399.0","1528921537895","3382771002769","5.1226654","-4.5351257","3.6721191"
"1404.0","1528921537901","3382776038169","5.182602","-4.7369843","3.6611633"
"1409.0","1528921537906","3382781073570","5.226242","-4.9069824","3.7072449"
"1414.0","1528921537910","3382786108970","5.295639","-4.9767303","3.679184"
"1419.0","1528921537916","3382791144371","5.4779053","-4.980545","3.6029358"
"1425.0","1528921537917","3382796179771","5.611801","-5.0162506","3.3730774"
"1430.0","1528921537925","3382801215171","5.803009","-5.1575317","3.303543"
"1435.0","1528921537930","3382806250572","5.955368","-5.4673615","3.1944733"
"1440.0","1528921537935","3382811285972","6.0627136","-5.730179","3.1376495"
"1445.0","1528921537941","3382816321373","6.186844","-6.074814","3.1353912"
"1450.0","1528921537946","3382821356773","6.3230896","-6.3661346","3.2817993"
"1455.0","1528921537951","3382826392173","6.457901","-6.606903","3.45372"
"1460.0","1528921537956","3382831427574","6.617874","-6.901703","3.6376038"
"1465.0","1528921537961","3382836462974","6.747589","-7.122299","3.8827362"
"1470.0","1528921537966","3382841498375","6.8643494","-7.3230896","4.0190735"
"1475.0","1528921537970","3382846533775","6.914551","-7.455307","4.017044"
"1480.0","1528921537976","3382851569175","6.970413","-7.6401978","4.031616"
"1485.0","1528921537980","3382856604576","7.066498","-7.73172","4.0485535"
"1490.0","1528921537985","3382861639976","7.122574","-7.788681","4.093567"
"1495.0","1528921537990","3382866675377","7.1934967","-7.8150635","4.2142944"
"1500.0","1528921537995","3382871710777","7.184616","-7.94368","4.3851013"
"1505.0","1528921538001","3382876746177","7.205719","-8.067902","4.5787354"
"1510.0","1528921538006","3382881781578","7.2888794","-8.156708","4.663147"
"1515.0","1528921538010","3382886816978","7.3354645","-8.236725","4.736664"
